row_id,year,tailing_id,tsf_name,related_mine,main_owner,full_ownership,operator,longitude,latitude,status,construction_year,raise_type,current_maximum_height,current_tailings_storage,planned_storage_5_years,hazard_categorization,classification_system,link,source,source_df,geometry,main_id,cluster_id
TAIL-0dce2753-2019-1,2019,ON-TAIL-0dce2753,"Black Fox, Matheson, Ontario, Canada",Black fox,McEwen Mining,,McEwen Mining,-80.760015,48.554335,Active,1988.0,Upstream,11.7,5300000,7300000,Medium,Canadian Dam Association (CDA),https://s21.q4cdn.com/390685383/files/doc_downloads/2019/McEwen-Mining-Tailings-Safety-Disclosure-Table.pdf,,tailings_source_df,POINT (1044295.530103 67784.310055),,149
TAIL-3745f75e-2019-1,2019,QC-TAIL-3745f75e,Casa Berardi Cell 4,Casa Berardi,Hecla Quibec Inc,,Hecla Quibec Inc,-79.240528,49.555972,Active,2010.0,Upstream,8.0,5000000,4000000,High,Candian Dam Association Consequence Classification,https://www.hecla-mining.com/wp-content/uploads/2019/06/2019-Hecla-TailingsMgmt_FactSheet.pdf,,tailings_source_df,POINT (1126239.080776 202006.983738),QC-MAIN-b86f7d07,16
TAIL-19f7020b-2019-1,2019,QC-TAIL-19f7020b,Casa Berardi Cell #1,Casa Berardi,Hecla Quibec Inc,,Hecla Quibec Inc,-79.232417,49.560333,Inactive,1989.0,Downstream,8.0,,,High,Candian Dam Association Consequence Classification,https://www.hecla-mining.com/wp-content/uploads/2019/06/2019-Hecla-TailingsMgmt_FactSheet.pdf,,tailings_source_df,POINT (1126688.05216 202619.843543),QC-MAIN-b86f7d07,16
TAIL-5edb92d4-2019-1,2019,QC-TAIL-5edb92d4,Casa Berardi Cell #2,Casa Berardi,Hecla Quibec Inc,,Hecla Quibec Inc,-79.223056,49.561333,Closure,1993.0,Upstream,19.0,,,Significant,Candian Dam Association Consequence Classification,https://www.hecla-mining.com/wp-content/uploads/2019/06/2019-Hecla-TailingsMgmt_FactSheet.pdf,,tailings_source_df,POINT (1127315.934313 202893.294398),QC-MAIN-b86f7d07,16
TAIL-589b3f9e-2019-1,2019,QC-TAIL-589b3f9e,Casa Berardi Cell #3,Casa Berardi,Hecla Quibec Inc,,Hecla Quibec Inc,-79.235528,49.560389,Inactive,1988.0,Centreline,7.0,,,Significant,Candian Dam Association Consequence Classification,https://www.hecla-mining.com/wp-content/uploads/2019/06/2019-Hecla-TailingsMgmt_FactSheet.pdf,,tailings_source_df,POINT (1126468.798924 202570.767286),QC-MAIN-b86f7d07,16
TAIL-447c70ce-2019-1,2019,SK-TAIL-447c70ce,Triangle Lake TSF – 2 dams and 2 saddle dikes,Seabee Mine,SGO Mining Inc.,wholly-owned subsidiary of SSR Mining,SGO Mining Inc.,-103.57932,55.6903833,Active,2004.0,"Modified Centreline, Upstream",19.0,2750000,4000000,high,Canadian Dam Association Consequence Classification Ratings for Dam,http://www.ssrmining.com/_resources/2019-08-30-SSR-Mining-Response-Letter-re-Investor-Mining-&-Tailings-Safety-Initiative.pdf,,tailings_source_df,POINT (-526870.655108 771731.145789),SK-MAIN-29afbdb5,36
TAIL-924b4cac-2019-1,2019,SK-TAIL-924b4cac,East Lake TSF – 3 concrete perimeter dams,Seabee Mine,SGO Mining Inc.,wholly-owned subsidiary of SSR Mining,SGO Mining Inc.,-103.59224,55.6900444,Active,1991.0,Centreline,8.0,2500000,2860000,Significant,Canadian Dam Association Consequence Classification Ratings for Dam,http://www.ssrmining.com/_resources/2019-08-30-SSR-Mining-Response-Letter-re-Investor-Mining-&-Tailings-Safety-Initiative.pdf,,tailings_source_df,POINT (-527664.242979 771801.626695),SK-MAIN-29afbdb5,36
TAIL-5d7e77dd-2019-1,2019,NB-TAIL-5d7e77dd,TSF 1 STTP,Caribou,Trevali,,Trevali,-66.2975,47.5694444,Active,1989.0,"Downstream, Upstream",25.7,4250000,5850000,Very High,Canadian Dam Association,https://s22.q4cdn.com/617180940/files/doc_downloads/2019/10/Trevali-Mining-and-Tailings-Safety-Initiative-2019.pdf,,tailings_source_df,POINT (2099226.164919 322320.305711),,150
TAIL-bc3447c8-2019-1,2019,NB-TAIL-bc3447c8,TSF 2 Anaconda,Caribou,Province of New Brunswick,,Province of New Brunswick,-66.2975,47.5694444,Inactive,1970.0,"Downstream, Dry stack",11.0,165000,165000,Significant,Canadian Dam Association,https://s22.q4cdn.com/617180940/files/doc_downloads/2019/10/Trevali-Mining-and-Tailings-Safety-Initiative-2019.pdf,,tailings_source_df,POINT (2099226.164919 322320.305711),,150
TAIL-e363812a-2019-1,2019,ON-TAIL-e363812a,Dome No.6 TMA,Porcupine Gold Mines  ,Newmont Goldcorp,,Newmont/Goldcorp,-81.2136,48.4374,Active,1983.0,"Downstream , Centreline , Upstream",33.0,72000000,110000000,Extreme,Canadian Dam Association,https://www.newmontgoldcorp.com/document/church-of-england-tailings-management/,,tailings_source_df,POINT (1014364.928987 47729.839109),ON-MAIN-3b3e5365,23
TAIL-185d9e72-2019-1,2019,ON-TAIL-185d9e72,Coniaurum,Porcupine Gold Mines  ,Newmont Goldcorp,,Newmont/Goldcorp,-81.283,48.4976,Inactive Care and Maintenance,1913.0,Upstream,10.0,4900000,,Low,Canadian Dam Association,https://www.newmontgoldcorp.com/document/church-of-england-tailings-management/,,tailings_source_df,POINT (1007902.799936 53178.676976),ON-MAIN-3b3e5365,23
TAIL-9aa8d85e-2019-1,2019,ZZ-TAIL-9aa8d85e,Broulan Reef,Porcupine Gold Mines  ,Newmont Goldcorp,,Newmont/Goldcorp,81.1469,48.5135,Inactive Care and Maintenance,1938.0,Downstream,20.0,3300000,,High,Canadian Dam Association,https://www.newmontgoldcorp.com/document/church-of-england-tailings-management/,,tailings_source_df,POINT (1712496.852929 9040028.343094),,No cluster
TAIL-8d3d76f1-2019-1,2019,ON-TAIL-8d3d76f1,"Dome 1, 2, 2A",Porcupine Gold Mines  ,Newmont Goldcorp,,Newmont/Goldcorp,-81.2476,48.4763,Inactive Care and Maintenance,1925.0,Upstream,24.0,35000000,,Significant,Canadian Dam Association,https://www.newmontgoldcorp.com/document/church-of-england-tailings-management/,,tailings_source_df,POINT (1010972.483935 51422.256713),ON-MAIN-3b3e5365,23
TAIL-52a65906-2019-1,2019,ON-TAIL-52a65906,Dome 3,Porcupine Gold Mines  ,Newmont Goldcorp,,Newmont/Goldcorp,-81.2432,48.4696,Inactive Care and Maintenance,1961.0,Upstream,18.0,6800000,,Unknown,Not Classified,https://www.newmontgoldcorp.com/document/church-of-england-tailings-management/,,tailings_source_df,POINT (1011451.09608 50763.012902),ON-MAIN-3b3e5365,23
TAIL-97f2fb1c-2019-1,2019,ON-TAIL-97f2fb1c,Dome 4,Porcupine Gold Mines  ,Newmont Goldcorp,,Newmont/Goldcorp,-81.2549,48.4665,Inactive Care and Maintenance,1979.0,Upstream,10.0,1600000,,Unknown,Not Classified,https://www.newmontgoldcorp.com/document/church-of-england-tailings-management/,,tailings_source_df,POINT (1010678.375613 50239.633746),ON-MAIN-3b3e5365,23
TAIL-7c93051c-2019-1,2019,ON-TAIL-7c93051c,Dome 5,Porcupine Gold Mines  ,Newmont Goldcorp,,Newmont/Goldcorp,-81.2519,48.4635,Inactive Care and Maintenance,1925.0,Upstream,8.0,700000,,Unknown,Not Classified,https://www.newmontgoldcorp.com/document/church-of-england-tailings-management/,,tailings_source_df,POINT (1010967.216259 49960.785258),ON-MAIN-3b3e5365,23
TAIL-7faedf39-2019-1,2019,ON-TAIL-7faedf39,Paymaster North,Porcupine Gold Mines  ,Newmont Goldcorp,,Newmont/Goldcorp,-81.2674,48.4537,Inactive Care and Maintenance,1915.0,Upstream,11.0,2800000,,Unknown,Not Classified,https://www.newmontgoldcorp.com/document/church-of-england-tailings-management/,,tailings_source_df,POINT (1010079.150837 48647.83888),ON-MAIN-3b3e5365,23
TAIL-f3b07bcc-2019-1,2019,ON-TAIL-f3b07bcc,Paymaster South,Porcupine Gold Mines  ,Newmont Goldcorp,,Newmont/Goldcorp,-81.2599,48.4425,Inactive Care and Maintenance,1915.0,Upstream,10.0,1500000,,Unknown,Not Classified,https://www.newmontgoldcorp.com/document/church-of-england-tailings-management/,,tailings_source_df,POINT (1010889.724906 47547.842703),ON-MAIN-3b3e5365,23
TAIL-bdaac0ab-2019-1,2019,ON-TAIL-bdaac0ab,McIntyre,Porcupine Gold Mines  ,Newmont Goldcorp,,Newmont/Goldcorp,-81.2832,48.4997,Inactive Care and Maintenance,1912.0,Upstream,5.0,32200000,,Significant,Canadian Dam Association,https://www.newmontgoldcorp.com/document/church-of-england-tailings-management/,,tailings_source_df,POINT (1007838.264527 53404.06887),ON-MAIN-3b3e5365,23
TAIL-501b6735-2019-1,2019,ON-TAIL-501b6735,Pamour T3,Porcupine Gold Mines  ,Newmont Goldcorp,,Newmont/Goldcorp,-81.1329,48.5269,Inactive Care and Maintenance,1936.0,Upstream,14.0,17500000,,Significant,Canadian Dam Association,https://www.newmontgoldcorp.com/document/church-of-england-tailings-management/,,tailings_source_df,POINT (1018051.508406 58757.116572),ON-MAIN-3b3e5365,23
TAIL-9ecb480c-2019-1,2019,ON-TAIL-9ecb480c,Pamour T2,Porcupine Gold Mines  ,Newmont Goldcorp,,Newmont/Goldcorp,-81.1233,48.5167,Inactive Care and Maintenance,1936.0,Upstream,30.0,20700000,,Significant,Canadian Dam Association,https://www.newmontgoldcorp.com/document/church-of-england-tailings-management/,,tailings_source_df,POINT (1018991.034913 57801.381192),ON-MAIN-3b3e5365,23
TAIL-cfb752e7-2019-1,2019,ON-TAIL-cfb752e7,Pamour T1,Porcupine Gold Mines  ,Newmont Goldcorp,,Newmont/Goldcorp,-81.1136,48.5279,Inactive Care and Maintenance,1936.0,Upstream,15.0,3900000,,Unknown,Not Classified,https://www.newmontgoldcorp.com/document/church-of-england-tailings-management/,,tailings_source_df,POINT (1019421.718961 59174.998046),ON-MAIN-3b3e5365,23
TAIL-4d0dfd5b-2019-1,2019,ON-TAIL-4d0dfd5b,Aunor A,Porcupine Gold Mines  ,Newmont Goldcorp,,Newmont/Goldcorp,-81.2775,48.4419,Inactive Care and Maintenance,1940.0,Upstream,14.0,700000,,Significant,Canadian Dam Association,https://www.newmontgoldcorp.com/document/church-of-england-tailings-management/,,tailings_source_df,POINT (1009629.333438 47202.987027),ON-MAIN-3b3e5365,23
TAIL-3a5c246e-2019-1,2019,ON-TAIL-3a5c246e,Aunor B,Porcupine Gold Mines  ,Newmont Goldcorp,,Newmont/Goldcorp,-81.2818,48.4382,Inactive Care and Maintenance,1940.0,Upstream,18.0,1500000,,Moderate,Canadian Dam Association,https://www.newmontgoldcorp.com/document/church-of-england-tailings-management/,,tailings_source_df,POINT (1009406.127622 46731.951993),ON-MAIN-3b3e5365,23
TAIL-eea7df36-2019-1,2019,ON-TAIL-eea7df36,Delnite,Porcupine Gold Mines  ,Newmont Goldcorp,,Newmont/Goldcorp,-81.29701,48.43722,Inactive Care and Maintenance,1937.0,Upstream,16.0,1600000,,Moderate,Canadian Dam Association,https://www.newmontgoldcorp.com/document/church-of-england-tailings-management/,,tailings_source_df,POINT (1008327.67817 46384.01486),ON-MAIN-3b3e5365,23
TAIL-6913472c-2019-1,2019,ZZ-TAIL-6913472c,Hallnor,Porcupine Gold Mines  ,Newmont Goldcorp,,Newmont/Goldcorp,-81.1455,45.5239,Inactive Care and Maintenance,1939.0,Upstream,11.0,4900000,,Moderate,Canadian Dam Association,https://www.newmontgoldcorp.com/document/church-of-england-tailings-management/,,tailings_source_df,POINT (1089877.659801 -270080.536981),,No cluster
TAIL-202589c0-2019-1,2019,ON-TAIL-202589c0,Campbell Complex,Red Lake Gold Mines       ,Newmont Goldcorp,,Newmont/Goldcorp,-93.7575,51.0641,Active,1983.0,Upstream,14.0,7000000,8000000,Very High,Canadian Dam Association,https://www.newmontgoldcorp.com/document/church-of-england-tailings-management/,,tailings_source_df,POINT (86442.769137 229554.405351),ON-MAIN-7f050560,31
TAIL-c10ae34e-2019-1,2019,ON-TAIL-c10ae34e,Red Lake Complex,Red Lake Gold Mines       ,Newmont Goldcorp,,Newmont/Goldcorp,-93.7158,51.0641,Active,1960.0,"Modified Centreline, Downstream",8.0,6000000,7000000,Significant,Canadian Dam Association,https://www.newmontgoldcorp.com/document/church-of-england-tailings-management/,,tailings_source_df,POINT (89343.518933 229612.027843),ON-MAIN-7f050560,31
TAIL-6037a75a-2019-1,2019,ON-TAIL-6037a75a,Balmer Tailings,Red Lake Gold Mines       ,Newmont Goldcorp,,Newmont/Goldcorp,-93.7575,51.0641,Inactive Care and Maintenance,1949.0,Other,3.0,2500000,2500000,Low,Canadian Dam Association,https://www.newmontgoldcorp.com/document/church-of-england-tailings-management/,,tailings_source_df,POINT (86442.769137 229554.405351),ON-MAIN-7f050560,31
TAIL-294cb34c-2019-1,2019,ON-TAIL-294cb34c,Cochenour Wilanour Complex,Red Lake Gold Mines       ,Newmont Goldcorp,,Newmont/Goldcorp,-93.4843,51.0418,Inactive Care and Maintenance,1939.0,Centreline,7.0,1800000,1800000,High,Canadian Dam Association,https://www.newmontgoldcorp.com/document/church-of-england-tailings-management/,,tailings_source_df,POINT (105505.140724 227504.826039),ON-MAIN-7f050560,No cluster
TAIL-3985fecf-2019-1,2019,ON-TAIL-3985fecf,Main Tailings Facility,Dona Lake Mine         ,Newmont Goldcorp,,Newmont/Goldcorp,-90.0954,51.4159,Inactive Care and Maintenance,1990.0,Upstream,15.0,700000,,Significant,Canadian Dam Association,https://www.newmontgoldcorp.com/document/church-of-england-tailings-management/,,tailings_source_df,POINT (337914.127123 280567.289355),,No cluster
TAIL-c38f574d-2019-1,2019,ON-TAIL-c38f574d,Musselwhite TMA,Musselwhite Mine             ,Newmont Goldcorp,,Newmont/Goldcorp,-90.3806,52.5974,Active,1996.0,"Centreline, Upstream",21.0,12000000,19000000,Significant,Canadian Dam Association,https://www.newmontgoldcorp.com/document/church-of-england-tailings-management/,,tailings_source_df,POINT (308861.795024 408828.527106),ON-MAIN-fefeaee4,30
TAIL-583b41da-2019-1,2019,QC-TAIL-583b41da,No Dam,Eleonore Mine                ,Newmont Goldcorp,,Newmont/Goldcorp,-76.0682,52.7224,Active,2014.0,Filtered Tailings Stack on Liner,,,,,Not Classified,https://www.newmontgoldcorp.com/document/church-of-england-tailings-management/,,tailings_source_df,POINT (1244277.67424 597896.453646),,11
TAIL-547aba47-2019-1,2019,BC-TAIL-547aba47,TMA,Equity Silver                     ,Newmont Goldcorp,,Newmont/Goldcorp,-126.2691,54.2043,Inactive Care and Maintenance,1984.0,"Downstream, centreline",61.0,48000000,,Very High,Canadian Dam Association,https://www.newmontgoldcorp.com/document/church-of-england-tailings-management/,,tailings_source_df,POINT (-1926098.635757 1057027.448958),,151
TAIL-7791ece7-2019-1,2019,NT-TAIL-7791ece7,Upper Pud,Miramar - Con Mine           ,Newmont Goldcorp,,Miramar,-114.3763,62.4308,Reclaimed  ,1998.0,"Upstream, Centreline",13.0,1550000,,Low,Canadian Dam Association,https://www.newmontgoldcorp.com/document/church-of-england-tailings-management/,,tailings_source_df,POINT (-955881.401487 1613994.18128),,152
TAIL-c0247868-2019-1,2019,NT-TAIL-c0247868,Middle Pud,Miramar - Con Mine           ,Newmont Goldcorp,,Miramar,-114.3763,62.4308,Inactive,1998.0,Upstream,7.0,930000,,Low,Canadian Dam Association,https://www.newmontgoldcorp.com/document/church-of-england-tailings-management/,,tailings_source_df,POINT (-955881.401487 1613994.18128),,152
TAIL-fee10612-2019-1,2019,NT-TAIL-fee10612,"Lower Pud, Neil Lake and Neques TCAs",Miramar - Con Mine           ,Newmont Goldcorp,,Miramar,-114.3763,62.4308,Inactive,2009.0,Upstream,1.5,620000,,Low,Canadian Dam Association,https://www.newmontgoldcorp.com/document/church-of-england-tailings-management/,,tailings_source_df,POINT (-955881.401487 1613994.18128),,152
TAIL-378e970b-2019-1,2019,ON-TAIL-378e970b,Interlake Tailings Facility,Golden Giant                              ,Newmont Goldcorp,,,-85.9051,48.6956,Inactive   ,1984.0,Downstream ,38.0,11600000,,Extreme,Canadian Dam Association,https://www.newmontgoldcorp.com/document/church-of-england-tailings-management/,,tailings_source_df,POINT (668051.461477 13971.70064),,28
