main_id,indigenous_land_id,distance_to_centroid_m,distance_to_edge_m
BC-MAIN-1f842681,ZZ-IND-94c654d3,24250.33,23668.1
BC-MAIN-1f842681,ZZ-IND-34c4dcc2,23349.18,21978.3
BC-MAIN-1f842681,ZZ-IND-52982022,39044.62,38636.96
BC-MAIN-1f842681,ZZ-IND-83a3b733,30178.78,29716.91
BC-MAIN-1f842681,ZZ-IND-0f433717,41094.41,40800.72
BC-MAIN-1f842681,ZZ-IND-f5ab45b7,21702.86,21672.44
BC-MAIN-1f842681,ZZ-IND-553215e3,20737.06,20665.3
BC-MAIN-1f842681,ZZ-IND-4117a3a8,37763.29,37350.48
BC-MAIN-1f842681,ZZ-IND-57c946e2,9421.6,8658.13
BC-MAIN-1f842681,ZZ-IND-3cd9f925,35176.82,34829.46
BC-MAIN-1f842681,ZZ-IND-ba1cb412,16809.78,16260.01
BC-MAIN-1f842681,ZZ-IND-04b892c9,42808.98,36902.4
BC-MAIN-1f842681,ZZ-IND-a6873cb3,4004.1,3731.28
BC-MAIN-1f842681,ZZ-IND-40f848c8,13612.08,13405.53
BC-MAIN-1f842681,ZZ-IND-97742bca,17431.86,16572.49
QC-MAIN-0414a373,ZZ-IND-8b93e780,30690.92,24372.98
ON-MAIN-575c5e66,ZZ-IND-116168a4,53189.43,45396.16
AB-MAIN-ca9625ce,ZZ-IND-b49559b3,56718.5,44216.7
NT-MAIN-b7cdf82c,ZZ-IND-564e8575,45297.79,2438.96
ON-MAIN-6664e89b,ZZ-IND-d3f4ae5a,27026.39,22726.03
BC-MAIN-6fbdcf4c,ZZ-IND-ed60e465,39213.48,39032.83
BC-MAIN-6fbdcf4c,ZZ-IND-9094c4cf,42422.73,41966.8
BC-MAIN-6fbdcf4c,ZZ-IND-2cc5f506,47345.25,47216.06
BC-MAIN-6fbdcf4c,ZZ-IND-efaedc98,24967.68,24890.9
BC-MAIN-6fbdcf4c,ZZ-IND-ed75cd5f,31701.51,31558.68
BC-MAIN-6fbdcf4c,ZZ-IND-cd6d86fe,26026.41,25884.37
BC-MAIN-6fbdcf4c,ZZ-IND-f0ec3008,24596.67,23767.13
BC-MAIN-6fbdcf4c,ZZ-IND-07698e3e,25996.36,25507.34
BC-MAIN-6fbdcf4c,ZZ-IND-80d4f894,25023.02,24920.13
BC-MAIN-6fbdcf4c,ZZ-IND-c891551e,18066.07,18021.44
BC-MAIN-6fbdcf4c,ZZ-IND-de3ec2b1,27735.41,26876.0
BC-MAIN-6fbdcf4c,ZZ-IND-71a0914e,17959.83,17616.56
BC-MAIN-6fbdcf4c,ZZ-IND-d67980cd,48487.83,47795.34
BC-MAIN-6fbdcf4c,ZZ-IND-da2df799,33578.85,33121.71
BC-MAIN-6fbdcf4c,ZZ-IND-84584fd0,31715.35,31141.36
BC-MAIN-6fbdcf4c,ZZ-IND-d8bd24c3,23712.82,23553.16
BC-MAIN-6fbdcf4c,ZZ-IND-a61028de,41538.53,41314.09
BC-MAIN-6fbdcf4c,ZZ-IND-b590d75d,26762.93,23694.26
BC-MAIN-6fbdcf4c,ZZ-IND-cabf1666,39665.57,39495.97
BC-MAIN-6fbdcf4c,ZZ-IND-d93f1b8b,26960.81,26787.25
BC-MAIN-6fbdcf4c,ZZ-IND-89f21435,32883.97,32402.92
BC-MAIN-6fbdcf4c,ZZ-IND-4c81bd55,34219.71,34141.51
BC-MAIN-6fbdcf4c,ZZ-IND-e5e4a425,33312.56,33123.84
BC-MAIN-6fbdcf4c,ZZ-IND-312125e0,32170.19,32099.38
BC-MAIN-6fbdcf4c,ZZ-IND-3dddca48,35573.78,35526.86
BC-MAIN-6fbdcf4c,ZZ-IND-592de1ca,10049.84,9917.17
BC-MAIN-6fbdcf4c,ZZ-IND-bd406b7f,19549.08,19063.35
BC-MAIN-6fbdcf4c,ZZ-IND-c5b45d94,23707.3,23130.01
BC-MAIN-6fbdcf4c,ZZ-IND-1ef3d45b,24017.41,23637.35
BC-MAIN-6fbdcf4c,ZZ-IND-3a0ab09d,49631.28,49521.95
BC-MAIN-6fbdcf4c,ZZ-IND-26225e97,25371.41,25109.77
BC-MAIN-6fbdcf4c,ZZ-IND-8085a9e2,37117.16,36950.86
BC-MAIN-6fbdcf4c,ZZ-IND-622838ba,6504.94,6457.12
BC-MAIN-6fbdcf4c,ZZ-IND-17503c34,40713.38,40562.42
BC-MAIN-6fbdcf4c,ZZ-IND-8eabfe14,22025.8,21939.45
BC-MAIN-6fbdcf4c,ZZ-IND-aaaf7d52,34766.86,34628.57
BC-MAIN-6fbdcf4c,ZZ-IND-95210c44,47467.87,46958.94
BC-MAIN-6fbdcf4c,ZZ-IND-668bd243,21159.51,20735.09
BC-MAIN-6fbdcf4c,ZZ-IND-068e15a9,17444.95,16912.14
YT-MAIN-5e0d8b48,ZZ-IND-9ccf0e07,130360.85,17256.75
YT-MAIN-5e0d8b48,ZZ-IND-fb843018,145887.4,17404.93
BC-MAIN-a505d25d,ZZ-IND-d19005c0,50202.73,49496.32
BC-MAIN-c720b195,ZZ-IND-0025f8b0,26604.92,26333.72
BC-MAIN-c720b195,ZZ-IND-7b58340a,27344.72,27042.37
BC-MAIN-265a57f6,ZZ-IND-805c52fe,44621.21,44374.75
BC-MAIN-265a57f6,ZZ-IND-8fc7dcf8,27126.2,27089.74
BC-MAIN-265a57f6,ZZ-IND-59cd8e7e,43705.59,43076.21
BC-MAIN-265a57f6,ZZ-IND-9e0c0d03,49874.88,49840.35
BC-MAIN-265a57f6,ZZ-IND-a67b643d,47986.78,47516.27
BC-MAIN-265a57f6,ZZ-IND-534bc572,49846.54,49821.38
BC-MAIN-265a57f6,ZZ-IND-854719d0,45800.61,44952.8
BC-MAIN-265a57f6,ZZ-IND-aa0e4604,46846.56,46824.1
BC-MAIN-265a57f6,ZZ-IND-1b32f6cd,40599.02,40501.01
BC-MAIN-265a57f6,ZZ-IND-0fe4b903,42365.83,42355.92
BC-MAIN-265a57f6,ZZ-IND-5b510f96,45711.75,45432.59
BC-MAIN-18bed6d7,ZZ-IND-ba422c5c,48777.41,48554.48
BC-MAIN-18bed6d7,ZZ-IND-2eb889cc,22783.21,21760.59
BC-MAIN-18bed6d7,ZZ-IND-a47e1e6f,28415.74,28299.2
BC-MAIN-18bed6d7,ZZ-IND-92a1d72b,34572.96,29592.29
BC-MAIN-18bed6d7,ZZ-IND-8be705de,47606.91,47497.53
BC-MAIN-18bed6d7,ZZ-IND-aacb95b7,41732.84,41587.41
YT-MAIN-956d050a,ZZ-IND-6e603a24,47688.71,967.06
YT-MAIN-956d050a,ZZ-IND-6fa97825,138946.53,49677.23
YT-MAIN-956d050a,ZZ-IND-9ccf0e07,54374.89,19418.24
ON-MAIN-37e9571e,ZZ-IND-8ac3d7d5,31505.95,23737.96
ON-MAIN-37e9571e,ZZ-IND-865931b5,47467.86,41403.0
NU-MAIN-8e62bfbc,ZZ-IND-0a6892f2,94754.14,350.28
NU-MAIN-8e62bfbc,ZZ-IND-d4349a1a,154007.69,42552.73
SK-MAIN-7a11ae49,ZZ-IND-ac98a5bb,31001.12,27329.42
SK-MAIN-7a11ae49,ZZ-IND-41b9fb96,27437.81,24564.1
SK-MAIN-7a11ae49,ZZ-IND-ea498626,42683.23,38929.2
SK-MAIN-7a11ae49,ZZ-IND-dd55acf1,31633.18,27539.34
SK-MAIN-7a11ae49,ZZ-IND-0ae16a04,20243.67,18446.71
SK-MAIN-7a11ae49,ZZ-IND-6119f149,37235.36,32572.78
SK-MAIN-7a11ae49,ZZ-IND-1eb173dc,37805.93,35322.87
SK-MAIN-7a11ae49,ZZ-IND-e4c29ac4,52261.23,49695.92
SK-MAIN-7a11ae49,ZZ-IND-5d64c2e0,39616.23,37856.95
QC-MAIN-f1ff4920,ZZ-IND-7424c57e,17223.06,16454.14
ON-MAIN-74997012,ZZ-IND-8b67f32a,53653.85,44624.69
BC-MAIN-51068f3b,ZZ-IND-365aeda5,70644.34,43499.38
YT-MAIN-68c87980,ZZ-IND-6e603a24,68339.12,600.08
YT-MAIN-68c87980,ZZ-IND-6fa97825,136350.29,36227.3
YT-MAIN-68c87980,ZZ-IND-9ccf0e07,71696.28,16389.42
YT-MAIN-73ce66b5,ZZ-IND-6e603a24,70078.04,5744.03
YT-MAIN-73ce66b5,ZZ-IND-6fa97825,120299.42,18659.46
YT-MAIN-73ce66b5,ZZ-IND-9ccf0e07,88564.06,25045.58
BC-MAIN-efff21d3,ZZ-IND-26e2d565,37607.68,36797.5
BC-MAIN-efff21d3,ZZ-IND-81f08f22,39116.32,38704.77
MB-MAIN-5d21dbd5,ZZ-IND-27c95839,44186.39,42203.86
MB-MAIN-5d21dbd5,ZZ-IND-f80728ec,37270.45,32125.68
MB-MAIN-5d21dbd5,ZZ-IND-ca67d0bb,52133.48,47904.05
MB-MAIN-5d21dbd5,ZZ-IND-e2261842,38964.86,36771.9
MB-MAIN-5d21dbd5,ZZ-IND-e1d3ce86,44436.58,42827.2
MB-MAIN-5d21dbd5,ZZ-IND-175e11d4,36688.78,35914.31
MB-MAIN-5d21dbd5,ZZ-IND-1ae6534d,51200.94,49535.95
MB-MAIN-5d21dbd5,ZZ-IND-9da73c76,49629.56,46749.78
YT-MAIN-c3105f43,ZZ-IND-37a4f777,46510.11,3906.7
MB-MAIN-854abe09,ZZ-IND-d049ca6a,42829.06,38999.04
MB-MAIN-854abe09,ZZ-IND-67f8b158,52847.87,49135.72
MB-MAIN-1a82a1b7,ZZ-IND-d049ca6a,21043.09,15460.24
QC-MAIN-d6748d40,ZZ-IND-bea5e27b,54911.04,48778.37
AB-MAIN-7430be9d,ZZ-IND-36eff45b,75301.11,44926.15
AB-MAIN-4eee18d1,ZZ-IND-3a14268a,20311.15,18577.98
QC-MAIN-be473617,ZZ-IND-8123c649,44773.98,36818.74
QC-MAIN-b5937543,ZZ-IND-8123c649,52161.21,46534.9
QC-MAIN-11c40b1f,ZZ-IND-bec1af99,25314.52,21381.7
AB-MAIN-35d0dc71,ZZ-IND-ddc0ec84,27215.68,24960.36
AB-MAIN-35d0dc71,ZZ-IND-917be22a,25242.34,24253.84
AB-MAIN-35d0dc71,ZZ-IND-b88c3eb6,24175.5,15314.34
SK-MAIN-fbe28fef,ZZ-IND-b38dc0d3,17221.79,16298.27
AB-MAIN-63f096a6,ZZ-IND-3a420004,46352.93,42712.22
AB-MAIN-63f096a6,ZZ-IND-49494145,42114.37,34459.33
AB-MAIN-63f096a6,ZZ-IND-e374d4e7,25604.43,21023.47
QC-MAIN-1186a6d0,ZZ-IND-a8bafff3,26846.01,25602.5
ON-MAIN-eda110b0,ZZ-IND-d1fdb46a,9515.66,9265.05
ON-MAIN-eda110b0,ZZ-IND-b488bb84,48507.53,47826.49
ON-MAIN-eda110b0,ZZ-IND-df43bdd5,50221.41,49682.78
ON-MAIN-eda110b0,ZZ-IND-aa8c1e81,53766.76,49331.12
ON-MAIN-eda110b0,ZZ-IND-b8ceb04b,8409.09,6439.97
ON-MAIN-46f71d5b,ZZ-IND-6af086c2,32317.7,28128.35
ON-MAIN-46f71d5b,ZZ-IND-069ab807,15825.13,13628.18
ON-MAIN-46f71d5b,ZZ-IND-56ea160a,39795.74,33811.41
ON-MAIN-46f71d5b,ZZ-IND-0a229f22,42320.74,36914.14
ON-MAIN-46f71d5b,ZZ-IND-4784058f,27846.35,18062.54
ON-MAIN-97ee890f,ZZ-IND-e25cc87b,43679.52,42660.72
QC-MAIN-9d41d417,ZZ-IND-89ffc279,33346.56,25003.05
QC-MAIN-d4e2812a,ZZ-IND-89ffc279,40914.04,32402.53
ON-MAIN-c06904f0,ZZ-IND-6edd480e,47334.06,43718.95
ON-MAIN-c06904f0,ZZ-IND-f41ce1e6,57872.21,47425.34
ON-MAIN-c06904f0,ZZ-IND-779475fc,27098.01,23075.41
ON-MAIN-c06904f0,ZZ-IND-f74dc663,52938.77,49347.49
QC-MAIN-eb73fd68,ZZ-IND-ded20b88,994.3,289.88
QC-MAIN-eb73fd68,ZZ-IND-bec1af99,41949.28,39846.86
QC-MAIN-2cf66e65,ZZ-IND-ded20b88,994.3,289.88
QC-MAIN-2cf66e65,ZZ-IND-bec1af99,41949.28,39846.86
NB-MAIN-c1e4dee0,ZZ-IND-1e008911,13749.53,13492.78
NB-MAIN-3e7d42ac,ZZ-IND-1e008911,9070.67,8806.73
BC-MAIN-3ef4f421,ZZ-IND-929067c9,49866.38,49237.87
BC-MAIN-3ef4f421,ZZ-IND-365aeda5,33919.49,16458.06
MB-MAIN-f7fde5b4,ZZ-IND-d049ca6a,36971.63,31420.08
BC-MAIN-e1641dfb,ZZ-IND-2b9624d2,37108.53,36318.42
BC-MAIN-e1641dfb,ZZ-IND-a740cac3,29311.07,29281.85
BC-MAIN-e1641dfb,ZZ-IND-be7f6828,43837.78,43545.58
BC-MAIN-e1641dfb,ZZ-IND-7d160fe7,27124.14,26406.28
BC-MAIN-e1641dfb,ZZ-IND-8fc7dcf8,31315.76,31276.67
BC-MAIN-e1641dfb,ZZ-IND-cb8cb6ad,37148.09,37118.84
BC-MAIN-e1641dfb,ZZ-IND-13644bff,14610.17,14308.21
BC-MAIN-e1641dfb,ZZ-IND-8b7dce80,14393.26,12470.25
BC-MAIN-e1641dfb,ZZ-IND-3fdf3768,46132.8,45998.49
BC-MAIN-e1641dfb,ZZ-IND-9a007e82,45447.1,45421.53
BC-MAIN-e1641dfb,ZZ-IND-ab1a515d,35597.04,35462.26
BC-MAIN-e1641dfb,ZZ-IND-1d956e7a,22886.99,22814.07
BC-MAIN-e1641dfb,ZZ-IND-9e0c0d03,26771.0,26739.99
BC-MAIN-e1641dfb,ZZ-IND-534bc572,18897.74,18859.08
BC-MAIN-e1641dfb,ZZ-IND-1563e0b1,42716.45,42543.91
BC-MAIN-e1641dfb,ZZ-IND-aa0e4604,11180.91,11134.74
BC-MAIN-e1641dfb,ZZ-IND-7650405d,26119.85,26099.75
BC-MAIN-e1641dfb,ZZ-IND-772d3b1f,32641.16,31581.87
BC-MAIN-e1641dfb,ZZ-IND-d4d86284,43630.94,43523.46
BC-MAIN-e1641dfb,ZZ-IND-337ae101,34600.0,34540.87
BC-MAIN-e1641dfb,ZZ-IND-c0f070a6,35617.82,35135.72
BC-MAIN-e1641dfb,ZZ-IND-bf76cc6e,48772.46,48453.13
BC-MAIN-e1641dfb,ZZ-IND-1b32f6cd,23440.14,23314.12
BC-MAIN-e1641dfb,ZZ-IND-7dfed13c,37057.78,36096.67
BC-MAIN-e1641dfb,ZZ-IND-63cf1174,32687.49,32643.62
BC-MAIN-e1641dfb,ZZ-IND-075bdfe4,42951.37,42927.39
BC-MAIN-e1641dfb,ZZ-IND-0fe4b903,22554.99,22524.29
BC-MAIN-e1641dfb,ZZ-IND-daeb6a80,36684.28,36521.5
BC-MAIN-e1641dfb,ZZ-IND-776d9d4b,35785.49,35757.08
BC-MAIN-e1641dfb,ZZ-IND-fe1d743a,48495.66,48469.69
BC-MAIN-e1641dfb,ZZ-IND-86ba0b74,29616.84,29338.08
BC-MAIN-e1641dfb,ZZ-IND-853bcdd3,16304.95,16241.22
BC-MAIN-e1641dfb,ZZ-IND-3f013dde,34069.71,34027.39
BC-MAIN-e1641dfb,ZZ-IND-0e441a04,6942.86,6896.88
BC-MAIN-e1641dfb,ZZ-IND-3ea4ff5a,45638.6,45607.6
BC-MAIN-e1641dfb,ZZ-IND-495396e4,46106.43,43411.85
BC-MAIN-e1641dfb,ZZ-IND-dd668d07,41674.36,41565.81
BC-MAIN-e1641dfb,ZZ-IND-5b510f96,11788.81,11339.2
BC-MAIN-e1641dfb,ZZ-IND-12aef670,47717.44,47629.18
BC-MAIN-e1641dfb,ZZ-IND-d5b570ce,50438.33,49864.37
QC-MAIN-aa793d35,ZZ-IND-a8bafff3,24298.74,23454.51
ON-MAIN-1aa10efa,ZZ-IND-e1bd90fe,40569.54,38724.89
ON-MAIN-1aa10efa,ZZ-IND-936d335c,27808.2,25870.84
ON-MAIN-1aa10efa,ZZ-IND-6e14d307,50444.25,48537.72
ON-MAIN-1aa10efa,ZZ-IND-7fb68545,51497.86,49706.59
ON-MAIN-1aa10efa,ZZ-IND-2f857f28,51329.55,47941.97
ON-MAIN-1aa10efa,ZZ-IND-47943b4b,45728.25,43349.17
ON-MAIN-1aa10efa,ZZ-IND-0152ff57,21352.97,15541.58
ON-MAIN-1aa10efa,ZZ-IND-cda6e2b4,26386.34,23871.84
ON-MAIN-1aa10efa,ZZ-IND-7e4dcf02,39688.63,37393.58
MB-MAIN-6fca9d6d,ZZ-IND-7ca37a95,27717.42,25531.58
ON-MAIN-b1d981ca,ZZ-IND-95f6c4c4,49179.64,41162.24
ON-MAIN-b1d981ca,ZZ-IND-ad2a375a,15115.15,7239.94
ON-MAIN-b1d981ca,ZZ-IND-16e8db99,49548.35,42491.93
ON-MAIN-319e04a8,ZZ-IND-6d5af524,45383.36,43189.21
ON-MAIN-319e04a8,ZZ-IND-ad2a375a,36712.83,28973.61
ON-MAIN-9a34108c,ZZ-IND-95f6c4c4,48986.63,41131.04
ON-MAIN-9a34108c,ZZ-IND-ad2a375a,15608.72,7843.56
ON-MAIN-9a34108c,ZZ-IND-16e8db99,47847.92,40814.08
MB-MAIN-27a90834,ZZ-IND-c5275b17,47401.32,42591.38
NU-MAIN-eae1621e,ZZ-IND-1578bc9b,129124.26,104.33
ON-MAIN-54b7e152,ZZ-IND-369c2449,33967.77,26141.75
ON-MAIN-54b7e152,ZZ-IND-ad2a375a,48444.44,39173.12
ON-MAIN-54b7e152,ZZ-IND-cb38e4fd,43325.89,41963.17
ON-MAIN-54b7e152,ZZ-IND-16e8db99,32172.62,28594.31
ON-MAIN-54b7e152,ZZ-IND-0589b810,56792.28,44969.72
YT-MAIN-1910d1c3,ZZ-IND-b5102558,24033.25,2976.53
ON-MAIN-4c5c1179,ZZ-IND-71da0bdb,43475.34,42778.39
ON-MAIN-64bbe7e6,ZZ-IND-b9b7af49,18051.04,16599.87
ON-MAIN-2bb07cd3,ZZ-IND-6d5af524,43696.54,41303.22
ON-MAIN-2bb07cd3,ZZ-IND-37fa34c2,55735.25,48872.19
ON-MAIN-2bb07cd3,ZZ-IND-29c5e17e,34961.59,33584.84
SK-MAIN-f79436ec,ZZ-IND-b4ba474a,36447.93,24848.77
SK-MAIN-f79436ec,ZZ-IND-35a209df,50338.95,42657.36
SK-MAIN-f79436ec,ZZ-IND-92bbc642,55484.29,45248.12
SK-MAIN-f79436ec,ZZ-IND-7b9853ff,50414.05,42651.35
SK-MAIN-71ad0a66,ZZ-IND-c5724d0e,116857.91,23531.62
SK-MAIN-71ad0a66,ZZ-IND-3b1ad3bd,58094.36,47387.46
SK-MAIN-71ad0a66,ZZ-IND-b4e6c702,55984.58,46540.89
SK-MAIN-71ad0a66,ZZ-IND-17a79a2b,66477.98,46853.12
SK-MAIN-71ad0a66,ZZ-IND-1756b302,48545.24,47483.91
SK-MAIN-71ad0a66,ZZ-IND-24a57bc5,41235.33,40767.78
SK-MAIN-71ad0a66,ZZ-IND-810f3d7f,36577.42,36518.41
SK-MAIN-71ad0a66,ZZ-IND-3338aefc,54945.27,46777.81
SK-MAIN-71ad0a66,ZZ-IND-2e0bc17e,49825.43,48938.31
SK-MAIN-71ad0a66,ZZ-IND-dc720cd1,41010.83,40292.12
SK-MAIN-71ad0a66,ZZ-IND-1a6c81bd,376647.22,35589.98
SK-MAIN-71ad0a66,ZZ-IND-3bfbe17a,28306.26,45374.67
SK-MAIN-71ad0a66,ZZ-IND-4f562fe7,27918.16,27205.28
SK-MAIN-71ad0a66,ZZ-IND-9258d12d,29041.36,28510.13
SK-MAIN-71ad0a66,ZZ-IND-449f53f1,26663.17,25797.8
SK-MAIN-71ad0a66,ZZ-IND-c6f56a83,35681.09,42612.53
SK-MAIN-8daee686,ZZ-IND-b4ba474a,42191.86,35115.97
SK-MAIN-8daee686,ZZ-IND-11bf1823,3616.54,2676.82
SK-MAIN-8daee686,ZZ-IND-c3de4017,24604.81,23726.81
SK-MAIN-8daee686,ZZ-IND-ec344066,8753.22,8189.97
SK-MAIN-8daee686,ZZ-IND-6ec9a10b,6057.06,5250.65
SK-MAIN-8daee686,ZZ-IND-fef69d1c,8167.18,7599.6
SK-MAIN-8daee686,ZZ-IND-a0efef3d,5278.45,4744.28
SK-MAIN-8daee686,ZZ-IND-97a05e00,9606.83,8752.2
SK-MAIN-8daee686,ZZ-IND-2c46e63b,6815.87,6340.3
SK-MAIN-8daee686,ZZ-IND-6d2d6571,5966.36,5482.36
SK-MAIN-8daee686,ZZ-IND-ab04402c,6247.46,5360.35
SK-MAIN-8daee686,ZZ-IND-328b2610,6034.29,5808.14
SK-MAIN-8daee686,ZZ-IND-3b94e1b6,10632.54,9483.65
SK-MAIN-8daee686,ZZ-IND-f731f704,43719.22,42450.94
SK-MAIN-8daee686,ZZ-IND-7692305c,4919.42,4399.44
SK-MAIN-8daee686,ZZ-IND-aae82fb9,10267.84,9139.09
SK-MAIN-8daee686,ZZ-IND-dffba4c9,8315.86,7075.69
SK-MAIN-8daee686,ZZ-IND-813cf6e3,22003.15,21127.94
SK-MAIN-8daee686,ZZ-IND-3df35905,6325.46,5814.88
SK-MAIN-8daee686,ZZ-IND-d030c45b,1849.61,1048.98
SK-MAIN-8daee686,ZZ-IND-73afe47a,7532.83,7063.96
SK-MAIN-8daee686,ZZ-IND-2ff55a1f,6570.82,5120.83
SK-MAIN-8daee686,ZZ-IND-247c5ba5,24444.56,23775.3
SK-MAIN-8daee686,ZZ-IND-ad9e8063,4589.15,4077.24
SK-MAIN-8daee686,ZZ-IND-7e500ae9,5151.7,4538.59
SK-MAIN-8daee686,ZZ-IND-c2c39b09,14195.19,11623.45
SK-MAIN-8daee686,ZZ-IND-973a0914,18835.81,18290.16
SK-MAIN-8daee686,ZZ-IND-6908bad3,5742.55,5653.21
SK-MAIN-8daee686,ZZ-IND-7293635c,3387.48,2935.83
SK-MAIN-8daee686,ZZ-IND-c96e3bf3,7967.17,6549.05
SK-MAIN-8daee686,ZZ-IND-c2bc285d,13172.03,12023.12
SK-MAIN-8daee686,ZZ-IND-a68d31aa,4876.98,4026.05
SK-MAIN-8daee686,ZZ-IND-040ae321,9260.69,3728.55
SK-MAIN-8daee686,ZZ-IND-35a209df,28160.67,21105.59
SK-MAIN-8daee686,ZZ-IND-36f82f9e,9331.96,8903.35
SK-MAIN-8daee686,ZZ-IND-e8b747d6,6984.59,6437.17
SK-MAIN-8daee686,ZZ-IND-e9d118b5,6405.21,5397.81
SK-MAIN-8daee686,ZZ-IND-4f3abac8,23997.62,23488.4
SK-MAIN-8daee686,ZZ-IND-07be5d11,6185.74,4626.81
SK-MAIN-8daee686,ZZ-IND-92bbc642,24259.3,14328.23
SK-MAIN-8daee686,ZZ-IND-a630e5ed,4648.44,473.95
SK-MAIN-8daee686,ZZ-IND-666deebb,5399.1,4329.15
SK-MAIN-8daee686,ZZ-IND-0af25d17,23041.3,19658.29
SK-MAIN-8daee686,ZZ-IND-d2384543,5303.68,3862.85
SK-MAIN-8daee686,ZZ-IND-eaa29933,8248.17,7690.34
SK-MAIN-8daee686,ZZ-IND-2cda0c96,20915.07,20423.52
SK-MAIN-8daee686,ZZ-IND-56241e48,20329.97,20102.74
SK-MAIN-8daee686,ZZ-IND-181ed2ea,9014.04,8613.3
SK-MAIN-8daee686,ZZ-IND-0a150601,5910.74,5365.53
SK-MAIN-8daee686,ZZ-IND-2f0eb290,15528.64,14182.02
SK-MAIN-8daee686,ZZ-IND-45ed454e,8387.19,7853.55
SK-MAIN-8daee686,ZZ-IND-495cfef4,11605.13,10147.77
SK-MAIN-8daee686,ZZ-IND-17b79152,8549.57,6807.22
SK-MAIN-8daee686,ZZ-IND-a5865b61,7050.37,5921.9
SK-MAIN-8daee686,ZZ-IND-de61d1b0,5115.26,4547.06
SK-MAIN-8daee686,ZZ-IND-bfc18258,12984.64,12624.74
SK-MAIN-8daee686,ZZ-IND-f8c91fa5,9803.05,9348.41
SK-MAIN-8daee686,ZZ-IND-fb12731d,8054.42,7537.73
SK-MAIN-8daee686,ZZ-IND-1139bd4f,5587.24,3892.93
SK-MAIN-8daee686,ZZ-IND-7b9853ff,30466.36,14769.22
SK-MAIN-8daee686,ZZ-IND-3864bc29,25292.98,24760.1
SK-MAIN-8daee686,ZZ-IND-ef602628,6560.89,6004.03
SK-MAIN-8daee686,ZZ-IND-844c9d76,4367.07,3738.51
SK-MAIN-8daee686,ZZ-IND-d071aed9,2144.97,1101.63
SK-MAIN-8daee686,ZZ-IND-6de8e382,12226.69,11470.13
SK-MAIN-8daee686,ZZ-IND-0457bd27,5250.44,3426.18
SK-MAIN-8daee686,ZZ-IND-81fbdb7a,8220.11,7695.11
SK-MAIN-8daee686,ZZ-IND-b508531a,10355.5,9144.11
SK-MAIN-8daee686,ZZ-IND-35db8d88,9294.7,8758.48
SK-MAIN-8daee686,ZZ-IND-730fa386,9921.82,7406.76
SK-MAIN-8daee686,ZZ-IND-66689e88,8809.51,8061.42
SK-MAIN-8daee686,ZZ-IND-5337158f,8433.72,7693.17
SK-MAIN-8daee686,ZZ-IND-4e5d8a20,10272.03,8749.37
SK-MAIN-8daee686,ZZ-IND-b3a20d51,53687.64,48724.35
SK-MAIN-8daee686,ZZ-IND-1bf50e29,10373.14,9834.12
SK-MAIN-8daee686,ZZ-IND-ca3fafa8,18257.24,10462.96
MB-MAIN-3ab82795,ZZ-IND-731c4a5f,43753.96,43231.71
MB-MAIN-3ab82795,ZZ-IND-c1d4017b,48130.71,47574.95
MB-MAIN-3ab82795,ZZ-IND-c68eb1c5,56101.93,47991.33
MB-MAIN-3ab82795,ZZ-IND-1a779a38,48336.07,45717.29
MB-MAIN-3ab82795,ZZ-IND-e63c480e,45101.98,44441.5
MB-MAIN-3ab82795,ZZ-IND-e3d495f5,48797.7,48044.71
MB-MAIN-3ab82795,ZZ-IND-652c9fc8,49940.01,49171.76
MB-MAIN-3ab82795,ZZ-IND-f622c0fe,48067.34,47528.1
MB-MAIN-3ab82795,ZZ-IND-dcbdf8ca,17348.43,15826.15
MB-MAIN-3ab82795,ZZ-IND-8480b781,39391.07,34091.65
SK-MAIN-bae48393,ZZ-IND-6ec9a10b,44817.12,43909.63
SK-MAIN-bae48393,ZZ-IND-a0efef3d,45889.09,45378.14
SK-MAIN-bae48393,ZZ-IND-2c46e63b,49443.45,48926.76
SK-MAIN-bae48393,ZZ-IND-ab04402c,45401.14,44716.8
SK-MAIN-bae48393,ZZ-IND-aae82fb9,40371.24,39054.85
SK-MAIN-bae48393,ZZ-IND-dffba4c9,46064.43,45279.51
SK-MAIN-bae48393,ZZ-IND-3df35905,44878.14,44404.49
SK-MAIN-bae48393,ZZ-IND-73afe47a,48635.74,48121.69
SK-MAIN-bae48393,ZZ-IND-ad9e8063,50322.79,49809.46
SK-MAIN-bae48393,ZZ-IND-7e500ae9,47418.17,46659.74
SK-MAIN-bae48393,ZZ-IND-6908bad3,49321.74,49229.48
SK-MAIN-bae48393,ZZ-IND-c96e3bf3,49463.97,48356.62
SK-MAIN-bae48393,ZZ-IND-a68d31aa,47187.99,46514.24
SK-MAIN-bae48393,ZZ-IND-7b635da3,44471.13,41818.0
SK-MAIN-bae48393,ZZ-IND-040ae321,48287.53,44605.65
SK-MAIN-bae48393,ZZ-IND-35a209df,54087.67,49268.7
SK-MAIN-bae48393,ZZ-IND-36f82f9e,41518.08,41035.85
SK-MAIN-bae48393,ZZ-IND-e9d118b5,47494.71,46605.58
SK-MAIN-bae48393,ZZ-IND-07be5d11,49459.47,45907.03
SK-MAIN-bae48393,ZZ-IND-92bbc642,46261.24,37924.7
SK-MAIN-bae48393,ZZ-IND-a630e5ed,46117.17,38725.13
