prod_id,year,geography,commodity,reference_point,material_type,data_type,unit,value,value_tonnes,comment,main_id,facility_group_id,company_id,source_id
PROD-8eb8be0d-2023-2,2023,Canada,Ore,2,Mill recovery rate,Technical attribute,%,95.7,,,BC-MAIN-8eb8be0d,-,,SRC_NewmontCorporation_Operating_statistics_2025
PROD-8eb8be0d-2023-3,2023,Canada,Ore,1,Ore mined,Production,kt,1027.0,1027000.0,,BC-MAIN-8eb8be0d,-,,SRC_NewmontCorporation_Operating_statistics_2023
PROD-8eb8be0d-2023-4,2023,Canada,Ore,2,Ore processed,Production,kt,1028.0,1028000.0,,BC-MAIN-8eb8be0d,-,,SRC_NewmontCorporation_Operating_statistics_2023
PROD-8eb8be0d-2023-5,2023,Canada,Gold,4,Intermediate metal,Production,koz,180.0,5.59863,,BC-MAIN-8eb8be0d,-,,SRC_NewmontCorporation_Operating_statistics_2023
PROD-GRP-0d911886-2023-1,2023,Canada,Gold,2,Mill ore grade,Technical attribute,g/t,3.015,,,-,GRP-0d911886,,SRC_NewmontCorporation_Operating_statistics_2023
PROD-GRP-0d911886-2023-2,2023,Canada,Gold,2,Mill recovery rate,Technical attribute,%,91.4,,,-,GRP-0d911886,,SRC_NewmontCorporation_Operating_statistics_2023
PROD-GRP-0d911886-2023-3,2023,Canada,Gold,4,Intermediate metal,Production,koz,260.0,8.08691,,-,GRP-0d911886,,SRC_NewmontCorporation_Operating_statistics_2023
PROD-GRP-0d911886-2023-4,2023,Canada,Gold,1,Ore mined|OP ore,Production,kt,2669.0,2669000.0,,-,GRP-0d911886,,SRC_NewmontCorporation_Operating_statistics_2023
PROD-GRP-0d911886-2023-5,2023,Canada,Gold,1,Ore mined|OP waste,Production,kt,4303.0,4303000.0,,-,GRP-0d911886,,SRC_NewmontCorporation_Operating_statistics_2023
PROD-GRP-0d911886-2023-6,2023,Canada,Gold,1,Ore mined|Underground,Production,kt,809.0,809000.0,,-,GRP-0d911886,,SRC_NewmontCorporation_Operating_statistics_2023
PROD-GRP-0d911886-2023-7,2023,Canada,Gold,2,Ore processed,Production,kt,2911.0,2911000.0,,-,GRP-0d911886,,SRC_NewmontCorporation_Operating_statistics_2023
PROD-60ba74c4-2022-1,2022,Canada,Uranium,3,Concentrate,Production,Mlbs,18.0,18.0,,SK-MAIN-60ba74c4,-,,SRC_OranoCanadaInc_mining-and-milling
PROD-60ba74c4-2022-2,2022,Canada,Uranium,3,Concentrate,Production,Mlbs,18.0,18.0,,SK-MAIN-60ba74c4,-,CMP-43299e17,SRC_OranoCanadaInc_mining-and-milling
PROD-60ba74c4-2022-3,2022,Canada,Uranium,3,Concentrate,Capacity,Mlbs,24.0,,,SK-MAIN-60ba74c4,-,CMP-43299e17,SRC_OranoCanadaInc_mining-and-milling
PROD-GRP-147b3123-2023-1,2023,Canada,Gold,2,Grade,Technical attribute,g/t,2.7,,,-,GRP-147b3123,,SRC_PanAmericanSilverCorp._Financial_results
PROD-GRP-147b3123-2023-2,2023,Canada,Gold,1,Ore mined,Production,kt,1541.0,1541000.0,,-,GRP-147b3123,,SRC_PanAmericanSilverCorp._Financial_results
PROD-GRP-147b3123-2023-3,2023,Canada,Gold,2,Ore processed,Production,kt,1574.0,1574000.0,,-,GRP-147b3123,,SRC_PanAmericanSilverCorp._Financial_results
PROD-GRP-147b3123-2023-4,2023,Canada,Gold,4,Intermediate metal,Production,koz,132.9,4.13365515,,-,GRP-147b3123,,SRC_PanAmericanSilverCorp._Financial_results
PROD-GRP-147b3123-2023-5,2023,Canada,Silver,4,Intermediate metal,Production,koz,16.0,0.497656,,-,GRP-147b3123,,SRC_PanAmericanSilverCorp._Financial_results
PROD-01c1e81f-2023-1,2023,Canada,Aluminum,4,Smelter production,Capacity,t,473000.0,,,QC-MAIN-01c1e81f,-,CMP-7a096012,SRC_RioTinto_the-industry
PROD-01c1e81f-2023-2,2023,Canada,Aluminum,4,Smelter production,Production,kt,484.0,484000.0,,QC-MAIN-01c1e81f,-,CMP-7a096012,SRC_RioTinto_rt-fact-book-addendum
PROD-8d6616b4-2023-1,2023,Canada,Aluminum,4,Smelter production,Capacity,t,620000.0,,,QC-MAIN-8d6616b4,-,CMP-7a096012,SRC_RioTinto_the-industry
PROD-8d6616b4-2023-2,2023,Canada,Aluminum,4,Smelter production,Production,kt,634.0,634000.0,,QC-MAIN-8d6616b4,-,CMP-7a096012,SRC_RioTinto_rt-fact-book-addendum
PROD-c0e3a48b-2023-1,2023,Canada,Aluminum,4,Smelter production,Capacity,t,234000.0,,,QC-MAIN-c0e3a48b,-,CMP-7a096012,SRC_RioTinto_rt-fact-book-addendum
PROD-c0e3a48b-2023-2,2023,Canada,Aluminum,4,Smelter production,Production,kt,172.039452,172039.45200000002,,QC-MAIN-c0e3a48b,-,CMP-7a096012,SRC_RioTinto_rt-fact-book-addendum
PROD-e82266c5-2023-1,2023,Canada,Diamonds,3,Diamond recovered,Production,kct,3339.76203,0.000667952406,,QC-MAIN-e82266c5,-,,SRC_RioTinto_2024-4qor-xlsx
PROD-e82266c5-2023-2,2023,Canada,Diamonds,2,Ore processed,Production,kct,1687.71,0.000337542,,QC-MAIN-e82266c5,-,,SRC_RioTinto_2024-4qor-xlsx
PROD-92628f16-2023-1,2023,Canada,Aluminum,4,Smelter production,Capacity,t,233000.0,,,QC-MAIN-92628f16,-,CMP-7a096012,SRC_RioTinto_the-industry
PROD-92628f16-2023-2,2023,Canada,Aluminum,4,Smelter production,Production,kt,229.0,229000.0,,QC-MAIN-92628f16,-,CMP-7a096012,SRC_RioTinto_rt-fact-book-addendum
PROD-c1c7eb99-2023-1,2023,Canada,Aluminum,4,Smelter production,Capacity,t,432000.0,,,QC-MAIN-c1c7eb99,-,CMP-7a096012,SRC_RioTinto_the-industry
PROD-c1c7eb99-2023-2,2023,Canada,Aluminum,4,Smelter production,Production,kt,377.272078,377272.07800000004,,QC-MAIN-c1c7eb99,-,CMP-7a096012,SRC_RioTinto_rt-fact-book-addendum
PROD-3aa117d8-2023-1,2023,Canada,Aluminum,4,Smelter production,Capacity,t,257000.0,,,QC-MAIN-3aa117d8,-,CMP-7a096012,SRC_RioTinto_the-industry
PROD-3aa117d8-2023-2,2023,Canada,Aluminum,4,Smelter production,Production,kt,243.851812,243851.812,,QC-MAIN-3aa117d8,-,CMP-7a096012,SRC_RioTinto_rt-fact-book-addendum
PROD-3e146840-2023-1,2023,Canada,Titanium dioxide slag,5,Not specified,Production,kt,1111.0,1111000.0,Difficult to assign a reference point. Probably 4 or 5?,QC-MAIN-3e146840,-,,SRC_RioTinto_rt-fact-book-addendum
PROD-eb47f7c7-2023-1,2023,Canada,Aluminum,4,Smelter grade alumina,Production,kt,1391.80580303269,1391805.80303269,,BC-MAIN-eb47f7c7,-,,SRC_RioTinto_rt-fact-book-addendum
PROD-CMP-9abface1-2023-1,2023,Canada,Gold,5,Bullion,Production,Moz,0.99,0.99,,-,-,CMP-9abface1,SRC_RoyalCanadianMint_2024_IR
PROD-CMP-9abface1-2023-2,2023,Canada,Gold,5,Refined,Production,Moz,5.71,5.71,,-,-,CMP-9abface1,SRC_RoyalCanadianMint_2024_IR
PROD-CMP-9abface1-2023-3,2023,Canada,Gold,5,Numismatic,Production,Moz,0.016,0.016,,-,-,CMP-9abface1,SRC_RoyalCanadianMint_2024_IR
PROD-CMP-9abface1-2023-4,2023,Canada,Platinum,5,Bullion,Production,Moz,0.03,0.03,,-,-,CMP-9abface1,SRC_RoyalCanadianMint_2024_IR
PROD-CMP-9abface1-2023-5,2023,Canada,Platinum,5,Numismatic,Production,Moz,0.001,0.001,,-,-,CMP-9abface1,SRC_RoyalCanadianMint_2024_IR
PROD-CMP-9abface1-2023-6,2023,Canada,Silver,5,Bullion,Production,Moz,24.8,24.8,,-,-,CMP-9abface1,SRC_RoyalCanadianMint_2024_IR
PROD-CMP-9abface1-2023-7,2023,Canada,Silver,5,Refined,Production,Moz,2.24,2.24,,-,-,CMP-9abface1,SRC_RoyalCanadianMint_2024_IR
PROD-CMP-9abface1-2023-8,2023,Canada,Silver,5,Numismatic,Production,Moz,0.548,0.548,,-,-,CMP-9abface1,SRC_RoyalCanadianMint_2024_IR
PROD-dc1a16f9-2023-1,2023,Canada,Lithium,1,Ore mined,Production,wmt,407034.0,407034.0,,QC-MAIN-dc1a16f9,-,,SRC_SayonaQuébecInc_AR_2023
PROD-dc1a16f9-2023-2,2023,Canada,Lithium,3,Concentrate (spodumene),Production,dmt,33120.0,33120.0,,QC-MAIN-dc1a16f9,-,,SRC_SayonaQuébecInc_AR_2023
PROD-857b7b89-2023-6,2023,Canada,Gold,4,Intermediate metal,Production,koz,5.0,0.1555175,,BC-MAIN-857b7b89,-,,SRC_NewmontCorporation_Operating_statistics_2023
PROD-857b7b89-2023-7,2023,Canada,Ore,1,Ore mined|OP ore,Production,kt,1325.0,1325000.0,,BC-MAIN-857b7b89,-,,SRC_NewmontCorporation_Operating_statistics_2023
PROD-857b7b89-2023-8,2023,Canada,Ore,1,Ore mined|OP waste,Production,kt,2444.0,2444000.0,,BC-MAIN-857b7b89,-,,SRC_NewmontCorporation_Operating_statistics_2023
PROD-857b7b89-2023-9,2023,Canada,Ore,2,Ore processed,Production,kt,1139.0,1139000.0,,BC-MAIN-857b7b89,-,,SRC_NewmontCorporation_Operating_statistics_2023
PROD-GRP-dc07540b-2023-1,2023,Canada,Copper,3,Finished production,Production,kt,57.9,57900.0,Assumed concentrate,-,GRP-dc07540b,,SRC_Vale_Vale'sperformancein1Q25-xls
PROD-GRP-dc07540b-2023-2,2023,Canada,Nickel,5,Finished production,Production,kt,38.2,38200.0,,-,GRP-dc07540b,,SRC_Vale_Vale'sperformancein1Q25-xls
PROD-f4fc3276-2023-1,2023,Canada,Gold,4,Gold,Production,oz,134886.0,4.195426701,,ON-MAIN-f4fc3276,-,,SRC_SilverLakeResourcesLtd_MDI42C14SE00005
PROD-f4fc3276-2023-2,2023,Canada,Gold,4,Grade,Technical attribute,g/t,5.4,,,ON-MAIN-f4fc3276,-,,SRC_SilverLakeResourcesLtd_MDI42C14SE00006
PROD-GRP-14bfbb82-2023-1,2023,Canada,Gold,2,Mill feed grade,Technical attribute,g/t,10.14,,,-,GRP-14bfbb82,,SRC_SSRMiningInc_FY2024
PROD-GRP-14bfbb82-2023-2,2023,Canada,Gold,2,Recovery rate,Technical attribute,%,97.0,,,-,GRP-14bfbb82,,SRC_SSRMiningInc_FY2024
PROD-GRP-14bfbb82-2023-3,2023,Canada,Gold,2,Ore milled,Production,kt,122.0,122000.0,,-,GRP-14bfbb82,,SRC_SSRMiningInc_FY2024
PROD-GRP-14bfbb82-2023-4,2023,Canada,Gold,1,Ore mined,Production,kt,117.0,117000.0,,-,GRP-14bfbb82,,SRC_SSRMiningInc_FY2024
PROD-GRP-14bfbb82-2023-5,2023,Canada,Gold,4,Intermediate metal,Production,oz,38757.0,1.2054783494999999,,-,GRP-14bfbb82,,SRC_SSRMiningInc_FY2024
PROD-b64bae7a-2023-1,2023,Canada,Iron,4,Design capacity,Capacity,kt,6000.0,, ,NL-MAIN-b64bae7a,-,,SRC_TacoraResourcesInc._GEM
PROD-b64bae7a-2023-2,2023,Canada,Iron,1,Ore mined,Production,kt,3560.0,3560000.0,GEM displays 'Iron ore mined' but is it not concentrate?,NL-MAIN-b64bae7a,-,,SRC_TacoraResourcesInc._GEM
PROD-d3a4aba9-2022-1,2022,Canada,Cobalt,2,Recovery rate,Technical attribute,%,81.2,,Includes other third pary feeds,AB-MAIN-d3a4aba9,-,,SRC_SherrittInternationalCorporationandGeneralNickelCompanyS.A._TR_2023
PROD-d3a4aba9-2022-2,2022,Canada,Cobalt,5,Refinery production,Production,t,3368.0,3368.0,Deducted as the difference and verified in the SR,AB-MAIN-d3a4aba9,-,,SRC_SherrittInternationalCorporationandGeneralNickelCompanyS.A._TR_2023
PROD-GRP-2a663492-2023-1,2023,Canada,Iron,4,Capacity,Capacity,Mt,4.2,,,-,GRP-2a663492,,SRC_TataSteelMineralsCanadaLimited_Mining-in-NL-Fall-2024
PROD-d3a4aba9-2022-3,2022,Canada,Nickel,2,Recovery rate,Technical attribute,%,83.5,,Includes other third pary feeds,AB-MAIN-d3a4aba9,-,,SRC_SherrittInternationalCorporationandGeneralNickelCompanyS.A._TR_2023
PROD-d3a4aba9-2022-4,2022,Canada,Nickel,5,Refinery production,Production,t,32268.0,32268.0,,AB-MAIN-d3a4aba9,-,,SRC_SherrittInternationalCorporationandGeneralNickelCompanyS.A._TR_2023
PROD-3bb6b7cd-2024-1,2024,Canada,Zinc,5,Refined production,Production,kt,256.0,256000.0,,BC-MAIN-3bb6b7cd,-,,SRC_TeckResourcesLimited_2024_Annual_report
PROD-d3a4aba9-2022-5,2022,Canada,"Nickel, cobalt",4,Annual production capacity,Capacity,t,38200.0,,Includes other third pary feeds,AB-MAIN-d3a4aba9,-,,SRC_SherrittInternationalCorporationandGeneralNickelCompanyS.A._TR_2023
PROD-d3a4aba9-2022-6,2022,Canada,"Nickel, cobalt",5,Refinery production,Production,t,35636.0,35636.0,Includes other third pary feeds,AB-MAIN-d3a4aba9,-,,SRC_SherrittInternationalCorporationandGeneralNickelCompanyS.A._TR_2023
PROD-2e13aaa0-2023-1,2023,Canada,Copper,3,Finished production,Production,kt,4.7,4700.0,Assumed concentrate,ON-MAIN-2e13aaa0,-,,SRC_Vale_Vale'sperformancein1Q25-xls
PROD-2e13aaa0-2023-2,2023,Canada,Nickel,5,Finished production,Production,kt,7.9,7900.0,,ON-MAIN-2e13aaa0,-,,SRC_Vale_Vale'sperformancein1Q25-xls
PROD-d9036091-2023-1,2023,Canada,Copper,3,Finished production,Production,kt,9.6,9600.0,Assumed concentrate,NL-MAIN-d9036091,-,,SRC_Vale_Vale'sperformancein1Q25-xls
PROD-d9036091-2023-2,2023,Canada,Nickel,5,Finished production,Production,kt,13.5,13500.0,,NL-MAIN-d9036091,-,,SRC_Vale_Vale'sperformancein1Q25-xls
PROD-9de9bb0d-2023-1,2023,Canada,Gold,2,Head grade,Technical attribute,g/t,12.6,,,QC-MAIN-9de9bb0d,-,,SRC_WesdomeGoldMinesLtd_2024-MDA-FINAL
PROD-9de9bb0d-2023-2,2023,Canada,Gold,2,Recovery rate,Technical attribute,%,96.9,,,QC-MAIN-9de9bb0d,-,,SRC_WesdomeGoldMinesLtd_2024-MDA-FINAL
PROD-9de9bb0d-2023-3,2023,Canada,Gold,4,Intermediate metal,Production,Oz,87467.0,87467.0,,QC-MAIN-9de9bb0d,-,,SRC_WesdomeGoldMinesLtd_2024-MDA-FINAL
PROD-9de9bb0d-2023-4,2023,Canada,Gold,2,Ore milled,Production,t,222627.0,222627.0,,QC-MAIN-9de9bb0d,-,,SRC_WesdomeGoldMinesLtd_2024-MDA-FINAL
PROD-9de9bb0d-2023-5,2023,Canada,Gold,2,Ore processed,Production,t,2.7,2.7,,QC-MAIN-9de9bb0d,-,,SRC_WesdomeGoldMinesLtd_2023-ESG-Data-Tables
PROD-c5fefb01-2023-1,2023,Canada,Gold,2,Head grade,Technical attribute,g/t,5.9,,,ON-MAIN-c5fefb01,-,,SRC_WesdomeGoldMinesLtd_2024-MDA-FINAL
PROD-c5fefb01-2023-2,2023,Canada,Gold,2,Recovery rate,Technical attribute,%,98.3,,,ON-MAIN-c5fefb01,-,,SRC_WesdomeGoldMinesLtd_2024-MDA-FINAL
PROD-c5fefb01-2023-3,2023,Canada,Gold,4,Intermediate metal,Production,Oz,35537.0,35537.0,,ON-MAIN-c5fefb01,-,,SRC_WesdomeGoldMinesLtd_2024-MDA-FINAL
PROD-c5fefb01-2023-4,2023,Canada,Gold,2,Ore milled,Production,t,191148.0,191148.0,,ON-MAIN-c5fefb01,-,,SRC_WesdomeGoldMinesLtd_2024-MDA-FINAL
PROD-c5fefb01-2023-5,2023,Canada,Gold,2,Ore processed,Production,t,1.1,1.1,,ON-MAIN-c5fefb01,-,,SRC_WesdomeGoldMinesLtd_2023-ESG-Data-Tables
1754055,2023,Canada,,Ore processed,,Production,t of copper ore,863000.0036928342,863000.0036928342,,ON-MAIN-6e9b2449,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754056,2023,Canada,,Ore processed,,Production,t of copper ore,985000.0042148804,985000.0042148804,,ON-MAIN-63b394c3,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754057,2023,Canada,,Ore processed,,Production,t of copper ore,14575000.06236739,14575000.06236739,,BC-MAIN-599152a0,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754058,2023,Canada,,Ore processed,,Production,t of copper ore,406000.0017373009,406000.0017373009,,ON-MAIN-52224e1e,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754060,2023,Canada,,Ore processed,,Production,t of copper ore,650000.002781393,650000.002781393,,ON-MAIN-48fe2205,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754061,2023,Canada,,Ore processed,,Production,t of copper ore,88100000.37698573,88100000.37698573,,BC-MAIN-6b4800fe,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754066,2023,Canada,,Ore processed,,Production,t of copper ore,72886000.31188402,72886000.31188402,,BC-MAIN-bf503b6b,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754067,2023,Canada,,Ore processed,,Production,t of copper ore,0.0,0.0,,QC-MAIN-30c1828c,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754077,2023,Canada,,Ore processed,,Production,t of copper ore,1501481.0064249367,1501481.0064249367,,QC-MAIN-e51eda66,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754081,2023,Canada,,Ore processed,,Production,t of copper ore,527971.0022592229,527971.0022592229,,ON-MAIN-7001a391,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754082,2023,Canada,,Ore processed,,Production,t of copper ore,0.0,0.0,,NL-MAIN-c139de6d,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754083,2023,Canada,,Ore processed,,Production,t of copper ore,0.0,0.0,,YT-MAIN-752fbcae,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754084,2023,Canada,,Ore processed,,Production,t of copper ore,21278000.09104997,21278000.09104997,,BC-MAIN-ed23117f,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754085,2023,Canada,,Ore processed,,Production,t of copper ore,5948239.025452908,5948239.025452908,,BC-MAIN-3f490561,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754086,2023,Canada,,Ore processed,,Production,t of copper ore,45000.00019255798,45000.00019255798,,BC-MAIN-23155c25,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754087,2023,Canada,,Ore processed,,Production,t of copper ore,2993000.0128072454,2993000.0128072454,,BC-MAIN-aa76f6f2,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754096,2023,Canada,,Ore processed,,Production,t of copper ore,684879.0029306426,684879.0029306426,,QC-MAIN-a97821c0,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754097,2023,Canada,,Ore processed,,Production,t of copper ore,6887709.029472963,6887709.029472963,,BC-MAIN-8eb8be0d,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754104,2023,Canada,,Ore processed,,Production,t of copper ore,518000.00221655634,518000.00221655634,,ON-MAIN-28f3f0fc,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754105,2023,Canada,,Ore processed,,Production,t of copper ore,0.0,0.0,,QC-MAIN-b2148882,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
25486533,2023,Canada,,Ore processed,,Production,t of copper ore,1350000.0057767394,1350000.0057767394,,ON-MAIN-f8313ebd,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
25486534,2023,Canada,,Ore processed,,Production,t of copper ore,3798000.0162518937,3798000.0162518937,,ON-MAIN-a3c56a83,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
36395102,2023,Canada,,Ore processed,,Production,t of iron ore,15782798.067535635,15782798.067535635,,NL-MAIN-b64bae7a,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754055,2023,Canada,,Ore processed,,Capacity,tonnes,4624000.019786403,4624000.019786403,,ON-MAIN-6e9b2449,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754056,2023,Canada,,Ore processed,,Capacity,tonnes,35547000.15210797,35547000.15210797,,ON-MAIN-63b394c3,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754057,2023,Canada,,Ore processed,,Capacity,tonnes,367000001.5704173,367000001.5704173,,BC-MAIN-599152a0,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754058,2023,Canada,,Ore processed,,Capacity,tonnes,11041000.04724517,11041000.04724517,,ON-MAIN-52224e1e,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754060,2023,Canada,,Ore processed,,Capacity,tonnes,4822000.020633657,4822000.020633657,,ON-MAIN-48fe2205,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754061,2023,Canada,,Ore processed,,Capacity,tonnes,645000002.7599977,645000002.7599977,,BC-MAIN-6b4800fe,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754066,2023,Canada,,Ore processed,,Capacity,tonnes,263100001.12582237,263100001.12582237,,BC-MAIN-bf503b6b,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754067,2023,Canada,,Ore processed,,Capacity,tonnes,87879592.9686352,87879592.9686352,,QC-MAIN-30c1828c,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754077,2023,Canada,,Ore processed,,Capacity,tonnes,19882000.085076395,19882000.085076395,,QC-MAIN-e51eda66,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754081,2023,Canada,,Ore processed,,Capacity,tonnes,87879592.9686352,87879592.9686352,,ON-MAIN-7001a391,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754082,2023,Canada,,Ore processed,,Capacity,tonnes,7413000.031720718,7413000.031720718,,NL-MAIN-c139de6d,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754083,2023,Canada,,Ore processed,,Capacity,tonnes,2313000.0098974803,2313000.0098974803,,YT-MAIN-752fbcae,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754084,2023,Canada,,Ore processed,,Capacity,tonnes,250025001.06987357,250025001.06987357,,BC-MAIN-ed23117f,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754085,2023,Canada,,Ore processed,,Capacity,tonnes,49029000.209798336,49029000.209798336,,BC-MAIN-3f490561,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754086,2023,Canada,,Ore processed,,Capacity,tonnes,4110000.0175869614,4110000.0175869614,,BC-MAIN-23155c25,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
1754087,2023,Canada,,Ore processed,,Capacity,tonnes,34087000.14586053,34087000.14586053,,BC-MAIN-aa76f6f2,,,"Jolleys, M. et al (2024). Mineral Extraction sector: Mining and Quarrying Emissions from Copper, Iron, Bauxite, Rock and Sand, Hypervine, UK, Climate TRACE Emissions Inventory"
