row_id,population_id,main_id,name,year,buffer_size,total_population,geometry
landcover-ee65d38c-2030-1,BC-MAIN-ee65d38c,BC-MAIN-ee65d38c,Richmond,2030,10km,1060818.3749878646,POINT (-123.086842 49.201528)
landcover-ee65d38c-2030-2,BC-MAIN-ee65d38c,BC-MAIN-ee65d38c,Richmond,2030,50km,0.0,POINT (-123.086842 49.201528)
landcover-1f842681-2025-1,BC-MAIN-1f842681,BC-MAIN-1f842681,Victoria Depot,2025,10km,0.0,POINT (-123.37692 48.43732)
landcover-1f842681-2025-2,BC-MAIN-1f842681,BC-MAIN-1f842681,Victoria Depot,2025,50km,0.0,POINT (-123.37692 48.43732)
landcover-1f842681-2030-1,BC-MAIN-1f842681,BC-MAIN-1f842681,Victoria Depot,2030,10km,0.0,POINT (-123.37692 48.43732)
landcover-1f842681-2030-2,BC-MAIN-1f842681,BC-MAIN-1f842681,Victoria Depot,2030,50km,0.0,POINT (-123.37692 48.43732)
landcover-81a288d0-2025-1,QC-MAIN-81a288d0,QC-MAIN-81a288d0,Elysis,2025,10km,113629.27977280482,POINT (-71.17565 48.43214)
landcover-81a288d0-2025-2,QC-MAIN-81a288d0,QC-MAIN-81a288d0,Elysis,2025,50km,229053.19013165036,POINT (-71.17565 48.43214)
landcover-81a288d0-2030-1,QC-MAIN-81a288d0,QC-MAIN-81a288d0,Elysis,2030,10km,118605.31734194356,POINT (-71.17565 48.43214)
landcover-81a288d0-2030-2,QC-MAIN-81a288d0,QC-MAIN-81a288d0,Elysis,2030,50km,237825.63412818368,POINT (-71.17565 48.43214)
landcover-251d6364-2025-3,NL-MAIN-251d6364,NL-MAIN-251d6364,Beaver Brook,2025,10km,1.3389600628865974,POINT (-55.196 48.715909)
landcover-251d6364-2025-4,NL-MAIN-251d6364,NL-MAIN-251d6364,Beaver Brook,2025,50km,25427.321333352997,POINT (-55.196 48.715909)
landcover-251d6364-2030-3,NL-MAIN-251d6364,NL-MAIN-251d6364,Beaver Brook,2030,10km,1.3370795484066156,POINT (-55.196 48.715909)
landcover-251d6364-2030-4,NL-MAIN-251d6364,NL-MAIN-251d6364,Beaver Brook,2030,50km,25395.873456549973,POINT (-55.196 48.715909)
landcover-0414a373-2025-1,QC-MAIN-0414a373,QC-MAIN-0414a373,Lithion St-Bruno,2025,10km,276616.2220107614,POINT (-73.349998 45.533333)
landcover-0414a373-2025-2,QC-MAIN-0414a373,QC-MAIN-0414a373,Lithion St-Bruno,2025,50km,4287890.867003689,POINT (-73.349998 45.533333)
landcover-0414a373-2030-1,QC-MAIN-0414a373,QC-MAIN-0414a373,Lithion St-Bruno,2030,10km,287518.0321055982,POINT (-73.349998 45.533333)
landcover-0414a373-2030-2,QC-MAIN-0414a373,QC-MAIN-0414a373,Lithion St-Bruno,2030,50km,4456079.730548104,POINT (-73.349998 45.533333)
landcover-575c5e66-2025-1,ON-MAIN-575c5e66,ON-MAIN-575c5e66,Ontario Spoke,2025,10km,120915.25150342382,POINT (-76.5 44.233334)
landcover-575c5e66-2025-2,ON-MAIN-575c5e66,ON-MAIN-575c5e66,Ontario Spoke,2025,50km,242041.01014219387,POINT (-76.5 44.233334)
landcover-575c5e66-2030-1,ON-MAIN-575c5e66,ON-MAIN-575c5e66,Ontario Spoke,2030,10km,125448.71243100951,POINT (-76.5 44.233334)
landcover-575c5e66-2030-2,ON-MAIN-575c5e66,ON-MAIN-575c5e66,Ontario Spoke,2030,50km,247217.6820384981,POINT (-76.5 44.233334)
landcover-ca9625ce-2025-1,AB-MAIN-ca9625ce,AB-MAIN-ca9625ce,Fortune Minerals Refinery,2025,10km,530.0160532517228,POINT (-112.513502 53.797615)
landcover-ca9625ce-2025-2,AB-MAIN-ca9625ce,AB-MAIN-ca9625ce,Fortune Minerals Refinery,2025,50km,64357.21693069859,POINT (-112.513502 53.797615)
landcover-ca9625ce-2030-1,AB-MAIN-ca9625ce,AB-MAIN-ca9625ce,Fortune Minerals Refinery,2030,10km,566.3035432268101,POINT (-112.513502 53.797615)
landcover-ca9625ce-2030-2,AB-MAIN-ca9625ce,AB-MAIN-ca9625ce,Fortune Minerals Refinery,2030,50km,68364.55422123625,POINT (-112.513502 53.797615)
landcover-b7cdf82c-2025-1,NT-MAIN-b7cdf82c,NT-MAIN-b7cdf82c,NICO,2025,10km,0.0,POINT (-116.74583 63.55)
landcover-b7cdf82c-2025-2,NT-MAIN-b7cdf82c,NT-MAIN-b7cdf82c,NICO,2025,50km,0.0,POINT (-116.74583 63.55)
landcover-b7cdf82c-2030-1,NT-MAIN-b7cdf82c,NT-MAIN-b7cdf82c,NICO,2030,10km,0.0,POINT (-116.74583 63.55)
landcover-b7cdf82c-2030-2,NT-MAIN-b7cdf82c,NT-MAIN-b7cdf82c,NICO,2030,50km,0.0,POINT (-116.74583 63.55)
landcover-6664e89b-2025-1,ON-MAIN-6664e89b,ON-MAIN-6664e89b,Battery Materials Park,2025,10km,6876.1538584612,POINT (-79.62229 47.40635)
landcover-6664e89b-2025-2,ON-MAIN-6664e89b,ON-MAIN-6664e89b,Battery Materials Park,2025,50km,34138.8916896491,POINT (-79.62229 47.40635)
landcover-6664e89b-2030-1,ON-MAIN-6664e89b,ON-MAIN-6664e89b,Battery Materials Park,2030,10km,7086.949825368211,POINT (-79.62229 47.40635)
landcover-6664e89b-2030-2,ON-MAIN-6664e89b,ON-MAIN-6664e89b,Battery Materials Park,2030,50km,35070.22429583612,POINT (-79.62229 47.40635)
landcover-308f662c-2025-1,QC-MAIN-308f662c,QC-MAIN-308f662c,Corner Bay Complex,2025,10km,8442.736423067829,POINT (-74.309 49.893)
landcover-308f662c-2025-2,QC-MAIN-308f662c,QC-MAIN-308f662c,Corner Bay Complex,2025,50km,11601.696008360943,POINT (-74.309 49.893)
landcover-308f662c-2030-1,QC-MAIN-308f662c,QC-MAIN-308f662c,Corner Bay Complex,2030,10km,8632.082306751185,POINT (-74.309 49.893)
landcover-308f662c-2030-2,QC-MAIN-308f662c,QC-MAIN-308f662c,Corner Bay Complex,2030,50km,11865.84558911547,POINT (-74.309 49.893)
landcover-bb23d8a6-2025-1,NL-MAIN-bb23d8a6,NL-MAIN-bb23d8a6,Great Burnt Lake,2025,10km,0.0,POINT (-56.1344 48.3758)
landcover-bb23d8a6-2025-2,NL-MAIN-bb23d8a6,NL-MAIN-bb23d8a6,Great Burnt Lake,2025,50km,6.6316035016207024,POINT (-56.1344 48.3758)
landcover-bb23d8a6-2030-1,NL-MAIN-bb23d8a6,NL-MAIN-bb23d8a6,Great Burnt Lake,2030,10km,0.0,POINT (-56.1344 48.3758)
landcover-bb23d8a6-2030-2,NL-MAIN-bb23d8a6,NL-MAIN-bb23d8a6,Great Burnt Lake,2030,50km,6.707079215499107,POINT (-56.1344 48.3758)
landcover-f9a2f794-2025-1,BC-MAIN-f9a2f794,BC-MAIN-f9a2f794,Morrison,2025,10km,0.0,POINT (-126.3158 55.1944)
landcover-f9a2f794-2025-2,BC-MAIN-f9a2f794,BC-MAIN-f9a2f794,Morrison,2025,50km,880.078967937734,POINT (-126.3158 55.1944)
landcover-f9a2f794-2030-1,BC-MAIN-f9a2f794,BC-MAIN-f9a2f794,Morrison,2030,10km,0.0,POINT (-126.3158 55.1944)
landcover-f9a2f794-2030-2,BC-MAIN-f9a2f794,BC-MAIN-f9a2f794,Morrison,2030,50km,916.0646528895013,POINT (-126.3158 55.1944)
landcover-6fbdcf4c-2025-1,BC-MAIN-6fbdcf4c,BC-MAIN-6fbdcf4c,North Island,2025,10km,0.0,POINT (-127.85639 50.67556)
landcover-6fbdcf4c-2025-2,BC-MAIN-6fbdcf4c,BC-MAIN-6fbdcf4c,North Island,2025,50km,0.0,POINT (-127.85639 50.67556)
landcover-6fbdcf4c-2030-1,BC-MAIN-6fbdcf4c,BC-MAIN-6fbdcf4c,North Island,2030,10km,0.0,POINT (-127.85639 50.67556)
landcover-6fbdcf4c-2030-2,BC-MAIN-6fbdcf4c,BC-MAIN-6fbdcf4c,North Island,2030,50km,0.0,POINT (-127.85639 50.67556)
landcover-5e0d8b48-2025-1,YT-MAIN-5e0d8b48,YT-MAIN-5e0d8b48,Casino,2025,10km,0.0,POINT (-138.83333 62.73333)
landcover-5e0d8b48-2025-2,YT-MAIN-5e0d8b48,YT-MAIN-5e0d8b48,Casino,2025,50km,0.0,POINT (-138.83333 62.73333)
landcover-5e0d8b48-2030-1,YT-MAIN-5e0d8b48,YT-MAIN-5e0d8b48,Casino,2030,10km,0.0,POINT (-138.83333 62.73333)
landcover-5e0d8b48-2030-2,YT-MAIN-5e0d8b48,YT-MAIN-5e0d8b48,Casino,2030,50km,0.0,POINT (-138.83333 62.73333)
landcover-a505d25d-2025-1,BC-MAIN-a505d25d,BC-MAIN-a505d25d,Ootsa,2025,10km,0.0,POINT (-127.08333 53.63333)
landcover-a505d25d-2025-2,BC-MAIN-a505d25d,BC-MAIN-a505d25d,Ootsa,2025,50km,5.55546904754498,POINT (-127.08333 53.63333)
landcover-a505d25d-2030-1,BC-MAIN-a505d25d,BC-MAIN-a505d25d,Ootsa,2030,10km,0.0,POINT (-127.08333 53.63333)
landcover-a505d25d-2030-2,BC-MAIN-a505d25d,BC-MAIN-a505d25d,Ootsa,2030,50km,5.7826274463188705,POINT (-127.08333 53.63333)
landcover-2ee8b101-2025-1,BC-MAIN-2ee8b101,BC-MAIN-2ee8b101,Ajax,2025,10km,49438.714850154836,POINT (-120.46 50.63)
landcover-2ee8b101-2025-2,BC-MAIN-2ee8b101,BC-MAIN-2ee8b101,Ajax,2025,50km,118891.7141473511,POINT (-120.46 50.63)
landcover-2ee8b101-2030-1,BC-MAIN-2ee8b101,BC-MAIN-2ee8b101,Ajax,2030,10km,51463.44060484763,POINT (-120.46 50.63)
landcover-2ee8b101-2030-2,BC-MAIN-2ee8b101,BC-MAIN-2ee8b101,Ajax,2030,50km,123756.79267869645,POINT (-120.46 50.63)
landcover-b4655afb-2025-1,BC-MAIN-b4655afb,BC-MAIN-b4655afb,Galore Creek,2025,10km,0.0,POINT (-131.45 57.13)
landcover-b4655afb-2025-2,BC-MAIN-b4655afb,BC-MAIN-b4655afb,Galore Creek,2025,50km,0.0,POINT (-131.45 57.13)
landcover-b4655afb-2030-1,BC-MAIN-b4655afb,BC-MAIN-b4655afb,Galore Creek,2030,10km,0.0,POINT (-131.45 57.13)
landcover-b4655afb-2030-2,BC-MAIN-b4655afb,BC-MAIN-b4655afb,Galore Creek,2030,50km,0.0,POINT (-131.45 57.13)
landcover-c720b195-2025-1,BC-MAIN-c720b195,BC-MAIN-c720b195,GJ,2025,10km,0.0,POINT (-130.25 57.63)
landcover-c720b195-2025-2,BC-MAIN-c720b195,BC-MAIN-c720b195,GJ,2025,50km,380.87941565550864,POINT (-130.25 57.63)
landcover-c720b195-2030-1,BC-MAIN-c720b195,BC-MAIN-c720b195,GJ,2030,10km,0.0,POINT (-130.25 57.63)
landcover-c720b195-2030-2,BC-MAIN-c720b195,BC-MAIN-c720b195,GJ,2030,50km,396.39151504961774,POINT (-130.25 57.63)
landcover-e34feb4d-2025-1,BC-MAIN-e34feb4d,BC-MAIN-e34feb4d,Kemess,2025,10km,0.0,POINT (-126.77117 57.05037)
landcover-e34feb4d-2025-2,BC-MAIN-e34feb4d,BC-MAIN-e34feb4d,Kemess,2025,50km,0.0,POINT (-126.77117 57.05037)
landcover-e34feb4d-2030-1,BC-MAIN-e34feb4d,BC-MAIN-e34feb4d,Kemess,2030,10km,0.0,POINT (-126.77117 57.05037)
landcover-e34feb4d-2030-2,BC-MAIN-e34feb4d,BC-MAIN-e34feb4d,Kemess,2030,50km,0.0,POINT (-126.77117 57.05037)
landcover-265a57f6-2025-1,BC-MAIN-265a57f6,BC-MAIN-265a57f6,Kwanika,2025,10km,0.0,POINT (-125.271268 55.415303)
landcover-265a57f6-2025-2,BC-MAIN-265a57f6,BC-MAIN-265a57f6,Kwanika,2025,50km,221.9882703418558,POINT (-125.271268 55.415303)
landcover-265a57f6-2030-1,BC-MAIN-265a57f6,BC-MAIN-265a57f6,Kwanika,2030,10km,0.0,POINT (-125.271268 55.415303)
landcover-265a57f6-2030-2,BC-MAIN-265a57f6,BC-MAIN-265a57f6,Kwanika,2030,50km,231.06518596307484,POINT (-125.271268 55.415303)
landcover-c139de6d-2025-3,NL-MAIN-c139de6d,NL-MAIN-c139de6d,Ming,2025,10km,1434.7724768171124,POINT (-56.087 49.915)
landcover-c139de6d-2025-4,NL-MAIN-c139de6d,NL-MAIN-c139de6d,Ming,2025,50km,0.0,POINT (-56.087 49.915)
landcover-c139de6d-2030-3,NL-MAIN-c139de6d,NL-MAIN-c139de6d,Ming,2030,10km,1432.1725782574172,POINT (-56.087 49.915)
landcover-c139de6d-2030-4,NL-MAIN-c139de6d,NL-MAIN-c139de6d,Ming,2030,50km,0.0,POINT (-56.087 49.915)
landcover-752fbcae-2025-3,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,2025,10km,0.0,POINT (-137.23858 62.618875)
landcover-752fbcae-2025-4,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,2025,50km,460.20959433718235,POINT (-137.23858 62.618875)
landcover-752fbcae-2030-3,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,2030,10km,0.0,POINT (-137.23858 62.618875)
landcover-752fbcae-2030-4,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,2030,50km,496.4804585548736,POINT (-137.23858 62.618875)
landcover-18bed6d7-2025-1,BC-MAIN-18bed6d7,BC-MAIN-18bed6d7,Yellowhead,2025,10km,618.6365993395506,POINT (-119.817 51.52)
landcover-18bed6d7-2025-2,BC-MAIN-18bed6d7,BC-MAIN-18bed6d7,Yellowhead,2025,50km,8682.404531198894,POINT (-119.817 51.52)
landcover-18bed6d7-2030-1,BC-MAIN-18bed6d7,BC-MAIN-18bed6d7,Yellowhead,2030,10km,644.5794500395399,POINT (-119.817 51.52)
landcover-18bed6d7-2030-2,BC-MAIN-18bed6d7,BC-MAIN-18bed6d7,Yellowhead,2030,50km,9038.395059709594,POINT (-119.817 51.52)
landcover-956d050a-2025-1,YT-MAIN-956d050a,YT-MAIN-956d050a,Carmacks,2025,10km,0.0,POINT (-136.7 62.33)
landcover-956d050a-2025-2,YT-MAIN-956d050a,YT-MAIN-956d050a,Carmacks,2025,50km,696.3113493704004,POINT (-136.7 62.33)
landcover-956d050a-2030-1,YT-MAIN-956d050a,YT-MAIN-956d050a,Carmacks,2030,10km,0.0,POINT (-136.7 62.33)
landcover-956d050a-2030-2,YT-MAIN-956d050a,YT-MAIN-956d050a,Carmacks,2030,50km,751.1902875277738,POINT (-136.7 62.33)
landcover-c0684566-2025-1,MB-MAIN-c0684566,MB-MAIN-c0684566,Rail,2025,10km,0.0,POINT (-100.5916 54.7463)
landcover-c0684566-2025-2,MB-MAIN-c0684566,MB-MAIN-c0684566,Rail,2025,50km,857.5001234417913,POINT (-100.5916 54.7463)
landcover-c0684566-2030-1,MB-MAIN-c0684566,MB-MAIN-c0684566,Rail,2030,10km,0.0,POINT (-100.5916 54.7463)
landcover-c0684566-2030-2,MB-MAIN-c0684566,MB-MAIN-c0684566,Rail,2030,50km,880.2070994888136,POINT (-100.5916 54.7463)
landcover-f5b7a482-2025-1,BC-MAIN-f5b7a482,BC-MAIN-f5b7a482,Huckleberry,2025,10km,0.0,POINT (-127.17333 53.67972)
landcover-f5b7a482-2025-2,BC-MAIN-f5b7a482,BC-MAIN-f5b7a482,Huckleberry,2025,50km,5.0553077511161515,POINT (-127.17333 53.67972)
landcover-f5b7a482-2030-1,BC-MAIN-f5b7a482,BC-MAIN-f5b7a482,Huckleberry,2030,10km,0.0,POINT (-127.17333 53.67972)
landcover-f5b7a482-2030-2,BC-MAIN-f5b7a482,BC-MAIN-f5b7a482,Huckleberry,2030,50km,5.262014982035889,POINT (-127.17333 53.67972)
landcover-c5d1b42d-2025-1,BC-MAIN-c5d1b42d,BC-MAIN-c5d1b42d,Berg,2025,10km,0.0,POINT (-127.431 53.802)
landcover-c5d1b42d-2025-2,BC-MAIN-c5d1b42d,BC-MAIN-c5d1b42d,Berg,2025,50km,2.3013191246403633,POINT (-127.431 53.802)
landcover-c5d1b42d-2030-1,BC-MAIN-c5d1b42d,BC-MAIN-c5d1b42d,Berg,2030,10km,0.0,POINT (-127.431 53.802)
landcover-c5d1b42d-2030-2,BC-MAIN-c5d1b42d,BC-MAIN-c5d1b42d,Berg,2030,50km,2.3947303048437725,POINT (-127.431 53.802)
landcover-193ddddb-2025-1,BC-MAIN-193ddddb,BC-MAIN-193ddddb,Schaft Creek,2025,10km,0.0,POINT (-131 57.36667)
landcover-193ddddb-2025-2,BC-MAIN-193ddddb,BC-MAIN-193ddddb,Schaft Creek,2025,50km,2.0138154588639736,POINT (-131 57.36667)
landcover-193ddddb-2030-1,BC-MAIN-193ddddb,BC-MAIN-193ddddb,Schaft Creek,2030,10km,0.0,POINT (-131 57.36667)
landcover-193ddddb-2030-2,BC-MAIN-193ddddb,BC-MAIN-193ddddb,Schaft Creek,2030,50km,2.0958321820944548,POINT (-131 57.36667)
landcover-37e9571e-2025-1,ON-MAIN-37e9571e,ON-MAIN-37e9571e,Thierry,2025,10km,19.27203123504296,POINT (-90.34694 51.49667)
landcover-37e9571e-2025-2,ON-MAIN-37e9571e,ON-MAIN-37e9571e,Thierry,2025,50km,1074.2239180525357,POINT (-90.34694 51.49667)
landcover-37e9571e-2030-1,ON-MAIN-37e9571e,ON-MAIN-37e9571e,Thierry,2030,10km,19.563502454664558,POINT (-90.34694 51.49667)
landcover-37e9571e-2030-2,ON-MAIN-37e9571e,ON-MAIN-37e9571e,Thierry,2030,50km,1106.5510919606895,POINT (-90.34694 51.49667)
landcover-8e62bfbc-2025-1,NU-MAIN-8e62bfbc,NU-MAIN-8e62bfbc,High Lake,2025,10km,0.0,POINT (-110.8436 67.37556)
landcover-8e62bfbc-2025-2,NU-MAIN-8e62bfbc,NU-MAIN-8e62bfbc,High Lake,2025,50km,0.0,POINT (-110.8436 67.37556)
landcover-8e62bfbc-2030-1,NU-MAIN-8e62bfbc,NU-MAIN-8e62bfbc,High Lake,2030,10km,0.0,POINT (-110.8436 67.37556)
landcover-8e62bfbc-2030-2,NU-MAIN-8e62bfbc,NU-MAIN-8e62bfbc,High Lake,2030,50km,0.0,POINT (-110.8436 67.37556)
landcover-7a11ae49-2025-1,SK-MAIN-7a11ae49,SK-MAIN-7a11ae49,McIlvenna Bay,2025,10km,0.0,POINT (-102.89498 54.65977)
landcover-7a11ae49-2025-2,SK-MAIN-7a11ae49,SK-MAIN-7a11ae49,McIlvenna Bay,2025,50km,1485.1002386585478,POINT (-102.89498 54.65977)
landcover-7a11ae49-2030-1,SK-MAIN-7a11ae49,SK-MAIN-7a11ae49,McIlvenna Bay,2030,10km,0.0,POINT (-102.89498 54.65977)
landcover-7a11ae49-2030-2,SK-MAIN-7a11ae49,SK-MAIN-7a11ae49,McIlvenna Bay,2030,50km,1543.2635634266278,POINT (-102.89498 54.65977)
landcover-12730593-2025-1,BC-MAIN-12730593,BC-MAIN-12730593,Kutcho,2025,10km,0.0,POINT (-128.38736 58.20996)
landcover-12730593-2025-2,BC-MAIN-12730593,BC-MAIN-12730593,Kutcho,2025,50km,0.0,POINT (-128.38736 58.20996)
landcover-12730593-2030-1,BC-MAIN-12730593,BC-MAIN-12730593,Kutcho,2030,10km,0.0,POINT (-128.38736 58.20996)
landcover-12730593-2030-2,BC-MAIN-12730593,BC-MAIN-12730593,Kutcho,2030,50km,0.0,POINT (-128.38736 58.20996)
landcover-761755cc-2025-1,NL-MAIN-761755cc,NL-MAIN-761755cc,AGS Fluorspar,2025,10km,0.0,POINT (-55.4003 46.9038)
landcover-761755cc-2025-2,NL-MAIN-761755cc,NL-MAIN-761755cc,AGS Fluorspar,2025,50km,0.0,POINT (-55.4003 46.9038)
landcover-761755cc-2030-1,NL-MAIN-761755cc,NL-MAIN-761755cc,AGS Fluorspar,2030,10km,0.0,POINT (-55.4003 46.9038)
landcover-761755cc-2030-2,NL-MAIN-761755cc,NL-MAIN-761755cc,AGS Fluorspar,2030,50km,0.0,POINT (-55.4003 46.9038)
landcover-f1ff4920-2025-1,QC-MAIN-f1ff4920,QC-MAIN-f1ff4920,Akasaba West,2025,10km,90.6728908880479,POINT (-77.58 48.04)
landcover-f1ff4920-2025-2,QC-MAIN-f1ff4920,QC-MAIN-f1ff4920,Akasaba West,2025,50km,50369.118121940024,POINT (-77.58 48.04)
landcover-f1ff4920-2030-1,QC-MAIN-f1ff4920,QC-MAIN-f1ff4920,Akasaba West,2030,10km,92.72419531885625,POINT (-77.58 48.04)
landcover-f1ff4920-2030-2,QC-MAIN-f1ff4920,QC-MAIN-f1ff4920,Akasaba West,2030,50km,51512.92938187669,POINT (-77.58 48.04)
landcover-eba3e309-2025-1,BC-MAIN-eba3e309,BC-MAIN-eba3e309,Golden Crown,2025,10km,1874.5686620240272,POINT (-118.59 49.09)
landcover-eba3e309-2025-2,BC-MAIN-eba3e309,BC-MAIN-eba3e309,Golden Crown,2025,50km,18704.311550681476,POINT (-118.59 49.09)
landcover-eba3e309-2030-1,BC-MAIN-eba3e309,BC-MAIN-eba3e309,Golden Crown,2030,10km,1951.1504379145515,POINT (-118.59 49.09)
landcover-eba3e309-2030-2,BC-MAIN-eba3e309,BC-MAIN-eba3e309,Golden Crown,2030,50km,19266.281262523993,POINT (-118.59 49.09)
landcover-4afe1a8e-2025-1,BC-MAIN-4afe1a8e,BC-MAIN-4afe1a8e,New Prosperity,2025,10km,0.060788011565833314,POINT (-123.62 51.46)
landcover-4afe1a8e-2025-2,BC-MAIN-4afe1a8e,BC-MAIN-4afe1a8e,New Prosperity,2025,50km,300.4624356583473,POINT (-123.62 51.46)
landcover-4afe1a8e-2030-1,BC-MAIN-4afe1a8e,BC-MAIN-4afe1a8e,New Prosperity,2030,10km,0.06326965710797558,POINT (-123.62 51.46)
landcover-4afe1a8e-2030-2,BC-MAIN-4afe1a8e,BC-MAIN-4afe1a8e,New Prosperity,2030,50km,312.72866093666465,POINT (-123.62 51.46)
landcover-74997012-2025-1,ON-MAIN-74997012,ON-MAIN-74997012,Upper Beaver,2025,10km,868.9827688471414,POINT (-79.76 48.16)
landcover-74997012-2025-2,ON-MAIN-74997012,ON-MAIN-74997012,Upper Beaver,2025,50km,24669.634733136583,POINT (-79.76 48.16)
landcover-74997012-2030-1,ON-MAIN-74997012,ON-MAIN-74997012,Upper Beaver,2030,10km,895.3136030478636,POINT (-79.76 48.16)
landcover-74997012-2030-2,ON-MAIN-74997012,ON-MAIN-74997012,Upper Beaver,2030,50km,25368.758540779418,POINT (-79.76 48.16)
landcover-b2148882-2025-1,QC-MAIN-b2148882,QC-MAIN-b2148882,Troilus,2025,10km,0.0,POINT (-74.46 51.01)
landcover-b2148882-2025-2,QC-MAIN-b2148882,QC-MAIN-b2148882,Troilus,2025,50km,0.0,POINT (-74.46 51.01)
landcover-b2148882-2030-1,QC-MAIN-b2148882,QC-MAIN-b2148882,Troilus,2030,10km,0.0,POINT (-74.46 51.01)
landcover-b2148882-2030-2,QC-MAIN-b2148882,QC-MAIN-b2148882,Troilus,2030,50km,0.0,POINT (-74.46 51.01)
landcover-b7591127-2025-1,BC-MAIN-b7591127,BC-MAIN-b7591127,Iskut,2025,10km,0.0,POINT (-131.0925 56.66667)
landcover-b7591127-2025-2,BC-MAIN-b7591127,BC-MAIN-b7591127,Iskut,2025,50km,0.1381605191240867,POINT (-131.0925 56.66667)
landcover-b7591127-2030-1,BC-MAIN-b7591127,BC-MAIN-b7591127,Iskut,2030,10km,0.0,POINT (-131.0925 56.66667)
landcover-b7591127-2030-2,BC-MAIN-b7591127,BC-MAIN-b7591127,Iskut,2030,50km,0.1540697839765711,POINT (-131.0925 56.66667)
landcover-4959ea63-2025-1,BC-MAIN-4959ea63,BC-MAIN-4959ea63,KSM,2025,10km,0.0,POINT (-130.33556 56.46666)
landcover-4959ea63-2025-2,BC-MAIN-4959ea63,BC-MAIN-4959ea63,KSM,2025,50km,6.136798113317911,POINT (-130.33556 56.46666)
landcover-4959ea63-2030-1,BC-MAIN-4959ea63,BC-MAIN-4959ea63,KSM,2030,10km,0.0,POINT (-130.33556 56.46666)
landcover-4959ea63-2030-2,BC-MAIN-4959ea63,BC-MAIN-4959ea63,KSM,2030,50km,6.417119542042644,POINT (-130.33556 56.46666)
landcover-9e2f07ca-2025-1,QC-MAIN-9e2f07ca,QC-MAIN-9e2f07ca,Horne 5,2025,10km,36926.714135055656,POINT (-79.00953 48.25425)
landcover-9e2f07ca-2025-2,QC-MAIN-9e2f07ca,QC-MAIN-9e2f07ca,Horne 5,2025,50km,53213.1088035217,POINT (-79.00953 48.25425)
landcover-9e2f07ca-2030-1,QC-MAIN-9e2f07ca,QC-MAIN-9e2f07ca,Horne 5,2030,10km,37761.42769606681,POINT (-79.00953 48.25425)
landcover-9e2f07ca-2030-2,QC-MAIN-9e2f07ca,QC-MAIN-9e2f07ca,Horne 5,2030,50km,54423.469387420395,POINT (-79.00953 48.25425)
landcover-116ae608-2025-1,BC-MAIN-116ae608,BC-MAIN-116ae608,Revel Ridge,2025,10km,2.0774692122199045,POINT (-118.121 51.287)
landcover-116ae608-2025-2,BC-MAIN-116ae608,BC-MAIN-116ae608,Revel Ridge,2025,50km,9009.191939044045,POINT (-118.121 51.287)
landcover-116ae608-2030-1,BC-MAIN-116ae608,BC-MAIN-116ae608,Revel Ridge,2030,10km,2.102733724630511,POINT (-118.121 51.287)
landcover-116ae608-2030-2,BC-MAIN-116ae608,BC-MAIN-116ae608,Revel Ridge,2030,50km,9377.129427103684,POINT (-118.121 51.287)
landcover-51068f3b-2025-1,BC-MAIN-51068f3b,BC-MAIN-51068f3b,Kitsault Valley,2025,10km,0.0,POINT (-129.57778 55.75361)
landcover-51068f3b-2025-2,BC-MAIN-51068f3b,BC-MAIN-51068f3b,Kitsault Valley,2025,50km,679.5040813580854,POINT (-129.57778 55.75361)
landcover-51068f3b-2030-1,BC-MAIN-51068f3b,BC-MAIN-51068f3b,Kitsault Valley,2030,10km,0.0,POINT (-129.57778 55.75361)
landcover-51068f3b-2030-2,BC-MAIN-51068f3b,BC-MAIN-51068f3b,Kitsault Valley,2030,50km,714.3428578488529,POINT (-129.57778 55.75361)
landcover-b1fe389a-2025-1,BC-MAIN-b1fe389a,BC-MAIN-b1fe389a,Eskay Creek,2025,10km,0.0,POINT (-130.43 56.653)
landcover-b1fe389a-2025-2,BC-MAIN-b1fe389a,BC-MAIN-b1fe389a,Eskay Creek,2025,50km,19.56575548687951,POINT (-130.43 56.653)
landcover-b1fe389a-2030-1,BC-MAIN-b1fe389a,BC-MAIN-b1fe389a,Eskay Creek,2030,10km,0.0,POINT (-130.43 56.653)
landcover-b1fe389a-2030-2,BC-MAIN-b1fe389a,BC-MAIN-b1fe389a,Eskay Creek,2030,50km,20.36950689086322,POINT (-130.43 56.653)
landcover-68c87980-2025-1,YT-MAIN-68c87980,YT-MAIN-68c87980,Freegold Mountain,2025,10km,0.0,POINT (-137.2 62.3)
landcover-68c87980-2025-2,YT-MAIN-68c87980,YT-MAIN-68c87980,Freegold Mountain,2025,50km,5.87025539210299,POINT (-137.2 62.3)
landcover-68c87980-2030-1,YT-MAIN-68c87980,YT-MAIN-68c87980,Freegold Mountain,2030,10km,0.0,POINT (-137.2 62.3)
landcover-68c87980-2030-2,YT-MAIN-68c87980,YT-MAIN-68c87980,Freegold Mountain,2030,50km,6.332912422134541,POINT (-137.2 62.3)
landcover-a832fb0a-2025-1,MB-MAIN-a832fb0a,MB-MAIN-a832fb0a,East Wekusko - Snow Lake,2025,10km,0.09516114089637995,POINT (-99.77143 54.78534)
