indigenous_land_id,Name,Category,Data_Src,Data_Date,longitude,latitude
ZZ-IND-e9940c88,Feather Rapids,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10697427.352702664,7140253.320479425
ZZ-IND-77719de7,Puckatholetchin 11,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13518034.328224847,6350937.702409126
ZZ-IND-4e8eace2,Root Lake Beach Ridge Site,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11269900.876008775,7207129.296313202
ZZ-IND-7d5aa230,Saulteaux I.r. 159m,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12061320.80113333,7004704.635033333
ZZ-IND-6a46d15d,Lytton 4f,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13546519.6001616,6519316.367066044
ZZ-IND-e1d3ce86,Kenyan Lake,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10369581.532127429,7328725.590856347
ZZ-IND-ae0e7ede,Kis-an-usko 7,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14204936.429378618,7446089.906090116
ZZ-IND-ea719bfd,Squin-lix-stat 3,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14279242.757087588,7371337.797465803
ZZ-IND-77672f74,Kiltala 2,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14176525.469343353,6750628.866716728
ZZ-IND-54bba62f,Witchekan Lake I.r. 117d,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11980744.483044488,7076835.949658997
ZZ-IND-e364dcef,Kokyet 1,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14270051.27457936,6850869.417137941
ZZ-IND-d93f1b8b,Wakems 6,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14214354.23407,6602819.6134760855
ZZ-IND-997c92e1,Skowquiltz River 3,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14156515.372117579,6910307.474276055
ZZ-IND-cdbc9eff,Oromocto Indian Reserve No. 26,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-7398698.007323043,5756625.24102455
ZZ-IND-cc7b47fc,Poundmaker I.r. 114-9,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12079934.703942891,6875161.492257098
ZZ-IND-d941ca28,One Arrow I.r. 95-1a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11812321.087249883,6922720.133810641
ZZ-IND-119e8fa6,Cowper Lake 194a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12296552.138369963,7542320.0729517555
ZZ-IND-45f88ac8,Kisgegas,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14203273.624463284,7500786.457462325
ZZ-IND-e25f5f18,Muskeg Lake I.r. 102k,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11905912.551700002,6984371.835699999
ZZ-IND-380ad9d0,Lac La Ronge I.r. 156,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11723055.09017057,7375363.580160324
ZZ-IND-d3f1f612,Chief's Point Indian Reserve No. 28,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-9049082.087948037,5571290.602704846
ZZ-IND-60c87578,Lytton 13a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13545770.323259179,6515820.733719469
ZZ-IND-6c111f5d,Moosomin I.r. 112m,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11972832.739392096,6956091.737891305
ZZ-IND-d85ed36a,Ochapowace I.r. 71-72,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11406323.595314851,6570684.485865187
ZZ-IND-6e010956,Lagins 5,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14730623.472446838,7025512.334504731
ZZ-IND-0fc8a73a,Weissener Lake 3,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13998417.516258908,7911509.51920979
ZZ-IND-7db01843,Saulteaux I.r. 159d,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12062104.14196286,7025426.590308816
ZZ-IND-55ed9485,Ochapowace I.r. 71-40,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11380783.116871629,6537576.111155531
ZZ-IND-232d32ec,Tsunnia Lake 5,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13820316.781327246,6716171.565256325
ZZ-IND-a79110f4,Greenwood Island 3,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13519485.210145613,6338808.379489537
ZZ-IND-56241e48,Muskowekwan I.r. 85a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11610685.807469448,6689869.832684348
ZZ-IND-e91be0b7,Deep Valley 5,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13907703.112930354,6512170.649559338
ZZ-IND-1b859a00,Thuycholeeni Azé Indian Reserve,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11312463.491783163,8138398.477050181
ZZ-IND-89a8c7e0,Schelowat 1,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13562322.749096604,6305222.951175639
ZZ-IND-58afe74f,God's River 86a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10469989.2254325,7330295.577132528
ZZ-IND-e25cc87b,Whitesand Indian Reserve,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-9912742.360543273,6500869.907159863
ZZ-IND-aa9c0d49,Clotalairquot 4,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14097137.692220822,7431459.251071793
ZZ-IND-8b67f32a,Abitibi Indian Reserve No. 70,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-8903856.221522674,6210226.504955094
ZZ-IND-d25e828d,Galiano Island 9,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13757397.847491717,6275907.668647802
ZZ-IND-27b4e084,Tsowwin 10,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14097294.461179687,6408869.76874095
ZZ-IND-125dfb98,Saulteaux I.r. 159l,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12050278.440020096,7037083.09621964
ZZ-IND-580e5ed8,Thunderchild First Nation Ir 115u,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12130799.826637186,7097941.975015584
ZZ-IND-10ed33c7,Ochapowace I.r. 71-23,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11385752.8551189,6570031.409832939
ZZ-IND-4d598302,Sisipuk Sakahegan (c) Indian Reserve,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11323593.115972022,7502895.442918407
ZZ-IND-ddc0ec84,Sturgeon Lake 154a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13075829.41512867,7386659.112273944
ZZ-IND-f1c73a61,Klakelse 86,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14340205.125728235,7250573.871054488
ZZ-IND-0174f4d6,Ochapowace I.r. 71-54,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11372504.032731324,6528613.356648123
ZZ-IND-48e143ab,Spuzzum 7,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13513864.470719142,6386759.121401715
ZZ-IND-d747c78f,Thunderchild First Nation 115c,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12093171.756969372,7101018.88967451
ZZ-IND-5d48b981,Pender Island 8,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13717714.396799998,6231722.524233334
ZZ-IND-28a771bc,Indian Island Indian Reserve No. 28,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-7212684.892152096,5891451.290163661
ZZ-IND-e440c43c,Spanaknok 57,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14479074.475820173,7260075.096928802
ZZ-IND-1c62fa90,Quan-skum-ksin-mich-mich 4,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14209741.157916147,7436834.800393857
ZZ-IND-8bd79aa6,Kajustus 10,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14254250.232450966,6828100.789586735
ZZ-IND-5dd7cd58,Chetarpe 17,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14027165.480240794,6316806.45525735
ZZ-IND-0563aed5,Fox Lake 162,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12747794.648012046,8063144.677168382
ZZ-IND-cc47cf34,Nesikep 6a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13558029.169528536,6543719.612967971
ZZ-IND-863bab7d,Alexis Creek 33,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13855046.826068662,6881746.134926439
ZZ-IND-c4b69ca4,Asahal Lake 2,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13582175.264702566,6826820.453315261
ZZ-IND-0b681892,Schikaelton 16,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13509435.760566667,6518457.380333332
ZZ-IND-56844532,Lake Of The Woods Indian Reserve No. 31g,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10571972.215165043,6338571.022863207
ZZ-IND-2105ef35,Hawkins Indian Reserve,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10545825.33078787,7314087.948154936
ZZ-IND-122bc5b6,Ochapowace I.r. 71-27,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11373582.255047757,6480399.524033418
ZZ-IND-4c6441cd,Lac Seul Indian Reserve No. 28,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10269302.543481182,6486979.699536573
ZZ-IND-e8b96911,Kingfisher Indian Reserve No. 3a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-9998892.646709926,6985062.47370615
ZZ-IND-a9b72b66,Chaumox 11,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13524203.035635892,6435744.263024491
ZZ-IND-0b39f4f4,Skawahlook 1,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13535422.791411025,6336594.684357541
ZZ-IND-befc19f8,Bartlett Island 7,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13924330.154133333,6503086.207466666
ZZ-IND-89f21435,Thomas Point 5a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14180931.157165477,6568001.543811022
ZZ-IND-ded023d8,Sandy Harry 4,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13591462.871478917,6767719.827215626
ZZ-IND-9101165d,Skeikut 9,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13501862.47920516,6499375.167333506
ZZ-IND-f8f1c362,Norway House Indian Reserve No. 17c-22,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10754401.631582921,7212826.610037654
ZZ-IND-483a440c,Fort Nelson 2,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13642836.718335152,8135218.255517092
ZZ-IND-181ed2ea,Muskowekwan I.r. 85-52,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11579372.870761113,6666013.567781206
ZZ-IND-68d7cac9,Caribou Marsh Indian Reserve No. 29,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-6703441.352171858,5788687.038774125
ZZ-IND-4c81bd55,Semach 2,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14287127.28673986,6563507.991711746
ZZ-IND-e659c4ea,Shoal Lake Indian Reserve No. 34b1,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10586784.044605032,6348533.047166457
ZZ-IND-addca6e3,Carry The Kettle Nakoda I.r. 76-4,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11510216.459813222,6523554.959223981
ZZ-IND-949ae36b,Wuskwi Sipihk 3a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11218367.912809689,6909293.441299822
ZZ-IND-64e785f8,Carry The Kettle Nakoda First Nation Ir 76-37,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12086327.74186694,6599795.541251811
ZZ-IND-9484d50c,Muskeg Lake I.r. 102e,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11906327.87866661,6983477.436227351
ZZ-IND-bd2fd432,Lytton 5a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13552475.289376961,6533953.268556953
ZZ-IND-e87ff4c6,Sakimay I.r. 74-5,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11396956.871864602,6612239.611017366
ZZ-IND-55d2cc5b,Christian Island Indian Reserve No. 30a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-8918731.295620969,5591681.695749045
ZZ-IND-0c7c45e5,Ochapowace I.r. 71-78,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11385619.142296903,6566607.304119799
ZZ-IND-7f177f37,Me-yan-law 47,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14504341.274084374,7305931.871855174
ZZ-IND-40a25230,Sechelt Band Lands (shannon Creek) No 28,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13776574.260218391,6362643.962793926
ZZ-IND-3be7f546,Keeseekoose I.r. 66-st-01,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11337143.832785374,6756981.597742099
ZZ-IND-584ecc86,Peguis 1d,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10783143.150599755,6497474.270157246
ZZ-IND-21721356,Tatelkus Lake 28,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13883685.646653853,7040559.796923925
ZZ-IND-2a307826,Chapel Island Indian Reserve No. 5,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-6764549.738041521,5731735.852975253
ZZ-IND-06f9a890,Ulkatcho 14a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13945498.339901278,6881830.864698899
ZZ-IND-3ddbb862,Musqueam 2,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13714873.469952116,6314044.16059379
ZZ-IND-4328ad45,Opaskwayak Cree Nation 21d,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11275870.728814851,7137504.823014697
ZZ-IND-e49aad72,Tacheeda Lake 14,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13644315.88757267,7300203.425102846
ZZ-IND-1a21eba7,Sweetgrass I.r. 113b,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12112684.250537883,6960556.4429602595
ZZ-IND-b7985e65,Holachten 8,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13583699.771079885,6310341.223514563
ZZ-IND-c511c61c,Paukeanum 3,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13913835.055456825,6454693.2183160465
ZZ-IND-ddaceeb2,Red Cross Lake North,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10349512.99816812,7383920.735650215
ZZ-IND-5a9732b7,Kateen River 39,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14450272.893666668,7295531.129233335
ZZ-IND-f74e6638,Obabikong Indian Reserve No. 35b,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10492708.693448558,6317466.163440458
ZZ-IND-538ea34f,Prince Leboo Island 32,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14580837.681582123,7257234.8581071505
ZZ-IND-856ccee3,Lytton 33,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13549406.29200869,6519294.615412117
ZZ-IND-7957b95e,Wabamun 133a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12737347.67249741,7077790.797393291
ZZ-IND-97a76e77,Bulkley River 19,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14173093.367726635,7367700.373237046
ZZ-IND-690e7abb,Saulteaux I.r. 159y,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-12048014.488833282,7031218.615033383
ZZ-IND-f8910e21,Wepuskow Ohnikahp Indian Reserve,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11236658.910362655,7476496.986576561
ZZ-IND-e0343fbe,Potato River I.r. 156a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11717834.016897557,7367070.350198038
ZZ-IND-e990a52e,Kitsakie I.r. 156b,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11723667.920981454,7380418.948393331
ZZ-IND-88e9bf2c,Alexis Creek 24,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13844463.535903256,6854664.860569632
ZZ-IND-09139c30,The Key I.r. 65,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11369831.587068055,6756925.907816553
ZZ-IND-bd578998,Blue Lake 24,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13702542.591175858,7361071.824635468
ZZ-IND-cfec6b13,Fishing Lake I.r. 89,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11539514.633793397,6772510.554983422
ZZ-IND-dff4d57e,Union Bay 4,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13742288.730225759,6218146.31475447
ZZ-IND-40052874,Ulkatcho 6,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13985276.021244263,6991092.09983152
ZZ-IND-4c78f195,Kahkewistahaw Indian Reserve No. 72n,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11389261.856915902,6539246.707707396
ZZ-IND-6beaf2ed,Woyenne 27,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13999757.62186354,7215481.978395731
ZZ-IND-fe85b5c3,Skwali 3,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13577016.651187493,6306536.738940236
ZZ-IND-e918bc93,Chehalis 6,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13568344.184484128,6323825.817702809
ZZ-IND-19321cda,Nanaimo Town 1,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13795698.410110654,6300556.382181443
ZZ-IND-bce02360,Barnston Island 3,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13658374.011963954,6306892.756946994
ZZ-IND-89a37894,Zhiibaahaasing Indian Reserve No.19a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-9226021.810690045,5771418.8468168685
ZZ-IND-eed8a54c,Ksoo-gun-ya 2a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14205943.09044643,7417011.513478901
ZZ-IND-0f4ad2c9,Mile 20 Second Revision Indian Reserve,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10940831.797299411,7542430.045346773
ZZ-IND-0faed37f,Fountain Creek 8,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13562760.07709068,6569636.946292407
ZZ-IND-7bb9d1fa,Ochapowace I.r. 71-73,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11382681.4637273,6526121.774139391
ZZ-IND-52cd03d2,Alexis Creek 35,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13829413.905375035,6878586.652124546
ZZ-IND-aa6f4a64,Norway House Indian Reserve No. 17c-15,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-10766389.539852498,7224160.723003614
ZZ-IND-62f48355,Hamilton Creek 2,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13415799.137714235,6474195.760296368
ZZ-IND-e5e4a425,Thomas Point 5,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14180238.278775616,6567830.648487239
ZZ-IND-8421daf0,Star Blanket I.r. 83f,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11494043.703545379,6614871.240579523
ZZ-IND-a8be7cb2,Gitandoiks 75,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14385264.69219167,7230962.851142945
ZZ-IND-fb311dd8,North Tacla Lake 11a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14055071.714236569,7500207.976717591
ZZ-IND-8f8e55ea,Yale Town 1,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13516826.965965047,6370792.698880499
ZZ-IND-cfe11599,Kulkayu 4a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14387842.589188853,7062499.091534431
ZZ-IND-267f8910,Chapleau Indian Reserve No. 61,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-9282556.23039808,6079032.982626318
ZZ-IND-ae148cb4,Ochapowace I.r. 71-63,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11372962.846632523,6526054.545211522
ZZ-IND-d46933a8,Boston Bar 1a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13517343.590335058,6416751.979933338
ZZ-IND-752f3e61,Minoahchak I.r. 74c,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11400948.064685099,6629237.070426022
ZZ-IND-26f94d81,Okanese I.r. 82(h),Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11499757.791445142,6557286.547866349
ZZ-IND-3141d64c,Gleyka 6,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14141233.173971642,6615757.699873628
ZZ-IND-8266de41,Dzagayap 73,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14394175.326284518,7227688.107428773
ZZ-IND-57db38b8,Discovery Island 3,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13719019.552795326,6178176.992502172
ZZ-IND-f2ab39e2,Sechelt Band Lands (sechelt) No 2,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13775088.975393714,6356208.424910115
ZZ-IND-78940516,Kemsquit 1,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-14134019.595178919,6948454.476270108
ZZ-IND-acad43de,Yale 23,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13515747.961313346,6377477.978763016
ZZ-IND-a2b499b4,Blackwater Meadow 11,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13972922.875302717,6932509.7833955595
ZZ-IND-f9ca7b51,Pegleg 3a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13530967.897160208,6466563.157827899
ZZ-IND-642b47d6,James Smith I.r. 100,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11674350.542026205,7005640.008774335
ZZ-IND-815f0582,Papekwatchin 4,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13594476.192596521,6300806.3960827
ZZ-IND-bfdcdffc,Squirrel Cove 8,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13906134.60179678,6471375.9733443195
ZZ-IND-c06ac694,Ochapowace I.r. 71-76,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-11385237.916758848,6512111.778122258
ZZ-IND-eba5e292,Redstone Cemetery 1b,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015-01-05,-13795528.020866666,6826296.089766665
