row_id,climate_category_id,main_id,name,geometry,year,scenario,category
CC-d3a4aba9-1991_2020-historical-1,AB-MAIN-d3a4aba9,AB-MAIN-d3a4aba9,The Cobalt Refinery Company Inc.,POINT (-113.19011 53.719929),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-8434dce0-1991_2020-historical-1,AB-MAIN-8434dce0,AB-MAIN-8434dce0,Baymag,POINT (-115.210061 51.060022),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-3bb6b7cd-1991_2020-historical-1,BC-MAIN-3bb6b7cd,BC-MAIN-3bb6b7cd,Trail,POINT (-117.7137 49.0999),1991_2020,historical,"Dsa - Cold, dry summer, hot summer"
CC-d9e2f362-1991_2020-historical-1,BC-MAIN-d9e2f362,BC-MAIN-d9e2f362,Richmond,POINT (-123.092001 49.194196),1991_2020,historical,"Csb - Temperate, dry summer, warm summer"
CC-eb47f7c7-1991_2020-historical-1,BC-MAIN-eb47f7c7,BC-MAIN-eb47f7c7,Kitimat,POINT (-128.6954 53.9976),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-5398dfac-1991_2020-historical-1,QC-MAIN-5398dfac,QC-MAIN-5398dfac,Elkem Chicoutimi,POINT (-71.131239 48.412769),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-649d2873-1991_2020-historical-1,QC-MAIN-649d2873,QC-MAIN-649d2873,Niobec Converter,POINT (-71.158168 48.531738),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-c1cc9f7c-1991_2020-historical-1,QC-MAIN-c1cc9f7c,QC-MAIN-c1cc9f7c,Becancour Silicon,POINT (-72.39 46.37),1991_2020,historical,
CC-470b504b-1991_2020-historical-1,ON-MAIN-470b504b,ON-MAIN-470b504b,Ottawa Plant,POINT (-75.562391 45.298042),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-e25eed27-1991_2020-historical-1,QC-MAIN-e25eed27,QC-MAIN-e25eed27,Port-Cartier,POINT (-66.797531 50.03213),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-6a26086e-1991_2020-historical-1,QC-MAIN-6a26086e,QC-MAIN-6a26086e,Sorel Forge,POINT (-73.124998 46.045865),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-3e146840-1991_2020-historical-1,QC-MAIN-3e146840,QC-MAIN-3e146840,Rio Tinto Iron and Titanium,POINT (-73.138424 46.045907),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-1eee4ace-1991_2020-historical-1,QC-MAIN-1eee4ace,QC-MAIN-1eee4ace,Contrecœur East,POINT (-73.249081 45.837723),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-844dcc47-1991_2020-historical-1,QC-MAIN-844dcc47,QC-MAIN-844dcc47,Contrecœur West,POINT (-73.263268 45.819938),1991_2020,historical,
CC-fc6f1a44-1991_2020-historical-1,ON-MAIN-fc6f1a44,ON-MAIN-fc6f1a44,Ivaco Rolling Mills,POINT (-74.704435 45.6119),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-21b6ab35-1991_2020-historical-1,ON-MAIN-21b6ab35,ON-MAIN-21b6ab35,Whitby Mill,POINT (-78.91 43.86),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-387b06fe-1991_2020-historical-1,ON-MAIN-387b06fe,ON-MAIN-387b06fe,Welland Mill,POINT (-79.235065 42.998265),1991_2020,historical,"Dfa - Cold, no dry season, hot summer"
CC-4c35e094-1991_2020-historical-1,ON-MAIN-4c35e094,ON-MAIN-4c35e094,ArcelorMittal Dofasco,POINT (-79.805204 43.269132),1991_2020,historical,"Dfa - Cold, no dry season, hot summer"
CC-020a683c-1991_2020-historical-1,ON-MAIN-020a683c,ON-MAIN-020a683c,Hamilton Works,POINT (-79.819 43.275),1991_2020,historical,"Dfa - Cold, no dry season, hot summer"
CC-b2e5c9bb-1991_2020-historical-1,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,POINT (-80.0937 42.8001),1991_2020,historical,"Dfa - Cold, no dry season, hot summer"
CC-bddeaef0-1991_2020-historical-1,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,POINT (-80.28 43.37),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-eab8c362-1991_2020-historical-1,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,POINT (-84.36664 46.52055),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-b4ca1426-1991_2020-historical-1,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,POINT (-96.893633 50.130273),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-26b9aaf3-1991_2020-historical-1,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,POINT (-104.623843 50.515263),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-9fed34a8-1991_2020-historical-1,AB-MAIN-9fed34a8,AB-MAIN-9fed34a8,AltaSteel,POINT (-113.387962 53.492783),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-9e0c4fb2-1991_2020-historical-1,NB-MAIN-9e0c4fb2,NB-MAIN-9e0c4fb2,AIM Recycling Atlantic,POINT (-66.064603 45.261306),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-15d7c629-1991_2020-historical-1,QC-MAIN-15d7c629,QC-MAIN-15d7c629,AIM Recycling Lévis,POINT (-71.177734 46.74789),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-30ff61c3-1991_2020-historical-1,QC-MAIN-30ff61c3,QC-MAIN-30ff61c3,Contrecœur-Feruni,POINT (-73.260949 45.83316),1991_2020,historical,
CC-abe563b5-1991_2020-historical-1,QC-MAIN-abe563b5,QC-MAIN-abe563b5,AIM Recycling La Prairie,POINT (-73.500867 45.396324),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-41bf5ea5-1991_2020-historical-1,QC-MAIN-41bf5ea5,QC-MAIN-41bf5ea5,AIM Recycling Montréal-Est,POINT (-73.5522 45.6309),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-bebff037-1991_2020-historical-1,QC-MAIN-bebff037,QC-MAIN-bebff037,A.S.I. - Ste Catherine,POINT (-73.60497 45.397642),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-a1159813-1991_2020-historical-1,QC-MAIN-a1159813,QC-MAIN-a1159813,AIM Recycling Laval,POINT (-73.644813 45.66641),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-8056a739-1991_2020-historical-1,ON-MAIN-8056a739,ON-MAIN-8056a739,AIM Recycling Ottawa East,POINT (-75.606364 45.407485),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-4440c34c-1991_2020-historical-1,ON-MAIN-4440c34c,ON-MAIN-4440c34c,Smiths Falls Operation,POINT (-76.063979 44.912968),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-6bd6cc80-1991_2020-historical-1,ON-MAIN-6bd6cc80,ON-MAIN-6bd6cc80,Kingston Operation,POINT (-76.5121 44.2615),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-92cdea80-1991_2020-historical-1,ON-MAIN-92cdea80,ON-MAIN-92cdea80,Whitby Division,POINT (-78.910676 43.851906),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-75f260ea-1991_2020-historical-1,ON-MAIN-75f260ea,ON-MAIN-75f260ea,Brampton Division,POINT (-79.666841 43.736239),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-9623499f-1991_2020-historical-1,ON-MAIN-9623499f,ON-MAIN-9623499f,AIM Recycling Hamilton,POINT (-79.778036 43.259378),1991_2020,historical,"Dfa - Cold, no dry season, hot summer"
CC-59a49b3e-1991_2020-historical-1,ON-MAIN-59a49b3e,ON-MAIN-59a49b3e,Hamilton Parkdale Division,POINT (-79.782925 43.260957),1991_2020,historical,"Dfa - Cold, no dry season, hot summer"
CC-00855a72-1991_2020-historical-1,ON-MAIN-00855a72,ON-MAIN-00855a72,Sault Ste. Marie Division,POINT (-84.395602 46.524326),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-0d5c2cae-1991_2020-historical-1,MB-MAIN-0d5c2cae,MB-MAIN-0d5c2cae,Selkirk Division,POINT (-96.911166 50.133771),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-c3d6d0d2-1991_2020-historical-1,MB-MAIN-c3d6d0d2,MB-MAIN-c3d6d0d2,General Scrap,POINT (-97.019187 49.928603),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-d7217475-1991_2020-historical-1,MB-MAIN-d7217475,MB-MAIN-d7217475,Industrial Metals,POINT (-97.098232 49.88847),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-5faf4b42-1991_2020-historical-1,SK-MAIN-5faf4b42,SK-MAIN-5faf4b42,Wheat City Metals Inc.,POINT (-104.639712 50.525046),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-575ff9de-1991_2020-historical-1,AB-MAIN-575ff9de,AB-MAIN-575ff9de,GenAlta Recycling Inc.,POINT (-113.274102 53.588119),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-2951d12e-1991_2020-historical-1,AB-MAIN-2951d12e,AB-MAIN-2951d12e,Calgary Facility,POINT (-114.031993 51.02419),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-2a44a3b1-1991_2020-historical-1,AB-MAIN-2a44a3b1,AB-MAIN-2a44a3b1,Navajo Metals Inc.,POINT (-114.032869 51.001803),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-ee65d38c-1991_2020-historical-1,BC-MAIN-ee65d38c,BC-MAIN-ee65d38c,Richmond,POINT (-123.086842 49.201528),1991_2020,historical,"Cfb - Temperate, no dry season, warm summer"
CC-1f842681-1991_2020-historical-1,BC-MAIN-1f842681,BC-MAIN-1f842681,Victoria Depot,POINT (-123.37692 48.43732),1991_2020,historical,
CC-81a288d0-1991_2020-historical-1,QC-MAIN-81a288d0,QC-MAIN-81a288d0,Elysis,POINT (-71.17565 48.43214),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-251d6364-1991_2020-historical-2,NL-MAIN-251d6364,NL-MAIN-251d6364,Beaver Brook,POINT (-55.196 48.715909),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-0414a373-1991_2020-historical-1,QC-MAIN-0414a373,QC-MAIN-0414a373,Lithion St-Bruno,POINT (-73.349998 45.533333),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-575c5e66-1991_2020-historical-1,ON-MAIN-575c5e66,ON-MAIN-575c5e66,Ontario Spoke,POINT (-76.5 44.233334),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-ca9625ce-1991_2020-historical-1,AB-MAIN-ca9625ce,AB-MAIN-ca9625ce,Fortune Minerals Refinery,POINT (-112.513502 53.797615),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-b7cdf82c-1991_2020-historical-1,NT-MAIN-b7cdf82c,NT-MAIN-b7cdf82c,NICO,POINT (-116.74583 63.55),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-6664e89b-1991_2020-historical-1,ON-MAIN-6664e89b,ON-MAIN-6664e89b,Battery Materials Park,POINT (-79.62229 47.40635),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-308f662c-1991_2020-historical-1,QC-MAIN-308f662c,QC-MAIN-308f662c,Corner Bay Complex,POINT (-74.309 49.893),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-bb23d8a6-1991_2020-historical-1,NL-MAIN-bb23d8a6,NL-MAIN-bb23d8a6,Great Burnt Lake,POINT (-56.1344 48.3758),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-f9a2f794-1991_2020-historical-1,BC-MAIN-f9a2f794,BC-MAIN-f9a2f794,Morrison,POINT (-126.3158 55.1944),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-6fbdcf4c-1991_2020-historical-1,BC-MAIN-6fbdcf4c,BC-MAIN-6fbdcf4c,North Island,POINT (-127.85639 50.67556),1991_2020,historical,"Cfb - Temperate, no dry season, warm summer"
CC-5e0d8b48-1991_2020-historical-1,YT-MAIN-5e0d8b48,YT-MAIN-5e0d8b48,Casino,POINT (-138.83333 62.73333),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-a505d25d-1991_2020-historical-1,BC-MAIN-a505d25d,BC-MAIN-a505d25d,Ootsa,POINT (-127.08333 53.63333),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-2ee8b101-1991_2020-historical-1,BC-MAIN-2ee8b101,BC-MAIN-2ee8b101,Ajax,POINT (-120.46 50.63),1991_2020,historical,"BSk - Arid, steppe, cold"
CC-b4655afb-1991_2020-historical-1,BC-MAIN-b4655afb,BC-MAIN-b4655afb,Galore Creek,POINT (-131.45 57.13),1991_2020,historical,"Dsc - Cold, dry summer, cold summer"
CC-c720b195-1991_2020-historical-1,BC-MAIN-c720b195,BC-MAIN-c720b195,GJ,POINT (-130.25 57.63),1991_2020,historical,"ET - Polar, tundra"
CC-e34feb4d-1991_2020-historical-1,BC-MAIN-e34feb4d,BC-MAIN-e34feb4d,Kemess,POINT (-126.77117 57.05037),1991_2020,historical,"ET - Polar, tundra"
CC-265a57f6-1991_2020-historical-1,BC-MAIN-265a57f6,BC-MAIN-265a57f6,Kwanika,POINT (-125.271268 55.415303),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-c139de6d-1991_2020-historical-2,NL-MAIN-c139de6d,NL-MAIN-c139de6d,Ming,POINT (-56.087 49.915),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-752fbcae-1991_2020-historical-2,YT-MAIN-752fbcae,YT-MAIN-752fbcae,Minto,POINT (-137.23858 62.618875),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-18bed6d7-1991_2020-historical-1,BC-MAIN-18bed6d7,BC-MAIN-18bed6d7,Yellowhead,POINT (-119.817 51.52),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-956d050a-1991_2020-historical-1,YT-MAIN-956d050a,YT-MAIN-956d050a,Carmacks,POINT (-136.7 62.33),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-c0684566-1991_2020-historical-1,MB-MAIN-c0684566,MB-MAIN-c0684566,Rail,POINT (-100.5916 54.7463),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-f5b7a482-1991_2020-historical-1,BC-MAIN-f5b7a482,BC-MAIN-f5b7a482,Huckleberry,POINT (-127.17333 53.67972),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-c5d1b42d-1991_2020-historical-1,BC-MAIN-c5d1b42d,BC-MAIN-c5d1b42d,Berg,POINT (-127.431 53.802),1991_2020,historical,"ET - Polar, tundra"
CC-193ddddb-1991_2020-historical-1,BC-MAIN-193ddddb,BC-MAIN-193ddddb,Schaft Creek,POINT (-131 57.36667),1991_2020,historical,"Dsc - Cold, dry summer, cold summer"
CC-37e9571e-1991_2020-historical-1,ON-MAIN-37e9571e,ON-MAIN-37e9571e,Thierry,POINT (-90.34694 51.49667),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-8e62bfbc-1991_2020-historical-1,NU-MAIN-8e62bfbc,NU-MAIN-8e62bfbc,High Lake,POINT (-110.8436 67.37556),1991_2020,historical,"Dsc - Cold, dry summer, cold summer"
CC-7a11ae49-1991_2020-historical-1,SK-MAIN-7a11ae49,SK-MAIN-7a11ae49,McIlvenna Bay,POINT (-102.89498 54.65977),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-12730593-1991_2020-historical-1,BC-MAIN-12730593,BC-MAIN-12730593,Kutcho,POINT (-128.38736 58.20996),1991_2020,historical,"Dsc - Cold, dry summer, cold summer"
CC-761755cc-1991_2020-historical-1,NL-MAIN-761755cc,NL-MAIN-761755cc,AGS Fluorspar,POINT (-55.4003 46.9038),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-f1ff4920-1991_2020-historical-1,QC-MAIN-f1ff4920,QC-MAIN-f1ff4920,Akasaba West,POINT (-77.58 48.04),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-eba3e309-1991_2020-historical-1,BC-MAIN-eba3e309,BC-MAIN-eba3e309,Golden Crown,POINT (-118.59 49.09),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-4afe1a8e-1991_2020-historical-1,BC-MAIN-4afe1a8e,BC-MAIN-4afe1a8e,New Prosperity,POINT (-123.62 51.46),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-74997012-1991_2020-historical-1,ON-MAIN-74997012,ON-MAIN-74997012,Upper Beaver,POINT (-79.76 48.16),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-b2148882-1991_2020-historical-1,QC-MAIN-b2148882,QC-MAIN-b2148882,Troilus,POINT (-74.46 51.01),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-b7591127-1991_2020-historical-1,BC-MAIN-b7591127,BC-MAIN-b7591127,Iskut,POINT (-131.0925 56.66667),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-4959ea63-1991_2020-historical-1,BC-MAIN-4959ea63,BC-MAIN-4959ea63,KSM,POINT (-130.33556 56.46666),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-9e2f07ca-1991_2020-historical-1,QC-MAIN-9e2f07ca,QC-MAIN-9e2f07ca,Horne 5,POINT (-79.00953 48.25425),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-116ae608-1991_2020-historical-1,BC-MAIN-116ae608,BC-MAIN-116ae608,Revel Ridge,POINT (-118.121 51.287),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-51068f3b-1991_2020-historical-1,BC-MAIN-51068f3b,BC-MAIN-51068f3b,Kitsault Valley,POINT (-129.57778 55.75361),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-b1fe389a-1991_2020-historical-1,BC-MAIN-b1fe389a,BC-MAIN-b1fe389a,Eskay Creek,POINT (-130.43 56.653),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-68c87980-1991_2020-historical-1,YT-MAIN-68c87980,YT-MAIN-68c87980,Freegold Mountain,POINT (-137.2 62.3),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-a832fb0a-1991_2020-historical-1,MB-MAIN-a832fb0a,MB-MAIN-a832fb0a,East Wekusko - Snow Lake,POINT (-99.77143 54.78534),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-73ce66b5-1991_2020-historical-1,YT-MAIN-73ce66b5,YT-MAIN-73ce66b5,Klaza,POINT (-137.3175 62.14117),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-efff21d3-1991_2020-historical-1,BC-MAIN-efff21d3,BC-MAIN-efff21d3,Deer Horn,POINT (-127.30826 53.3607),1991_2020,historical,"ET - Polar, tundra"
CC-5d21dbd5-1991_2020-historical-1,MB-MAIN-5d21dbd5,MB-MAIN-5d21dbd5,Monument Bay,POINT (-92.914016 54.446415),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-c3105f43-1991_2020-historical-1,YT-MAIN-c3105f43,YT-MAIN-c3105f43,Rackla Gold,POINT (-134.41278 64.19667),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-e2e67f8f-1991_2020-historical-1,MB-MAIN-e2e67f8f,MB-MAIN-e2e67f8f,1901,POINT (-100.134 54.8557),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-14cb4097-1991_2020-historical-1,MB-MAIN-14cb4097,MB-MAIN-14cb4097,Chisel North,POINT (-100.1111 54.8432),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-854abe09-1991_2020-historical-1,MB-MAIN-854abe09,MB-MAIN-854abe09,Talbot,POINT (-99.6343 54.1133),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-1a82a1b7-1991_2020-historical-1,MB-MAIN-1a82a1b7,MB-MAIN-1a82a1b7,Tower,POINT (-99.2284 53.9623),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-b5b81ee3-1991_2020-historical-1,MB-MAIN-b5b81ee3,MB-MAIN-b5b81ee3,Wim,POINT (-100.05248 55.02136),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-8305a644-1991_2020-historical-1,ON-MAIN-8305a644,ON-MAIN-8305a644,Albany,POINT (-84.45181 50.0293),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-8b86d975-1991_2020-historical-1,ON-MAIN-8b86d975,ON-MAIN-8b86d975,Bissett Creek,POINT (-78.05992 46.11814),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-a2c6775d-1991_2020-historical-1,QC-MAIN-a2c6775d,QC-MAIN-a2c6775d,La Loutre,POINT (-74.99714 46.03656),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-615ebdb4-1991_2020-historical-1,QC-MAIN-615ebdb4,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),POINT (-69.1 51.14),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-237d67c1-1991_2020-historical-1,QC-MAIN-237d67c1,QC-MAIN-237d67c1,Lac Rainy Graphite,POINT (-67.07597 52.60511),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-1f9f196a-1991_2020-historical-1,ON-MAIN-1f9f196a,ON-MAIN-1f9f196a,Kearney,POINT (-79.07927 45.72635),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-d6748d40-1991_2020-historical-1,QC-MAIN-d6748d40,QC-MAIN-d6748d40,Matawinie,POINT (-73.9212 46.61728),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-ae473a4e-1991_2020-historical-1,QC-MAIN-ae473a4e,QC-MAIN-ae473a4e,Lac Knife,POINT (-67.18179 52.54974),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-2373e83a-1991_2020-historical-1,QC-MAIN-2373e83a,QC-MAIN-2373e83a,Miller,POINT (-74.60994 45.66498),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-7430be9d-1991_2020-historical-1,AB-MAIN-7430be9d,AB-MAIN-7430be9d,Steveville,POINT (-111.860024 50.7136),1991_2020,historical,"BSk - Arid, steppe, cold"
CC-4eee18d1-1991_2020-historical-1,AB-MAIN-4eee18d1,AB-MAIN-4eee18d1,Worsley,POINT (-119.1341 56.507923),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-0d2aad39-1991_2020-historical-1,QC-MAIN-0d2aad39,QC-MAIN-0d2aad39,Lac la Blache,POINT (-69.642 50.058),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-be473617-1991_2020-historical-1,QC-MAIN-be473617,QC-MAIN-be473617,Mont Sorcier,POINT (-74.127578 49.918163),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-b5937543-1991_2020-historical-1,QC-MAIN-b5937543,QC-MAIN-b5937543,Blackrock,POINT (-74.062113 49.800453),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-64595b02-1991_2020-historical-1,QC-MAIN-64595b02,QC-MAIN-64595b02,Blackrock Pyrometallurgical Facility,POINT (-70.854841 48.399648),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-860bbbfc-1991_2020-historical-1,QC-MAIN-860bbbfc,QC-MAIN-860bbbfc,Lac Doré Vanadium,POINT (-73.95682 49.84573),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-11c40b1f-1991_2020-historical-1,QC-MAIN-11c40b1f,QC-MAIN-11c40b1f,Lithium Demonstration Plant,POINT (-73.139626 46.043727),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-7d4a0421-1991_2020-historical-1,AB-MAIN-7d4a0421,AB-MAIN-7d4a0421,Bashaw District,POINT (-113.93655 51.77696),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-35d0dc71-1991_2020-historical-1,AB-MAIN-35d0dc71,AB-MAIN-35d0dc71,Boardwalk,POINT (-117.163427 54.946792),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-fbe28fef-1991_2020-historical-1,SK-MAIN-fbe28fef,SK-MAIN-fbe28fef,Kindersley Lithium,POINT (-109.19120556 51.73894139),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-de2e2f8e-1991_2020-historical-1,SK-MAIN-de2e2f8e,SK-MAIN-de2e2f8e,Prairie Lithium,POINT (-103.63518 49.21363),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-63f096a6-1991_2020-historical-1,AB-MAIN-63f096a6,AB-MAIN-63f096a6,Rainbow Lake,POINT (-119.30174 58.50664),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-1186a6d0-1991_2020-historical-1,QC-MAIN-1186a6d0,QC-MAIN-1186a6d0,Authier,POINT (-78.19557 48.36207),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-eda110b0-1991_2020-historical-1,ON-MAIN-eda110b0,ON-MAIN-eda110b0,Georgia Lake,POINT (-88.00298 49.45236),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
CC-8c7063b2-1991_2020-historical-1,QC-MAIN-8c7063b2,QC-MAIN-8c7063b2,James Bay Lithium,POINT (-77.06667 52.23333),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-c4fb59c2-1991_2020-historical-1,QC-MAIN-c4fb59c2,QC-MAIN-c4fb59c2,Moblan,POINT (-74.91215 50.73176),1991_2020,historical,"Dfc - Cold, no dry season, cold summer"
CC-46f71d5b-1991_2020-historical-1,ON-MAIN-46f71d5b,ON-MAIN-46f71d5b,Separation Rapids,POINT (-94.58258 50.266),1991_2020,historical,"Dfb - Cold, no dry season, warm summer"
