main_id,name,indicator,value,year,scenario,geometry
YT-MAIN-411f048c-1,Casino,Water Stress Label,Low (<10%),2050,pes,POINT (-138.83333 62.73333)
YT-MAIN-411f048c-1,Casino,Water Depletion Label,Low (<5%),2050,pes,POINT (-138.83333 62.73333)
YT-MAIN-411f048c-1,Casino,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes,POINT (-138.83333 62.73333)
YT-MAIN-411f048c-1,Casino,Water Stress Label,Low (<10%),2050,opt,POINT (-138.83333 62.73333)
YT-MAIN-411f048c-1,Casino,Water Depletion Label,Low (<5%),2050,opt,POINT (-138.83333 62.73333)
YT-MAIN-411f048c-1,Casino,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt,POINT (-138.83333 62.73333)
YT-MAIN-411f048c-1,Casino,Water Stress Label,Low (<10%),2080,bau,POINT (-138.83333 62.73333)
YT-MAIN-411f048c-1,Casino,Water Depletion Label,Low (<5%),2080,bau,POINT (-138.83333 62.73333)
YT-MAIN-411f048c-1,Casino,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau,POINT (-138.83333 62.73333)
YT-MAIN-411f048c-1,Casino,Water Stress Label,Low (<10%),2080,pes,POINT (-138.83333 62.73333)
YT-MAIN-411f048c-1,Casino,Water Depletion Label,Low (<5%),2080,pes,POINT (-138.83333 62.73333)
YT-MAIN-411f048c-1,Casino,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes,POINT (-138.83333 62.73333)
YT-MAIN-411f048c-1,Casino,Water Stress Label,Low (<10%),2080,opt,POINT (-138.83333 62.73333)
YT-MAIN-411f048c-1,Casino,Water Depletion Label,Low (<5%),2080,opt,POINT (-138.83333 62.73333)
YT-MAIN-411f048c-1,Casino,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt,POINT (-138.83333 62.73333)
BC-MAIN-832d756d-1,Ootsa,Water Stress Label,Low (<10%),2020,baseline,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Water Depletion Label,Low (<5%),2020,baseline,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Groundwater Table Decline Label,Insignificant Trend,2020,baseline,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Coastal Eutrophication Potential Label,Medium - High (0 to 1),2020,baseline,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Water Stress Label,Low (<10%),2030,bau,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Water Depletion Label,Low (<5%),2030,bau,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Water Stress Label,Low (<10%),2030,pes,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Water Depletion Label,Low (<5%),2030,pes,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Water Stress Label,Low (<10%),2030,opt,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Water Depletion Label,Low (<5%),2030,opt,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Water Stress Label,Low (<10%),2050,bau,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Water Depletion Label,Low (<5%),2050,bau,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Water Stress Label,Low (<10%),2050,pes,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Water Depletion Label,Low (<5%),2050,pes,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Interannual Variability Label,Low (<0.25),2050,pes,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Water Stress Label,Low (<10%),2050,opt,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Water Depletion Label,Low (<5%),2050,opt,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Interannual Variability Label,Low (<0.25),2050,opt,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Water Stress Label,Low (<10%),2080,bau,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Water Depletion Label,Low (<5%),2080,bau,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Water Stress Label,Low (<10%),2080,pes,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Water Depletion Label,Low (<5%),2080,pes,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Interannual Variability Label,Low (<0.25),2080,pes,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Water Stress Label,Low (<10%),2080,opt,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Water Depletion Label,Low (<5%),2080,opt,POINT (-127.08333 53.63333)
BC-MAIN-832d756d-1,Ootsa,Interannual Variability Label,Low (<0.25),2080,opt,POINT (-127.08333 53.63333)
BC-MAIN-15627f87-2,Mount Milligan,Water Stress Label,Low (<10%),2020,baseline,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Water Depletion Label,Low (<5%),2020,baseline,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Groundwater Table Decline Label,Insignificant Trend,2020,baseline,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Coastal Eutrophication Potential Label,Low - Medium (-5 to 0),2020,baseline,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Water Stress Label,Low (<10%),2030,bau,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Water Depletion Label,Low (<5%),2030,bau,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Water Stress Label,Low (<10%),2030,pes,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Water Depletion Label,Low (<5%),2030,pes,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Water Stress Label,Low (<10%),2030,opt,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Water Depletion Label,Low (<5%),2030,opt,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Water Stress Label,Low (<10%),2050,bau,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Water Depletion Label,Low (<5%),2050,bau,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Water Stress Label,Low (<10%),2050,pes,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Water Depletion Label,Low (<5%),2050,pes,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Water Stress Label,Low (<10%),2050,opt,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Water Depletion Label,Low (<5%),2050,opt,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Water Stress Label,Low (<10%),2080,bau,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Water Depletion Label,Low (<5%),2080,bau,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Water Stress Label,Low (<10%),2080,pes,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Water Depletion Label,Low (<5%),2080,pes,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Water Stress Label,Low (<10%),2080,opt,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Water Depletion Label,Low (<5%),2080,opt,POINT (-124.031 55.118)
BC-MAIN-15627f87-2,Mount Milligan,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt,POINT (-124.031 55.118)
BC-MAIN-435152ad-2,Copper Mountain,Water Stress Label,Low (<10%),2020,baseline,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Water Depletion Label,Low (<5%),2020,baseline,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Interannual Variability Label,Low (<0.25),2020,baseline,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Groundwater Table Decline Label,Insignificant Trend,2020,baseline,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Coastal Eutrophication Potential Label,Low (<-5),2020,baseline,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Water Stress Label,Low (<10%),2030,bau,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Water Depletion Label,Low (<5%),2030,bau,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Interannual Variability Label,Low (<0.25),2030,bau,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Water Stress Label,Low (<10%),2030,pes,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Water Depletion Label,Low (<5%),2030,pes,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Interannual Variability Label,Low (<0.25),2030,pes,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Water Stress Label,Low (<10%),2030,opt,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Water Depletion Label,Low (<5%),2030,opt,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Interannual Variability Label,Low (<0.25),2030,opt,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Water Stress Label,Low (<10%),2050,bau,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Water Depletion Label,Low (<5%),2050,bau,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Interannual Variability Label,Low (<0.25),2050,bau,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Water Stress Label,Low (<10%),2050,pes,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Water Depletion Label,Low (<5%),2050,pes,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Interannual Variability Label,Low (<0.25),2050,pes,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Water Stress Label,Low (<10%),2050,opt,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Water Depletion Label,Low (<5%),2050,opt,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Interannual Variability Label,Low (<0.25),2050,opt,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Water Stress Label,Low (<10%),2080,bau,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Water Depletion Label,Low (<5%),2080,bau,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Interannual Variability Label,Low (<0.25),2080,bau,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Water Stress Label,Low (<10%),2080,pes,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Water Depletion Label,Low (<5%),2080,pes,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Interannual Variability Label,Low (<0.25),2080,pes,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Water Stress Label,Low (<10%),2080,opt,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Water Depletion Label,Low (<5%),2080,opt,POINT (-120.533 49.331)
BC-MAIN-435152ad-2,Copper Mountain,Interannual Variability Label,Low (<0.25),2080,opt,POINT (-120.533 49.331)
BC-MAIN-21e4646e-1,Ajax,Water Stress Label,Low (<10%),2020,baseline,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Water Depletion Label,Low (<5%),2020,baseline,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Interannual Variability Label,Low (<0.25),2020,baseline,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Groundwater Table Decline Label,Insignificant Trend,2020,baseline,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Coastal Eutrophication Potential Label,High (1 to 5),2020,baseline,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Water Stress Label,Low (<10%),2030,bau,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Water Depletion Label,Low (<5%),2030,bau,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Interannual Variability Label,Low (<0.25),2030,bau,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Water Stress Label,Low (<10%),2030,pes,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Water Depletion Label,Low (<5%),2030,pes,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Interannual Variability Label,Low (<0.25),2030,pes,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Water Stress Label,Low (<10%),2030,opt,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Water Depletion Label,Low (<5%),2030,opt,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Interannual Variability Label,Low (<0.25),2030,opt,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Water Stress Label,Low (<10%),2050,bau,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Water Depletion Label,Low (<5%),2050,bau,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Interannual Variability Label,Low (<0.25),2050,bau,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Water Stress Label,Low (<10%),2050,pes,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Water Depletion Label,Low (<5%),2050,pes,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Interannual Variability Label,Low (<0.25),2050,pes,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Water Stress Label,Low (<10%),2050,opt,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Water Depletion Label,Low (<5%),2050,opt,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Interannual Variability Label,Low (<0.25),2050,opt,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Water Stress Label,Low (<10%),2080,bau,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Water Depletion Label,Low (<5%),2080,bau,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Interannual Variability Label,Low (<0.25),2080,bau,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Water Stress Label,Low (<10%),2080,pes,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Water Depletion Label,Low (<5%),2080,pes,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Interannual Variability Label,Low (<0.25),2080,pes,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Water Stress Label,Low (<10%),2080,opt,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Water Depletion Label,Low (<5%),2080,opt,POINT (-120.46 50.63)
BC-MAIN-21e4646e-1,Ajax,Interannual Variability Label,Low (<0.25),2080,opt,POINT (-120.46 50.63)
BC-MAIN-c87d00e6-1,Galore Creek,Water Stress Label,Low (<10%),2020,baseline,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Water Depletion Label,Low (<5%),2020,baseline,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Groundwater Table Decline Label,Insignificant Trend,2020,baseline,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Coastal Eutrophication Potential Label,Low (<-5),2020,baseline,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Water Stress Label,Low (<10%),2030,bau,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Water Depletion Label,Low (<5%),2030,bau,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Water Stress Label,Low (<10%),2030,pes,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Water Depletion Label,Low (<5%),2030,pes,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Water Stress Label,Low (<10%),2030,opt,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Water Depletion Label,Low (<5%),2030,opt,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Water Stress Label,Low (<10%),2050,bau,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Water Depletion Label,Low (<5%),2050,bau,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Water Stress Label,Low (<10%),2050,pes,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Water Depletion Label,Low (<5%),2050,pes,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Water Stress Label,Low (<10%),2050,opt,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Water Depletion Label,Low (<5%),2050,opt,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Water Stress Label,Low (<10%),2080,bau,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Water Depletion Label,Low (<5%),2080,bau,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Water Stress Label,Low (<10%),2080,pes,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Water Depletion Label,Low (<5%),2080,pes,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Water Stress Label,Low (<10%),2080,opt,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Water Depletion Label,Low (<5%),2080,opt,POINT (-131.45 57.13)
BC-MAIN-c87d00e6-1,Galore Creek,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt,POINT (-131.45 57.13)
BC-MAIN-b35001c5-1,GJ,Water Stress Label,Low (<10%),2020,baseline,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Water Depletion Label,Low (<5%),2020,baseline,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Groundwater Table Decline Label,Low (<0 cm/y),2020,baseline,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Coastal Eutrophication Potential Label,Low (<-5),2020,baseline,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Water Stress Label,Low (<10%),2030,bau,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Water Depletion Label,Low (<5%),2030,bau,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Water Stress Label,Low (<10%),2030,pes,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Water Depletion Label,Low (<5%),2030,pes,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Water Stress Label,Low (<10%),2030,opt,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Water Depletion Label,Low (<5%),2030,opt,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Water Stress Label,Low (<10%),2050,bau,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Water Depletion Label,Low (<5%),2050,bau,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Water Stress Label,Low (<10%),2050,pes,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Water Depletion Label,Low (<5%),2050,pes,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Water Stress Label,Low (<10%),2050,opt,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Water Depletion Label,Low (<5%),2050,opt,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Water Stress Label,Low (<10%),2080,bau,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Water Depletion Label,Low (<5%),2080,bau,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Water Stress Label,Low (<10%),2080,pes,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Water Depletion Label,Low (<5%),2080,pes,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Water Stress Label,Low (<10%),2080,opt,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Water Depletion Label,Low (<5%),2080,opt,POINT (-130.25 57.63)
BC-MAIN-b35001c5-1,GJ,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt,POINT (-130.25 57.63)
BC-MAIN-51177ba8-1,Kemess,Water Stress Label,Low (<10%),2020,baseline,POINT (-126.77117 57.05037)
BC-MAIN-51177ba8-1,Kemess,Water Depletion Label,Low (<5%),2020,baseline,POINT (-126.77117 57.05037)
BC-MAIN-51177ba8-1,Kemess,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline,POINT (-126.77117 57.05037)
BC-MAIN-51177ba8-1,Kemess,Groundwater Table Decline Label,Low (<0 cm/y),2020,baseline,POINT (-126.77117 57.05037)
BC-MAIN-51177ba8-1,Kemess,Coastal Eutrophication Potential Label,Low - Medium (-5 to 0),2020,baseline,POINT (-126.77117 57.05037)
BC-MAIN-51177ba8-1,Kemess,Water Stress Label,Low (<10%),2030,bau,POINT (-126.77117 57.05037)
BC-MAIN-51177ba8-1,Kemess,Water Depletion Label,Low (<5%),2030,bau,POINT (-126.77117 57.05037)
BC-MAIN-51177ba8-1,Kemess,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau,POINT (-126.77117 57.05037)
BC-MAIN-51177ba8-1,Kemess,Water Stress Label,Low (<10%),2030,pes,POINT (-126.77117 57.05037)
BC-MAIN-51177ba8-1,Kemess,Water Depletion Label,Low (<5%),2030,pes,POINT (-126.77117 57.05037)
BC-MAIN-51177ba8-1,Kemess,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes,POINT (-126.77117 57.05037)
BC-MAIN-51177ba8-1,Kemess,Water Stress Label,Low (<10%),2030,opt,POINT (-126.77117 57.05037)
BC-MAIN-51177ba8-1,Kemess,Water Depletion Label,Low (<5%),2030,opt,POINT (-126.77117 57.05037)
BC-MAIN-51177ba8-1,Kemess,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt,POINT (-126.77117 57.05037)
BC-MAIN-51177ba8-1,Kemess,Water Stress Label,Low (<10%),2050,bau,POINT (-126.77117 57.05037)
BC-MAIN-51177ba8-1,Kemess,Water Depletion Label,Low (<5%),2050,bau,POINT (-126.77117 57.05037)
BC-MAIN-51177ba8-1,Kemess,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau,POINT (-126.77117 57.05037)
BC-MAIN-51177ba8-1,Kemess,Water Stress Label,Low (<10%),2050,pes,POINT (-126.77117 57.05037)
BC-MAIN-51177ba8-1,Kemess,Water Depletion Label,Low (<5%),2050,pes,POINT (-126.77117 57.05037)
BC-MAIN-51177ba8-1,Kemess,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes,POINT (-126.77117 57.05037)
BC-MAIN-51177ba8-1,Kemess,Water Stress Label,Low (<10%),2050,opt,POINT (-126.77117 57.05037)
BC-MAIN-51177ba8-1,Kemess,Water Depletion Label,Low (<5%),2050,opt,POINT (-126.77117 57.05037)
BC-MAIN-51177ba8-1,Kemess,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt,POINT (-126.77117 57.05037)
