row_id,water_risk_id,main_id,name,indicator,value,year,scenario
water_risk-1d2f31f9-2030-opt-3,QC-MAIN-1d2f31f9,QC-MAIN-1d2f31f9,Kwyjibo,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt
water_risk-1d2f31f9-2050-bau-1,QC-MAIN-1d2f31f9,QC-MAIN-1d2f31f9,Kwyjibo,Water Stress Label,Low (<10%),2050,bau
water_risk-1d2f31f9-2050-bau-2,QC-MAIN-1d2f31f9,QC-MAIN-1d2f31f9,Kwyjibo,Water Depletion Label,Low (<5%),2050,bau
water_risk-1d2f31f9-2050-bau-3,QC-MAIN-1d2f31f9,QC-MAIN-1d2f31f9,Kwyjibo,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau
water_risk-1d2f31f9-2050-pes-1,QC-MAIN-1d2f31f9,QC-MAIN-1d2f31f9,Kwyjibo,Water Stress Label,Low (<10%),2050,pes
water_risk-1d2f31f9-2050-pes-2,QC-MAIN-1d2f31f9,QC-MAIN-1d2f31f9,Kwyjibo,Water Depletion Label,Low (<5%),2050,pes
water_risk-1d2f31f9-2050-pes-3,QC-MAIN-1d2f31f9,QC-MAIN-1d2f31f9,Kwyjibo,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes
water_risk-1d2f31f9-2050-opt-1,QC-MAIN-1d2f31f9,QC-MAIN-1d2f31f9,Kwyjibo,Water Stress Label,Low (<10%),2050,opt
water_risk-1d2f31f9-2050-opt-2,QC-MAIN-1d2f31f9,QC-MAIN-1d2f31f9,Kwyjibo,Water Depletion Label,Low (<5%),2050,opt
water_risk-1d2f31f9-2050-opt-3,QC-MAIN-1d2f31f9,QC-MAIN-1d2f31f9,Kwyjibo,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt
water_risk-1d2f31f9-2080-bau-1,QC-MAIN-1d2f31f9,QC-MAIN-1d2f31f9,Kwyjibo,Water Stress Label,Low (<10%),2080,bau
water_risk-1d2f31f9-2080-bau-2,QC-MAIN-1d2f31f9,QC-MAIN-1d2f31f9,Kwyjibo,Water Depletion Label,Low (<5%),2080,bau
water_risk-1d2f31f9-2080-bau-3,QC-MAIN-1d2f31f9,QC-MAIN-1d2f31f9,Kwyjibo,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau
water_risk-1d2f31f9-2080-pes-1,QC-MAIN-1d2f31f9,QC-MAIN-1d2f31f9,Kwyjibo,Water Stress Label,Low (<10%),2080,pes
water_risk-1d2f31f9-2080-pes-2,QC-MAIN-1d2f31f9,QC-MAIN-1d2f31f9,Kwyjibo,Water Depletion Label,Low (<5%),2080,pes
water_risk-1d2f31f9-2080-pes-3,QC-MAIN-1d2f31f9,QC-MAIN-1d2f31f9,Kwyjibo,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes
water_risk-1d2f31f9-2080-opt-1,QC-MAIN-1d2f31f9,QC-MAIN-1d2f31f9,Kwyjibo,Water Stress Label,Low (<10%),2080,opt
water_risk-1d2f31f9-2080-opt-2,QC-MAIN-1d2f31f9,QC-MAIN-1d2f31f9,Kwyjibo,Water Depletion Label,Low (<5%),2080,opt
water_risk-1d2f31f9-2080-opt-3,QC-MAIN-1d2f31f9,QC-MAIN-1d2f31f9,Kwyjibo,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt
water_risk-7b3b4c8b-2020-baseline-1,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Water Stress Label,Low (<10%),2020,baseline
water_risk-7b3b4c8b-2020-baseline-2,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Water Depletion Label,Low (<5%),2020,baseline
water_risk-7b3b4c8b-2020-baseline-3,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline
water_risk-7b3b4c8b-2020-baseline-4,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Groundwater Table Decline Label,Insignificant Trend,2020,baseline
water_risk-7b3b4c8b-2020-baseline-5,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Coastal Eutrophication Potential Label,High (1 to 5),2020,baseline
water_risk-7b3b4c8b-2030-bau-1,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Water Stress Label,Low (<10%),2030,bau
water_risk-7b3b4c8b-2030-bau-2,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Water Depletion Label,Low (<5%),2030,bau
water_risk-7b3b4c8b-2030-bau-3,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau
water_risk-7b3b4c8b-2030-pes-1,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Water Stress Label,Low (<10%),2030,pes
water_risk-7b3b4c8b-2030-pes-2,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Water Depletion Label,Low (<5%),2030,pes
water_risk-7b3b4c8b-2030-pes-3,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes
water_risk-7b3b4c8b-2030-opt-1,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Water Stress Label,Low (<10%),2030,opt
water_risk-7b3b4c8b-2030-opt-2,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Water Depletion Label,Low (<5%),2030,opt
water_risk-7b3b4c8b-2030-opt-3,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt
water_risk-7b3b4c8b-2050-bau-1,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Water Stress Label,Low (<10%),2050,bau
water_risk-7b3b4c8b-2050-bau-2,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Water Depletion Label,Low (<5%),2050,bau
water_risk-7b3b4c8b-2050-bau-3,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau
water_risk-7b3b4c8b-2050-pes-1,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Water Stress Label,Low (<10%),2050,pes
water_risk-7b3b4c8b-2050-pes-2,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Water Depletion Label,Low (<5%),2050,pes
water_risk-7b3b4c8b-2050-pes-3,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes
water_risk-7b3b4c8b-2050-opt-1,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Water Stress Label,Low (<10%),2050,opt
water_risk-7b3b4c8b-2050-opt-2,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Water Depletion Label,Low (<5%),2050,opt
water_risk-7b3b4c8b-2050-opt-3,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt
water_risk-7b3b4c8b-2080-bau-1,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Water Stress Label,Low (<10%),2080,bau
water_risk-7b3b4c8b-2080-bau-2,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Water Depletion Label,Low (<5%),2080,bau
water_risk-7b3b4c8b-2080-bau-3,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau
water_risk-7b3b4c8b-2080-pes-1,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Water Stress Label,Low (<10%),2080,pes
water_risk-7b3b4c8b-2080-pes-2,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Water Depletion Label,Low (<5%),2080,pes
water_risk-7b3b4c8b-2080-pes-3,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes
water_risk-7b3b4c8b-2080-opt-1,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Water Stress Label,Low (<10%),2080,opt
water_risk-7b3b4c8b-2080-opt-2,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Water Depletion Label,Low (<5%),2080,opt
water_risk-7b3b4c8b-2080-opt-3,QC-MAIN-7b3b4c8b,QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt
water_risk-586679b9-2020-baseline-1,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Water Stress Label,Low (<10%),2020,baseline
water_risk-586679b9-2020-baseline-2,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Water Depletion Label,Low (<5%),2020,baseline
water_risk-586679b9-2020-baseline-3,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline
water_risk-586679b9-2020-baseline-4,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Groundwater Table Decline Label,Insignificant Trend,2020,baseline
water_risk-586679b9-2020-baseline-5,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Coastal Eutrophication Potential Label,Medium - High (0 to 1),2020,baseline
water_risk-586679b9-2030-bau-1,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Water Stress Label,Low (<10%),2030,bau
water_risk-586679b9-2030-bau-2,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Water Depletion Label,Low (<5%),2030,bau
water_risk-586679b9-2030-bau-3,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau
water_risk-586679b9-2030-pes-1,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Water Stress Label,Low (<10%),2030,pes
water_risk-586679b9-2030-pes-2,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Water Depletion Label,Low (<5%),2030,pes
water_risk-586679b9-2030-pes-3,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes
water_risk-586679b9-2030-opt-1,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Water Stress Label,Low (<10%),2030,opt
water_risk-586679b9-2030-opt-2,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Water Depletion Label,Low (<5%),2030,opt
water_risk-586679b9-2030-opt-3,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt
water_risk-586679b9-2050-bau-1,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Water Stress Label,Low (<10%),2050,bau
water_risk-586679b9-2050-bau-2,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Water Depletion Label,Low (<5%),2050,bau
water_risk-586679b9-2050-bau-3,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau
water_risk-586679b9-2050-pes-1,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Water Stress Label,Low (<10%),2050,pes
water_risk-586679b9-2050-pes-2,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Water Depletion Label,Low (<5%),2050,pes
water_risk-586679b9-2050-pes-3,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes
water_risk-586679b9-2050-opt-1,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Water Stress Label,Low (<10%),2050,opt
water_risk-586679b9-2050-opt-2,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Water Depletion Label,Low (<5%),2050,opt
water_risk-586679b9-2050-opt-3,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt
water_risk-586679b9-2080-bau-1,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Water Stress Label,Low (<10%),2080,bau
water_risk-586679b9-2080-bau-2,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Water Depletion Label,Low (<5%),2080,bau
water_risk-586679b9-2080-bau-3,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau
water_risk-586679b9-2080-pes-1,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Water Stress Label,Low (<10%),2080,pes
water_risk-586679b9-2080-pes-2,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Water Depletion Label,Low (<5%),2080,pes
water_risk-586679b9-2080-pes-3,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes
water_risk-586679b9-2080-opt-1,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Water Stress Label,Low (<10%),2080,opt
water_risk-586679b9-2080-opt-2,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Water Depletion Label,Low (<5%),2080,opt
water_risk-586679b9-2080-opt-3,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt
water_risk-70d629b4-2020-baseline-1,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Water Stress Label,Low (<10%),2020,baseline
water_risk-70d629b4-2020-baseline-2,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Water Depletion Label,Low (<5%),2020,baseline
water_risk-70d629b4-2020-baseline-3,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline
water_risk-70d629b4-2020-baseline-4,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Groundwater Table Decline Label,Low (<0 cm/y),2020,baseline
water_risk-70d629b4-2020-baseline-5,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Coastal Eutrophication Potential Label,Low - Medium (-5 to 0),2020,baseline
water_risk-70d629b4-2030-bau-1,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Water Stress Label,Low (<10%),2030,bau
water_risk-70d629b4-2030-bau-2,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Water Depletion Label,Low (<5%),2030,bau
water_risk-70d629b4-2030-bau-3,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau
water_risk-70d629b4-2030-pes-1,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Water Stress Label,Low (<10%),2030,pes
water_risk-70d629b4-2030-pes-2,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Water Depletion Label,Low (<5%),2030,pes
water_risk-70d629b4-2030-pes-3,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes
water_risk-70d629b4-2030-opt-1,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Water Stress Label,Low (<10%),2030,opt
water_risk-70d629b4-2030-opt-2,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Water Depletion Label,Low (<5%),2030,opt
water_risk-70d629b4-2030-opt-3,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt
water_risk-70d629b4-2050-bau-1,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Water Stress Label,Low (<10%),2050,bau
water_risk-70d629b4-2050-bau-2,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Water Depletion Label,Low (<5%),2050,bau
water_risk-70d629b4-2050-bau-3,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau
water_risk-70d629b4-2050-pes-1,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Water Stress Label,Low (<10%),2050,pes
water_risk-70d629b4-2050-pes-2,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Water Depletion Label,Low (<5%),2050,pes
water_risk-70d629b4-2050-pes-3,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes
water_risk-70d629b4-2050-opt-1,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Water Stress Label,Low (<10%),2050,opt
water_risk-70d629b4-2050-opt-2,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Water Depletion Label,Low (<5%),2050,opt
water_risk-70d629b4-2050-opt-3,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt
water_risk-70d629b4-2080-bau-1,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Water Stress Label,Low (<10%),2080,bau
water_risk-70d629b4-2080-bau-2,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Water Depletion Label,Low (<5%),2080,bau
water_risk-70d629b4-2080-bau-3,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau
water_risk-70d629b4-2080-pes-1,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Water Stress Label,Low (<10%),2080,pes
water_risk-70d629b4-2080-pes-2,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Water Depletion Label,Low (<5%),2080,pes
water_risk-70d629b4-2080-pes-3,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes
water_risk-70d629b4-2080-opt-1,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Water Stress Label,Low (<10%),2080,opt
water_risk-70d629b4-2080-opt-2,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Water Depletion Label,Low (<5%),2080,opt
water_risk-70d629b4-2080-opt-3,YT-MAIN-70d629b4,YT-MAIN-70d629b4,Mactung,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt
water_risk-f58cc895-2020-baseline-1,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Water Stress Label,Low (<10%),2020,baseline
water_risk-f58cc895-2020-baseline-2,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Water Depletion Label,Low (<5%),2020,baseline
water_risk-f58cc895-2020-baseline-3,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Interannual Variability Label,Low (<0.25),2020,baseline
water_risk-f58cc895-2020-baseline-4,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Groundwater Table Decline Label,Insignificant Trend,2020,baseline
water_risk-f58cc895-2020-baseline-5,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Coastal Eutrophication Potential Label,Low - Medium (-5 to 0),2020,baseline
water_risk-f58cc895-2030-bau-1,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Water Stress Label,Low (<10%),2030,bau
water_risk-f58cc895-2030-bau-2,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Water Depletion Label,Low (<5%),2030,bau
water_risk-f58cc895-2030-bau-3,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau
water_risk-f58cc895-2030-pes-1,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Water Stress Label,Low (<10%),2030,pes
water_risk-f58cc895-2030-pes-2,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Water Depletion Label,Low (<5%),2030,pes
water_risk-f58cc895-2030-pes-3,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes
water_risk-f58cc895-2030-opt-1,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Water Stress Label,Low (<10%),2030,opt
water_risk-f58cc895-2030-opt-2,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Water Depletion Label,Low (<5%),2030,opt
water_risk-f58cc895-2030-opt-3,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt
water_risk-f58cc895-2050-bau-1,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Water Stress Label,Low (<10%),2050,bau
water_risk-f58cc895-2050-bau-2,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Water Depletion Label,Low (<5%),2050,bau
water_risk-f58cc895-2050-bau-3,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau
water_risk-f58cc895-2050-pes-1,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Water Stress Label,Low (<10%),2050,pes
water_risk-f58cc895-2050-pes-2,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Water Depletion Label,Low (<5%),2050,pes
water_risk-f58cc895-2050-pes-3,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Interannual Variability Label,Low (<0.25),2050,pes
water_risk-f58cc895-2050-opt-1,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Water Stress Label,Low (<10%),2050,opt
water_risk-f58cc895-2050-opt-2,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Water Depletion Label,Low (<5%),2050,opt
water_risk-f58cc895-2050-opt-3,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt
water_risk-f58cc895-2080-bau-1,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Water Stress Label,Low (<10%),2080,bau
water_risk-f58cc895-2080-bau-2,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Water Depletion Label,Low (<5%),2080,bau
water_risk-f58cc895-2080-bau-3,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau
water_risk-f58cc895-2080-pes-1,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Water Stress Label,Low (<10%),2080,pes
water_risk-f58cc895-2080-pes-2,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Water Depletion Label,Low (<5%),2080,pes
water_risk-f58cc895-2080-pes-3,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes
water_risk-f58cc895-2080-opt-1,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Water Stress Label,Low (<10%),2080,opt
water_risk-f58cc895-2080-opt-2,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Water Depletion Label,Low (<5%),2080,opt
water_risk-f58cc895-2080-opt-3,NB-MAIN-f58cc895,NB-MAIN-f58cc895,Sisson,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt
water_risk-9dd2b7f8-2020-baseline-1,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Water Stress Label,Low (<10%),2020,baseline
water_risk-9dd2b7f8-2020-baseline-2,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Water Depletion Label,Low (<5%),2020,baseline
water_risk-9dd2b7f8-2020-baseline-3,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline
water_risk-9dd2b7f8-2020-baseline-4,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Groundwater Table Decline Label,Insignificant Trend,2020,baseline
water_risk-9dd2b7f8-2020-baseline-5,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Coastal Eutrophication Potential Label,Low - Medium (-5 to 0),2020,baseline
water_risk-9dd2b7f8-2030-bau-1,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Water Stress Label,Low (<10%),2030,bau
water_risk-9dd2b7f8-2030-bau-2,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Water Depletion Label,Low (<5%),2030,bau
water_risk-9dd2b7f8-2030-bau-3,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau
water_risk-9dd2b7f8-2030-pes-1,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Water Stress Label,Low (<10%),2030,pes
water_risk-9dd2b7f8-2030-pes-2,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Water Depletion Label,Low (<5%),2030,pes
water_risk-9dd2b7f8-2030-pes-3,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes
water_risk-9dd2b7f8-2030-opt-1,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Water Stress Label,Low (<10%),2030,opt
water_risk-9dd2b7f8-2030-opt-2,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Water Depletion Label,Low (<5%),2030,opt
water_risk-9dd2b7f8-2030-opt-3,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt
water_risk-9dd2b7f8-2050-bau-1,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Water Stress Label,Low (<10%),2050,bau
water_risk-9dd2b7f8-2050-bau-2,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Water Depletion Label,Low (<5%),2050,bau
water_risk-9dd2b7f8-2050-bau-3,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau
water_risk-9dd2b7f8-2050-pes-1,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Water Stress Label,Low (<10%),2050,pes
water_risk-9dd2b7f8-2050-pes-2,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Water Depletion Label,Low (<5%),2050,pes
water_risk-9dd2b7f8-2050-pes-3,SK-MAIN-9dd2b7f8,SK-MAIN-9dd2b7f8,Horseshoe-Raven,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes
