row_id,population_id,main_id,name,year,buffer_size,total_population
population-22426144-2030-2,QC-MAIN-22426144,QC-MAIN-22426144,REE Recycling Facility (Saint-Bruno),2030,50km,4452350.806953609
population-0d5c2cae-2025-1,MB-MAIN-0d5c2cae,MB-MAIN-0d5c2cae,Selkirk Division,2025,10km,24145.61306735396
population-0d5c2cae-2025-2,MB-MAIN-0d5c2cae,MB-MAIN-0d5c2cae,Selkirk Division,2025,50km,910585.9307900128
population-0d5c2cae-2030-1,MB-MAIN-0d5c2cae,MB-MAIN-0d5c2cae,Selkirk Division,2030,10km,25250.51442861727
population-0d5c2cae-2030-2,MB-MAIN-0d5c2cae,MB-MAIN-0d5c2cae,Selkirk Division,2030,50km,951197.9794216515
population-92cdea80-2025-1,ON-MAIN-92cdea80,ON-MAIN-92cdea80,Whitby Division,2025,10km,333270.5499035326
population-92cdea80-2025-2,ON-MAIN-92cdea80,ON-MAIN-92cdea80,Whitby Division,2025,50km,4030332.7778288363
population-92cdea80-2030-1,ON-MAIN-92cdea80,ON-MAIN-92cdea80,Whitby Division,2030,10km,349359.949414403
population-92cdea80-2030-2,ON-MAIN-92cdea80,ON-MAIN-92cdea80,Whitby Division,2030,50km,4186366.2265015664
population-bddeaef0-2025-1,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,2025,10km,170898.4926934781
population-bddeaef0-2025-2,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,2025,50km,2428278.595298272
population-bddeaef0-2030-1,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,2030,10km,179931.06231337518
population-bddeaef0-2030-2,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,2030,50km,2533937.2987281717
population-b4ca1426-2025-1,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,2025,10km,23861.94737767945
population-b4ca1426-2025-2,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,2025,50km,910128.3951261566
population-b4ca1426-2030-1,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,2030,10km,24959.804827688033
population-b4ca1426-2030-2,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,2030,50km,950720.557266305
population-21b6ab35-2025-1,ON-MAIN-21b6ab35,ON-MAIN-21b6ab35,Whitby Mill,2025,10km,353615.8269223804
population-21b6ab35-2025-2,ON-MAIN-21b6ab35,ON-MAIN-21b6ab35,Whitby Mill,2025,50km,4000499.9494402497
population-21b6ab35-2030-1,ON-MAIN-21b6ab35,ON-MAIN-21b6ab35,Whitby Mill,2030,10km,370735.8635189065
population-21b6ab35-2030-2,ON-MAIN-21b6ab35,ON-MAIN-21b6ab35,Whitby Mill,2030,50km,4155372.80628375
population-529c96b4-2025-1,QC-MAIN-529c96b4,QC-MAIN-529c96b4,CCR,2025,10km,657806.4190332366
population-529c96b4-2025-2,QC-MAIN-529c96b4,QC-MAIN-529c96b4,CCR,2025,50km,4527265.305510578
population-529c96b4-2030-1,QC-MAIN-529c96b4,QC-MAIN-529c96b4,CCR,2030,10km,683904.461171045
population-529c96b4-2030-2,QC-MAIN-529c96b4,QC-MAIN-529c96b4,CCR,2030,50km,4703977.689237991
population-de3d8b7b-2025-1,QC-MAIN-de3d8b7b,QC-MAIN-de3d8b7b,Canadian Electrolytic Zinc Limited (CEZinc),2025,10km,17459.196560225882
population-de3d8b7b-2025-2,QC-MAIN-de3d8b7b,QC-MAIN-de3d8b7b,Canadian Electrolytic Zinc Limited (CEZinc),2025,50km,1714634.2054274892
population-de3d8b7b-2030-1,QC-MAIN-de3d8b7b,QC-MAIN-de3d8b7b,Canadian Electrolytic Zinc Limited (CEZinc),2030,10km,18874.64272767197
population-de3d8b7b-2030-2,QC-MAIN-de3d8b7b,QC-MAIN-de3d8b7b,Canadian Electrolytic Zinc Limited (CEZinc),2030,50km,1780087.414163096
population-206041d1-2025-1,ON-MAIN-206041d1,ON-MAIN-206041d1,Fraser,2025,10km,5059.70523214403
population-206041d1-2025-2,ON-MAIN-206041d1,ON-MAIN-206041d1,Fraser,2025,50km,175923.18031794048
population-206041d1-2030-1,ON-MAIN-206041d1,ON-MAIN-206041d1,Fraser,2030,10km,5270.57391621437
population-206041d1-2030-2,ON-MAIN-206041d1,ON-MAIN-206041d1,Fraser,2030,50km,183723.04817861773
population-abb3e1c7-2025-1,QC-MAIN-abb3e1c7,QC-MAIN-abb3e1c7,General Smelting Company of Canada,2025,10km,819707.9196619714
population-abb3e1c7-2025-2,QC-MAIN-abb3e1c7,QC-MAIN-abb3e1c7,General Smelting Company of Canada,2025,50km,4414267.204691677
population-abb3e1c7-2030-1,QC-MAIN-abb3e1c7,QC-MAIN-abb3e1c7,General Smelting Company of Canada,2030,10km,851853.5898118466
population-abb3e1c7-2030-2,QC-MAIN-abb3e1c7,QC-MAIN-abb3e1c7,General Smelting Company of Canada,2030,50km,4585160.325697285
population-30c1828c-2025-1,QC-MAIN-30c1828c,QC-MAIN-30c1828c,Horne,2025,10km,36952.37965195532
population-30c1828c-2025-2,QC-MAIN-30c1828c,QC-MAIN-30c1828c,Horne,2025,50km,53193.818985492406
population-30c1828c-2030-1,QC-MAIN-30c1828c,QC-MAIN-30c1828c,Horne,2030,10km,37784.9089154893
population-30c1828c-2030-2,QC-MAIN-30c1828c,QC-MAIN-30c1828c,Horne,2030,50km,54403.708780036024
population-f8313ebd-2025-1,ON-MAIN-f8313ebd,ON-MAIN-f8313ebd,Kidd Creek,2025,10km,1.6844060919247568
population-f8313ebd-2025-2,ON-MAIN-f8313ebd,ON-MAIN-f8313ebd,Kidd Creek,2025,50km,55048.139337089175
population-f8313ebd-2030-1,ON-MAIN-f8313ebd,ON-MAIN-f8313ebd,Kidd Creek,2030,10km,1.7267793379724026
population-f8313ebd-2030-2,ON-MAIN-f8313ebd,ON-MAIN-f8313ebd,Kidd Creek,2030,50km,56714.14948221517
population-fcb287a4-2025-1,ON-MAIN-fcb287a4,ON-MAIN-fcb287a4,Nickel Rim South,2025,10km,3294.421197864907
population-fcb287a4-2025-2,ON-MAIN-fcb287a4,ON-MAIN-fcb287a4,Nickel Rim South,2025,50km,179105.2402452881
population-fcb287a4-2030-1,ON-MAIN-fcb287a4,ON-MAIN-fcb287a4,Nickel Rim South,2030,10km,3424.819654372333
population-fcb287a4-2030-2,ON-MAIN-fcb287a4,ON-MAIN-fcb287a4,Nickel Rim South,2030,50km,187002.70556972074
population-319e04a8-2025-1,ON-MAIN-319e04a8,ON-MAIN-319e04a8,Onaping Depth,2025,10km,5257.510532366005
population-319e04a8-2025-2,ON-MAIN-319e04a8,ON-MAIN-319e04a8,Onaping Depth,2025,50km,175899.99953286248
population-319e04a8-2030-1,ON-MAIN-319e04a8,ON-MAIN-319e04a8,Onaping Depth,2030,10km,5480.073032240603
population-319e04a8-2030-2,ON-MAIN-319e04a8,ON-MAIN-319e04a8,Onaping Depth,2030,50km,183697.5998939619
population-a97821c0-2025-1,QC-MAIN-a97821c0,QC-MAIN-a97821c0,Raglan,2025,10km,0.0
population-a97821c0-2025-2,QC-MAIN-a97821c0,QC-MAIN-a97821c0,Raglan,2025,50km,0.0
population-a97821c0-2030-1,QC-MAIN-a97821c0,QC-MAIN-a97821c0,Raglan,2030,10km,0.0
population-a97821c0-2030-2,QC-MAIN-a97821c0,QC-MAIN-a97821c0,Raglan,2030,50km,0.0
population-ed85ac94-2025-1,ON-MAIN-ed85ac94,ON-MAIN-ed85ac94,Strathcona,2025,10km,4868.238471031584
population-ed85ac94-2025-2,ON-MAIN-ed85ac94,ON-MAIN-ed85ac94,Strathcona,2025,50km,175715.4037814872
population-ed85ac94-2030-1,ON-MAIN-ed85ac94,ON-MAIN-ed85ac94,Strathcona,2030,10km,5075.370823326473
population-ed85ac94-2030-2,ON-MAIN-ed85ac94,ON-MAIN-ed85ac94,Strathcona,2030,50km,183507.15757711505
population-40ce0593-2025-1,ON-MAIN-40ce0593,ON-MAIN-40ce0593,Sudbury,2025,10km,11146.819075406936
population-40ce0593-2025-2,ON-MAIN-40ce0593,ON-MAIN-40ce0593,Sudbury,2025,50km,180500.55142479308
population-40ce0593-2030-1,ON-MAIN-40ce0593,ON-MAIN-40ce0593,Sudbury,2030,10km,11641.76675864913
population-40ce0593-2030-2,ON-MAIN-40ce0593,ON-MAIN-40ce0593,Sudbury,2030,50km,188423.68311802164
population-4440c34c-2025-1,ON-MAIN-4440c34c,ON-MAIN-4440c34c,Smiths Falls Operation,2025,10km,18908.512464479147
population-4440c34c-2025-2,ON-MAIN-4440c34c,ON-MAIN-4440c34c,Smiths Falls Operation,2025,50km,411103.6226631738
population-4440c34c-2030-1,ON-MAIN-4440c34c,ON-MAIN-4440c34c,Smiths Falls Operation,2030,10km,19416.593976238117
population-4440c34c-2030-2,ON-MAIN-4440c34c,ON-MAIN-4440c34c,Smiths Falls Operation,2030,50km,422315.10644650034
population-4724f4ba-2025-1,BC-MAIN-4724f4ba,BC-MAIN-4724f4ba,Elk,2025,10km,12.261364280991256
population-4724f4ba-2025-2,BC-MAIN-4724f4ba,BC-MAIN-4724f4ba,Elk,2025,50km,38064.019330511495
population-4724f4ba-2030-1,BC-MAIN-4724f4ba,BC-MAIN-4724f4ba,Elk,2030,10km,12.741247225399404
population-4724f4ba-2030-2,BC-MAIN-4724f4ba,BC-MAIN-4724f4ba,Elk,2030,50km,39626.70870855919
population-956d050a-2025-1,YT-MAIN-956d050a,YT-MAIN-956d050a,Carmacks,2025,10km,0.0
population-956d050a-2025-2,YT-MAIN-956d050a,YT-MAIN-956d050a,Carmacks,2025,50km,696.3113493704004
population-956d050a-2030-1,YT-MAIN-956d050a,YT-MAIN-956d050a,Carmacks,2030,10km,0.0
population-956d050a-2030-2,YT-MAIN-956d050a,YT-MAIN-956d050a,Carmacks,2030,50km,751.1902875277738
population-97ee890f-2025-1,ON-MAIN-97ee890f,ON-MAIN-97ee890f,Seymour Lake,2025,10km,0.0
population-97ee890f-2025-2,ON-MAIN-97ee890f,ON-MAIN-97ee890f,Seymour Lake,2025,50km,0.0
population-97ee890f-2030-1,ON-MAIN-97ee890f,ON-MAIN-97ee890f,Seymour Lake,2030,10km,0.0
population-97ee890f-2030-2,ON-MAIN-97ee890f,ON-MAIN-97ee890f,Seymour Lake,2030,50km,0.0
population-27a90834-2025-1,MB-MAIN-27a90834,MB-MAIN-27a90834,Makwa Mayville,2025,10km,0.0
population-27a90834-2025-2,MB-MAIN-27a90834,MB-MAIN-27a90834,Makwa Mayville,2025,50km,7599.781399763256
population-27a90834-2030-1,MB-MAIN-27a90834,MB-MAIN-27a90834,Makwa Mayville,2030,10km,0.0
population-27a90834-2030-2,MB-MAIN-27a90834,MB-MAIN-27a90834,Makwa Mayville,2030,50km,7803.139397655045
population-fbe28fef-2025-1,SK-MAIN-fbe28fef,SK-MAIN-fbe28fef,Kindersley Lithium,2025,10km,487.2177851516975
population-fbe28fef-2025-2,SK-MAIN-fbe28fef,SK-MAIN-fbe28fef,Kindersley Lithium,2025,50km,12119.319852311199
population-fbe28fef-2030-1,SK-MAIN-fbe28fef,SK-MAIN-fbe28fef,Kindersley Lithium,2030,10km,506.25103518350534
population-fbe28fef-2030-2,SK-MAIN-fbe28fef,SK-MAIN-fbe28fef,Kindersley Lithium,2030,50km,12592.622771896837
population-b031959a-2025-1,BC-MAIN-b031959a,BC-MAIN-b031959a,Turnagain,2025,10km,0.0
population-b031959a-2025-2,BC-MAIN-b031959a,BC-MAIN-b031959a,Turnagain,2025,50km,0.0
population-b031959a-2030-1,BC-MAIN-b031959a,BC-MAIN-b031959a,Turnagain,2030,10km,0.0
population-b031959a-2030-2,BC-MAIN-b031959a,BC-MAIN-b031959a,Turnagain,2030,50km,0.0
population-b86f7d07-2025-1,QC-MAIN-b86f7d07,QC-MAIN-b86f7d07,Casa Berardi,2025,10km,0.0
population-b86f7d07-2025-2,QC-MAIN-b86f7d07,QC-MAIN-b86f7d07,Casa Berardi,2025,50km,0.0
population-b86f7d07-2030-1,QC-MAIN-b86f7d07,QC-MAIN-b86f7d07,Casa Berardi,2030,10km,0.0
population-b86f7d07-2030-2,QC-MAIN-b86f7d07,QC-MAIN-b86f7d07,Casa Berardi,2030,50km,0.0
population-44857446-2025-1,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,2025,10km,38.1331182718277
population-44857446-2025-2,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,2025,50km,561.9217351870611
population-44857446-2030-1,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,2030,10km,41.13853371143341
population-44857446-2030-2,YT-MAIN-44857446,YT-MAIN-44857446,Keno Hill Silver District,2030,50km,606.208922165446
population-c3105f43-2025-1,YT-MAIN-c3105f43,YT-MAIN-c3105f43,Rackla Gold,2025,10km,0.7124260626733303
population-c3105f43-2025-2,YT-MAIN-c3105f43,YT-MAIN-c3105f43,Rackla Gold,2025,50km,1.0730367796495557
population-c3105f43-2030-1,YT-MAIN-c3105f43,YT-MAIN-c3105f43,Rackla Gold,2030,10km,0.768575070425868
population-c3105f43-2030-2,YT-MAIN-c3105f43,YT-MAIN-c3105f43,Rackla Gold,2030,50km,1.1576068857684731
population-fc6f1a44-2025-1,ON-MAIN-fc6f1a44,ON-MAIN-fc6f1a44,Ivaco Rolling Mills,2025,10km,22849.677319818315
population-fc6f1a44-2025-2,ON-MAIN-fc6f1a44,ON-MAIN-fc6f1a44,Ivaco Rolling Mills,2025,50km,236000.13543780954
population-fc6f1a44-2030-1,ON-MAIN-fc6f1a44,ON-MAIN-fc6f1a44,Ivaco Rolling Mills,2030,10km,23465.451025641494
population-fc6f1a44-2030-2,ON-MAIN-fc6f1a44,ON-MAIN-fc6f1a44,Ivaco Rolling Mills,2030,50km,242469.3618445232
population-e2e67f8f-2025-1,MB-MAIN-e2e67f8f,MB-MAIN-e2e67f8f,1901,2025,10km,779.4328092862619
population-e2e67f8f-2025-2,MB-MAIN-e2e67f8f,MB-MAIN-e2e67f8f,1901,2025,50km,822.9248216164997
population-e2e67f8f-2030-1,MB-MAIN-e2e67f8f,MB-MAIN-e2e67f8f,1901,2030,10km,800.0742494357106
population-e2e67f8f-2030-2,MB-MAIN-e2e67f8f,MB-MAIN-e2e67f8f,1901,2030,50km,844.7180459458614
population-599152a0-2025-1,BC-MAIN-599152a0,BC-MAIN-599152a0,Copper Mountain,2025,10km,79.494523614645
population-599152a0-2025-2,BC-MAIN-599152a0,BC-MAIN-599152a0,Copper Mountain,2025,50km,6379.492739738864
population-599152a0-2030-1,BC-MAIN-599152a0,BC-MAIN-599152a0,Copper Mountain,2030,10km,82.00811900687404
population-599152a0-2030-2,BC-MAIN-599152a0,BC-MAIN-599152a0,Copper Mountain,2030,50km,6640.10623599508
population-be5b3dc8-2025-1,MB-MAIN-be5b3dc8,MB-MAIN-be5b3dc8,Lalor Lake,2025,10km,779.4719626510848
population-be5b3dc8-2025-2,MB-MAIN-be5b3dc8,MB-MAIN-be5b3dc8,Lalor Lake,2025,50km,822.9248216164997
population-be5b3dc8-2030-1,MB-MAIN-be5b3dc8,MB-MAIN-be5b3dc8,Lalor Lake,2030,10km,800.1144396854979
population-be5b3dc8-2030-2,MB-MAIN-be5b3dc8,MB-MAIN-be5b3dc8,Lalor Lake,2030,50km,844.7180459458614
population-da0b5c3d-2025-1,MB-MAIN-da0b5c3d,MB-MAIN-da0b5c3d,New Britannia,2025,10km,810.6312514424284
population-da0b5c3d-2025-2,MB-MAIN-da0b5c3d,MB-MAIN-da0b5c3d,New Britannia,2025,50km,822.9248216164997
population-da0b5c3d-2030-1,MB-MAIN-da0b5c3d,MB-MAIN-da0b5c3d,New Britannia,2030,10km,832.0989090173629
population-da0b5c3d-2030-2,MB-MAIN-da0b5c3d,MB-MAIN-da0b5c3d,New Britannia,2030,50km,844.7180459458614
population-c0684566-2025-1,MB-MAIN-c0684566,MB-MAIN-c0684566,Rail,2025,10km,0.0
population-c0684566-2025-2,MB-MAIN-c0684566,MB-MAIN-c0684566,Rail,2025,50km,857.5001234417913
population-c0684566-2030-1,MB-MAIN-c0684566,MB-MAIN-c0684566,Rail,2030,10km,0.0
population-c0684566-2030-2,MB-MAIN-c0684566,MB-MAIN-c0684566,Rail,2030,50km,880.2070994888136
population-0898e255-2025-1,MB-MAIN-0898e255,MB-MAIN-0898e255,Stall Lake,2025,10km,806.9947953016863
population-0898e255-2025-2,MB-MAIN-0898e255,MB-MAIN-0898e255,Stall Lake,2025,50km,822.9248216164997
population-0898e255-2030-1,MB-MAIN-0898e255,MB-MAIN-0898e255,Stall Lake,2030,10km,828.3661498898749
population-0898e255-2030-2,MB-MAIN-0898e255,MB-MAIN-0898e255,Stall Lake,2030,50km,844.7180459458614
population-854abe09-2025-1,MB-MAIN-854abe09,MB-MAIN-854abe09,Talbot,2025,10km,0.0
population-854abe09-2025-2,MB-MAIN-854abe09,MB-MAIN-854abe09,Talbot,2025,50km,0.0
population-854abe09-2030-1,MB-MAIN-854abe09,MB-MAIN-854abe09,Talbot,2030,10km,0.0
population-854abe09-2030-2,MB-MAIN-854abe09,MB-MAIN-854abe09,Talbot,2030,50km,0.0
population-1a82a1b7-2025-1,MB-MAIN-1a82a1b7,MB-MAIN-1a82a1b7,Tower,2025,10km,0.0
population-1a82a1b7-2025-2,MB-MAIN-1a82a1b7,MB-MAIN-1a82a1b7,Tower,2025,50km,0.0
population-1a82a1b7-2030-1,MB-MAIN-1a82a1b7,MB-MAIN-1a82a1b7,Tower,2030,10km,0.0
population-1a82a1b7-2030-2,MB-MAIN-1a82a1b7,MB-MAIN-1a82a1b7,Tower,2030,50km,0.0
population-b5b81ee3-2025-1,MB-MAIN-b5b81ee3,MB-MAIN-b5b81ee3,Wim,2025,10km,0.03053678385913372
population-b5b81ee3-2025-2,MB-MAIN-b5b81ee3,MB-MAIN-b5b81ee3,Wim,2025,50km,822.9248216164997
population-b5b81ee3-2030-1,MB-MAIN-b5b81ee3,MB-MAIN-b5b81ee3,Wim,2030,10km,0.03134547919034958
population-b5b81ee3-2030-2,MB-MAIN-b5b81ee3,MB-MAIN-b5b81ee3,Wim,2030,50km,844.7180459458614
population-02884fb5-2025-1,QC-MAIN-02884fb5,QC-MAIN-02884fb5,Westwood-Doyon,2025,10km,1172.7070458371606
population-02884fb5-2025-2,QC-MAIN-02884fb5,QC-MAIN-02884fb5,Westwood-Doyon,2025,50km,73852.89833783614
population-02884fb5-2030-1,QC-MAIN-02884fb5,QC-MAIN-02884fb5,Westwood-Doyon,2030,10km,1199.1055447558288
population-02884fb5-2030-2,QC-MAIN-02884fb5,QC-MAIN-02884fb5,Westwood-Doyon,2030,50km,75548.72935944659
population-a3c56a83-2025-1,ON-MAIN-a3c56a83,ON-MAIN-a3c56a83,Lac des Iles,2025,10km,3.502009090188949
population-a3c56a83-2025-2,ON-MAIN-a3c56a83,ON-MAIN-a3c56a83,Lac des Iles,2025,50km,42.45339571086447
population-a3c56a83-2030-1,ON-MAIN-a3c56a83,ON-MAIN-a3c56a83,Lac des Iles,2030,10km,3.4910088830802124
population-a3c56a83-2030-2,ON-MAIN-a3c56a83,ON-MAIN-a3c56a83,Lac des Iles,2030,50km,43.733924233394745
population-3f490561-2025-1,BC-MAIN-3f490561,BC-MAIN-3f490561,Mount Polley,2025,10km,288.09415683407235
population-3f490561-2025-2,BC-MAIN-3f490561,BC-MAIN-3f490561,Mount Polley,2025,50km,4908.408307043304
population-3f490561-2030-1,BC-MAIN-3f490561,BC-MAIN-3f490561,Mount Polley,2030,10km,299.99984548821783
population-3f490561-2030-2,BC-MAIN-3f490561,BC-MAIN-3f490561,Mount Polley,2030,50km,5107.6444567536655
population-586679b9-2025-1,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,2025,10km,0.0
population-586679b9-2025-2,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,2025,50km,3.3432807602120787
population-586679b9-2030-1,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,2030,10km,0.0
population-586679b9-2030-2,QC-MAIN-586679b9,QC-MAIN-586679b9,Crater Lake,2030,50km,3.418910771067813
population-d7217475-2025-1,MB-MAIN-d7217475,MB-MAIN-d7217475,Industrial Metals,2025,10km,635306.2433243351
population-d7217475-2025-2,MB-MAIN-d7217475,MB-MAIN-d7217475,Industrial Metals,2025,50km,942860.4232975104
population-d7217475-2030-1,MB-MAIN-d7217475,MB-MAIN-d7217475,Industrial Metals,2030,10km,664401.8231545483
population-d7217475-2030-2,MB-MAIN-d7217475,MB-MAIN-d7217475,Industrial Metals,2030,50km,984293.6853983626
population-dd723db4-2025-1,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,2025,10km,2.0071937656354124
population-dd723db4-2025-2,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,2025,50km,13077.850885102527
population-dd723db4-2030-1,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,2030,10km,2.0127068725596544
population-dd723db4-2030-2,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,2030,50km,13137.209245080528
population-7001a391-2025-1,ON-MAIN-7001a391,ON-MAIN-7001a391,McCreedy West,2025,10km,5069.753997769792
population-7001a391-2025-2,ON-MAIN-7001a391,ON-MAIN-7001a391,McCreedy West,2025,50km,174585.92598479346
population-7001a391-2030-1,ON-MAIN-7001a391,ON-MAIN-7001a391,McCreedy West,2030,10km,5290.230866743599
population-7001a391-2030-2,ON-MAIN-7001a391,ON-MAIN-7001a391,McCreedy West,2030,50km,182315.8850941494
population-9a34108c-2025-1,ON-MAIN-9a34108c,ON-MAIN-9a34108c,Victoria,2025,10km,1745.6182107146876
population-9a34108c-2025-2,ON-MAIN-9a34108c,ON-MAIN-9a34108c,Victoria,2025,50km,183864.45832056907
population-9a34108c-2030-1,ON-MAIN-9a34108c,ON-MAIN-9a34108c,Victoria,2030,10km,1820.1148949860194
population-9a34108c-2030-2,ON-MAIN-9a34108c,ON-MAIN-9a34108c,Victoria,2030,50km,191922.31391452666
population-6bd6cc80-2025-1,ON-MAIN-6bd6cc80,ON-MAIN-6bd6cc80,Kingston Operation,2025,10km,123477.54312191675
population-6bd6cc80-2025-2,ON-MAIN-6bd6cc80,ON-MAIN-6bd6cc80,Kingston Operation,2025,50km,241205.46557417387
population-6bd6cc80-2030-1,ON-MAIN-6bd6cc80,ON-MAIN-6bd6cc80,Kingston Operation,2030,10km,128133.4296273645
population-6bd6cc80-2030-2,ON-MAIN-6bd6cc80,ON-MAIN-6bd6cc80,Kingston Operation,2030,50km,246836.5037778081
population-017a6137-2025-1,SK-MAIN-017a6137,SK-MAIN-017a6137,Wynyard,2025,10km,301.4571983657749
population-017a6137-2025-2,SK-MAIN-017a6137,SK-MAIN-017a6137,Wynyard,2025,50km,13117.057212652117
population-017a6137-2030-1,SK-MAIN-017a6137,SK-MAIN-017a6137,Wynyard,2030,10km,313.2156773629976
population-017a6137-2030-2,SK-MAIN-017a6137,SK-MAIN-017a6137,Wynyard,2030,50km,13626.749074670885
population-a832fb0a-2025-1,MB-MAIN-a832fb0a,MB-MAIN-a832fb0a,East Wekusko - Snow Lake,2025,10km,0.09516114089637995
population-a832fb0a-2025-2,MB-MAIN-a832fb0a,MB-MAIN-a832fb0a,East Wekusko - Snow Lake,2025,50km,822.9248216164997
population-a832fb0a-2030-1,MB-MAIN-a832fb0a,MB-MAIN-a832fb0a,East Wekusko - Snow Lake,2030,10km,0.0976812606677413
population-a832fb0a-2030-2,MB-MAIN-a832fb0a,MB-MAIN-a832fb0a,East Wekusko - Snow Lake,2030,50km,844.7180459458614
population-12730593-2025-1,BC-MAIN-12730593,BC-MAIN-12730593,Kutcho,2025,10km,0.0
population-12730593-2025-2,BC-MAIN-12730593,BC-MAIN-12730593,Kutcho,2025,50km,0.0
population-12730593-2030-1,BC-MAIN-12730593,BC-MAIN-12730593,Kutcho,2030,10km,0.0
population-12730593-2030-2,BC-MAIN-12730593,BC-MAIN-12730593,Kutcho,2030,50km,0.0
population-575c5e66-2025-1,ON-MAIN-575c5e66,ON-MAIN-575c5e66,Ontario Spoke,2025,10km,120915.25150342382
population-575c5e66-2025-2,ON-MAIN-575c5e66,ON-MAIN-575c5e66,Ontario Spoke,2025,50km,242041.01014219387
population-575c5e66-2030-1,ON-MAIN-575c5e66,ON-MAIN-575c5e66,Ontario Spoke,2030,10km,125448.71243100951
population-575c5e66-2030-2,ON-MAIN-575c5e66,ON-MAIN-575c5e66,Ontario Spoke,2030,50km,247217.6820384981
population-6b998583-2025-1,ON-MAIN-6b998583,ON-MAIN-6b998583,Markham lithium reprocessing facility,2025,10km,1071875.4164666787
population-6b998583-2025-2,ON-MAIN-6b998583,ON-MAIN-6b998583,Markham lithium reprocessing facility,2025,50km,6496225.842807946
population-6b998583-2030-1,ON-MAIN-6b998583,ON-MAIN-6b998583,Markham lithium reprocessing facility,2030,10km,1112406.386311518
population-6b998583-2030-2,ON-MAIN-6b998583,ON-MAIN-6b998583,Markham lithium reprocessing facility,2030,50km,6743909.126096873
population-0414a373-2025-1,QC-MAIN-0414a373,QC-MAIN-0414a373,Lithion St-Bruno,2025,10km,276616.2220107614
population-0414a373-2025-2,QC-MAIN-0414a373,QC-MAIN-0414a373,Lithion St-Bruno,2025,50km,4287890.867003689
population-0414a373-2030-1,QC-MAIN-0414a373,QC-MAIN-0414a373,Lithion St-Bruno,2030,10km,287518.0321055982
population-0414a373-2030-2,QC-MAIN-0414a373,QC-MAIN-0414a373,Lithion St-Bruno,2030,50km,4456079.730548104
population-35d0dc71-2025-1,AB-MAIN-35d0dc71,AB-MAIN-35d0dc71,Boardwalk,2025,10km,365.6768554709358
population-35d0dc71-2025-2,AB-MAIN-35d0dc71,AB-MAIN-35d0dc71,Boardwalk,2025,50km,7447.825262359949
population-35d0dc71-2030-1,AB-MAIN-35d0dc71,AB-MAIN-35d0dc71,Boardwalk,2030,10km,394.311570022233
population-35d0dc71-2030-2,AB-MAIN-35d0dc71,AB-MAIN-35d0dc71,Boardwalk,2030,50km,7993.458410304817
population-a2c6775d-2025-1,QC-MAIN-a2c6775d,QC-MAIN-a2c6775d,La Loutre,2025,10km,718.0337924447933
population-a2c6775d-2025-2,QC-MAIN-a2c6775d,QC-MAIN-a2c6775d,La Loutre,2025,50km,65628.36188625981
population-a2c6775d-2030-1,QC-MAIN-a2c6775d,QC-MAIN-a2c6775d,La Loutre,2030,10km,732.9092235202745
population-a2c6775d-2030-2,QC-MAIN-a2c6775d,QC-MAIN-a2c6775d,La Loutre,2030,50km,67169.21967130662
population-c7247100-2025-1,BC-MAIN-c7247100,BC-MAIN-c7247100,Driftwood Creek,2025,10km,22.89466041699052
population-c7247100-2025-2,BC-MAIN-c7247100,BC-MAIN-c7247100,Driftwood Creek,2025,50km,4155.495918661059
population-c7247100-2030-1,BC-MAIN-c7247100,BC-MAIN-c7247100,Driftwood Creek,2030,10km,23.830549703910947
population-c7247100-2030-2,BC-MAIN-c7247100,BC-MAIN-c7247100,Driftwood Creek,2030,50km,4325.105750619733
population-8e62bfbc-2025-1,NU-MAIN-8e62bfbc,NU-MAIN-8e62bfbc,High Lake,2025,10km,0.0
population-8e62bfbc-2025-2,NU-MAIN-8e62bfbc,NU-MAIN-8e62bfbc,High Lake,2025,50km,0.0
population-8e62bfbc-2030-1,NU-MAIN-8e62bfbc,NU-MAIN-8e62bfbc,High Lake,2030,10km,0.0
population-8e62bfbc-2030-2,NU-MAIN-8e62bfbc,NU-MAIN-8e62bfbc,High Lake,2030,50km,0.0
