main_id,wpda_id,distance_to_centroid_m,distance_to_edge_m
QC-MAIN-41bf5ea5,ZZ-WPDA-d6ffdf42,34786.83,32098.89
QC-MAIN-41bf5ea5,ZZ-WPDA-c6943876,51124.58,48810.71
QC-MAIN-41bf5ea5,ZZ-WPDA-76744abd,39839.97,34880.76
QC-MAIN-41bf5ea5,ZZ-WPDA-b23296e7,43521.93,42272.95
QC-MAIN-41bf5ea5,QC-WPDA-ed421b6d,10853.1,10785.68
QC-MAIN-41bf5ea5,QC-WPDA-40577858,10537.74,10451.58
QC-MAIN-41bf5ea5,QC-WPDA-c5519ca8,10746.23,9004.21
QC-MAIN-41bf5ea5,QC-WPDA-1ad3e31e,8260.79,6936.71
QC-MAIN-41bf5ea5,QC-WPDA-647e4652,49444.17,45568.31
QC-MAIN-41bf5ea5,ZZ-WPDA-732676c5,33149.03,32064.65
QC-MAIN-41bf5ea5,ZZ-WPDA-a61bf795,41220.37,39441.88
QC-MAIN-41bf5ea5,QC-WPDA-9ee954ab,13586.37,11001.57
QC-MAIN-41bf5ea5,ZZ-WPDA-f5ae9cfb,21065.7,15818.82
QC-MAIN-41bf5ea5,ZZ-WPDA-469459c6,8081.93,6819.91
QC-MAIN-41bf5ea5,ZZ-WPDA-abbe0a76,38990.97,35348.08
QC-MAIN-41bf5ea5,ZZ-WPDA-3a9578a9,15270.85,13522.68
QC-MAIN-41bf5ea5,QC-WPDA-f53b1a07,8765.2,6770.42
QC-MAIN-41bf5ea5,QC-WPDA-58f0d758,24473.12,16777.65
QC-MAIN-41bf5ea5,QC-WPDA-8ceab2e5,6071.58,5055.18
QC-MAIN-41bf5ea5,ZZ-WPDA-8af525a6,22231.55,22183.4
QC-MAIN-41bf5ea5,QC-WPDA-687cf9eb,25907.55,25375.23
QC-MAIN-41bf5ea5,QC-WPDA-e898c525,31082.64,30307.93
QC-MAIN-41bf5ea5,QC-WPDA-543751ee,23718.79,22209.03
QC-MAIN-41bf5ea5,ZZ-WPDA-2ba407fa,38207.95,34541.88
QC-MAIN-41bf5ea5,QC-WPDA-1478bc1f,32511.86,30602.83
QC-MAIN-41bf5ea5,QC-WPDA-51276ddd,31167.7,30871.97
QC-MAIN-41bf5ea5,QC-WPDA-2ffbf67b,10401.87,10206.83
QC-MAIN-41bf5ea5,QC-WPDA-9b0dbd54,11780.68,11664.49
QC-MAIN-41bf5ea5,QC-WPDA-c98c6e6b,39782.41,38847.11
QC-MAIN-41bf5ea5,QC-WPDA-5f1750d0,21983.94,21788.58
QC-MAIN-41bf5ea5,QC-WPDA-794b645a,20827.27,20783.85
QC-MAIN-41bf5ea5,QC-WPDA-f2ea36f6,20334.28,20018.33
QC-MAIN-41bf5ea5,QC-WPDA-eb5e485f,44649.43,44156.24
QC-MAIN-41bf5ea5,QC-WPDA-4729e86e,14848.98,14186.01
QC-MAIN-41bf5ea5,ZZ-WPDA-b9fcc9ee,49315.26,48110.27
QC-MAIN-41bf5ea5,ZZ-WPDA-cc95c359,22963.98,22806.21
QC-MAIN-41bf5ea5,QC-WPDA-e691d4f6,11884.09,11581.08
QC-MAIN-41bf5ea5,QC-WPDA-2ac7bb46,39191.26,38044.72
QC-MAIN-41bf5ea5,QC-WPDA-baf2d2b1,32137.83,30602.83
QC-MAIN-41bf5ea5,QC-WPDA-b827d692,40131.81,34905.27
QC-MAIN-41bf5ea5,ZZ-WPDA-5eb69d68,39869.69,34899.87
QC-MAIN-41bf5ea5,ZZ-WPDA-04252826,37130.21,32516.58
QC-MAIN-41bf5ea5,ZZ-WPDA-5fdb2794,17687.07,16098.73
QC-MAIN-41bf5ea5,QC-WPDA-e349ff8b,49001.04,48776.34
QC-MAIN-41bf5ea5,QC-WPDA-86c97b9e,13493.65,12318.97
QC-MAIN-41bf5ea5,QC-WPDA-a39e7cf7,13966.51,13390.08
QC-MAIN-41bf5ea5,QC-WPDA-5a24ac9d,43576.25,43401.66
QC-MAIN-41bf5ea5,QC-WPDA-f20e8e0b,33947.22,33114.31
QC-MAIN-41bf5ea5,QC-WPDA-357b3406,31478.57,30716.28
QC-MAIN-41bf5ea5,ZZ-WPDA-3b15cee7,20903.27,18823.99
QC-MAIN-41bf5ea5,QC-WPDA-717d6801,11473.16,11083.8
QC-MAIN-41bf5ea5,QC-WPDA-bb0821f7,10240.24,10149.62
QC-MAIN-41bf5ea5,QC-WPDA-867829c8,9910.36,9646.0
QC-MAIN-41bf5ea5,QC-WPDA-ec5131ae,1279.59,1047.99
QC-MAIN-41bf5ea5,QC-WPDA-d72a22a8,6450.15,4841.36
QC-MAIN-41bf5ea5,QC-WPDA-fcb4c0f0,19973.29,19226.35
QC-MAIN-41bf5ea5,QC-WPDA-939128fc,22990.0,20978.53
QC-MAIN-41bf5ea5,QC-WPDA-416724f1,29160.88,27495.95
QC-MAIN-41bf5ea5,QC-WPDA-1ea0f320,35523.04,34318.48
QC-MAIN-41bf5ea5,QC-WPDA-b9c48998,35570.39,32972.51
QC-MAIN-41bf5ea5,QC-WPDA-ce4884f1,47252.2,46454.08
QC-MAIN-41bf5ea5,QC-WPDA-9615ee65,14023.14,13265.49
QC-MAIN-41bf5ea5,QC-WPDA-346fdbb7,34230.31,33689.18
QC-MAIN-41bf5ea5,QC-WPDA-6651c3dd,41766.57,41524.18
QC-MAIN-41bf5ea5,ZZ-WPDA-4a65b840,20476.69,20320.44
QC-MAIN-41bf5ea5,QC-WPDA-193145be,9670.0,9405.13
QC-MAIN-41bf5ea5,QC-WPDA-25b55670,36956.49,29744.06
QC-MAIN-41bf5ea5,QC-WPDA-7c66cef6,19932.64,19917.28
QC-MAIN-41bf5ea5,QC-WPDA-a40c1df8,19853.56,19767.95
QC-MAIN-41bf5ea5,QC-WPDA-ec01caa7,9153.27,8920.09
QC-MAIN-41bf5ea5,QC-WPDA-da901e77,45718.76,45524.3
QC-MAIN-41bf5ea5,QC-WPDA-b128a1d5,34001.44,33792.71
QC-MAIN-41bf5ea5,QC-WPDA-503f1cb7,40734.37,40439.37
QC-MAIN-41bf5ea5,QC-WPDA-fe1a6eda,27588.75,27057.67
QC-MAIN-41bf5ea5,QC-WPDA-118d1aef,19885.43,19834.62
QC-MAIN-41bf5ea5,QC-WPDA-1fb57696,42136.76,42028.35
QC-MAIN-41bf5ea5,QC-WPDA-ee0a744c,39639.58,39349.14
QC-MAIN-41bf5ea5,QC-WPDA-e1034fff,18930.98,18911.54
QC-MAIN-41bf5ea5,QC-WPDA-2d22f8d1,21254.22,21156.73
QC-MAIN-41bf5ea5,ZZ-WPDA-e310d27f,22990.93,22923.74
QC-MAIN-41bf5ea5,QC-WPDA-0f10112b,30571.63,30469.45
QC-MAIN-41bf5ea5,QC-WPDA-781b58fb,10773.57,10283.02
QC-MAIN-41bf5ea5,QC-WPDA-eaac8782,11049.85,10902.93
QC-MAIN-41bf5ea5,QC-WPDA-cf35c613,43040.77,42990.16
QC-MAIN-41bf5ea5,QC-WPDA-b208f343,45057.34,44612.07
QC-MAIN-41bf5ea5,QC-WPDA-fc18cd36,19632.52,19222.23
QC-MAIN-41bf5ea5,QC-WPDA-8f151a59,48074.1,47878.34
QC-MAIN-41bf5ea5,QC-WPDA-7c950a3f,16691.84,16582.58
QC-MAIN-41bf5ea5,QC-WPDA-fbb66b3c,48288.78,47253.18
QC-MAIN-41bf5ea5,QC-WPDA-59287b77,41417.2,41226.9
QC-MAIN-41bf5ea5,QC-WPDA-caa71592,24762.29,23997.36
QC-MAIN-41bf5ea5,QC-WPDA-3988a3b5,50206.47,49772.64
QC-MAIN-41bf5ea5,QC-WPDA-25d03da7,21034.36,21020.83
QC-MAIN-41bf5ea5,QC-WPDA-50d7745c,20492.21,20450.89
QC-MAIN-41bf5ea5,QC-WPDA-269ad2c2,20434.22,20401.47
QC-MAIN-41bf5ea5,QC-WPDA-8e8ceee2,26625.85,25681.02
QC-MAIN-41bf5ea5,QC-WPDA-995e5ab0,36574.84,36500.47
QC-MAIN-41bf5ea5,QC-WPDA-bb0c972e,36807.59,36646.21
QC-MAIN-41bf5ea5,QC-WPDA-c2ae6747,21646.53,21480.73
QC-MAIN-41bf5ea5,QC-WPDA-5c959134,37539.66,37382.39
QC-MAIN-41bf5ea5,QC-WPDA-478d8c2b,48542.57,48455.45
QC-MAIN-41bf5ea5,QC-WPDA-8d39af50,48334.87,48035.66
QC-MAIN-41bf5ea5,QC-WPDA-7d726748,40145.93,39893.98
QC-MAIN-41bf5ea5,QC-WPDA-ac36dc19,28239.89,27788.73
QC-MAIN-41bf5ea5,QC-WPDA-dd17be2d,30722.75,30306.43
QC-MAIN-41bf5ea5,QC-WPDA-a191a472,17106.24,17046.24
QC-MAIN-41bf5ea5,QC-WPDA-3537ed7b,20594.61,20510.6
QC-MAIN-41bf5ea5,QC-WPDA-5966c794,20837.05,20739.94
QC-MAIN-41bf5ea5,QC-WPDA-db93924c,44979.29,44808.41
QC-MAIN-41bf5ea5,QC-WPDA-9421d241,19734.25,19610.44
QC-MAIN-41bf5ea5,QC-WPDA-bb85791d,34765.15,34691.05
QC-MAIN-41bf5ea5,QC-WPDA-8132b6c9,44401.27,44127.23
QC-MAIN-41bf5ea5,QC-WPDA-0473d250,44571.9,44550.89
QC-MAIN-41bf5ea5,QC-WPDA-967dbff1,44566.46,44485.99
QC-MAIN-41bf5ea5,QC-WPDA-6147d29c,13032.24,12972.98
QC-MAIN-41bf5ea5,QC-WPDA-0faf2de5,48712.45,46025.16
QC-MAIN-41bf5ea5,QC-WPDA-39eab1be,47025.74,46988.9
QC-MAIN-41bf5ea5,QC-WPDA-40bf7ff8,44080.14,43798.42
QC-MAIN-41bf5ea5,QC-WPDA-1626d7c8,45042.78,44480.5
QC-MAIN-41bf5ea5,QC-WPDA-7a537e0a,11111.69,10150.48
QC-MAIN-41bf5ea5,QC-WPDA-bd21750f,46407.93,45817.67
QC-MAIN-41bf5ea5,QC-WPDA-2f82c975,33629.91,30789.77
QC-MAIN-41bf5ea5,QC-WPDA-f28e1256,49115.7,48851.56
ON-MAIN-8056a739,ON-WPDA-afb36054,49550.91,48586.3
ON-MAIN-8056a739,ON-WPDA-ff2eda23,40009.31,38927.55
ON-MAIN-8056a739,ON-WPDA-e7a20d73,24120.52,23468.57
ON-MAIN-8056a739,ON-WPDA-bf6bafde,6350.66,3471.35
ON-MAIN-8056a739,QC-WPDA-dcd2714a,32982.5,31623.53
ON-MAIN-8056a739,QC-WPDA-fb7040c4,23778.17,21966.24
ON-MAIN-8056a739,QC-WPDA-da0dc911,49058.02,46806.02
ON-MAIN-8056a739,QC-WPDA-50af367f,46135.61,45436.34
ON-MAIN-8056a739,QC-WPDA-98b74aec,42978.95,41616.73
ON-MAIN-8056a739,QC-WPDA-b7823c21,44604.17,40806.43
ON-MAIN-8056a739,QC-WPDA-b6956555,24954.43,23117.16
ON-MAIN-8056a739,ON-WPDA-2c71ca03,47083.72,45613.31
ON-MAIN-8056a739,ON-WPDA-1eceff5b,12027.71,11716.05
ON-MAIN-8056a739,ON-WPDA-26001ff7,9097.78,8125.85
ON-MAIN-8056a739,ON-WPDA-84595ba1,5963.63,5491.93
ON-MAIN-8056a739,ON-WPDA-fff051c3,15254.3,14812.85
ON-MAIN-8056a739,ON-WPDA-2683ac11,8031.71,7547.63
ON-MAIN-8056a739,ON-WPDA-570e89fe,5847.68,4496.05
ON-MAIN-8056a739,ON-WPDA-7fca71e0,23814.73,20150.36
ON-MAIN-8056a739,ON-WPDA-a2e5a0c5,23088.57,21716.77
ON-MAIN-8056a739,ON-WPDA-b94cb754,14384.53,13554.72
ON-MAIN-8056a739,ON-WPDA-220eb5ce,13714.81,12667.38
ON-MAIN-8056a739,ON-WPDA-bf1dc471,8732.54,7587.93
ON-MAIN-8056a739,ON-WPDA-5f2c31db,6648.37,5513.66
ON-MAIN-8056a739,ON-WPDA-2668a760,6031.1,2002.61
ON-MAIN-8056a739,ON-WPDA-44cb5499,5561.63,1037.37
ON-MAIN-8056a739,ON-WPDA-99a14ce0,6525.16,5503.71
ON-MAIN-8056a739,QC-WPDA-fda7f87e,34970.51,32246.01
ON-MAIN-8056a739,QC-WPDA-18d60d5d,44820.61,35435.28
ON-MAIN-8056a739,QC-WPDA-0229ca63,8428.78,8281.77
ON-MAIN-8056a739,QC-WPDA-d179145b,8159.53,7619.43
ON-MAIN-8056a739,QC-WPDA-5c8d0fac,21257.37,21017.52
ON-MAIN-8056a739,QC-WPDA-77cbf285,44386.58,43826.77
ON-MAIN-8056a739,QC-WPDA-c95cc1ec,31141.56,31031.59
ON-MAIN-8056a739,QC-WPDA-c0497dc4,8716.59,8100.27
ON-MAIN-8056a739,QC-WPDA-9f3f1e82,15171.99,14290.27
ON-MAIN-8056a739,QC-WPDA-4fc8fedc,38741.13,37668.93
ON-MAIN-8056a739,QC-WPDA-d2a9d342,17424.34,15920.72
ON-MAIN-8056a739,QC-WPDA-aed90da0,33126.29,32666.15
ON-MAIN-8056a739,QC-WPDA-bf07f35c,45083.72,44827.45
ON-MAIN-8056a739,QC-WPDA-0bde020f,46024.28,45412.58
ON-MAIN-8056a739,QC-WPDA-f861ccbe,45881.53,45092.72
ON-MAIN-8056a739,QC-WPDA-99f08320,10109.14,9131.81
ON-MAIN-8056a739,QC-WPDA-bf2d5a96,19922.34,19557.2
ON-MAIN-8056a739,QC-WPDA-8c2dcb6d,23898.7,21668.53
ON-MAIN-8056a739,QC-WPDA-86653689,44576.88,44225.01
ON-MAIN-8056a739,QC-WPDA-83927786,36566.13,35622.96
ON-MAIN-8056a739,QC-WPDA-584a8c3b,13714.73,13343.98
ON-MAIN-8056a739,QC-WPDA-f62406fd,39308.52,39131.85
ON-MAIN-8056a739,QC-WPDA-5835caa3,45716.94,44286.77
ON-MAIN-8056a739,QC-WPDA-d486a964,33635.26,33456.2
ON-MAIN-8056a739,QC-WPDA-69f5a6c7,47225.89,46110.21
ON-MAIN-8056a739,QC-WPDA-a4041594,12040.36,11496.89
ON-MAIN-8056a739,QC-WPDA-38a1afb2,13413.99,13189.77
ON-MAIN-8056a739,QC-WPDA-dde5dc00,29032.55,28432.81
ON-MAIN-8056a739,QC-WPDA-a108ef5d,18699.04,17576.02
ON-MAIN-8056a739,QC-WPDA-eeaf6d1c,12220.03,11133.39
ON-MAIN-8056a739,QC-WPDA-25f1418b,38386.1,37298.43
ON-MAIN-8056a739,QC-WPDA-89d5b617,40818.98,40445.09
ON-MAIN-8056a739,QC-WPDA-f3684525,49752.95,49226.74
ON-MAIN-8056a739,QC-WPDA-cd3b2720,8534.87,8100.27
ON-MAIN-8056a739,QC-WPDA-f857e98d,19236.86,18826.97
ON-MAIN-8056a739,QC-WPDA-4b3ee500,14628.17,14119.35
ON-MAIN-8056a739,QC-WPDA-dc603dcf,45862.73,44825.77
ON-MAIN-8056a739,QC-WPDA-d60c6890,47805.16,46706.35
ON-MAIN-8056a739,QC-WPDA-24ed03bf,15504.82,15053.02
ON-MAIN-8056a739,QC-WPDA-1489f6ec,31059.91,30728.66
ON-MAIN-8056a739,QC-WPDA-31275ce3,32755.87,31962.59
ON-MAIN-8056a739,QC-WPDA-d1e6559f,16819.95,16233.23
ON-MAIN-8056a739,QC-WPDA-8a07a75a,11122.98,10557.55
ON-MAIN-8056a739,QC-WPDA-43132be1,45873.45,44119.8
ON-MAIN-8056a739,QC-WPDA-2a61ba82,9559.38,8701.04
ON-MAIN-8056a739,QC-WPDA-49c0e0e1,28761.57,27740.16
ON-MAIN-8056a739,QC-WPDA-c0b4322b,13740.66,12852.03
ON-MAIN-8056a739,QC-WPDA-54be8014,10420.25,9882.24
ON-MAIN-8056a739,QC-WPDA-af356c7e,22656.39,21252.93
ON-MAIN-8056a739,QC-WPDA-ccc1b704,26963.02,24960.23
ON-MAIN-8056a739,QC-WPDA-adc0d6c3,41725.71,40337.2
ON-MAIN-8056a739,QC-WPDA-83f55d05,31475.54,30553.93
ON-MAIN-8056a739,QC-WPDA-aa05dc72,34358.64,33887.14
ON-MAIN-8056a739,QC-WPDA-1c2f3e9c,37879.95,35505.1
ON-MAIN-8056a739,QC-WPDA-f4439677,22464.02,21803.67
ON-MAIN-8056a739,QC-WPDA-34530b2b,19856.27,19557.2
ON-MAIN-8056a739,QC-WPDA-7e7d053d,44904.7,43786.21
ON-MAIN-8056a739,QC-WPDA-02dbafa4,17996.3,17101.61
ON-MAIN-8056a739,QC-WPDA-cf5896ee,45726.45,44951.08
ON-MAIN-8056a739,QC-WPDA-3a008307,50118.62,49363.15
ON-MAIN-8056a739,QC-WPDA-530d1e38,48850.7,48001.73
ON-MAIN-8056a739,QC-WPDA-d4767a18,37116.06,36555.38
ON-MAIN-8056a739,QC-WPDA-9d4b995f,47012.9,37983.27
ON-MAIN-8056a739,QC-WPDA-7d2b7ea0,45731.55,44492.93
ON-MAIN-8056a739,QC-WPDA-914406d3,46717.07,45946.69
ON-MAIN-8056a739,QC-WPDA-4784494a,41951.59,40196.57
ON-MAIN-8056a739,QC-WPDA-590dfb76,11819.28,10313.82
ON-MAIN-8056a739,QC-WPDA-29885f83,10268.2,10238.98
ON-MAIN-8056a739,ON-WPDA-557e464b,10861.15,9757.92
ON-MAIN-8056a739,QC-WPDA-aae35a15,33595.91,32927.62
ON-MAIN-8056a739,QC-WPDA-0376bfc5,42345.12,41926.93
ON-MAIN-8056a739,QC-WPDA-8ac69ca2,39116.76,37770.79
ON-MAIN-8056a739,QC-WPDA-5a99c84c,44670.49,44371.42
ON-MAIN-8056a739,QC-WPDA-b9deb43d,20674.41,19272.92
ON-MAIN-8056a739,QC-WPDA-65cb23d4,14832.82,13686.18
ON-MAIN-8056a739,QC-WPDA-9e0d8723,48370.58,46021.78
ON-MAIN-8056a739,QC-WPDA-78bf26f8,32491.48,31701.77
ON-MAIN-8056a739,QC-WPDA-0452c9d0,7397.23,7176.26
ON-MAIN-8056a739,QC-WPDA-ac27ead7,14428.46,11917.72
ON-MAIN-8056a739,QC-WPDA-dc606b25,14445.25,13945.41
ON-MAIN-8056a739,QC-WPDA-188b815b,9860.27,8826.76
ON-MAIN-8056a739,QC-WPDA-fe0297ec,32941.19,10390.94
ON-MAIN-8056a739,QC-WPDA-3ed0255d,14259.86,13952.71
ON-MAIN-8056a739,QC-WPDA-17a9fea8,49329.82,49112.23
ON-MAIN-8056a739,QC-WPDA-b4ea1174,27213.56,26946.81
ON-MAIN-8056a739,QC-WPDA-83e5c386,22017.73,21820.62
ON-MAIN-8056a739,QC-WPDA-87077866,22263.63,21847.88
ON-MAIN-8056a739,QC-WPDA-bbd4b8a8,29150.38,29002.6
ON-MAIN-8056a739,QC-WPDA-d7cddd97,27923.58,27219.49
ON-MAIN-8056a739,QC-WPDA-0b4c2eae,33595.91,32927.62
ON-MAIN-8056a739,QC-WPDA-c5abcf25,26797.48,26397.42
ON-MAIN-8056a739,QC-WPDA-bbdb4ebe,28001.05,27561.65
ON-MAIN-8056a739,QC-WPDA-ee2a5a0c,28034.25,27959.48
ON-MAIN-8056a739,QC-WPDA-51cdaa6e,28955.44,28922.82
ON-MAIN-8056a739,QC-WPDA-db82312c,28949.12,28907.99
ON-MAIN-8056a739,QC-WPDA-3c74027b,28017.63,27729.88
ON-MAIN-8056a739,QC-WPDA-63a05eab,33598.54,33217.87
ON-MAIN-8056a739,QC-WPDA-78214203,53521.54,49049.13
ON-MAIN-8056a739,QC-WPDA-a0fa6e80,31073.3,30887.7
ON-MAIN-8056a739,ON-WPDA-397bd74e,41849.06,41649.74
ON-MAIN-8056a739,QC-WPDA-d9a9ec8d,34418.66,18947.56
ON-MAIN-8056a739,QC-WPDA-ba2c4451,8850.78,8663.32
ON-MAIN-8056a739,QC-WPDA-0ae401ec,11937.96,11426.05
ON-MAIN-8056a739,QC-WPDA-28c3dcf4,12081.17,11900.04
ON-MAIN-8056a739,QC-WPDA-730f5b0d,28817.67,28731.66
ON-MAIN-8056a739,QC-WPDA-4294651d,23609.29,23112.94
ON-MAIN-8056a739,QC-WPDA-4a307aef,14477.79,10701.86
ON-MAIN-8056a739,QC-WPDA-30364984,12748.15,11418.8
ON-MAIN-8056a739,QC-WPDA-eba3c938,14094.27,12687.52
ON-MAIN-8056a739,QC-WPDA-295b2b53,28362.69,27952.78
ON-MAIN-8056a739,ON-WPDA-427f2f84,82157.2,5810.89
ON-MAIN-8056a739,ON-WPDA-840580f7,8137.95,7798.13
QC-MAIN-30ff61c3,QC-WPDA-4e2a1716,32273.52,31062.26
QC-MAIN-30ff61c3,QC-WPDA-b4af6689,31290.42,29998.86
QC-MAIN-30ff61c3,QC-WPDA-7d0602be,18943.02,17213.44
QC-MAIN-30ff61c3,QC-WPDA-3bdbaad4,37630.38,36858.42
QC-MAIN-30ff61c3,ZZ-WPDA-e6264416,49517.37,48571.27
QC-MAIN-30ff61c3,ZZ-WPDA-a654132b,48890.02,47289.78
QC-MAIN-30ff61c3,ZZ-WPDA-6cd71275,32216.88,32173.57
QC-MAIN-30ff61c3,ZZ-WPDA-db876380,40335.54,37960.83
QC-MAIN-30ff61c3,QC-WPDA-d6146adb,42176.49,41859.88
QC-MAIN-30ff61c3,ZZ-WPDA-cb04d9e4,51177.8,49628.61
QC-MAIN-30ff61c3,QC-WPDA-4bdfbe14,44791.29,44748.87
QC-MAIN-30ff61c3,QC-WPDA-6283ea4c,12947.85,12672.66
QC-MAIN-30ff61c3,QC-WPDA-90fbcf52,14671.23,14144.26
QC-MAIN-30ff61c3,ZZ-WPDA-58dbc7ff,4067.29,987.02
QC-MAIN-30ff61c3,ZZ-WPDA-2cd29537,55859.71,45332.47
QC-MAIN-30ff61c3,ZZ-WPDA-87d549d2,43883.55,42426.91
QC-MAIN-30ff61c3,QC-WPDA-558dd67d,30838.84,25134.12
QC-MAIN-30ff61c3,ZZ-WPDA-ebbf0a8a,6628.17,4740.16
QC-MAIN-30ff61c3,ZZ-WPDA-bf760690,52450.75,49634.88
QC-MAIN-30ff61c3,QC-WPDA-45e7efa3,2810.82,981.32
QC-MAIN-30ff61c3,QC-WPDA-b1c48254,4167.45,3808.41
QC-MAIN-30ff61c3,QC-WPDA-4e69864a,49625.26,49547.23
QC-MAIN-30ff61c3,QC-WPDA-a2bb1747,37030.01,36788.89
QC-MAIN-30ff61c3,QC-WPDA-91e98057,37317.1,37059.29
QC-MAIN-30ff61c3,QC-WPDA-eafbb75b,31480.36,31387.13
QC-MAIN-30ff61c3,QC-WPDA-e6c358ee,15214.92,14997.01
QC-MAIN-30ff61c3,QC-WPDA-68ad1045,4675.16,4536.3
QC-MAIN-30ff61c3,QC-WPDA-62d9ea22,42626.18,41565.12
QC-MAIN-30ff61c3,QC-WPDA-5495c075,35087.68,34973.02
QC-MAIN-30ff61c3,QC-WPDA-1b2c254e,27478.0,26508.94
QC-MAIN-30ff61c3,QC-WPDA-9283d06d,46520.8,46347.57
QC-MAIN-30ff61c3,QC-WPDA-14398619,41501.54,41482.34
QC-MAIN-30ff61c3,QC-WPDA-2e795785,23985.31,23881.13
QC-MAIN-30ff61c3,QC-WPDA-db82ba83,44128.47,44026.47
QC-MAIN-30ff61c3,QC-WPDA-e0a9f642,45320.35,45017.28
QC-MAIN-30ff61c3,QC-WPDA-326647b0,33818.61,33154.97
QC-MAIN-30ff61c3,QC-WPDA-b1d4e306,43262.84,43027.37
QC-MAIN-30ff61c3,QC-WPDA-d49c347f,33583.66,33514.67
QC-MAIN-30ff61c3,QC-WPDA-712d4203,44514.99,44153.14
QC-MAIN-30ff61c3,ZZ-WPDA-dd6089cf,38169.81,37905.97
QC-MAIN-30ff61c3,QC-WPDA-f7312ecf,9637.25,8755.0
QC-MAIN-30ff61c3,QC-WPDA-d278f2f2,25702.23,25431.16
QC-MAIN-30ff61c3,ZZ-WPDA-abcde425,40654.17,39206.99
QC-MAIN-30ff61c3,ZZ-WPDA-68eb55de,5634.26,5286.58
QC-MAIN-30ff61c3,ZZ-WPDA-18d81016,36632.03,36173.02
QC-MAIN-30ff61c3,ZZ-WPDA-ac485b50,38941.27,38021.01
QC-MAIN-30ff61c3,QC-WPDA-7ecff4b8,24840.28,24678.2
QC-MAIN-30ff61c3,QC-WPDA-baa1e696,39406.43,38854.04
QC-MAIN-30ff61c3,QC-WPDA-98788d64,41007.58,39637.54
QC-MAIN-30ff61c3,ZZ-WPDA-f3603ede,38569.29,37914.13
QC-MAIN-30ff61c3,QC-WPDA-499d4984,23720.2,23362.83
QC-MAIN-30ff61c3,ZZ-WPDA-ef7d3fc1,39551.02,39379.47
QC-MAIN-30ff61c3,QC-WPDA-b937e4cf,38119.63,36092.0
QC-MAIN-30ff61c3,ZZ-WPDA-f327cd5a,36514.24,34744.76
QC-MAIN-30ff61c3,QC-WPDA-86ab8541,39180.12,30522.24
QC-MAIN-30ff61c3,QC-WPDA-a93126aa,37014.58,31992.64
QC-MAIN-30ff61c3,ZZ-WPDA-f0e40310,34333.66,25143.3
QC-MAIN-30ff61c3,QC-WPDA-bbd05c17,44432.44,44241.54
QC-MAIN-30ff61c3,QC-WPDA-f053288f,29135.18,27368.84
QC-MAIN-30ff61c3,QC-WPDA-41fad0c9,49493.96,48913.44
QC-MAIN-30ff61c3,QC-WPDA-1e4d363b,31631.81,31156.52
QC-MAIN-30ff61c3,QC-WPDA-ab88af24,24219.44,23789.45
QC-MAIN-30ff61c3,QC-WPDA-fc615d31,43136.39,40682.13
QC-MAIN-30ff61c3,QC-WPDA-77708fc9,30604.4,30380.27
QC-MAIN-30ff61c3,QC-WPDA-f252a80e,42944.18,42824.99
QC-MAIN-30ff61c3,QC-WPDA-83c597b8,42844.47,42565.22
QC-MAIN-30ff61c3,QC-WPDA-7865fafb,43351.78,43246.83
QC-MAIN-30ff61c3,QC-WPDA-9ac1211f,43811.15,43745.5
QC-MAIN-30ff61c3,QC-WPDA-708c4807,47719.49,47652.33
QC-MAIN-30ff61c3,QC-WPDA-7ddb5be6,33667.13,31885.74
QC-MAIN-30ff61c3,QC-WPDA-4170ea25,21159.84,20875.18
QC-MAIN-30ff61c3,QC-WPDA-6e1d7940,47323.54,45895.83
QC-MAIN-30ff61c3,QC-WPDA-c530b8de,23593.71,23360.93
QC-MAIN-30ff61c3,QC-WPDA-0fd4c0d7,18203.5,17511.31
QC-MAIN-30ff61c3,QC-WPDA-46fa8f5f,31127.58,31019.9
QC-MAIN-30ff61c3,QC-WPDA-ed421b6d,42232.48,42119.95
QC-MAIN-30ff61c3,QC-WPDA-40577858,41800.66,41770.48
QC-MAIN-30ff61c3,QC-WPDA-c5519ca8,21733.27,19882.5
QC-MAIN-30ff61c3,QC-WPDA-1ad3e31e,34763.14,33368.11
QC-MAIN-30ff61c3,QC-WPDA-647e4652,18618.64,14662.63
QC-MAIN-30ff61c3,ZZ-WPDA-732676c5,3705.68,2329.14
QC-MAIN-30ff61c3,ZZ-WPDA-a61bf795,9561.47,8049.28
QC-MAIN-30ff61c3,QC-WPDA-9ee954ab,18970.48,16687.39
QC-MAIN-30ff61c3,ZZ-WPDA-f5ae9cfb,11953.27,7040.19
QC-MAIN-30ff61c3,ZZ-WPDA-469459c6,24700.04,23696.43
QC-MAIN-30ff61c3,ZZ-WPDA-abbe0a76,7970.07,4231.86
QC-MAIN-30ff61c3,ZZ-WPDA-3a9578a9,17151.65,15547.35
QC-MAIN-30ff61c3,QC-WPDA-f53b1a07,23644.02,21938.72
QC-MAIN-30ff61c3,QC-WPDA-58f0d758,8246.35,2302.9
QC-MAIN-30ff61c3,QC-WPDA-8ceab2e5,28529.74,26193.73
QC-MAIN-30ff61c3,QC-WPDA-e898c525,32094.14,30285.3
QC-MAIN-30ff61c3,QC-WPDA-1478bc1f,32484.16,29798.31
QC-MAIN-30ff61c3,QC-WPDA-51276ddd,33103.19,32923.85
