main_id,cluster_id,tailing_id,tang_id,check_manually
QC-MAIN-5801b453,0,,,False
QC-MAIN-d29e0839,1,,,False
QC-MAIN-f1ff4920,2,,,True
NU-MAIN-4ea8ac9d,No cluster,,,True
QC-MAIN-e7e6a960,2,,,True
ON-MAIN-aeafbb59,3,,,False
QC-MAIN-c0660aec,2,,,True
QC-MAIN-e51eda66,4,,,True
ON-MAIN-1f126a43,5,,,False
NU-MAIN-730aefe3,6,,,True
NU-MAIN-8b0264c9,7,,,False
MB-MAIN-5d21dbd5,No cluster,,,True
ON-MAIN-74997012,No cluster,,,True
ON-MAIN-687b8c8d,8,,,True
ON-MAIN-7607a50e,9,,,True
QC-MAIN-52c01ae4,No cluster,,,True
QC-MAIN-eac5a52b,No cluster,,,True
QC-MAIN-81a288d0,10,,,True
QC-MAIN-c8966bdc,11,,,True
ON-MAIN-eab8c362,12,,,True
QC-MAIN-8c7063b2,No cluster,,,True
BC-MAIN-3ef4f421,13,,,False
AB-MAIN-9fed34a8,No cluster,,,True
NB-MAIN-9e0c4fb2,No cluster,,,True
ON-MAIN-9623499f,14,,,True
QC-MAIN-abe563b5,15,,,True
QC-MAIN-a1159813,16,,,True
QC-MAIN-15d7c629,No cluster,,,True
QC-MAIN-41bf5ea5,16,,,True
ON-MAIN-8056a739,17,,,True
QC-MAIN-30ff61c3,18,,,True
QC-MAIN-33c09b8b,19,,,False
QC-MAIN-084bd95c,20,,,True
QC-MAIN-1eee4ace,18,,,True
QC-MAIN-844dcc47,18,,,True
QC-MAIN-e25eed27,21,,,False
ON-MAIN-4c35e094,14,,,True
ON-MAIN-8825d90d,8,,,True
SK-MAIN-de2e2f8e,No cluster,,,True
ON-MAIN-e928d96a,22,,,True
NB-MAIN-e55cb3d1,No cluster,,,True
NT-MAIN-4f11f183,23,,,True
ON-MAIN-46f71d5b,No cluster,,,True
SK-MAIN-f79436ec,No cluster,,,True
YT-MAIN-2cc9bb06,No cluster,,,True
NU-MAIN-5154702a,No cluster,,,True
ON-MAIN-6e9be24e,24,,,True
AB-MAIN-8434dce0,No cluster,,,True
NL-MAIN-895cb178,25,,,False
NT-MAIN-6c1d6ee6,26,,,False
QC-MAIN-715d4318,16,,,True
AB-MAIN-2951d12e,27,,,True
NB-MAIN-0c5b40d8,No cluster,,,True
ON-MAIN-484e4fa3,No cluster,,,True
SK-MAIN-91cf5448,28,,,False
SK-MAIN-bb89158f,29,,,True
SK-MAIN-d3c471e8,30,,,False
ON-MAIN-237587f6,No cluster,,,True
ON-MAIN-4c5c1179,31,,,True
NB-MAIN-8e04eb21,32,,,False
ON-MAIN-37e9571e,33,,,False
NB-MAIN-3e7d42ac,34,,,True
NU-MAIN-eae1621e,No cluster,,,True
QC-MAIN-5ce331b8,No cluster,,,True
BC-MAIN-eba3e309,35,,,False
BC-MAIN-e34feb4d,36,,,False
BC-MAIN-ed23117f,37,,,False
QC-MAIN-089f3c60,20,,,True
NL-MAIN-251d6364,No cluster,,,True
ON-MAIN-be399420,No cluster,,,True
QC-MAIN-3330383b,No cluster,,,True
MB-MAIN-6fca9d6d,38,,,False
QC-MAIN-d4e2812a,No cluster,,,True
AB-MAIN-9a0307f6,No cluster,,,True
NT-MAIN-94e652a5,39,,,True
BC-MAIN-382acb18,No cluster,,,True
SK-MAIN-4aef3cb2,40,,,True
SK-MAIN-95ec2625,No cluster,,,True
BC-MAIN-51068f3b,No cluster,,,True
AB-MAIN-7d4a0421,No cluster,,,True
SK-MAIN-26b9aaf3,41,,,True
AB-MAIN-575ff9de,No cluster,,,True
MB-MAIN-c3d6d0d2,42,,,True
AB-MAIN-2a44a3b1,27,,,True
SK-MAIN-5faf4b42,41,,,True
QC-MAIN-f9e41c2a,2,,,True
ON-MAIN-6664e89b,43,,,False
QC-MAIN-5398dfac,10,,,True
SK-MAIN-8daee686,No cluster,,,True
QC-MAIN-2cf66e65,11,,,True
ON-MAIN-7f050560,44,,,True
BC-MAIN-e1641dfb,No cluster,,,True
QC-MAIN-c1cc9f7c,11,,,True
NL-MAIN-c139de6d,45,,,True
NL-MAIN-842ba1b4,46,,,False
YT-MAIN-ca488f19,No cluster,,,True
YT-MAIN-70d629b4,No cluster,,,True
AB-MAIN-4eee18d1,No cluster,,,True
BC-MAIN-efff21d3,No cluster,,,True
SK-MAIN-0684a5d8,No cluster,,,True
MB-MAIN-f7fde5b4,No cluster,,,True
QC-MAIN-ae473a4e,47,,,True
SK-MAIN-7a11ae49,48,,,False
AB-MAIN-ca9625ce,No cluster,,,True
NT-MAIN-b7cdf82c,No cluster,,,True
ON-MAIN-d47616e5,No cluster,,,True
ON-MAIN-c06904f0,No cluster,,,True
ON-MAIN-64bbe7e6,49,,,False
SK-MAIN-f2a5edd8,No cluster,,,True
QC-MAIN-22426144,16,,,True
MB-MAIN-0d5c2cae,50,,,True
ON-MAIN-92cdea80,51,,,True
ON-MAIN-bddeaef0,No cluster,,,True
MB-MAIN-b4ca1426,50,,,True
ON-MAIN-21b6ab35,51,,,True
QC-MAIN-529c96b4,16,,,True
QC-MAIN-de3d8b7b,52,,,True
ON-MAIN-206041d1,53,,,True
QC-MAIN-abb3e1c7,15,,,True
QC-MAIN-30c1828c,54,,,True
ON-MAIN-f8313ebd,31,,,True
ON-MAIN-fcb287a4,55,,,True
ON-MAIN-319e04a8,53,,,True
QC-MAIN-a97821c0,56,,,False
ON-MAIN-ed85ac94,53,,,True
ON-MAIN-40ce0593,55,,,True
ON-MAIN-4440c34c,No cluster,,,True
BC-MAIN-4724f4ba,57,,,False
YT-MAIN-956d050a,No cluster,,,True
ON-MAIN-97ee890f,No cluster,,,True
MB-MAIN-27a90834,No cluster,,,True
SK-MAIN-fbe28fef,No cluster,,,True
BC-MAIN-b031959a,No cluster,,,True
QC-MAIN-b86f7d07,58,,,True
YT-MAIN-44857446,59,,,False
YT-MAIN-c3105f43,No cluster,,,True
ON-MAIN-fc6f1a44,No cluster,,,True
MB-MAIN-e2e67f8f,60,,,True
BC-MAIN-599152a0,61,,,False
MB-MAIN-be5b3dc8,60,,,True
MB-MAIN-da0b5c3d,60,,,True
MB-MAIN-c0684566,No cluster,,,True
MB-MAIN-0898e255,60,,,True
MB-MAIN-854abe09,No cluster,,,True
MB-MAIN-1a82a1b7,No cluster,,,True
MB-MAIN-b5b81ee3,No cluster,,,True
QC-MAIN-02884fb5,4,,,True
ON-MAIN-a3c56a83,62,,,False
BC-MAIN-3f490561,63,,,False
QC-MAIN-586679b9,No cluster,,,True
MB-MAIN-d7217475,42,,,True
NL-MAIN-dd723db4,20,,,True
ON-MAIN-7001a391,53,,,True
ON-MAIN-9a34108c,55,,,True
ON-MAIN-6bd6cc80,64,,,True
SK-MAIN-017a6137,No cluster,,,True
MB-MAIN-a832fb0a,No cluster,,,True
BC-MAIN-12730593,No cluster,,,True
ON-MAIN-575c5e66,64,,,True
ON-MAIN-6b998583,No cluster,,,True
QC-MAIN-0414a373,16,,,True
AB-MAIN-35d0dc71,No cluster,,,True
QC-MAIN-a2c6775d,No cluster,,,True
BC-MAIN-c7247100,No cluster,,,True
NU-MAIN-8e62bfbc,No cluster,,,True
NU-MAIN-1ef8af2c,No cluster,,,True
ON-MAIN-b1d981ca,55,,,True
ON-MAIN-54b7e152,65,,,False
QC-MAIN-aa793d35,No cluster,,,True
QC-MAIN-649d2873,10,,,True
QC-MAIN-a555d9b9,10,,,True
NB-MAIN-c1e4dee0,34,,,True
NL-MAIN-f021107e,45,,,True
QC-MAIN-615ebdb4,No cluster,,,True
ON-MAIN-470b504b,No cluster,,,True
ON-MAIN-4e0734b5,66,,,False
BC-MAIN-d9e2f362,67,,,True
QC-MAIN-237d67c1,47,,,True
YT-MAIN-752fbcae,68,,,False
QC-MAIN-eb73fd68,11,,,True
QC-MAIN-9d41d417,69,,,False
ON-MAIN-2bb07cd3,No cluster,,,True
BC-MAIN-aa76f6f2,70,,,False
ON-MAIN-0aadf28f,71,,,False
ON-MAIN-1c674cd0,No cluster,,,True
BC-MAIN-857b7b89,72,,,True
BC-MAIN-c720b195,No cluster,,,True
ON-MAIN-8629a493,31,,,True
ON-MAIN-538513cd,31,,,True
ON-MAIN-fefeaee4,73,,,False
ON-MAIN-3b3e5365,31,,,True
BC-MAIN-8eb8be0d,74,,,False
QC-MAIN-6dc537e6,75,,,False
BC-MAIN-b4655afb,No cluster,,,True
SK-MAIN-3012889c,No cluster,,,True
YT-MAIN-1910d1c3,No cluster,,,True
QC-MAIN-288718a6,No cluster,,,True
NT-MAIN-b3681e03,76,,,False
BC-MAIN-265a57f6,No cluster,,,True
NB-MAIN-f58cc895,No cluster,,,True
ON-MAIN-8b86d975,No cluster,,,True
BC-MAIN-6fbdcf4c,No cluster,,,True
QC-MAIN-d6748d40,No cluster,,,True
QC-MAIN-69bb36c1,77,,,True
SK-MAIN-60ba74c4,40,,,True
NT-MAIN-b99d4cb2,78,,,False
NL-MAIN-a498ddc6,No cluster,,,True
ON-MAIN-bfbcd72e,31,,,True
ON-MAIN-f3e6ff08,31,,,True
MB-MAIN-3ab82795,No cluster,,,True
BC-MAIN-1f842681,No cluster,,,True
ON-MAIN-b466361f,22,,,True
BC-MAIN-ee65d38c,67,,,True
QC-MAIN-3aa117d8,No cluster,,,True
QC-MAIN-c1c7eb99,10,,,True
QC-MAIN-01c1e81f,No cluster,,,True
BC-MAIN-eb47f7c7,No cluster,,,True
QC-MAIN-c0e3a48b,10,,,True
QC-MAIN-92628f16,10,,,True
QC-MAIN-8d6616b4,No cluster,,,True
NT-MAIN-0ec39ce0,79,,,False
QC-MAIN-e82266c5,80,,,False
QC-MAIN-11c40b1f,18,,,True
QC-MAIN-3e146840,18,,,True
QC-MAIN-7b3b4c8b,18,,,True
QC-MAIN-bebff037,15,,,True
ON-MAIN-eda110b0,No cluster,,,True
YT-MAIN-73ce66b5,No cluster,,,True
BC-MAIN-116ae608,No cluster,,,True
ON-MAIN-dca9cce7,17,,,True
AB-MAIN-7430be9d,No cluster,,,True
QC-MAIN-1d2f31f9,No cluster,,,True
SK-MAIN-22ce14be,No cluster,,,True
SK-MAIN-29afbdb5,81,,,True
SK-MAIN-d5c9124e,No cluster,,,True
QC-MAIN-c4fb59c2,No cluster,,,True
QC-MAIN-dc1a16f9,82,,,False
QC-MAIN-1186a6d0,No cluster,,,True
BC-MAIN-b7591127,No cluster,,,True
BC-MAIN-4959ea63,72,,,True
YT-MAIN-03a159d7,No cluster,,,True
AB-MAIN-d3a4aba9,No cluster,,,True
ON-MAIN-f4fc3276,No cluster,,,True
MB-MAIN-915d9faa,83,,,False
BC-MAIN-b1fe389a,84,,,True
NL-MAIN-bb23d8a6,No cluster,,,True
NS-MAIN-c9c77a59,85,,,False
ON-MAIN-020a683c,14,,,True
ON-MAIN-b2e5c9bb,No cluster,,,True
QC-MAIN-3032c251,86,,,False
QC-MAIN-b5937543,87,,,True
QC-MAIN-64595b02,No cluster,,,True
BC-MAIN-a505d25d,88,,,False
BC-MAIN-c5d1b42d,No cluster,,,True
QC-MAIN-6a26086e,18,,,True
NL-MAIN-b64bae7a,20,,,True
NL-MAIN-18695c6d,20,,,True
ON-MAIN-1aa10efa,No cluster,,,True
BC-MAIN-23f67ea8,No cluster,,,True
BC-MAIN-6b4800fe,89,,,False
BC-MAIN-18bed6d7,No cluster,,,True
NL-MAIN-e09881ff,90,,,False
QC-MAIN-b8c826a2,No cluster,,,True
BC-MAIN-bf503b6b,91,,,True
BC-MAIN-193ddddb,No cluster,,,True
BC-MAIN-3bb6b7cd,No cluster,,,True
ON-MAIN-137bbc71,No cluster,,,True
QC-MAIN-4f03382f,15,,,True
QC-MAIN-2587e541,No cluster,,,True
BC-MAIN-23155c25,92,,,False
ON-MAIN-75f260ea,22,,,True
ON-MAIN-59a49b3e,14,,,True
ON-MAIN-00855a72,12,,,True
YT-MAIN-68c87980,No cluster,,,True
QC-MAIN-b2148882,93,,,False
ON-MAIN-4a6187a4,64,,,True
SK-MAIN-9dd2b7f8,40,,,True
ON-MAIN-387b06fe,No cluster,,,True
ON-MAIN-de2f9639,55,,,True
ON-MAIN-6e9b2449,53,,,True
ON-MAIN-f080c409,55,,,True
ON-MAIN-63b394c3,55,,,True
ON-MAIN-52224e1e,55,,,True
ON-MAIN-48fe2205,55,,,True
ON-MAIN-2e13aaa0,No cluster,,,True
MB-MAIN-e0a6250e,94,,,True
ON-MAIN-28f3f0fc,55,,,True
NL-MAIN-d9036091,95,,,True
NL-MAIN-2d8801d6,96,,,False
QC-MAIN-860bbbfc,87,,,True
YT-MAIN-e05ed9fe,No cluster,,,True
QC-MAIN-d59f82aa,No cluster,,,True
NT-MAIN-b1b28b01,23,,,True
AB-MAIN-63f096a6,No cluster,,,True
QC-MAIN-be473617,No cluster,,,True
ON-MAIN-3c468faa,97,,,False
ON-MAIN-cb85213a,98,,,False
QC-MAIN-9de9bb0d,2,,,True
ON-MAIN-c5fefb01,99,,,False
BC-MAIN-feb13c30,No cluster,,,True
YT-MAIN-5e0d8b48,No cluster,,,True
SK-MAIN-71ad0a66,No cluster,,,True
ON-MAIN-12c68d49,No cluster,,,True
SK-MAIN-bae48393,No cluster,,,True
BC-MAIN-891d3cb5,No cluster,,,True
,6,NU-TAIL-ce1b28f4,,True
,6,NU-TAIL-46b364c0,,True
,6,NU-TAIL-6612fa3a,,True
,7,NU-TAIL-f33b3dac,,False
,2,QC-TAIL-bb8684fa,,True
,4,QC-TAIL-283d8e72,,True
,4,QC-TAIL-7b82af08,,True
,100,QC-TAIL-549825c1,,True
,100,QC-TAIL-a7ada063,,True
,43,ON-TAIL-ed4dd213,,False
,9,ON-TAIL-7dc3981c,,True
,9,ON-TAIL-e4a80aee,,True
,9,ON-TAIL-76c3a363,,True
,9,ON-TAIL-9ff4d9c4,,True
,8,ON-TAIL-e10510ba,,True
,8,ON-TAIL-5365467e,,True
,8,ON-TAIL-03fd7eec,,True
,8,ON-TAIL-c526a43d,,True
,8,ON-TAIL-3f96e4ae,,True
,39,NT-TAIL-08ae73c3,,True
,39,NT-TAIL-64e79431,,True
,101,ON-TAIL-e8542ddf,,True
,101,ON-TAIL-16da9c44,,True
,101,ON-TAIL-813380da,,True
,102,NT-TAIL-555cfd36,,False
,20,QC-TAIL-06a92a93,,True
,21,QC-TAIL-f609cf33,,False
,36,BC-TAIL-7de866df,,False
,103,ON-TAIL-8b79aaa9,,True
,103,ON-TAIL-79a5c6d8,,True
,2,QC-TAIL-e6a02cd4,,True
,4,QC-TAIL-57428d40,,True
,104,NU-TAIL-e26fa98b,,True
,104,NU-TAIL-70f26e1b,,True
,84,BC-TAIL-7b57eb50,,True
,84,BC-TAIL-c4c79202,,True
,105,BC-TAIL-cffbcaae,,True
,105,BC-TAIL-f06508bf,,True
,106,ON-TAIL-d6eff356,,False
,107,BC-TAIL-4de5b9a1,,False
,54,QC-TAIL-61076560,,True
,No cluster,ON-TAIL-d1766008,,True
,108,ON-TAIL-fea82e8f,,False
,24,ON-TAIL-b678baeb,,True
,109,NS-TAIL-2436e6a6,,False
,110,ON-TAIL-3d06537b,,True
,110,ON-TAIL-ec67d07b,,True
,110,ON-TAIL-a1e34ebd,,True
,110,ON-TAIL-7fe939a9,,True
,111,ON-TAIL-28cb4751,,False
,110,ON-TAIL-d269f54a,,True
,110,ON-TAIL-f488937f,,True
,110,ON-TAIL-c64f4c25,,True
,112,BC-TAIL-276b9731,,False
,113,QC-TAIL-7fd557c2,,False
,114,QC-TAIL-6e035c3f,,False
,115,BC-TAIL-807fa93f,,True
,40,SK-TAIL-9979da56,,True
,40,SK-TAIL-51c4af72,,True
,29,SK-TAIL-5980158d,,True
,29,SK-TAIL-3a7e0186,,True
,3,ON-TAIL-f4d71c34,,False
,116,BC-TAIL-3151f401,,True
,116,BC-TAIL-d99b358a,,True
,116,BC-TAIL-6ceb6d3d,,True
,116,BC-TAIL-2a82318a,,True
,54,QC-TAIL-28d08f3e,,True
,54,QC-TAIL-d3b8bfd3,,True
,54,QC-TAIL-f441ecf0,,True
,54,QC-TAIL-49281112,,True
,54,QC-TAIL-cbf72b8b,,True
,53,ON-TAIL-247bbb8f,,True
,53,ON-TAIL-9e205ce7,,True
,53,ON-TAIL-0a70bfd6,,True
,77,QC-TAIL-b75d7f60,,True
,77,QC-TAIL-789c055f,,True
,77,QC-TAIL-7cd6506b,,True
,117,BC-TAIL-730bdb2f,,True
,117,BC-TAIL-ba9838e8,,True
,118,BC-TAIL-0ccc8207,,True
,118,BC-TAIL-d591f938,,True
,58,QC-TAIL-3745f75e,,True
,58,QC-TAIL-19f7020b,,True
,58,QC-TAIL-5edb92d4,,True
,58,QC-TAIL-589b3f9e,,True
,60,MB-TAIL-0b256eac,,True
,60,MB-TAIL-edd6f4cb,,True
,119,SK-TAIL-e1bcae6e,,False
,4,QC-TAIL-d7f1f96a,,True
,54,QC-TAIL-00540a4b,,True
,No cluster,QC-TAIL-bb37d9af,,True
,20,NL-TAIL-c872f223,,True
,120,QC-TAIL-a130f70a,,False
,79,NT-TAIL-c7b572ed,,False
,31,ON-TAIL-b8b72f09,,True
,31,ON-TAIL-e6a41bff,,True
,31,ON-TAIL-9fc8abf9,,True
,121,ON-TAIL-0dce2753,,False
,122,SK-TAIL-0bc16986,,True
,122,SK-TAIL-d222fd60,,True
,123,SK-TAIL-08c01e36,,False
,124,SK-TAIL-4cd0f09b,,False
,No cluster,ZZ-TAIL-3ba8cffb,,True
,31,ON-TAIL-e363812a,,True
,31,ON-TAIL-185d9e72,,True
,No cluster,ZZ-TAIL-9aa8d85e,,True
,31,ON-TAIL-8d3d76f1,,True
,31,ON-TAIL-52a65906,,True
,31,ON-TAIL-97f2fb1c,,True
,31,ON-TAIL-7c93051c,,True
,31,ON-TAIL-7faedf39,,True
,31,ON-TAIL-f3b07bcc,,True
,31,ON-TAIL-bdaac0ab,,True
,31,ON-TAIL-501b6735,,True
,31,ON-TAIL-9ecb480c,,True
,31,ON-TAIL-cfb752e7,,True
,31,ON-TAIL-4d0dfd5b,,True
,31,ON-TAIL-3a5c246e,,True
,31,ON-TAIL-eea7df36,,True
,No cluster,ZZ-TAIL-6913472c,,True
,44,ON-TAIL-202589c0,,True
,44,ON-TAIL-c10ae34e,,True
,44,ON-TAIL-6037a75a,,True
,No cluster,ON-TAIL-294cb34c,,True
,No cluster,ON-TAIL-3985fecf,,True
,73,ON-TAIL-c38f574d,,False
,75,QC-TAIL-583b41da,,False
,125,BC-TAIL-547aba47,,False
,126,NT-TAIL-7791ece7,,True
,126,NT-TAIL-c0247868,,True
,126,NT-TAIL-fee10612,,True
,24,ON-TAIL-378e970b,,True
,52,QC-TAIL-b60ebaec,,True
,52,QC-TAIL-8b32787f,,True
,52,QC-TAIL-ca08d778,,True
,52,QC-TAIL-0fe972f1,,True
,52,QC-TAIL-28301156,,True
,52,QC-TAIL-ed4689f3,,True
,52,QC-TAIL-d5555f0e,,True
,52,QC-TAIL-315e56b9,,True
,52,QC-TAIL-2d3dd4cf,,True
,127,AB-TAIL-7fcddd99,,True
,31,ON-TAIL-d7f2e664,,True
,2,QC-TAIL-debb4159,,True
,128,NB-TAIL-bc3447c8,,True
,56,QC-TAIL-fab4954a,,False
,129,SK-TAIL-f3596a83,,False
,18,QC-TAIL-1a45d60b,,True
,10,QC-TAIL-61fb6c9a,,True
,10,QC-TAIL-5afbac14,,True
,81,SK-TAIL-aa269859,,True
,81,SK-TAIL-21f4771d,,True
,81,SK-TAIL-447c70ce,,True
,81,SK-TAIL-924b4cac,,True
,130,NB-TAIL-2cf0efd7,,False
,131,ON-TAIL-4ffa481c,,False
,132,ON-TAIL-016edf6c,,True
,53,ON-TAIL-654f4f06,,True
,55,ON-TAIL-b4e1cde4,,True
,55,ON-TAIL-835ba312,,True
,55,ON-TAIL-e46d48a2,,True
,55,ON-TAIL-ff93b771,,True
,55,ON-TAIL-a37f6a61,,True
,2,QC-TAIL-9b1a3b83,,True
,133,BC-TAIL-d8702dd7,,True
,133,BC-TAIL-36941c82,,True
,115,BC-TAIL-698712cc,,True
,134,NL-TAIL-cf1f0646,,False
,135,BC-TAIL-6b5f1afb,,True
,135,BC-TAIL-4c4be360,,True
,135,BC-TAIL-4884614e,,True
,135,BC-TAIL-a2eef203,,True
,135,BC-TAIL-835db0fc,,True
,No cluster,BC-TAIL-5c9a010e,,True
,135,BC-TAIL-2407f3c2,,True
,135,BC-TAIL-e0eaf873,,True
,135,BC-TAIL-fd72334a,,True
,135,BC-TAIL-10c34d0e,,True
,135,BC-TAIL-d969e8de,,True
,91,BC-TAIL-178a8ba7,,True
,91,BC-TAIL-0b09d91a,,True
,91,BC-TAIL-3a31fa76,,True
,91,BC-TAIL-4cf16076,,True
,2,QC-TAIL-4370ba35,,True
,136,BC-TAIL-2d35801a,,False
,78,NT-TAIL-629f9aac,,False
,137,BC-TAIL-ab452817,,True
,137,BC-TAIL-b88d5bcf,,True
,138,YT-TAIL-e5c29fdb,,False
,139,BC-TAIL-8ae406d8,,True
,139,BC-TAIL-389120ff,,True
,139,BC-TAIL-8563a4a7,,True
,139,BC-TAIL-3c6c55a6,,True
,139,BC-TAIL-507ae78e,,True
,37,BC-TAIL-d3eec27e,,False
,140,BC-TAIL-407312ae,,True
,140,BC-TAIL-3233ee62,,True
,127,AB-TAIL-0b856bf6,,True
,128,NB-TAIL-5d7e77dd,,True
,96,NL-TAIL-45ba47c6,,False
,95,NL-TAIL-94e787ca,,True
,55,ON-TAIL-358e8a81,,True
,95,NL-TAIL-a11903a6,,True
,55,ON-TAIL-8e6e2f28,,True
,94,MB-TAIL-4e71e6e1,,True
,94,MB-TAIL-52168fea,,True
,55,ON-TAIL-bef88ce1,,True
,55,ON-TAIL-361d5ef5,,True
,55,ON-TAIL-4169443d,,True
,55,ON-TAIL-48c553b1,,True
,55,ON-TAIL-77467204,,True
,55,ON-TAIL-b36577c2,,True
,55,ON-TAIL-23577523,,True
,55,ON-TAIL-6b026135,,True
,141,NB-TAIL-c6c38e9d,,True
,141,NB-TAIL-8e5e2bc0,,True
,142,QC-TAIL-62153b3f,,True
,142,QC-TAIL-53570e91,,True
,142,QC-TAIL-169e21ab,,True
,142,QC-TAIL-831b34b1,,True
,132,ON-TAIL-0682de72,,True
,2,QC-TAIL-418125be,,True
,143,,QC-TANG-4526b08d,False
,143,,QC-TANG-173a5d88,False
,143,,QC-TANG-eb29399a,False
,85,,NS-TANG-39729d97,False
,85,,NS-TANG-cd9645ff,False
,144,,NS-TANG-4ebb9192,False
,144,,NS-TANG-355ca180,False
,95,,NL-TANG-cbfd82d4,True
,95,,NL-TANG-bd514d4f,True
,95,,NL-TANG-f82829ee,True
,95,,NL-TANG-ffecb78a,True
,109,,NS-TANG-f8efbcf8,False
,145,,NS-TANG-d9003ce0,False
,145,,NS-TANG-0f38bf4d,False
,145,,NS-TANG-f008d802,False
,146,,NS-TANG-b85277ec,False
,145,,NS-TANG-e81f4f82,False
,145,,NS-TANG-43e33773,False
,146,,NS-TANG-41ed657b,False
,145,,NS-TANG-0a01c7a2,False
,145,,NS-TANG-d0ec7282,False
,145,,NS-TANG-f92857ff,False
,145,,NS-TANG-c45175bd,False
,145,,NS-TANG-26111081,False
,145,,NS-TANG-350740cf,False
,145,,NS-TANG-f4127c22,False
,145,,NS-TANG-0c3af810,False
,145,,NS-TANG-5705033f,False
,145,,NS-TANG-a39d583e,False
,145,,NS-TANG-aa948938,False
,145,,NS-TANG-f9489cbb,False
,145,,NS-TANG-cabd53aa,False
,145,,NS-TANG-47918ac6,False
,145,,NS-TANG-c3b455e7,False
,145,,NS-TANG-64eb1c9f,False
,145,,NS-TANG-928f139b,False
,145,,NS-TANG-a0532e7c,False
,147,,NS-TANG-62ff2eee,False
,144,,NS-TANG-46cd5825,False
,148,,NS-TANG-45c7d080,False
,148,,NS-TANG-8feae4db,False
,149,,NS-TANG-86231cf6,False
,149,,NS-TANG-a5aac955,False
,149,,NS-TANG-1604a423,False
,149,,NS-TANG-e6f8df90,False
,150,,NS-TANG-75440ae2,False
,151,,NS-TANG-8fd3a164,False
,151,,NS-TANG-ce2e6c91,False
,151,,NS-TANG-06ee6b68,False
,151,,NS-TANG-846eba8e,False
,151,,NS-TANG-e2aac687,False
,151,,NS-TANG-2bd73c1c,False
,151,,NS-TANG-09bc694d,False
,151,,NS-TANG-1ae33bff,False
,152,,NS-TANG-59251450,False
,153,,NS-TANG-f3050107,False
,153,,NS-TANG-9887b72c,False
,153,,NS-TANG-9288a844,False
,153,,NS-TANG-7fcc2124,False
,153,,NS-TANG-bf4f4faa,False
,153,,NS-TANG-a9526ecd,False
,153,,NS-TANG-b146b508,False
,153,,NS-TANG-4191306d,False
,154,,NS-TANG-8cce6b3c,False
,154,,NS-TANG-7b2ae816,False
,154,,NS-TANG-3464442a,False
,154,,NS-TANG-a701830b,False
,155,,NB-TANG-9ff4da98,False
,155,,NB-TANG-b8915f5f,False
,155,,NB-TANG-00f6d27d,False
,155,,NB-TANG-639a112d,False
,155,,NB-TANG-178ba551,False
,155,,NB-TANG-f76a8a2b,False
,156,,NB-TANG-a89f6222,False
,156,,NB-TANG-beaa6d26,False
,156,,NB-TANG-4f661fba,False
,156,,NB-TANG-7a819feb,False
,157,,ON-TANG-ee7e8d18,False
,157,,ON-TANG-b962ed29,False
,158,,ON-TANG-958b8200,False
,158,,ON-TANG-09287b6f,False
,159,,ON-TANG-87df6ba6,False
,159,,ON-TANG-c0a4c51c,False
,159,,ON-TANG-3c0cbf72,False
,160,,ON-TANG-a2c63d65,False
,160,,ON-TANG-27378406,False
,160,,ON-TANG-a5df9e70,False
,160,,ON-TANG-8fa83596,False
,161,,ON-TANG-f8e6d8b8,False
,52,,QC-TANG-48a1ca03,True
,52,,QC-TANG-43472f70,True
,52,,QC-TANG-059990bd,True
,52,,QC-TANG-f182c770,True
,143,,QC-TANG-7e9dc092,False
,162,,QC-TANG-4d324699,False
,162,,QC-TANG-7b05e757,False
,162,,QC-TANG-575490d5,False
,162,,QC-TANG-25173a9f,False
,162,,QC-TANG-2fdb9c39,False
,163,,QC-TANG-bca38362,False
,163,,QC-TANG-6a1e5e78,False
,163,,QC-TANG-0ae78891,False
,163,,QC-TANG-96b990bb,False
,18,,QC-TANG-8a1e9c1e,True
,18,,QC-TANG-b9d049fc,True
,18,,QC-TANG-6458626e,True
,18,,QC-TANG-c28e0c92,True
,18,,QC-TANG-0f6c1d30,True
,18,,QC-TANG-a16aa680,True
,18,,QC-TANG-6af7b675,True
,18,,QC-TANG-35570664,True
,18,,QC-TANG-3e0f7d53,True
,164,,QC-TANG-6e5673ca,False
,163,,QC-TANG-3b74ce7c,False
,163,,QC-TANG-78e2297a,False
,163,,QC-TANG-059ce9fa,False
,163,,QC-TANG-9393aba0,False
,163,,QC-TANG-cc2f154b,False
,163,,QC-TANG-efc61824,False
,163,,QC-TANG-dfba57e0,False
,163,,QC-TANG-9e9081b4,False
,163,,QC-TANG-1502575f,False
,163,,QC-TANG-559d4e5d,False
,165,,QC-TANG-3bbb0a43,False
,165,,QC-TANG-caa12758,False
,165,,QC-TANG-40310d16,False
,2,,QC-TANG-7cdc5844,True
,2,,QC-TANG-bf660769,True
,2,,QC-TANG-49326615,True
,2,,QC-TANG-4f76704e,True
,2,,QC-TANG-4e06b861,True
,2,,QC-TANG-1e44c282,True
,2,,QC-TANG-3728ccab,True
,163,,QC-TANG-3b3c1a0d,False
,163,,QC-TANG-47faadd9,False
,163,,QC-TANG-fbb26409,False
,163,,QC-TANG-b8cc8a2c,False
,163,,QC-TANG-fcd781d9,False
,163,,QC-TANG-a059b9ee,False
,163,,QC-TANG-0ccec5da,False
,163,,QC-TANG-66f400bb,False
,166,,QC-TANG-2b9c758a,False
,10,,QC-TANG-b02b5287,True
