row_id,main_id,name,year,scenario,category,source_id,geometry
CC-03a159d7-2071_2099-ssp370-1,YT-MAIN-03a159d7,Selwyn,2071_2099,ssp370,"Dsc - Cold, dry summer, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-129.20011 62.45542)
CC-d3a4aba9-2071_2099-ssp370-1,AB-MAIN-d3a4aba9,The Cobalt Refinery Company Inc.,2071_2099,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-113.19011 53.719929)
CC-f4fc3276-2071_2099-ssp370-1,ON-MAIN-f4fc3276,Sugar Zone,2071_2099,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-85.00401 48.80496)
CC-915d9faa-2071_2099-ssp370-1,MB-MAIN-915d9faa,Tanco,2071_2099,ssp370,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-95.4502 50.4291)
CC-b1fe389a-2071_2099-ssp370-1,BC-MAIN-b1fe389a,Eskay Creek,2071_2099,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-130.43 56.653)
CC-1d2f31f9-2071_2099-ssp370-1,QC-MAIN-1d2f31f9,Kwyjibo,2071_2099,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-65.26564 51.04975)
CC-bb23d8a6-2071_2099-ssp370-1,NL-MAIN-bb23d8a6,Great Burnt Lake,2071_2099,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-56.1344 48.3758)
CC-22ce14be-2071_2099-ssp370-1,SK-MAIN-22ce14be,Santoy,2071_2099,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-103.414571 55.66778)
CC-29afbdb5-2071_2099-ssp370-1,SK-MAIN-29afbdb5,Seabee,2071_2099,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-103.622257 55.683772)
CC-c9c77a59-2071_2099-ssp370-1,NS-MAIN-c9c77a59,Moose River Consolidated,2071_2099,ssp370,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-62.94292 44.98243)
CC-020a683c-2071_2099-ssp370-1,ON-MAIN-020a683c,Hamilton Works,2071_2099,ssp370,"Cfa - Temperate, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-79.819 43.275)
CC-b2e5c9bb-2071_2099-ssp370-1,ON-MAIN-b2e5c9bb,Lake Erie Works,2071_2099,ssp370,"Cfa - Temperate, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-80.0937 42.8001)
CC-3032c251-2071_2099-ssp370-1,QC-MAIN-3032c251,Renard,2071_2099,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-72.190579 52.813913)
CC-b5937543-2071_2099-ssp370-1,QC-MAIN-b5937543,Blackrock,2071_2099,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-74.062113 49.800453)
CC-64595b02-2071_2099-ssp370-1,QC-MAIN-64595b02,Blackrock Pyrometallurgical Facility,2071_2099,ssp370,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-70.854841 48.399648)
CC-a505d25d-2071_2099-ssp370-1,BC-MAIN-a505d25d,Ootsa,2071_2099,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-127.08333 53.63333)
CC-c5d1b42d-2071_2099-ssp370-1,BC-MAIN-c5d1b42d,Berg,2071_2099,ssp370,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-127.431 53.802)
CC-6a26086e-2071_2099-ssp370-1,QC-MAIN-6a26086e,Sorel Forge,2071_2099,ssp370,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-73.124998 46.045865)
CC-b64bae7a-2071_2099-ssp370-1,NL-MAIN-b64bae7a,Scully,2071_2099,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-66.912573 52.907129)
CC-18695c6d-2071_2099-ssp370-1,NL-MAIN-18695c6d,Scully Mine - Manganese project,2071_2099,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-66.91222 52.91806)
CC-1aa10efa-2071_2099-ssp370-1,ON-MAIN-1aa10efa,Kenbridge,2071_2099,ssp370,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-93.6347 49.48357)
CC-23f67ea8-2071_2099-ssp370-1,BC-MAIN-23f67ea8,Aley,2071_2099,ssp370,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-123.77829 56.4471)
CC-6b4800fe-2071_2099-ssp370-1,BC-MAIN-6b4800fe,Gibraltar,2071_2099,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-122.28716 52.528495)
CC-18bed6d7-2071_2099-ssp370-1,BC-MAIN-18bed6d7,Yellowhead,2071_2099,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-119.817 51.52)
CC-e09881ff-2071_2099-ssp370-1,NL-MAIN-e09881ff,DSO (3 and 4),2071_2099,ssp370,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-67.081916 54.890828)
CC-b8c826a2-2071_2099-ssp370-1,QC-MAIN-b8c826a2,DSO (Goodwood),2071_2099,ssp370,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-67.34778 55.09939)
CC-bf503b6b-2071_2099-ssp370-1,BC-MAIN-bf503b6b,Highland Valley,2071_2099,ssp370,"BSk - Arid, steppe, cold",https://doi.org/10.1038/s41597-023-02549-6,POINT (-121.0483 50.4855)
CC-193ddddb-2071_2099-ssp370-1,BC-MAIN-193ddddb,Schaft Creek,2071_2099,ssp370,"Dsc - Cold, dry summer, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-131 57.36667)
CC-3bb6b7cd-2071_2099-ssp370-1,BC-MAIN-3bb6b7cd,Trail,2071_2099,ssp370,"Csa - Temperate, dry summer, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-117.7137 49.0999)
CC-2587e541-2071_2099-ssp370-1,QC-MAIN-2587e541,Strange Lake,2071_2099,ssp370,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-64.2 56.35)
CC-23155c25-2071_2099-ssp370-1,BC-MAIN-23155c25,Myra Falls,2071_2099,ssp370,"Csb - Temperate, dry summer, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-125.59 49.57)
CC-68c87980-2071_2099-ssp370-1,YT-MAIN-68c87980,Freegold Mountain,2071_2099,ssp370,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-137.2 62.3)
CC-b2148882-2071_2099-ssp370-1,QC-MAIN-b2148882,Troilus,2071_2099,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-74.46 51.01)
CC-4a6187a4-2071_2099-ssp370-1,ON-MAIN-4a6187a4,RapidSX Demonstration Plant,2071_2099,ssp370,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-76.5 44.233334)
CC-9dd2b7f8-2071_2099-ssp370-1,SK-MAIN-9dd2b7f8,Horseshoe-Raven,2071_2099,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-103.73639 58.15333)
CC-387b06fe-2071_2099-ssp370-1,ON-MAIN-387b06fe,Welland Mill,2071_2099,ssp370,"Cfa - Temperate, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-79.235065 42.998265)
CC-de2f9639-2071_2099-ssp370-1,ON-MAIN-de2f9639,Clarabelle,2071_2099,ssp370,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.056782 46.495822)
CC-6e9b2449-2071_2099-ssp370-1,ON-MAIN-6e9b2449,Coleman,2071_2099,ssp370,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.3397 46.6771)
CC-f080c409-2071_2099-ssp370-1,ON-MAIN-f080c409,Copper Cliff Complex,2071_2099,ssp370,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.068205 46.491445)
CC-63b394c3-2071_2099-ssp370-1,ON-MAIN-63b394c3,Copper Cliff Complex,2071_2099,ssp370,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.0569 46.4801)
CC-52224e1e-2071_2099-ssp370-1,ON-MAIN-52224e1e,Creighton,2071_2099,ssp370,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.1861 46.474)
CC-48fe2205-2071_2099-ssp370-1,ON-MAIN-48fe2205,Garson,2071_2099,ssp370,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-80.857 46.568)
CC-2e13aaa0-2071_2099-ssp370-1,ON-MAIN-2e13aaa0,Port Colborne,2071_2099,ssp370,"Cfa - Temperate, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-79.24 42.883)
CC-e0a6250e-2071_2099-ssp370-1,MB-MAIN-e0a6250e,Thompson (T-1 and T-3),2071_2099,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-97.8444 55.7152)
CC-28f3f0fc-2071_2099-ssp370-1,ON-MAIN-28f3f0fc,Totten,2071_2099,ssp370,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.454839 46.381174)
CC-d9036091-2071_2099-ssp370-1,NL-MAIN-d9036091,Long Harbour,2071_2099,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-53.811792 47.410938)
CC-2d8801d6-2071_2099-ssp370-1,NL-MAIN-2d8801d6,Voisey’s Bay,2071_2099,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-62.090855 56.331659)
CC-860bbbfc-2071_2099-ssp370-1,QC-MAIN-860bbbfc,Lac Doré Vanadium,2071_2099,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-73.95682 49.84573)
CC-e05ed9fe-2071_2099-ssp370-1,YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),2071_2099,ssp370,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-135.8456 64.0322)
CC-d59f82aa-2071_2099-ssp370-1,QC-MAIN-d59f82aa,Sirmac,2071_2099,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-75.47624 50.62225)
CC-b1b28b01-2071_2099-ssp370-1,NT-MAIN-b1b28b01,Nechalacho - T-Zone & Tardiff Zone,2071_2099,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-112.59972 62.11806)
CC-63f096a6-2071_2099-ssp370-1,AB-MAIN-63f096a6,Rainbow Lake,2071_2099,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-119.30174 58.50664)
CC-be473617-2071_2099-ssp370-1,QC-MAIN-be473617,Mont Sorcier,2071_2099,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-74.127578 49.918163)
CC-3c468faa-2071_2099-ssp370-1,ON-MAIN-3c468faa,Superior Lake,2071_2099,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-87.38361 48.9775)
CC-cb85213a-2071_2099-ssp370-1,ON-MAIN-cb85213a,Eagle River,2071_2099,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-85.4619 47.9861)
CC-9de9bb0d-2071_2099-ssp370-1,QC-MAIN-9de9bb0d,Kiena,2071_2099,ssp370,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-77.91 48.12)
CC-c5fefb01-2071_2099-ssp370-1,ON-MAIN-c5fefb01,Mishi,2071_2099,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-85.4525 48.11028)
CC-feb13c30-2071_2099-ssp370-1,BC-MAIN-feb13c30,Record Ridge,2071_2099,ssp370,"Dsb - Cold, dry summer, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-117.884 49.082)
CC-5e0d8b48-2071_2099-ssp370-1,YT-MAIN-5e0d8b48,Casino,2071_2099,ssp370,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-138.83333 62.73333)
CC-12c68d49-2071_2099-ssp370-1,ON-MAIN-12c68d49,Eagle's Nest,2071_2099,ssp370,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-86.3038 52.74202)
CC-891d3cb5-2071_2099-ssp370-1,BC-MAIN-891d3cb5,Akie,2071_2099,ssp370,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-124.86599 57.38088)
CC-5801b453-2071_2099-ssp585-1,QC-MAIN-5801b453,Abcourt-Barvue,2071_2099,ssp585,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-77.67901 48.52154)
CC-d29e0839-2071_2099-ssp585-1,QC-MAIN-d29e0839,Sleeping Giant,2071_2099,ssp585,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-77.97434 49.13259)
CC-f1ff4920-2071_2099-ssp585-1,QC-MAIN-f1ff4920,Akasaba West,2071_2099,ssp585,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-77.58 48.04)
CC-4ea8ac9d-2071_2099-ssp585-1,NU-MAIN-4ea8ac9d,Amaruq,2071_2099,ssp585,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-96.697 65.415)
CC-e7e6a960-2071_2099-ssp585-1,QC-MAIN-e7e6a960,Canadian Malartic,2071_2099,ssp585,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-78.130824 48.122223)
CC-aeafbb59-2071_2099-ssp585-1,ON-MAIN-aeafbb59,Detour Lake,2071_2099,ssp585,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-79.717631 50.018143)
CC-c0660aec-2071_2099-ssp585-1,QC-MAIN-c0660aec,Goldex,2071_2099,ssp585,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-77.8733 48.0926)
CC-e51eda66-2071_2099-ssp585-1,QC-MAIN-e51eda66,LaRonde,2071_2099,ssp585,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-78.428 48.2516)
CC-1f126a43-2071_2099-ssp585-1,ON-MAIN-1f126a43,Macassa,2071_2099,ssp585,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-80.071637 48.142528)
CC-730aefe3-2071_2099-ssp585-1,NU-MAIN-730aefe3,Meadowbank,2071_2099,ssp585,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-96.071313 65.0199956)
CC-8b0264c9-2071_2099-ssp585-1,NU-MAIN-8b0264c9,Meliadine,2071_2099,ssp585,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-92.220206 63.031529)
CC-5d21dbd5-2071_2099-ssp585-1,MB-MAIN-5d21dbd5,Monument Bay,2071_2099,ssp585,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-92.914016 54.446415)
CC-74997012-2071_2099-ssp585-1,ON-MAIN-74997012,Upper Beaver,2071_2099,ssp585,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-79.76 48.16)
CC-687b8c8d-2071_2099-ssp585-1,ON-MAIN-687b8c8d,Island,2071_2099,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-84.449604 48.285667)
CC-7607a50e-2071_2099-ssp585-1,ON-MAIN-7607a50e,Young-Davidson,2071_2099,ssp585,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-80.67444 47.94667)
CC-52c01ae4-2071_2099-ssp585-1,QC-MAIN-52c01ae4,Baie-Comeau,2071_2099,ssp585,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-68.1491 49.2562)
CC-eac5a52b-2071_2099-ssp585-1,QC-MAIN-eac5a52b,Deschambault,2071_2099,ssp585,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-71.9467 46.6939)
CC-81a288d0-2071_2099-ssp585-1,QC-MAIN-81a288d0,Elysis,2071_2099,ssp585,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-71.17565 48.43214)
CC-c8966bdc-2071_2099-ssp585-1,QC-MAIN-c8966bdc,Bécancour,2071_2099,ssp585,,https://doi.org/10.1038/s41597-023-02549-6,POINT (-72.3852 46.381)
CC-eab8c362-2071_2099-ssp585-1,ON-MAIN-eab8c362,Algoma Steel,2071_2099,ssp585,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-84.36664 46.52055)
CC-8c7063b2-2071_2099-ssp585-1,QC-MAIN-8c7063b2,James Bay Lithium,2071_2099,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-77.06667 52.23333)
CC-3ef4f421-2071_2099-ssp585-1,BC-MAIN-3ef4f421,Avanti Kitsault,2071_2099,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-129.419 55.422)
CC-9fed34a8-2071_2099-ssp585-1,AB-MAIN-9fed34a8,AltaSteel,2071_2099,ssp585,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-113.387962 53.492783)
CC-33c09b8b-2071_2099-ssp585-1,QC-MAIN-33c09b8b,Fire Lake,2071_2099,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-67.363935 52.352998)
CC-084bd95c-2071_2099-ssp585-1,QC-MAIN-084bd95c,Mont-Wright,2071_2099,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-67.330058 52.757053)
CC-1eee4ace-2071_2099-ssp585-1,QC-MAIN-1eee4ace,Contrecœur East,2071_2099,ssp585,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-73.249081 45.837723)
CC-844dcc47-2071_2099-ssp585-1,QC-MAIN-844dcc47,Contrecœur West,2071_2099,ssp585,,https://doi.org/10.1038/s41597-023-02549-6,POINT (-73.263268 45.819938)
CC-e25eed27-2071_2099-ssp585-1,QC-MAIN-e25eed27,Port-Cartier,2071_2099,ssp585,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-66.797531 50.03213)
CC-4c35e094-2071_2099-ssp585-1,ON-MAIN-4c35e094,ArcelorMittal Dofasco,2071_2099,ssp585,"Cfa - Temperate, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-79.805204 43.269132)
CC-8825d90d-2071_2099-ssp585-1,ON-MAIN-8825d90d,Magino,2071_2099,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-84.45744 48.28869)
CC-de2e2f8e-2071_2099-ssp585-1,SK-MAIN-de2e2f8e,Prairie Lithium,2071_2099,ssp585,"BSk - Arid, steppe, cold",https://doi.org/10.1038/s41597-023-02549-6,POINT (-103.63518 49.21363)
CC-e928d96a-2071_2099-ssp585-1,ON-MAIN-e928d96a,Brampton,2071_2099,ssp585,"Cfa - Temperate, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-79.722125 43.691066)
CC-4f11f183-2071_2099-ssp585-1,NT-MAIN-4f11f183,Nechalacho - Basal Zone,2071_2099,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-112.59972 62.11806)
CC-46f71d5b-2071_2099-ssp585-1,ON-MAIN-46f71d5b,Separation Rapids,2071_2099,ssp585,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-94.58258 50.266)
CC-5154702a-2071_2099-ssp585-1,NU-MAIN-5154702a,Mary River,2071_2099,ssp585,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-78.556869 71.340446)
CC-6e9be24e-2071_2099-ssp585-1,ON-MAIN-6e9be24e,Hemlo (Williams),2071_2099,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-85.91598 48.695726)
CC-8434dce0-2071_2099-ssp585-1,AB-MAIN-8434dce0,Baymag,2071_2099,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-115.210061 51.060022)
CC-2cc9bb06-2071_2099-ssp585-1,YT-MAIN-2cc9bb06,Kudz Ze Kayah,2071_2099,ssp585,"Dsc - Cold, dry summer, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-130.59894 61.47108)
CC-895cb178-2071_2099-ssp585-1,NL-MAIN-895cb178,Buchans River,2071_2099,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-56.855965 48.829018)
CC-6c1d6ee6-2071_2099-ssp585-1,NT-MAIN-6c1d6ee6,Ekati,2071_2099,ssp585,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-110.618 64.715)
CC-0c5b40d8-2071_2099-ssp585-1,NB-MAIN-0c5b40d8,Nash Creek,2071_2099,ssp585,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-66.09771 47.88939)
CC-484e4fa3-2071_2099-ssp585-1,ON-MAIN-484e4fa3,Blind River,2071_2099,ssp585,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-83.017246 46.180896)
CC-91cf5448-2071_2099-ssp585-1,SK-MAIN-91cf5448,Cigar Lake,2071_2099,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-104.54123 58.06819)
CC-bb89158f-2071_2099-ssp585-1,SK-MAIN-bb89158f,Key Lake,2071_2099,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-105.647 57.207)
CC-d3c471e8-2071_2099-ssp585-1,SK-MAIN-d3c471e8,McArthur River,2071_2099,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-105.053 57.7637)
CC-237587f6-2071_2099-ssp585-1,ON-MAIN-237587f6,Port Hope,2071_2099,ssp585,"Cfa - Temperate, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-78.2943 43.9429)
CC-4c5c1179-2071_2099-ssp585-1,ON-MAIN-4c5c1179,Crawford,2071_2099,ssp585,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-81.37309 48.83972)
CC-8e04eb21-2071_2099-ssp585-1,NB-MAIN-8e04eb21,Murray Brook,2071_2099,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-66.43167 47.52528)
CC-37e9571e-2071_2099-ssp585-1,ON-MAIN-37e9571e,Thierry,2071_2099,ssp585,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-90.34694 51.49667)
CC-3e7d42ac-2071_2099-ssp585-1,NB-MAIN-3e7d42ac,Woodstock,2071_2099,ssp585,"Dfa - Cold, no dry season, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-67.64 46.18)
CC-eae1621e-2071_2099-ssp585-1,NU-MAIN-eae1621e,Ferguson Lake,2071_2099,ssp585,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-96.83306 62.87306)
CC-5ce331b8-2071_2099-ssp585-1,QC-MAIN-5ce331b8,Nunavik Nickel,2071_2099,ssp585,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-74.1375 61.420856)
CC-eba3e309-2071_2099-ssp585-1,BC-MAIN-eba3e309,Golden Crown,2071_2099,ssp585,"Dsa - Cold, dry summer, hot summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-118.59 49.09)
CC-e34feb4d-2071_2099-ssp585-1,BC-MAIN-e34feb4d,Kemess,2071_2099,ssp585,"Dfc - Cold, no dry season, cold summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-126.77117 57.05037)
CC-ed23117f-2071_2099-ssp585-1,BC-MAIN-ed23117f,Mount Milligan,2071_2099,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-124.031 55.118)
CC-089f3c60-2071_2099-ssp585-1,QC-MAIN-089f3c60,Bloom Lake,2071_2099,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-67.28 52.84)
CC-251d6364-2071_2099-ssp585-1,NL-MAIN-251d6364,Beaver Brook,2071_2099,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-55.196 48.715909)
CC-be399420-2071_2099-ssp585-1,ON-MAIN-be399420,Thunder Bay North,2071_2099,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-88.931 48.79)
CC-3330383b-2071_2099-ssp585-1,QC-MAIN-3330383b,Eldor (Ashram),2071_2099,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-68.40417 56.94583)
CC-6fca9d6d-2071_2099-ssp585-1,MB-MAIN-6fca9d6d,Lynn Lake,2071_2099,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-101.03486 56.85217)
CC-d4e2812a-2071_2099-ssp585-1,QC-MAIN-d4e2812a,Rose,2071_2099,ssp585,"Dfb - Cold, no dry season, warm summer",https://doi.org/10.1038/s41597-023-02549-6,POINT (-76.172 52.022485)
