Facility ID,Facility name,Company name,City,Address,Postal code,Province,Latitude,Longitude,Total emissions,Units,Report year,Industry classification,Industry classification link,Facility information,Facility details
10441,Lethbridge Waste and Recycling Centre Disposal Site,City of Lethbridge,Lethbridge,213044 TWP RD 10-0,T1J 4P4,Alberta,49.47331,-112.47621,79.47,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10441-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110441&GoCTemplateCulture=en-CA
"
10442,Landfill,City of Saskatoon,Saskatoon,42 Valley Road,S7M 5Y1,Saskatchewan,52.09923,-106.70651,98.53,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10442-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110442&GoCTemplateCulture=en-CA
"
10443,Vancouver Landfill,City of Vancouver,Delta,5400 72nd Street,V4K 3N2,British Columbia,49.099,-123.024,127.17,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10443-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110443&GoCTemplateCulture=en-CA
"
10444,Kilcona Landfill,"City of Winnipeg, Water & Waste Department",Winnipeg,1229 Springfield Road,R3E 1X1,Manitoba,49.93123,-97.04538,41.2,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10444-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110444&GoCTemplateCulture=en-CA
"
10446,Berland Gas Plant (14-15-059-24W5) - TOU,Tourmaline Oil Corp,Greenview,,N/A,Alberta,54.10681,-117.51674,29.28,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10446-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110446&GoCTemplateCulture=en-CA
"
10447,Noel Sweet Gas Plant,Cenovus Energy Inc.,,,N/A,British Columbia,55.294,-120.484,42.68,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10447-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110447&GoCTemplateCulture=en-CA
"
10451,Narraway Sweet Gas Plant 10-08,Canadian Natural Resources Limited,,,N/A,Alberta,54.35022,-119.4578,27.67,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10451-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110451&GoCTemplateCulture=en-CA
"
10452,Domtar Usine de Windsor,Domtar Inc.,Windsor,609 rang 12,J1S 2L9,Quebec,45.5644,-71.979,134.11,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Paper (except Newsprint) Mills,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=322121&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10452-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110452&GoCTemplateCulture=en-CA
"
10453,East Windsor Cogeneration Centre,East Windsor Cogeneration LP,Windsor,224 Cadillac Street,N8Y 2S7,Ontario,42.32552,-83.00067,6.44,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Fossil-Fuel Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10453-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110453&GoCTemplateCulture=en-CA
"
10454,Gunnell Comp Stn b-023-F,NTE Energy Canada Ltd,,,N/A,British Columbia,58.85197,-121.7858,9.82,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10454-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110454&GoCTemplateCulture=en-CA
"
10455,Resthaven Sweet Gas Plant 08-11,Pembina Pipeline Corporation,,,N/A,Alberta,54.1725,-118.3276,226.84,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10455-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110455&GoCTemplateCulture=en-CA
"
10456,Sexsmith Sour Gas Plant,Ovintiv Canada ULC,Sexsmith,,T0H 3C0,Alberta,55.4819,-119.0592,82.8,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10456-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110456&GoCTemplateCulture=en-CA
"
10457,Sierra Sour Gas Plant,NTE Energy Canada Ltd,Sierra,,N/A,British Columbia,58.6856,-121.3178,84.08,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10457-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110457&GoCTemplateCulture=en-CA
"
10458,Steeprock Sour Gas Plant,Veresen Midstream General Partner Inc.,,,N/A,British Columbia,55.3007,-120.0284,60.94,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10458-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110458&GoCTemplateCulture=en-CA
"
10459,Pearl Street Steam Plant,Enwave Energy Corporation,Toronto,0 120 Pearl Street,M5H 1L2,Ontario,43.6482,-79.3858,131.01,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Steam and Air-Conditioning Supply,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221330&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10459-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110459&GoCTemplateCulture=en-CA
"
10460,Walton Street Steam Plant,Enwave Energy Corporation,Toronto,0 95 Walton Street,M5G 1H9,Ontario,43.6576,-79.3854,80.36,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Steam and Air-Conditioning Supply,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221330&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10460-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110460&GoCTemplateCulture=en-CA
"
10461,Gold Bar Wastewater Treatment Plant,EPCOR Water Services Inc.,Edmonton,10977 50 Street Northwest,T6A 2E9,Alberta,53.5608,-113.4153,41.92,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Sewage Treatment Facilities,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221320&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10461-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110461&GoCTemplateCulture=en-CA
"
10465,Foster Creek SAGD Bitumen Battery (with Cogen),Cenovus FCCL Ltd.,Bonnyville,0,T9N 2J7,Alberta,55.0696,-110.5361,3558.09,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,In-situ oil sands extraction,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211141&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10465-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110465&GoCTemplateCulture=en-CA
"
10466,Flakeboard Company Limited,Arauco Canada Limited,Sault Ste Marie,657 Baseline Road,P6A 5K6,Ontario,46.5183,-84.4148,31.81,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Particle Board and Fibreboard Mills,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=321216&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10466-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110466&GoCTemplateCulture=en-CA
"
10467,Ford Oakville Assembly Complex,"Ford Motor Company of Canada, Limited",Oakville,1 The Canadian Road,L6J 5C9,Ontario,43.484,-79.6692,65.34,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Automobile and Light-Duty Motor Vehicle Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=336110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10467-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110467&GoCTemplateCulture=en-CA
"
10468,Musselwhite Mine,GOLDCORP CANADA LTD,"Concession, Kenora District",,N/A,Ontario,52.60389,-90.36806,36.87,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Gold and Silver Ore Mining,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=212220&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10468-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110468&GoCTemplateCulture=en-CA
"
10469,Goreway Power Station,Goreway Station Partnership,Brampton,8600 Goreway Drive,L6T 0A8,Ontario,43.7465,-79.6799,994.99,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Fossil-Fuel Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10469-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110469&GoCTemplateCulture=en-CA
"
10470,Metro Vancouver Waste-to-Energy Facility,Greater Vancouver Sewerage and Drainage District,Burnaby,5150 Riverbend Dr.,V3N 4V3,British Columbia,49.1866,-122.9785,127.24,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10470-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110470&GoCTemplateCulture=en-CA
"
10471,Green Lane Landfill,Green Lane Landfill,St. Thomas,38593 Third Line R.R. 7,N5P 3T2,Ontario,42.8156,-81.3267,135.81,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10471-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110471&GoCTemplateCulture=en-CA
"
10472,Johnstown,Greenfield Global Inc.,Johnstown,141 Commerce Drive,K0E 1T0,Ontario,44.7353,-75.4842,106.59,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Other Basic Organic Chemical Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=325190&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10472-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110472&GoCTemplateCulture=en-CA
"
10475,Lloydminster Refinery,Cenovus Energy Inc.,Lloydminster,5650 52nd Street,T9V 0R7,Alberta,53.28812,-110.01941,98.12,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Asphalt Paving Mixture and Block Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=324121&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10475-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110475&GoCTemplateCulture=en-CA
"
10476,Rainbow Lake Gas plant,Cenovus Energy Inc.,Rainbow Lake,,T0H 2Y0,Alberta,58.45067,-119.2384,47.84,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10476-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110476&GoCTemplateCulture=en-CA
"
10478,IGPC Ethanol Inc.,IGPC Ethanol Inc.,Aylmer,89 Progress Drive,N5H 2R9,Ontario,42.7827,-80.9813,130.73,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Other Basic Organic Chemical Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=325190&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10478-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110478&GoCTemplateCulture=en-CA
"
10479,Kingston Site,INVISTA (Canada) Company,Kingston,455 Front road,K7L 4Z6,Ontario,44.2159,-76.5553,75.34,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Artificial and Synthetic Fibres and Filaments Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=325220&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10479-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110479&GoCTemplateCulture=en-CA
"
10481,Irving Consumer Products Limited,Irving Consumer Products Limited,Toronto,0 1551 Weston Road,M6M 4Y4,Ontario,43.69424,-79.50424,115.17,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Paper (except Newsprint) Mills,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=322121&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10481-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110481&GoCTemplateCulture=en-CA
"
10482,Jungbunzlauer Canada Inc.,Jungbunzlauer Canada Inc.,Port Colborne,1555 Elm Street,L3K 5V5,Ontario,42.9212,-79.2554,131.32,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Other Basic Organic Chemical Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=325190&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10482-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110482&GoCTemplateCulture=en-CA
"
10485,Nordegg River Gas Plant,Keyera Corp,Nordegg,,N/A,Alberta,52.77972,-115.66688,15.99,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10485-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110485&GoCTemplateCulture=en-CA
"
10487,Kruger Products Inc,Kruger Products Inc,New Westminster,1625 5th Avenue,V3M 1Z7,British Columbia,49.20139,-122.93611,16.51,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Paper (except Newsprint) Mills,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=322121&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10487-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110487&GoCTemplateCulture=en-CA
"
10488,"Produits Kruger inc., usine de Gatineau",Produits Kruger inc.,Gatineau,20 Laurier Street,J8X 4H3,Quebec,45.4255,-75.70846,52.15,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Paper (except Newsprint) Mills,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=322121&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10488-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110488&GoCTemplateCulture=en-CA
"
10489,"Lake Utopia Paper A Division of J.D. Irving, Limited","Lake Utopia Paper A Division of J.D. Irving, Limited",Utopia,0 600 Route 785,E5C 2K4,New Brunswick,45.1567,-66.7714,23.89,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Paperboard Mills,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=322130&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10489-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110489&GoCTemplateCulture=en-CA
"
10490,Lantic Inc. - Raffinerie Montréal,Lantic Inc. - Raffinerie Montréal,Montréal,4026 Notre-Dame Street East,H1W 2K3,Quebec,45.54611,-73.5335,79.54,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Sugar Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=311310&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10490-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110490&GoCTemplateCulture=en-CA
"
10491,Lantic Inc. Taber Beet Sugar Factory,Lantic Inc. Taber Factory,Taber,0 5405 64th Street Street,T1G 2C4,Alberta,49.7894,-112.1261,105.55,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Sugar Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=311310&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10491-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110491&GoCTemplateCulture=en-CA
"
10492,"Lidya Énergie, s.e.c.","Lidya Énergie, s.e.c.",Lachute,6985 des Sources Road,J8H 2C5,Quebec,45.3634,-74.1457,1.5,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Other Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221119&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10492-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110492&GoCTemplateCulture=en-CA
"
10493,"Magellan Aerospace, Haley","Magellan Aerospace Limited, Haley",Haley,0 634 Magnesium Road East,K0J 1Y0,Ontario,45.5964,-76.7552,49.06,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Non-Ferrous Foundries (except Die-Casting),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331529&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10493-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110493&GoCTemplateCulture=en-CA
"
10495,Meadow Lake Mechanical Pulp,Meadow Lake Mechanical Pulp,Meadow Lake,,S9X 1V7,Saskatchewan,54.15686,-108.28572,69.01,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Mechanical Pulp Mills,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=322111&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10495-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110495&GoCTemplateCulture=en-CA
"
10496,MEG Christina Lake Regional Project,MEG Energy Corp.,Regional Municipality of Wood ,,T2T 6N9,Alberta,55.6664,-110.714,1174.76,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,In-situ oil sands extraction,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211141&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10496-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110496&GoCTemplateCulture=en-CA
"
10497,Whitecourt Pulp Division,Millar Western Forest Products Ltd.,Whitecourt,50 Mill Road,T7S 1N9,Alberta,54.1444,-115.6917,61.76,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Mechanical Pulp Mills,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=322111&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10497-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110497&GoCTemplateCulture=en-CA
"
10499,Sylvan Lake Gas Plant,BTG Energy Inc,Eckville,,T0M 0X0,Alberta,52.2293,-114.39628,39.32,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10499-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110499&GoCTemplateCulture=en-CA
"
10501,Moore Site,NOVA Chemicals Corporation (OBPS),Mooretown,510 Moore Line,N0N 1M0,Ontario,42.8489,-82.4244,46.37,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Resin and Synthetic Rubber Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=325210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10501-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110501&GoCTemplateCulture=en-CA
"
10510,Fort Smith Plant,NWT Power Corp,Fort Smith,40 Highway 5 Highway,X0E 0P0,Northwest Territories,60,-111.87001,10.4,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Fossil-Fuel Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10510-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110510&GoCTemplateCulture=en-CA
"
10513,Inuvik Plant,NWT Power Corp,Inuvik,106  Veteran's Way,X0E 0T0,Northwest Territories,68.35554,-133.73038,8.32,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Fossil-Fuel Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10513-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110513&GoCTemplateCulture=en-CA
"
10514,Jackfish Plant,NWT Power Corp,Yellowknife,Corner of Highway 3 & 4,X1A 2P7,Northwest Territories,62.46922,-114.38101,51.97,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Fossil-Fuel Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10514-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110514&GoCTemplateCulture=en-CA
"
10527,Plant #34 Montreal,O-I Canada Corp.,Montreal,2376 Wellington Street,H3K 1X6,Quebec,45.47359,-73.56072,60.99,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Glass Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=327214&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10527-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110527&GoCTemplateCulture=en-CA
"
10528,Trend Mine (SFO),Peace River Coal Inc.,Tumbler Ridge,0 1 PDR-46 Road,V0C 2W0,British Columbia,55.0343,-120.975,23.77,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Bituminous Coal Mining,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=212114&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10528-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110528&GoCTemplateCulture=en-CA
"
10531,Peyto Oldman 11-17-055-21W5,Peyto Exploration and Development Corporation,,,N/A,Alberta,53.75495,-117.09094,87.46,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2023,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10531-2023.html,"http://indicators-map.canada.ca/App/Detail?id=0110531&GoCTemplateCulture=en-CA
"
