facility_id,cluster_id,polygon_id
YT-MAIN-ab926389-1,0,YT-TANG-ed9ed09f-1
YT-MAIN-ab926389-1,0,YT-TANG-ed9ed09f-1
YT-MAIN-ab926389-1,0,YT-TANG-ed9ed09f-1
YT-MAIN-ab926389-1,0,YT-TANG-ed9ed09f-1
YT-MAIN-ab926389-1,0,YT-TANG-ed9ed09f-1
YT-MAIN-ab926389-1,0,YT-TANG-ed9ed09f-1
YT-MAIN-ab926389-1,0,YT-TANG-ed9ed09f-1
YT-MAIN-ab926389-1,0,YT-TANG-ed9ed09f-1
YT-MAIN-ab926389-1,0,YT-TANG-ed9ed09f-1
YT-MAIN-ab926389-1,0,YT-TANG-ed9ed09f-1
YT-MAIN-ab926389-1,0,YT-TANG-a25ca41d-1
YT-MAIN-ab926389-1,0,YT-TANG-a25ca41d-1
YT-MAIN-ab926389-1,0,YT-TANG-a25ca41d-1
YT-MAIN-ab926389-1,0,YT-TANG-a25ca41d-1
YT-MAIN-ab926389-1,0,YT-TANG-a25ca41d-1
YT-MAIN-ab926389-1,0,YT-TANG-a25ca41d-1
YT-MAIN-ab926389-1,0,YT-TANG-a25ca41d-1
YT-MAIN-ab926389-1,0,YT-TANG-a25ca41d-1
YT-MAIN-ab926389-1,0,YT-TANG-a25ca41d-1
YT-MAIN-ab926389-1,0,YT-TANG-a25ca41d-1
YT-MAIN-ab926389-1,0,YT-TANG-a25ca41d-1
YT-MAIN-ab926389-1,0,YT-TANG-a25ca41d-1
YT-MAIN-ab926389-1,0,YT-TANG-a25ca41d-1
YT-MAIN-ab926389-1,0,YT-TANG-a25ca41d-1
YT-MAIN-ab926389-1,0,YT-TANG-a25ca41d-1
YT-MAIN-ab926389-1,0,YT-TANG-a25ca41d-1
YT-MAIN-ab926389-1,0,YT-TANG-a25ca41d-1
YT-MAIN-ab926389-1,0,YT-TANG-a25ca41d-1
NU-MAIN-15f39d07-1,1,
ON-MAIN-87c0220c-1,2,ON-TANG-a40a6f4e-1
ON-MAIN-87c0220c-1,2,ON-TANG-a40a6f4e-1
ON-MAIN-87c0220c-1,2,ON-TANG-a40a6f4e-1
ON-MAIN-87c0220c-1,2,ON-TANG-a40a6f4e-1
ON-MAIN-87c0220c-1,2,ON-TANG-a40a6f4e-1
ON-MAIN-87c0220c-1,2,ON-TANG-a40a6f4e-1
ON-MAIN-87c0220c-1,2,ON-TANG-a40a6f4e-1
ON-MAIN-87c0220c-1,2,ON-TANG-a40a6f4e-1
ON-MAIN-87c0220c-1,2,ON-TANG-a40a6f4e-1
ON-MAIN-87c0220c-1,2,ON-TANG-a40a6f4e-1
ON-MAIN-87c0220c-1,2,ON-TANG-49ffd805-1
ON-MAIN-87c0220c-1,2,ON-TANG-49ffd805-1
ON-MAIN-87c0220c-1,2,ON-TANG-49ffd805-1
ON-MAIN-87c0220c-1,2,ON-TANG-49ffd805-1
ON-MAIN-87c0220c-1,2,ON-TANG-49ffd805-1
ON-MAIN-87c0220c-1,2,ON-TANG-29ad494f-1
ON-MAIN-87c0220c-1,2,ON-TANG-29ad494f-1
ON-MAIN-87c0220c-1,2,ON-TANG-29ad494f-1
ON-MAIN-87c0220c-1,2,ON-TANG-29ad494f-1
ON-MAIN-87c0220c-1,2,ON-TANG-29ad494f-1
ON-MAIN-87c0220c-1,2,ON-TANG-29ad494f-1
ON-MAIN-87c0220c-1,2,ON-TANG-29ad494f-1
ON-MAIN-87c0220c-1,2,ON-TANG-29ad494f-1
ON-MAIN-87c0220c-1,2,ON-TANG-29ad494f-1
ON-MAIN-87c0220c-1,2,ON-TANG-29ad494f-1
ON-MAIN-87c0220c-1,2,ON-TANG-c2f9b0db-1
ON-MAIN-87c0220c-1,2,ON-TANG-c2f9b0db-1
ON-MAIN-87c0220c-1,2,ON-TANG-c2f9b0db-1
ON-MAIN-87c0220c-1,2,ON-TANG-c2f9b0db-1
ON-MAIN-87c0220c-1,2,ON-TANG-c2f9b0db-1
ON-MAIN-87c0220c-1,2,ON-TANG-c2f9b0db-1
ON-MAIN-87c0220c-1,2,ON-TANG-c56e232d-1
ON-MAIN-87c0220c-1,2,ON-TANG-c56e232d-1
ON-MAIN-87c0220c-1,2,ON-TANG-c56e232d-1
ON-MAIN-87c0220c-1,2,ON-TANG-c56e232d-1
ON-MAIN-87c0220c-1,2,ON-TANG-c56e232d-1
ON-MAIN-87c0220c-1,2,ON-TANG-c56e232d-1
ON-MAIN-87c0220c-1,2,ON-TANG-35f8714d-1
ON-MAIN-87c0220c-1,2,ON-TANG-35f8714d-1
ON-MAIN-87c0220c-1,2,ON-TANG-35f8714d-1
ON-MAIN-87c0220c-1,2,ON-TANG-f422ebef-1
ON-MAIN-87c0220c-1,2,ON-TANG-f422ebef-1
ON-MAIN-87c0220c-1,2,ON-TANG-f422ebef-1
ON-MAIN-87c0220c-1,2,ON-TANG-f422ebef-1
ON-MAIN-87c0220c-1,2,ON-TANG-f422ebef-1
ON-MAIN-87c0220c-1,2,ON-TANG-f422ebef-1
ON-MAIN-87c0220c-1,2,ON-TANG-f422ebef-1
ON-MAIN-87c0220c-1,2,ON-TANG-f422ebef-1
ON-MAIN-87c0220c-1,2,ON-TANG-f422ebef-1
NU-MAIN-22b6a486-1,3,NU-TANG-7f219702-1
NU-MAIN-22b6a486-1,3,NU-TANG-7f219702-1
NU-MAIN-22b6a486-1,3,NU-TANG-7f219702-1
NU-MAIN-22b6a486-1,3,NU-TANG-7f219702-1
NU-MAIN-22b6a486-1,3,NU-TANG-7f219702-1
NU-MAIN-22b6a486-1,3,NU-TANG-7f219702-1
NU-MAIN-22b6a486-1,3,NU-TANG-7f219702-1
NU-MAIN-22b6a486-1,3,NU-TANG-993eee72-1
NU-MAIN-22b6a486-1,3,NU-TANG-993eee72-1
NU-MAIN-22b6a486-1,3,NU-TANG-993eee72-1
NU-MAIN-22b6a486-1,3,NU-TANG-993eee72-1
NU-MAIN-22b6a486-1,3,NU-TANG-993eee72-1
NU-MAIN-22b6a486-1,3,NU-TANG-993eee72-1
NU-MAIN-22b6a486-1,3,NU-TANG-993eee72-1
NU-MAIN-22b6a486-1,3,NU-TANG-993eee72-1
NU-MAIN-22b6a486-1,3,NU-TANG-993eee72-1
NU-MAIN-22b6a486-1,3,NU-TANG-993eee72-1
NU-MAIN-22b6a486-1,3,NU-TANG-993eee72-1
NU-MAIN-22b6a486-1,3,NU-TANG-a69eea6f-1
NU-MAIN-22b6a486-1,3,NU-TANG-a69eea6f-1
NU-MAIN-22b6a486-1,3,NU-TANG-a69eea6f-1
NU-MAIN-22b6a486-1,3,NU-TANG-a69eea6f-1
NU-MAIN-22b6a486-1,3,NU-TANG-a69eea6f-1
NU-MAIN-22b6a486-1,3,NU-TANG-a69eea6f-1
NU-MAIN-22b6a486-1,3,NU-TANG-9778e31f-1
NU-MAIN-22b6a486-1,3,NU-TANG-9778e31f-1
NU-MAIN-22b6a486-1,3,NU-TANG-9778e31f-1
NU-MAIN-22b6a486-1,3,NU-TANG-9778e31f-1
NU-MAIN-22b6a486-1,3,NU-TANG-9778e31f-1
NU-MAIN-22b6a486-1,3,NU-TANG-9778e31f-1
NU-MAIN-22b6a486-1,3,NU-TANG-9778e31f-1
NU-MAIN-22b6a486-1,3,NU-TANG-9778e31f-1
NU-MAIN-22b6a486-1,3,NU-TANG-9778e31f-1
NU-MAIN-22b6a486-1,3,NU-TANG-9778e31f-1
NU-MAIN-22b6a486-1,3,NU-TANG-9778e31f-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-6bee1e60-1
NU-MAIN-22b6a486-1,3,NU-TANG-550559ab-1
NU-MAIN-22b6a486-1,3,NU-TANG-550559ab-1
NU-MAIN-22b6a486-1,3,NU-TANG-550559ab-1
NU-MAIN-22b6a486-1,3,NU-TANG-550559ab-1
NU-MAIN-22b6a486-1,3,NU-TANG-550559ab-1
NU-MAIN-22b6a486-1,3,NU-TANG-550559ab-1
NU-MAIN-22b6a486-1,3,NU-TANG-550559ab-1
NU-MAIN-22b6a486-1,3,NU-TANG-550559ab-1
NU-MAIN-22b6a486-1,3,NU-TANG-550559ab-1
NU-MAIN-22b6a486-1,3,NU-TANG-550559ab-1
NU-MAIN-22b6a486-1,3,NU-TANG-550559ab-1
NU-MAIN-22b6a486-1,3,NU-TANG-9b381842-1
NU-MAIN-22b6a486-1,3,NU-TANG-9b381842-1
NU-MAIN-22b6a486-1,3,NU-TANG-9b381842-1
NU-MAIN-22b6a486-1,3,NU-TANG-9b381842-1
NU-MAIN-22b6a486-1,3,NU-TANG-9b381842-1
NU-MAIN-22b6a486-1,3,NU-TANG-9b381842-1
NU-MAIN-22b6a486-1,3,NU-TANG-9b381842-1
