main_id,indigenous_land_id,distance_to_centroid_m,distance_to_edge_m
,ZZ-IND-20247fc3-1,,
,ZZ-IND-badccf58-1,,
,ZZ-IND-d79f5204-1,,
,ZZ-IND-847b31a2-1,,
,ZZ-IND-c475b915-1,,
,ZZ-IND-4a0d6c89-1,,
,ZZ-IND-21068a85-1,,
,ZZ-IND-c145638c-1,,
,ZZ-IND-8001d265-1,,
,ZZ-IND-cc1ae201-1,,
,ZZ-IND-aa11b73b-1,,
,ZZ-IND-3e019c80-1,,
,ZZ-IND-36814066-1,,
,ZZ-IND-4abd44f9-1,,
,ZZ-IND-de6d70c7-1,,
,ZZ-IND-465e4292-1,,
,ZZ-IND-0654b207-1,,
,ZZ-IND-ccb458bd-1,,
,ZZ-IND-7ce999c9-1,,
,ZZ-IND-66fcf232-1,,
,ZZ-IND-fcca4e17-1,,
,ZZ-IND-f3bbea93-1,,
,ZZ-IND-039737e3-1,,
,ZZ-IND-f5ad330f-1,,
,ZZ-IND-ba3b6414-1,,
,ZZ-IND-510d26f9-1,,
,ZZ-IND-1dda1265-1,,
,ZZ-IND-fcc6551b-1,,
,ZZ-IND-c219fa37-1,,
,ZZ-IND-dc682833-1,,
,ZZ-IND-4020f4ae-1,,
,ZZ-IND-f4ed8772-1,,
,ZZ-IND-5446f07d-1,,
,ZZ-IND-8a79d6ba-1,,
,ZZ-IND-6d1d9f6c-1,,
,ZZ-IND-fb3ba0c2-1,,
,ZZ-IND-060abf5d-1,,
,ZZ-IND-f6c592ee-1,,
,ZZ-IND-ee21123e-1,,
,ZZ-IND-d7319651-1,,
,ZZ-IND-43763cb2-1,,
,ZZ-IND-59344309-1,,
,ZZ-IND-f61efe34-1,,
,ZZ-IND-b83bdba5-1,,
,ZZ-IND-749141f3-1,,
,ZZ-IND-6ddeb865-1,,
,ZZ-IND-86a17cf4-1,,
,ZZ-IND-630732a6-1,,
,ZZ-IND-05bdb51b-1,,
,ZZ-IND-0cb4a1df-1,,
,ZZ-IND-74bf1a24-1,,
,ZZ-IND-1f4313e6-1,,
,ZZ-IND-6bd9832d-1,,
,ZZ-IND-d486301d-1,,
,ZZ-IND-4b4e2cb4-1,,
,ZZ-IND-cc3fb673-1,,
,ZZ-IND-db576dcd-1,,
,ZZ-IND-8089f603-1,,
,ZZ-IND-c2781817-1,,
,ZZ-IND-7b0808dc-1,,
,ZZ-IND-6a743e6f-1,,
,ZZ-IND-4818e1d8-1,,
,ZZ-IND-1e34689e-1,,
,ZZ-IND-48dfd5d3-1,,
,ZZ-IND-f6e21993-1,,
,ZZ-IND-4f7dd364-1,,
,ZZ-IND-c2d9f6fc-1,,
,ZZ-IND-a2fb2e29-1,,
,ZZ-IND-d5b65c0e-1,,
,ZZ-IND-685cfecc-1,,
,ZZ-IND-f9953378-1,,
,ZZ-IND-11b7b375-1,,
,ZZ-IND-0df64c01-1,,
,ZZ-IND-c7598437-1,,
,ZZ-IND-6a4efb3c-1,,
,ZZ-IND-e4221cc1-1,,
,ZZ-IND-dc5cc6d0-1,,
,ZZ-IND-c7a84cc8-1,,
,ZZ-IND-3ad6a3f6-1,,
,ZZ-IND-ebb19fee-1,,
,ZZ-IND-cb651ec5-1,,
,ZZ-IND-feea8d75-1,,
,ZZ-IND-8ba275ff-1,,
,ZZ-IND-b1ed59bb-1,,
,ZZ-IND-87e4c93a-1,,
,ZZ-IND-e67dbbb1-1,,
,ZZ-IND-8db70ede-1,,
,ZZ-IND-f3517b44-1,,
,ZZ-IND-5293d4aa-1,,
,ZZ-IND-e11ef7b8-1,,
,ZZ-IND-7c7a955c-1,,
,ZZ-IND-9bde8c31-1,,
,ZZ-IND-bcc2744c-1,,
,ZZ-IND-7465fa9b-1,,
,ZZ-IND-094b8c89-1,,
,ZZ-IND-5800ef29-1,,
,ZZ-IND-59a43796-1,,
,ZZ-IND-5955baf0-1,,
,ZZ-IND-6584471c-1,,
,ZZ-IND-64fad264-1,,
,ZZ-IND-b1d58b6c-1,,
,ZZ-IND-9a7923fa-1,,
,ZZ-IND-a02f9acb-1,,
,ZZ-IND-5de3ca4a-1,,
,ZZ-IND-08c12d2f-1,,
,ZZ-IND-812225fd-1,,
,ZZ-IND-4b27491a-1,,
,ZZ-IND-e8686661-1,,
,ZZ-IND-e3997742-1,,
,ZZ-IND-b44723a8-1,,
,ZZ-IND-03331481-1,,
,ZZ-IND-c72a45f5-1,,
,ZZ-IND-2612a18c-1,,
,ZZ-IND-1fa7c8c5-1,,
,ZZ-IND-358b606b-1,,
,ZZ-IND-92854ade-1,,
,ZZ-IND-c59f8ce2-1,,
,ZZ-IND-77b9c46d-1,,
,ZZ-IND-fbce5727-1,,
,ZZ-IND-68bf07bf-1,,
,ZZ-IND-2f6ca8e6-1,,
,ZZ-IND-a614f9e3-1,,
,ZZ-IND-7828dbed-1,,
,ZZ-IND-a81ac85e-1,,
,ZZ-IND-37a502bf-1,,
,ZZ-IND-d6b61d1f-1,,
,ZZ-IND-a8e7f30a-1,,
,ZZ-IND-e46221cb-1,,
,ZZ-IND-8a600a1b-1,,
,ZZ-IND-f7348bc9-1,,
,ZZ-IND-acd6fe81-1,,
,ZZ-IND-e0303850-1,,
,ZZ-IND-8e3bcde3-1,,
,ZZ-IND-6999ebcc-1,,
,ZZ-IND-75541fe1-1,,
,ZZ-IND-3bd766f3-1,,
,ZZ-IND-f9f27480-1,,
,ZZ-IND-11492a1d-1,,
,ZZ-IND-3565ce38-1,,
,ZZ-IND-66d8be05-1,,
,ZZ-IND-1e3284df-1,,
,ZZ-IND-a7db0734-1,,
,ZZ-IND-aac9092b-1,,
,ZZ-IND-04f9b280-1,,
,ZZ-IND-2b7123dd-1,,
,ZZ-IND-17f0a773-1,,
,ZZ-IND-a3d7d622-1,,
,ZZ-IND-d6abe64e-1,,
,ZZ-IND-bd7a1e46-1,,
,ZZ-IND-133a3d77-1,,
,ZZ-IND-48b55e85-1,,
,ZZ-IND-3376742e-1,,
,ZZ-IND-2e01f78d-1,,
,ZZ-IND-4e5e06a1-1,,
,ZZ-IND-0236d35b-1,,
,ZZ-IND-dce53180-1,,
,ZZ-IND-ca4b039a-1,,
,ZZ-IND-ad5f9d9b-1,,
,ZZ-IND-e0140783-1,,
,ZZ-IND-43a5735a-1,,
,ZZ-IND-91132294-1,,
,ZZ-IND-f1991ef8-1,,
,ZZ-IND-425f97ba-1,,
,ZZ-IND-52a26964-1,,
,ZZ-IND-f5a0498e-1,,
,ZZ-IND-d62bed79-1,,
,ZZ-IND-c470e39a-1,,
,ZZ-IND-624f6a8a-1,,
,ZZ-IND-efe179dc-1,,
,ZZ-IND-8f0fa720-1,,
,ZZ-IND-93b049d4-1,,
,ZZ-IND-98b64d0f-1,,
,ZZ-IND-ea0565bf-1,,
,ZZ-IND-aa545fed-1,,
,ZZ-IND-8829b9fa-1,,
,ZZ-IND-6a2ea83c-1,,
,ZZ-IND-9946c99c-1,,
,ZZ-IND-dc51378e-1,,
,ZZ-IND-b1a62cd9-1,,
,ZZ-IND-8f8ebecb-1,,
,ZZ-IND-05fa41d5-1,,
,ZZ-IND-93a1edc5-1,,
,ZZ-IND-5f8b0436-1,,
,ZZ-IND-8cdfe4bf-1,,
,ZZ-IND-9efa838b-1,,
,ZZ-IND-12dc214a-1,,
,ZZ-IND-32a2ba66-1,,
,ZZ-IND-c2603a25-1,,
,ZZ-IND-e086dd0e-1,,
,ZZ-IND-0782fce8-1,,
,ZZ-IND-54459f30-1,,
,ZZ-IND-6fa8f45b-1,,
,ZZ-IND-76bb6f90-1,,
,ZZ-IND-0d044f38-1,,
,ZZ-IND-6984b4d2-1,,
,ZZ-IND-9741e98a-1,,
,ZZ-IND-5bca9c85-1,,
,ZZ-IND-3144a160-1,,
,ZZ-IND-0a3ab67a-1,,
,ZZ-IND-cb57a85c-1,,
,ZZ-IND-85bdd4a7-1,,
,ZZ-IND-1519ebb1-1,,
,ZZ-IND-05adea2d-1,,
,ZZ-IND-65bd8273-1,,
,ZZ-IND-9f9ecead-1,,
,ZZ-IND-a8ea85da-1,,
,ZZ-IND-5c88a03b-1,,
,ZZ-IND-7a4276dc-1,,
,ZZ-IND-55b2412b-1,,
,ZZ-IND-881618c1-1,,
,ZZ-IND-73c92e27-1,,
,ZZ-IND-e87af9f4-1,,
,ZZ-IND-d5a4ef32-1,,
,ZZ-IND-e69c9346-1,,
,ZZ-IND-55424871-1,,
,ZZ-IND-f988e510-1,,
,ZZ-IND-90c2b710-1,,
,ZZ-IND-3d79685d-1,,
,ZZ-IND-6c898186-1,,
,ZZ-IND-bc897949-1,,
,ZZ-IND-e015a7d4-1,,
,ZZ-IND-bdbb7d38-1,,
,ZZ-IND-61c0b42c-1,,
,ZZ-IND-8979ecdf-1,,
,ZZ-IND-d84fd894-1,,
,ZZ-IND-1297ae1e-1,,
,ZZ-IND-a70ba5ef-1,,
,ZZ-IND-dc7a8f21-1,,
,ZZ-IND-a2542002-1,,
,ZZ-IND-555477a6-1,,
,ZZ-IND-ba761309-1,,
,ZZ-IND-ed7cd786-1,,
,ZZ-IND-1e9fc993-1,,
,ZZ-IND-9156c165-1,,
,ZZ-IND-2fa8cd1d-1,,
,ZZ-IND-0e273cfc-1,,
,ZZ-IND-874bd2db-1,,
,ZZ-IND-59272ba2-1,,
,ZZ-IND-3c098172-1,,
,ZZ-IND-ddd1acea-1,,
,ZZ-IND-cb1d1ae0-1,,
,ZZ-IND-7ac62daa-1,,
,ZZ-IND-4b487b6d-1,,
,ZZ-IND-1377f019-1,,
,ZZ-IND-9dc6b92b-1,,
,ZZ-IND-672129c9-1,,
,ZZ-IND-491ab462-1,,
,ZZ-IND-0368391c-1,,
,ZZ-IND-57b5bf89-1,,
,ZZ-IND-25565096-1,,
,ZZ-IND-a6e6a37b-1,,
,ZZ-IND-020d0c46-1,,
,ZZ-IND-cefe28c8-1,,
,ZZ-IND-53e6c926-1,,
,ZZ-IND-3a798ca9-1,,
,ZZ-IND-5a239bfd-1,,
,ZZ-IND-2c75fba9-1,,
,ZZ-IND-2a059215-1,,
,ZZ-IND-45ebd056-1,,
,ZZ-IND-9c2e5e00-1,,
,ZZ-IND-90601638-1,,
,ZZ-IND-d23819c0-1,,
,ZZ-IND-4bb5cb63-1,,
,ZZ-IND-ed84622d-1,,
,ZZ-IND-cf1d215b-1,,
,ZZ-IND-a4993183-1,,
,ZZ-IND-fe9ed943-1,,
,ZZ-IND-1ca1536f-1,,
,ZZ-IND-404ac6b0-1,,
,ZZ-IND-0c8d1a53-1,,
,ZZ-IND-0999130d-1,,
,ZZ-IND-512b92bf-1,,
,ZZ-IND-69543bc2-1,,
,ZZ-IND-24ca8396-1,,
,ZZ-IND-2e7b1d1c-1,,
,ZZ-IND-1d267d4c-1,,
,ZZ-IND-4935c3dc-1,,
,ZZ-IND-b46e42f2-1,,
,ZZ-IND-5111f24e-1,,
,ZZ-IND-c4011633-1,,
,ZZ-IND-4413eab5-1,,
,ZZ-IND-1680b479-1,,
,ZZ-IND-72fac47d-1,,
,ZZ-IND-1d0a46a6-1,,
,ZZ-IND-5ef5476d-1,,
,ZZ-IND-a900775f-1,,
,ZZ-IND-d6e795b8-1,,
,ZZ-IND-868c57a9-1,,
,ZZ-IND-556932d2-1,,
,ZZ-IND-f1d308b4-1,,
,ZZ-IND-10513737-1,,
,ZZ-IND-59c34d87-1,,
,ZZ-IND-fa03c2a3-1,,
,ZZ-IND-1e268eb7-1,,
,ZZ-IND-08327ad6-1,,
,ZZ-IND-313bc500-1,,
,ZZ-IND-78c4b65b-1,,
,ZZ-IND-7ed5ccbf-1,,
,ZZ-IND-a159f796-1,,
,ZZ-IND-8a82e96c-1,,
,ZZ-IND-46d8eed4-1,,
,ZZ-IND-78fcf049-1,,
,ZZ-IND-79f42d78-1,,
,ZZ-IND-1c656268-1,,
,ZZ-IND-8abb755b-1,,
,ZZ-IND-acc1266c-1,,
,ZZ-IND-0604134c-1,,
,ZZ-IND-bb71d14d-1,,
,ZZ-IND-ec0d9e80-1,,
,ZZ-IND-df9a6e8a-1,,
,ZZ-IND-2360ef93-1,,
,ZZ-IND-15a22ae7-1,,
,ZZ-IND-46909625-1,,
,ZZ-IND-2d9dbd61-1,,
,ZZ-IND-d060c1c1-1,,
,ZZ-IND-396b7b5a-1,,
,ZZ-IND-1d90f861-1,,
,ZZ-IND-40572f8f-1,,
,ZZ-IND-96d86ad9-1,,
,ZZ-IND-42be3b07-1,,
,ZZ-IND-c76eef1a-1,,
,ZZ-IND-f1dc7859-1,,
,ZZ-IND-baac49a3-1,,
,ZZ-IND-fa29dea7-1,,
,ZZ-IND-65ea5fbf-1,,
,ZZ-IND-da9bd459-1,,
,ZZ-IND-5fed9bca-1,,
,ZZ-IND-9d39d463-1,,
,ZZ-IND-6598646c-1,,
,ZZ-IND-101beafc-1,,
,ZZ-IND-f9423b7d-1,,
,ZZ-IND-d52765dc-1,,
,ZZ-IND-4b9119b5-1,,
,ZZ-IND-f1fe33ca-1,,
,ZZ-IND-9b822577-1,,
,ZZ-IND-3186b5d8-1,,
,ZZ-IND-633db0c9-1,,
,ZZ-IND-42157048-1,,
,ZZ-IND-71051589-1,,
,ZZ-IND-cb196de1-1,,
,ZZ-IND-15c6a85b-1,,
,ZZ-IND-75bc24ff-1,,
,ZZ-IND-9e4da600-1,,
,ZZ-IND-c5699aa2-1,,
,ZZ-IND-50e72721-1,,
,ZZ-IND-b97571d6-1,,
,ZZ-IND-49eaa23f-1,,
,ZZ-IND-f8fc2e54-1,,
,ZZ-IND-5881e3d7-1,,
,ZZ-IND-c1042e7c-1,,
,ZZ-IND-0a8da425-1,,
,ZZ-IND-92a1045e-1,,
,ZZ-IND-a6857cf8-1,,
,ZZ-IND-15eed48a-1,,
,ZZ-IND-8b51e30c-1,,
,ZZ-IND-d728a315-1,,
,ZZ-IND-3324a447-1,,
,ZZ-IND-9832791b-1,,
,ZZ-IND-336d752e-1,,
,ZZ-IND-eb174bb1-1,,
,ZZ-IND-b1063cd4-1,,
,ZZ-IND-8a9ea1e8-1,,
,ZZ-IND-a77e56bd-1,,
,ZZ-IND-d7bcd74b-1,,
,ZZ-IND-72509199-1,,
,ZZ-IND-8dbc5af6-1,,
,ZZ-IND-a8725f09-1,,
,ZZ-IND-2fedce5a-1,,
,ZZ-IND-c53f0bc5-1,,
,ZZ-IND-3c147ce0-1,,
,ZZ-IND-48135232-1,,
,ZZ-IND-7f316179-1,,
,ZZ-IND-ccb1e48d-1,,
,ZZ-IND-93b1f1fe-1,,
,ZZ-IND-cb011ea8-1,,
,ZZ-IND-2d34b1ae-1,,
,ZZ-IND-eef561e0-1,,
,ZZ-IND-7c4fd598-1,,
,ZZ-IND-b2c59633-1,,
,ZZ-IND-a568dd30-1,,
,ZZ-IND-9f4e17d0-1,,
,ZZ-IND-fdd7e18d-1,,
,ZZ-IND-a90a4780-1,,
,ZZ-IND-8a282899-1,,
,ZZ-IND-339ac551-1,,
,ZZ-IND-bf00cd79-1,,
,ZZ-IND-aac567eb-1,,
,ZZ-IND-bc84e2d9-1,,
,ZZ-IND-76281ca8-1,,
,ZZ-IND-b57010e2-1,,
,ZZ-IND-8560f180-1,,
,ZZ-IND-c6af4c02-1,,
,ZZ-IND-403357e0-1,,
,ZZ-IND-d84d7ffc-1,,
,ZZ-IND-1778b37c-1,,
,ZZ-IND-61021a72-1,,
,ZZ-IND-896b6129-1,,
,ZZ-IND-aa9ef923-1,,
,ZZ-IND-d2495412-1,,
,ZZ-IND-ff159a72-1,,
,ZZ-IND-3650ed20-1,,
,ZZ-IND-4df21676-1,,
,ZZ-IND-65745df4-1,,
,ZZ-IND-beb95e18-1,,
,ZZ-IND-517dc094-1,,
,ZZ-IND-c4a8f8cf-1,,
,ZZ-IND-ccb8b914-1,,
,ZZ-IND-6901d331-1,,
,ZZ-IND-1897dcdc-1,,
,ZZ-IND-88074ecc-1,,
,ZZ-IND-736b5f03-1,,
,ZZ-IND-a293e6e9-1,,
,ZZ-IND-6b6c91b3-1,,
,ZZ-IND-496796dc-1,,
,ZZ-IND-2e180625-1,,
,ZZ-IND-af4e8e62-1,,
,ZZ-IND-fb7fbfbf-1,,
,ZZ-IND-d2ad7d1f-1,,
,ZZ-IND-cf69efb3-1,,
,ZZ-IND-655ce0aa-1,,
,ZZ-IND-1601238e-1,,
,ZZ-IND-732e64cb-1,,
,ZZ-IND-961682a2-1,,
,ZZ-IND-f4ac8f59-1,,
,ZZ-IND-5b079e20-1,,
,ZZ-IND-81906840-1,,
,ZZ-IND-8ab8b0bb-1,,
,ZZ-IND-3c4ed6f0-1,,
,ZZ-IND-79871a5b-1,,
,ZZ-IND-062cdfb4-1,,
,ZZ-IND-a2970533-1,,
,ZZ-IND-69f4df67-1,,
,ZZ-IND-9081b80b-1,,
,ZZ-IND-ef8a1299-1,,
,ZZ-IND-0429434e-1,,
,ZZ-IND-650e78cd-1,,
,ZZ-IND-e0085a59-1,,
,ZZ-IND-52ac126c-1,,
,ZZ-IND-15aaa3f0-1,,
,ZZ-IND-867df6eb-1,,
,ZZ-IND-7a2f0b01-1,,
,ZZ-IND-60fd07d4-1,,
,ZZ-IND-1414d7f7-1,,
,ZZ-IND-08064a63-1,,
,ZZ-IND-dbd2f24e-1,,
,ZZ-IND-9fc474a3-1,,
,ZZ-IND-7717a45c-1,,
,ZZ-IND-95d05c9b-1,,
,ZZ-IND-11f71054-1,,
,ZZ-IND-9bc8597a-1,,
,ZZ-IND-c637bb9f-1,,
,ZZ-IND-4582cf43-1,,
,ZZ-IND-5fb73f63-1,,
,ZZ-IND-20b9c67e-1,,
,ZZ-IND-678fbbe9-1,,
,ZZ-IND-dc6622e7-1,,
,ZZ-IND-e9293b7a-1,,
,ZZ-IND-ed1b91e2-1,,
,ZZ-IND-1e46d5d4-1,,
,ZZ-IND-d5f4dd4e-1,,
,ZZ-IND-8a427a25-1,,
,ZZ-IND-8a39951e-1,,
,ZZ-IND-1171c751-1,,
,ZZ-IND-2835ed1b-1,,
,ZZ-IND-2d9c802b-1,,
,ZZ-IND-41665189-1,,
,ZZ-IND-424b4d85-1,,
,ZZ-IND-b00a706a-1,,
,ZZ-IND-df2e0c6a-1,,
,ZZ-IND-31d2eac2-1,,
,ZZ-IND-04308af9-1,,
,ZZ-IND-9269d02d-1,,
,ZZ-IND-e24c6ef2-1,,
,ZZ-IND-96fb4d9c-1,,
,ZZ-IND-36c6b9f4-1,,
,ZZ-IND-f19c9df6-1,,
,ZZ-IND-1c2325da-1,,
,ZZ-IND-e738389e-1,,
,ZZ-IND-3e562662-1,,
,ZZ-IND-3898bcc7-1,,
,ZZ-IND-623650ea-1,,
,ZZ-IND-007d212e-1,,
,ZZ-IND-9deb479f-1,,
,ZZ-IND-450be313-1,,
,ZZ-IND-1867c31d-1,,
,ZZ-IND-5814b865-1,,
,ZZ-IND-604fc972-1,,
,ZZ-IND-d92574c0-1,,
,ZZ-IND-54af266b-1,,
,ZZ-IND-062824d5-1,,
,ZZ-IND-72959157-1,,
,ZZ-IND-ebb12149-1,,
,ZZ-IND-b5aa3690-1,,
,ZZ-IND-e3fcc9f9-1,,
,ZZ-IND-b91a4d78-1,,
,ZZ-IND-d32ed86a-1,,
,ZZ-IND-b3136c5d-1,,
,ZZ-IND-3125475b-1,,
,ZZ-IND-a109235b-1,,
,ZZ-IND-ca823274-1,,
,ZZ-IND-700ba7cf-1,,
,ZZ-IND-45ff727a-1,,
,ZZ-IND-6b42d365-1,,
,ZZ-IND-0d765928-1,,
,ZZ-IND-a2b01652-1,,
,ZZ-IND-0bd6ab94-1,,
,ZZ-IND-5954914a-1,,
,ZZ-IND-1140cb23-1,,
,ZZ-IND-eb6f5ba9-1,,
,ZZ-IND-550236e0-1,,
,ZZ-IND-fc37d7ab-1,,
,ZZ-IND-83e4db37-1,,
,ZZ-IND-dd9fd5d0-1,,
,ZZ-IND-62b9cbf3-1,,
,ZZ-IND-1ca3babf-1,,
,ZZ-IND-f73df262-1,,
,ZZ-IND-5e323c8e-1,,
,ZZ-IND-64e359ec-1,,
,ZZ-IND-09c62fe4-1,,
,ZZ-IND-ae728b33-1,,
,ZZ-IND-7519e0d5-1,,
,ZZ-IND-ae284d89-1,,
,ZZ-IND-812a49c9-1,,
,ZZ-IND-2400c90f-1,,
,ZZ-IND-a9a3a80c-1,,
,ZZ-IND-8b1fb5fb-1,,
,ZZ-IND-7a993ef8-1,,
,ZZ-IND-210aed23-1,,
,ZZ-IND-ea367a46-1,,
,ZZ-IND-715ec09e-1,,
,ZZ-IND-0c6ce68d-1,,
,ZZ-IND-33b749d4-1,,
,ZZ-IND-443a6999-1,,
,ZZ-IND-63929dd6-1,,
,ZZ-IND-4ed85f17-1,,
,ZZ-IND-ec011e33-1,,
,ZZ-IND-91b0a331-1,,
,ZZ-IND-f25dfb70-1,,
,ZZ-IND-7dbb829c-1,,
,ZZ-IND-9b39c3cc-1,,
,ZZ-IND-d524cb54-1,,
,ZZ-IND-355e2ec6-1,,
,ZZ-IND-7e6a718b-1,,
,ZZ-IND-19f3e9f3-1,,
,ZZ-IND-ddb00b0b-1,,
,ZZ-IND-afdd9057-1,,
,ZZ-IND-2d8c30a4-1,,
,ZZ-IND-abff2e61-1,,
,ZZ-IND-fcb05331-1,,
,ZZ-IND-95ca573c-1,,
,ZZ-IND-0ab9796e-1,,
,ZZ-IND-51d6ee4b-1,,
,ZZ-IND-ed5bcf11-1,,
,ZZ-IND-a7c1c242-1,,
,ZZ-IND-3fcf9f8c-1,,
,ZZ-IND-f95cf3cd-1,,
,ZZ-IND-ba5da7b4-1,,
,ZZ-IND-3cde0251-1,,
,ZZ-IND-eedc314a-1,,
,ZZ-IND-0b39976d-1,,
,ZZ-IND-23f940eb-1,,
,ZZ-IND-15639c76-1,,
,ZZ-IND-178d0d82-1,,
,ZZ-IND-31f0664e-1,,
,ZZ-IND-8c156c35-1,,
,ZZ-IND-f798d404-1,,
,ZZ-IND-e6a7092a-1,,
,ZZ-IND-3756aa63-1,,
,ZZ-IND-eec8ecfa-1,,
,ZZ-IND-012de92d-1,,
,ZZ-IND-18feb09d-1,,
,ZZ-IND-0b68ba93-1,,
,ZZ-IND-aed23d4a-1,,
,ZZ-IND-19568e54-1,,
,ZZ-IND-266c42c1-1,,
,ZZ-IND-3f75a26f-1,,
,ZZ-IND-8abbd4b1-1,,
,ZZ-IND-22721e44-1,,
,ZZ-IND-c6576bf8-1,,
,ZZ-IND-58edf453-1,,
,ZZ-IND-e9eaadb8-1,,
,ZZ-IND-e9717dc3-1,,
,ZZ-IND-8de5375c-1,,
,ZZ-IND-d13aa9dd-1,,
,ZZ-IND-425891e7-1,,
,ZZ-IND-5a7ace6b-1,,
,ZZ-IND-843dd592-1,,
,ZZ-IND-3431aa83-1,,
,ZZ-IND-c7d680c2-1,,
,ZZ-IND-bf3e9595-1,,
,ZZ-IND-f6092e2b-1,,
,ZZ-IND-e6fd0ce2-1,,
,ZZ-IND-0fc5c40f-1,,
,ZZ-IND-9423fd19-1,,
,ZZ-IND-1f9ed948-1,,
,ZZ-IND-936c07e0-1,,
,ZZ-IND-f8e9ecee-1,,
,ZZ-IND-e889378e-1,,
,ZZ-IND-8f9de58b-1,,
,ZZ-IND-4438178d-1,,
,ZZ-IND-7df366f1-1,,
,ZZ-IND-690243f1-1,,
,ZZ-IND-6de59e5a-1,,
,ZZ-IND-8394cf19-1,,
,ZZ-IND-c9e21dc6-1,,
,ZZ-IND-24eb86f0-1,,
,ZZ-IND-c7b79b81-1,,
,ZZ-IND-3e779a6a-1,,
,ZZ-IND-eafef573-1,,
,ZZ-IND-5dcd6223-1,,
,ZZ-IND-d9fca8bb-1,,
,ZZ-IND-b66c8e37-1,,
,ZZ-IND-bf145684-1,,
,ZZ-IND-b0348b60-1,,
,ZZ-IND-d2e6de7c-1,,
,ZZ-IND-61aa4f38-1,,
,ZZ-IND-be08125f-1,,
,ZZ-IND-6b126084-1,,
,ZZ-IND-cb1dd152-1,,
,ZZ-IND-7d71c739-1,,
,ZZ-IND-a80c729c-1,,
,ZZ-IND-7c971afe-1,,
,ZZ-IND-ca6cffd7-1,,
,ZZ-IND-bf313dab-1,,
,ZZ-IND-a23376c7-1,,
,ZZ-IND-e3753227-1,,
,ZZ-IND-2e803359-1,,
,ZZ-IND-803d7930-1,,
,ZZ-IND-74a072cc-1,,
,ZZ-IND-f22d71da-1,,
,ZZ-IND-452133f9-1,,
,ZZ-IND-e32d3538-1,,
,ZZ-IND-0d69be5f-1,,
,ZZ-IND-d069c425-1,,
,ZZ-IND-7e85837a-1,,
,ZZ-IND-6c88cd51-1,,
,ZZ-IND-2e03661d-1,,
,ZZ-IND-939b4cdb-1,,
,ZZ-IND-451cdb8a-1,,
,ZZ-IND-1868ad7c-1,,
,ZZ-IND-04b5d47c-1,,
,ZZ-IND-14bbed6e-1,,
,ZZ-IND-92b1ec56-1,,
,ZZ-IND-26bbbdd7-1,,
,ZZ-IND-5da9cf89-1,,
,ZZ-IND-3e1f8e19-1,,
,ZZ-IND-e573c477-1,,
,ZZ-IND-a7fc8c8d-1,,
,ZZ-IND-f9bd5fe2-1,,
,ZZ-IND-ffca7574-1,,
,ZZ-IND-bc49d839-1,,
,ZZ-IND-04eb1075-1,,
,ZZ-IND-3d7bf9dc-1,,
,ZZ-IND-aab0aa06-1,,
,ZZ-IND-53ae0e03-1,,
,ZZ-IND-047045f1-1,,
,ZZ-IND-dbd1dfe7-1,,
,ZZ-IND-a89a2594-1,,
,ZZ-IND-256418c7-1,,
,ZZ-IND-e63a303b-1,,
,ZZ-IND-ce3a4e6b-1,,
,ZZ-IND-cad64393-1,,
,ZZ-IND-c91d54db-1,,
,ZZ-IND-83cf1fa5-1,,
,ZZ-IND-c55840dd-1,,
,ZZ-IND-9c1516d8-1,,
,ZZ-IND-70319571-1,,
,ZZ-IND-8c299b49-1,,
,ZZ-IND-78e9c721-1,,
,ZZ-IND-852cf908-1,,
,ZZ-IND-a321b12a-1,,
,ZZ-IND-89393ad9-1,,
,ZZ-IND-6174ca7a-1,,
,ZZ-IND-e83f237d-1,,
,ZZ-IND-a703461c-1,,
,ZZ-IND-a0939983-1,,
,ZZ-IND-d0802e8d-1,,
,ZZ-IND-539e59bd-1,,
,ZZ-IND-ad603a2c-1,,
,ZZ-IND-f509c869-1,,
,ZZ-IND-854f61f2-1,,
,ZZ-IND-a543ad4f-1,,
,ZZ-IND-9e2784b0-1,,
,ZZ-IND-6562cac7-1,,
,ZZ-IND-8765614f-1,,
,ZZ-IND-4cd9d69e-1,,
,ZZ-IND-395281f2-1,,
,ZZ-IND-a66d5831-1,,
,ZZ-IND-b9257fce-1,,
,ZZ-IND-278235d0-1,,
,ZZ-IND-1768d2b9-1,,
,ZZ-IND-73c5b4b1-1,,
,ZZ-IND-0a3fdff2-1,,
,ZZ-IND-22c0a90a-1,,
,ZZ-IND-7ab3c87d-1,,
,ZZ-IND-c6d01b27-1,,
,ZZ-IND-43e4c572-1,,
,ZZ-IND-24db80d8-1,,
,ZZ-IND-538d14cf-1,,
,ZZ-IND-b53633ee-1,,
,ZZ-IND-5449e835-1,,
,ZZ-IND-dacf402b-1,,
,ZZ-IND-3cdb92fa-1,,
,ZZ-IND-18dce7c2-1,,
,ZZ-IND-42ffe6fd-1,,
,ZZ-IND-c7196d35-1,,
,ZZ-IND-a1c9ad56-1,,
,ZZ-IND-edea9a1f-1,,
,ZZ-IND-6d18138f-1,,
,ZZ-IND-dc0e4bee-1,,
,ZZ-IND-04b50bf2-1,,
,ZZ-IND-220c2833-1,,
,ZZ-IND-0d8b8706-1,,
,ZZ-IND-99a5db8c-1,,
,ZZ-IND-0b795f0a-1,,
,ZZ-IND-af7c1869-1,,
,ZZ-IND-1c1da8a5-1,,
