main_id,wpda_id,distance_to_centroid_m,distance_to_edge_m
,QC-WPDA-225014ee-1,,
,QC-WPDA-49c3af0a-1,,
,QC-WPDA-c467e424-1,,
,QC-WPDA-470af9d7-1,,
,QC-WPDA-54578ede-1,,
,QC-WPDA-e68622b8-1,,
,QC-WPDA-fc86879b-1,,
,QC-WPDA-6a6dfe78-1,,
,QC-WPDA-796e3f7c-1,,
,QC-WPDA-5c9d27d0-1,,
,QC-WPDA-f44d35dc-1,,
,QC-WPDA-9d2efc69-1,,
,QC-WPDA-4173c827-1,,
,QC-WPDA-e1860dd5-1,,
,QC-WPDA-96147b77-1,,
,QC-WPDA-c3e321e4-1,,
,QC-WPDA-06726397-1,,
,QC-WPDA-710c335a-1,,
,QC-WPDA-e6c1b927-1,,
,QC-WPDA-9fcbbec3-1,,
,QC-WPDA-7e7ee5dd-1,,
,QC-WPDA-82393024-1,,
,QC-WPDA-5d7c5cb3-1,,
,QC-WPDA-502ace74-1,,
,QC-WPDA-dd1c11af-1,,
,QC-WPDA-2e3ed8a5-1,,
,QC-WPDA-a02d23d6-1,,
,QC-WPDA-cf69ce82-1,,
,QC-WPDA-eefd70ac-1,,
,QC-WPDA-81b8bcb1-1,,
,QC-WPDA-102934a7-1,,
,QC-WPDA-ef1d9dea-1,,
,QC-WPDA-69a87733-1,,
,QC-WPDA-7b5f32f6-1,,
,QC-WPDA-2218b364-1,,
,QC-WPDA-caf8a2f2-1,,
,QC-WPDA-868fbccd-1,,
,QC-WPDA-c7012fff-1,,
,QC-WPDA-8cfa23dc-1,,
,QC-WPDA-f83ea046-1,,
,QC-WPDA-2ae23b76-1,,
,QC-WPDA-a6649ab9-1,,
,QC-WPDA-5453b167-1,,
,QC-WPDA-79fcb725-1,,
,QC-WPDA-61179bc8-1,,
,QC-WPDA-7c3f38ea-1,,
,QC-WPDA-fc156d8c-1,,
,QC-WPDA-6573ce5a-1,,
,QC-WPDA-ab6f5614-1,,
,QC-WPDA-2b5c2594-1,,
,QC-WPDA-a29cafc9-1,,
,QC-WPDA-632d9389-1,,
,QC-WPDA-2846d259-1,,
,QC-WPDA-01d0a748-1,,
,QC-WPDA-6f865b53-1,,
,QC-WPDA-5e46af90-1,,
,QC-WPDA-15fef7f1-1,,
,QC-WPDA-2cc116af-1,,
,QC-WPDA-84da43d3-1,,
,QC-WPDA-bc2296d0-1,,
,QC-WPDA-129efba9-1,,
,QC-WPDA-83f8e24d-1,,
,QC-WPDA-c8b7522b-1,,
,QC-WPDA-3486a910-1,,
,QC-WPDA-1fd2914e-1,,
,QC-WPDA-a9526242-1,,
,QC-WPDA-644fd6c3-1,,
,QC-WPDA-8e7f8089-1,,
,QC-WPDA-5ab59b74-1,,
,QC-WPDA-296b5c72-1,,
,QC-WPDA-0aaea5ad-1,,
,QC-WPDA-f4a57e1c-1,,
,QC-WPDA-d44940ef-1,,
,QC-WPDA-beae1d31-1,,
,QC-WPDA-ce19da99-1,,
,QC-WPDA-e4dce489-1,,
,QC-WPDA-90600f08-1,,
,QC-WPDA-4591b791-1,,
,QC-WPDA-e25c64cf-1,,
,QC-WPDA-1768aa7b-1,,
,QC-WPDA-21b0d842-1,,
,QC-WPDA-c012b9f8-1,,
,QC-WPDA-e059ec59-1,,
,QC-WPDA-9461b55e-1,,
,QC-WPDA-4f04cd96-1,,
,QC-WPDA-9a62e702-1,,
,QC-WPDA-a813fd08-1,,
,QC-WPDA-5160649b-1,,
,QC-WPDA-344d2b02-1,,
,QC-WPDA-aec09a11-1,,
,QC-WPDA-1755d1fc-1,,
,QC-WPDA-c1dfc7c7-1,,
,QC-WPDA-9caff7d2-1,,
,QC-WPDA-0943e24e-1,,
,QC-WPDA-4fb3f446-1,,
,QC-WPDA-ea216135-1,,
,QC-WPDA-cbd363db-1,,
,QC-WPDA-694a6e8d-1,,
,QC-WPDA-cef36bca-1,,
,QC-WPDA-9bb01448-1,,
,QC-WPDA-0c0dbc3e-1,,
,QC-WPDA-1aeaa0a7-1,,
,QC-WPDA-e4f90268-1,,
,QC-WPDA-1882047f-1,,
,QC-WPDA-093c795d-1,,
,QC-WPDA-803e95a3-1,,
,QC-WPDA-c0776093-1,,
,QC-WPDA-3518b9f2-1,,
,QC-WPDA-3151de21-1,,
,QC-WPDA-776af740-1,,
,QC-WPDA-6dd7f4ab-1,,
,QC-WPDA-8b538891-1,,
,QC-WPDA-a028e5ab-1,,
,QC-WPDA-75397315-1,,
,QC-WPDA-7e4cb88f-1,,
,QC-WPDA-6b6d00c8-1,,
,QC-WPDA-a8d40778-1,,
,QC-WPDA-9c7d1020-1,,
,QC-WPDA-0c10a5ad-1,,
,QC-WPDA-6788ceb6-1,,
,QC-WPDA-4441a9a0-1,,
,QC-WPDA-a58759c5-1,,
,QC-WPDA-80f889d1-1,,
,QC-WPDA-e01b6985-1,,
,QC-WPDA-871a06e7-1,,
,QC-WPDA-60da3ecc-1,,
,QC-WPDA-a19c1556-1,,
,QC-WPDA-0abea582-1,,
,QC-WPDA-96529023-1,,
,QC-WPDA-98a268df-1,,
,QC-WPDA-479bcce0-1,,
,QC-WPDA-df4df1ad-1,,
,QC-WPDA-0a3d9267-1,,
,QC-WPDA-7e128472-1,,
,QC-WPDA-f9d817c8-1,,
,QC-WPDA-5d9a053a-1,,
,QC-WPDA-97b6d09e-1,,
,QC-WPDA-880e565a-1,,
,QC-WPDA-53a867bf-1,,
,QC-WPDA-d0f36389-1,,
,QC-WPDA-5f800fbd-1,,
,QC-WPDA-37e7c502-1,,
,QC-WPDA-a3aa6a92-1,,
,QC-WPDA-f8ab5827-1,,
,QC-WPDA-59ab5fc9-1,,
,QC-WPDA-99e4d4a9-1,,
,QC-WPDA-8b73427e-1,,
,QC-WPDA-28108614-1,,
,QC-WPDA-8b452f08-1,,
,QC-WPDA-e421c3e4-1,,
,QC-WPDA-0776a042-1,,
,QC-WPDA-fc7c77d5-1,,
,QC-WPDA-7054f7a6-1,,
,QC-WPDA-e09e647b-1,,
,QC-WPDA-25c02be8-1,,
,QC-WPDA-0808ec98-1,,
,QC-WPDA-c259b8ef-1,,
,QC-WPDA-b63d7ef6-1,,
,QC-WPDA-1aa34e33-1,,
,QC-WPDA-73be30b7-1,,
,QC-WPDA-0cd28d0f-1,,
,QC-WPDA-39e97e67-1,,
,QC-WPDA-a18a79f1-1,,
,QC-WPDA-633385ef-1,,
,QC-WPDA-be28704e-1,,
,QC-WPDA-bd107aef-1,,
,QC-WPDA-1b8b8871-1,,
,QC-WPDA-a8b40e12-1,,
,QC-WPDA-e8bfc079-1,,
,QC-WPDA-2f0c3303-1,,
,QC-WPDA-09d5fd75-1,,
,QC-WPDA-276422a2-1,,
,QC-WPDA-62f07b3c-1,,
,QC-WPDA-ad412bfc-1,,
,QC-WPDA-791a299e-1,,
,QC-WPDA-9fc7e464-1,,
,QC-WPDA-77f0dc3f-1,,
,QC-WPDA-75bb03eb-1,,
,QC-WPDA-98b82b89-1,,
,QC-WPDA-407294cc-1,,
,QC-WPDA-3135250d-1,,
,QC-WPDA-72cdd1b7-1,,
,QC-WPDA-9b997428-1,,
,QC-WPDA-16c35cea-1,,
,QC-WPDA-d17b6f0a-1,,
,QC-WPDA-045084fb-1,,
,QC-WPDA-0b584971-1,,
,QC-WPDA-4db7fb7b-1,,
,QC-WPDA-081a46d0-1,,
,QC-WPDA-40a298aa-1,,
,QC-WPDA-5bd16e4a-1,,
,QC-WPDA-49f6e386-1,,
,QC-WPDA-7d47ad57-1,,
,QC-WPDA-3963f8c3-1,,
,QC-WPDA-15a20d33-1,,
,QC-WPDA-f6714231-1,,
,QC-WPDA-b4185790-1,,
,QC-WPDA-117ef191-1,,
,QC-WPDA-73445a71-1,,
,QC-WPDA-fe0a9e21-1,,
,QC-WPDA-3efeaf0f-1,,
,QC-WPDA-b5cdec47-1,,
,QC-WPDA-d67ac4c7-1,,
,QC-WPDA-54f634a1-1,,
,QC-WPDA-54b77b8e-1,,
,QC-WPDA-670dfd6c-1,,
,QC-WPDA-3c833934-1,,
,QC-WPDA-0f637770-1,,
,QC-WPDA-d93afcec-1,,
,QC-WPDA-c31ffb6a-1,,
,QC-WPDA-4f627278-1,,
,QC-WPDA-87257dc6-1,,
,QC-WPDA-53f85b67-1,,
,QC-WPDA-4f962f34-1,,
,QC-WPDA-d375b669-1,,
,QC-WPDA-cd086802-1,,
,QC-WPDA-d4ab904a-1,,
,QC-WPDA-4c3fc60b-1,,
,QC-WPDA-969010d5-1,,
,QC-WPDA-ca39e3e3-1,,
,QC-WPDA-7bd84eb0-1,,
,QC-WPDA-97db0d01-1,,
,QC-WPDA-ce09d76c-1,,
,QC-WPDA-c65765e0-1,,
,QC-WPDA-183f480a-1,,
,QC-WPDA-b525e450-1,,
,QC-WPDA-da907cdf-1,,
,QC-WPDA-4e391f71-1,,
,QC-WPDA-0d77b367-1,,
,QC-WPDA-b58dff68-1,,
,QC-WPDA-8c1fb0d6-1,,
,QC-WPDA-caf32bfb-1,,
,QC-WPDA-325c5435-1,,
,QC-WPDA-9b4eea4c-1,,
,QC-WPDA-6a2d3c8b-1,,
,QC-WPDA-2276ac2a-1,,
,QC-WPDA-cbeb2499-1,,
,QC-WPDA-c98ded2f-1,,
,QC-WPDA-f4142677-1,,
,QC-WPDA-420fd9b0-1,,
,QC-WPDA-fcfff451-1,,
,QC-WPDA-3370ad51-1,,
,QC-WPDA-790adc54-1,,
,QC-WPDA-13105a3c-1,,
,QC-WPDA-55075855-1,,
,QC-WPDA-0a5c8251-1,,
,QC-WPDA-10f07d57-1,,
,QC-WPDA-b5bb2b02-1,,
,QC-WPDA-dad109c5-1,,
,QC-WPDA-83105cd9-1,,
,QC-WPDA-b9b9fe49-1,,
,QC-WPDA-820e7c6b-1,,
,QC-WPDA-62026dc1-1,,
,QC-WPDA-070ff97b-1,,
,QC-WPDA-f8c6dc64-1,,
,QC-WPDA-fb9930aa-1,,
,QC-WPDA-59ad4bc9-1,,
,QC-WPDA-2e7879a4-1,,
,QC-WPDA-574bdf0e-1,,
,QC-WPDA-b9999e90-1,,
,QC-WPDA-48dd9445-1,,
,QC-WPDA-a0199c62-1,,
,QC-WPDA-bf1d8e4e-1,,
,QC-WPDA-d9c02007-1,,
,QC-WPDA-23125a21-1,,
,QC-WPDA-48746689-1,,
,QC-WPDA-8840828f-1,,
,QC-WPDA-08cc9855-1,,
,QC-WPDA-d1a6d044-1,,
,QC-WPDA-87c710a5-1,,
,QC-WPDA-b1ecd830-1,,
,QC-WPDA-a6fc5c6a-1,,
,QC-WPDA-3fb09c86-1,,
,QC-WPDA-38c47f17-1,,
,QC-WPDA-d95b00a9-1,,
,QC-WPDA-4724e8a4-1,,
,QC-WPDA-466d2a31-1,,
,QC-WPDA-81239bec-1,,
,QC-WPDA-58a9d19b-1,,
,QC-WPDA-fd294fbd-1,,
,QC-WPDA-2613b885-1,,
,QC-WPDA-2578b1cf-1,,
,QC-WPDA-80099b53-1,,
,QC-WPDA-6f1f70c6-1,,
,QC-WPDA-292651ed-1,,
,QC-WPDA-725d464b-1,,
,QC-WPDA-464b32ec-1,,
,QC-WPDA-e73df591-1,,
,QC-WPDA-d135ff87-1,,
,QC-WPDA-0f65633c-1,,
,QC-WPDA-b4f370b8-1,,
,QC-WPDA-fd1d73af-1,,
,QC-WPDA-63a197e5-1,,
,QC-WPDA-1069986c-1,,
,QC-WPDA-c1481c12-1,,
,QC-WPDA-316979e5-1,,
,QC-WPDA-c8a23dc0-1,,
,QC-WPDA-f4f0b4dd-1,,
,QC-WPDA-a0c3a7d8-1,,
,QC-WPDA-ccea4191-1,,
,QC-WPDA-221c2066-1,,
,QC-WPDA-e99a584f-1,,
,QC-WPDA-405ef458-1,,
,QC-WPDA-792b79c2-1,,
,QC-WPDA-21ade788-1,,
,QC-WPDA-c706b306-1,,
,QC-WPDA-c1da2949-1,,
,QC-WPDA-3d313ef5-1,,
,QC-WPDA-feec77b6-1,,
,QC-WPDA-95a43dca-1,,
,QC-WPDA-9d502a1f-1,,
,QC-WPDA-4a03e8da-1,,
,QC-WPDA-2849ea74-1,,
,QC-WPDA-9ee23d9c-1,,
,QC-WPDA-3e07589b-1,,
,QC-WPDA-ec34d0f6-1,,
,QC-WPDA-147466d5-1,,
,QC-WPDA-42129685-1,,
,QC-WPDA-1c21a37c-1,,
,QC-WPDA-aba21422-1,,
,QC-WPDA-50854537-1,,
,QC-WPDA-4c1598ab-1,,
,QC-WPDA-3c617d11-1,,
,QC-WPDA-6a049ba2-1,,
,QC-WPDA-e3c5326f-1,,
,QC-WPDA-25858147-1,,
,QC-WPDA-13cbe477-1,,
,QC-WPDA-211222c6-1,,
,QC-WPDA-87485eb3-1,,
,QC-WPDA-95836927-1,,
,QC-WPDA-bf6b54a7-1,,
,QC-WPDA-99d3392d-1,,
,QC-WPDA-3fcfd127-1,,
,QC-WPDA-1a02f2a5-1,,
,QC-WPDA-4dce1046-1,,
,QC-WPDA-dbf8fc98-1,,
,QC-WPDA-a8e1678d-1,,
,QC-WPDA-326f824d-1,,
,QC-WPDA-7e7c5903-1,,
,QC-WPDA-b55cf911-1,,
,QC-WPDA-3b49c8d0-1,,
,QC-WPDA-bb369e10-1,,
,QC-WPDA-03697d30-1,,
,QC-WPDA-3a5425cc-1,,
,QC-WPDA-069e5559-1,,
,QC-WPDA-aeb16233-1,,
,QC-WPDA-0483c277-1,,
,QC-WPDA-f4b3c8b7-1,,
,QC-WPDA-0b3fd22e-1,,
,QC-WPDA-dca56e66-1,,
,QC-WPDA-fc99e2eb-1,,
,QC-WPDA-925ab7b3-1,,
,QC-WPDA-ead9d46a-1,,
,QC-WPDA-0dd27d13-1,,
,QC-WPDA-f5e6d8d6-1,,
,QC-WPDA-f5c1bb30-1,,
,QC-WPDA-35577251-1,,
,QC-WPDA-a9fb5a31-1,,
,QC-WPDA-6bb441b1-1,,
,QC-WPDA-aae7b96f-1,,
,QC-WPDA-a8c2057d-1,,
,QC-WPDA-d318967f-1,,
,QC-WPDA-637bd4eb-1,,
,QC-WPDA-2fc951eb-1,,
,QC-WPDA-e31015a7-1,,
,QC-WPDA-6b277296-1,,
,QC-WPDA-33063d3b-1,,
,QC-WPDA-6ecdc14c-1,,
,QC-WPDA-6b86a855-1,,
,QC-WPDA-b86959e3-1,,
,QC-WPDA-24f92763-1,,
,QC-WPDA-d789f638-1,,
,QC-WPDA-f797ffd1-1,,
,QC-WPDA-fcbdeeec-1,,
,QC-WPDA-285bcbf1-1,,
,QC-WPDA-7bcd8833-1,,
,QC-WPDA-13a3ef3b-1,,
,QC-WPDA-3804b42a-1,,
,QC-WPDA-624b1351-1,,
,QC-WPDA-6d9b1a36-1,,
,QC-WPDA-7bec8063-1,,
,QC-WPDA-1188e6fb-1,,
,QC-WPDA-e2a47e48-1,,
,QC-WPDA-d0747028-1,,
,QC-WPDA-9f4afcbc-1,,
,QC-WPDA-3177a932-1,,
,QC-WPDA-baec642b-1,,
,QC-WPDA-fd4dffd8-1,,
,QC-WPDA-5441a941-1,,
,QC-WPDA-de835c99-1,,
,QC-WPDA-51b8a709-1,,
,QC-WPDA-58211304-1,,
,QC-WPDA-55430c57-1,,
,QC-WPDA-e52c0b90-1,,
,QC-WPDA-bbd2bb5b-1,,
,QC-WPDA-fec9688b-1,,
,QC-WPDA-9006810d-1,,
,QC-WPDA-76bee996-1,,
,QC-WPDA-d6763865-1,,
,QC-WPDA-badc032a-1,,
,QC-WPDA-10dc0ae1-1,,
,QC-WPDA-1430622f-1,,
,QC-WPDA-877fffd5-1,,
,QC-WPDA-af1b5914-1,,
,QC-WPDA-13d913a5-1,,
,QC-WPDA-213d3674-1,,
,QC-WPDA-d2314cf2-1,,
,QC-WPDA-b45de00a-1,,
,QC-WPDA-fcd2bcbc-1,,
,QC-WPDA-55c4d4b4-1,,
,QC-WPDA-6606a197-1,,
,QC-WPDA-2d86a901-1,,
,QC-WPDA-d8fadc6e-1,,
,QC-WPDA-4d65966f-1,,
,QC-WPDA-0a7c783b-1,,
,QC-WPDA-c0818e5e-1,,
,QC-WPDA-5639acb0-1,,
,QC-WPDA-05492a7e-1,,
,QC-WPDA-5c257bb0-1,,
,QC-WPDA-65c1b4e8-1,,
,QC-WPDA-ecfa3b60-1,,
,QC-WPDA-dabc74d7-1,,
,QC-WPDA-886271df-1,,
,QC-WPDA-3c432eea-1,,
,QC-WPDA-d5533c80-1,,
,QC-WPDA-328e4761-1,,
,QC-WPDA-3946d123-1,,
,QC-WPDA-a5ac0685-1,,
,QC-WPDA-b43cb11e-1,,
,QC-WPDA-2ef26fc5-1,,
,QC-WPDA-8c47d93b-1,,
,QC-WPDA-a9cf1bff-1,,
,ZZ-WPDA-f48c50b1-1,,
,QC-WPDA-9d361966-1,,
,QC-WPDA-d42d9981-1,,
,QC-WPDA-c441af00-1,,
,QC-WPDA-6b1c082e-1,,
,QC-WPDA-5e97969f-1,,
,QC-WPDA-20c14d03-1,,
,QC-WPDA-b9d46c68-1,,
,QC-WPDA-328642bb-1,,
,QC-WPDA-fd5ddf5f-1,,
,QC-WPDA-902f999d-1,,
,QC-WPDA-52229294-1,,
,QC-WPDA-76d47b22-1,,
,QC-WPDA-90b9a75e-1,,
,QC-WPDA-4d4fd6a7-1,,
,QC-WPDA-5ec47195-1,,
,QC-WPDA-9fa3d596-1,,
,QC-WPDA-ead493f6-1,,
,QC-WPDA-7bd66b96-1,,
,QC-WPDA-2c250cc2-1,,
,QC-WPDA-a5bba678-1,,
,QC-WPDA-7330b4a9-1,,
,QC-WPDA-9485f799-1,,
,QC-WPDA-133a1a40-1,,
,QC-WPDA-bc62abe7-1,,
,QC-WPDA-076f0dcf-1,,
,QC-WPDA-5654089a-1,,
,QC-WPDA-31e1f5da-1,,
,QC-WPDA-abb9c23f-1,,
,ZZ-WPDA-ffc3c331-1,,
,ZZ-WPDA-2da52535-1,,
,QC-WPDA-85128124-1,,
,ZZ-WPDA-67f03d72-1,,
,QC-WPDA-85bbe2e1-1,,
,ZZ-WPDA-47bcf61b-1,,
,QC-WPDA-36c6a530-1,,
,ZZ-WPDA-e2512d1d-1,,
,QC-WPDA-bee0af67-1,,
,QC-WPDA-957aae10-1,,
,ZZ-WPDA-9498d0f4-1,,
,QC-WPDA-842969c3-1,,
,ZZ-WPDA-4cad0ecb-1,,
,NS-WPDA-26e23874-1,,
,NS-WPDA-03d2b28f-1,,
,NS-WPDA-804d9928-1,,
,NS-WPDA-83e83a54-1,,
,NS-WPDA-7258f15a-1,,
,NB-WPDA-d959f0e2-1,,
,NB-WPDA-b62f7c54-1,,
,NB-WPDA-fce62623-1,,
,NB-WPDA-14402da7-1,,
,NB-WPDA-161cb3eb-1,,
,NB-WPDA-35bb1d0a-1,,
,NB-WPDA-39a1d54b-1,,
,NB-WPDA-936a133f-1,,
,NB-WPDA-3eb7bf49-1,,
,NB-WPDA-5206a49a-1,,
,NB-WPDA-324baf6d-1,,
,NB-WPDA-127a8243-1,,
,NB-WPDA-02a8a30c-1,,
,NB-WPDA-746822ba-1,,
,NB-WPDA-6178c3a1-1,,
,NB-WPDA-b43863fb-1,,
,NB-WPDA-0fe1e030-1,,
,NB-WPDA-2a6c9431-1,,
,NB-WPDA-d85d4cc7-1,,
,NB-WPDA-97f24fc4-1,,
,NB-WPDA-5218da28-1,,
,NB-WPDA-c127ca5f-1,,
,NB-WPDA-4ea8a038-1,,
,NB-WPDA-2f645c85-1,,
,NB-WPDA-900e5072-1,,
,NB-WPDA-647b2bac-1,,
,NB-WPDA-82789f9b-1,,
,NB-WPDA-55dfbdfa-1,,
,ZZ-WPDA-459fe716-1,,
,NB-WPDA-c72838df-1,,
,NB-WPDA-555dcd7c-1,,
,ZZ-WPDA-9bff9336-1,,
,NB-WPDA-09c315f7-1,,
,NB-WPDA-8c5a83cc-1,,
,NB-WPDA-543b4267-1,,
,NB-WPDA-d7ec2cb9-1,,
,NB-WPDA-6924d170-1,,
,NB-WPDA-722138f2-1,,
,NB-WPDA-c454d3be-1,,
,NB-WPDA-55987931-1,,
,NB-WPDA-1c0ed4ca-1,,
,NB-WPDA-ce54107b-1,,
,NB-WPDA-b9aa12f0-1,,
,NB-WPDA-b3d65e9e-1,,
,NB-WPDA-cd0f11b4-1,,
,NB-WPDA-e2c3825c-1,,
,NB-WPDA-837c61bb-1,,
,NB-WPDA-15a623d2-1,,
,NB-WPDA-9f8cf87f-1,,
,NB-WPDA-a3148739-1,,
,NB-WPDA-d87f0f34-1,,
,NB-WPDA-970581b4-1,,
,NB-WPDA-48737c2d-1,,
,NB-WPDA-1ee45921-1,,
,NB-WPDA-2aab115a-1,,
,NB-WPDA-44112238-1,,
,NB-WPDA-709cb4e0-1,,
,ZZ-WPDA-20589ac4-1,,
,NB-WPDA-d66fe638-1,,
,NB-WPDA-810d50bc-1,,
,NB-WPDA-e9c5a77f-1,,
,NB-WPDA-e1ec9b39-1,,
,NB-WPDA-53a64bdb-1,,
,NB-WPDA-2ab92a2f-1,,
,NB-WPDA-a8d109ce-1,,
,NB-WPDA-09fc74ae-1,,
,NB-WPDA-0767daf0-1,,
,NB-WPDA-bddc0c1b-1,,
,NB-WPDA-9d2cafed-1,,
,NB-WPDA-50c7f644-1,,
,NB-WPDA-39f1a577-1,,
,NB-WPDA-d33a9251-1,,
,NB-WPDA-42e6b890-1,,
,NB-WPDA-ca37870e-1,,
,NB-WPDA-2db348b0-1,,
,NB-WPDA-73516a96-1,,
,NB-WPDA-c6a3bc30-1,,
,NB-WPDA-c3134168-1,,
,NB-WPDA-37dc18d2-1,,
,NB-WPDA-168514fd-1,,
,NB-WPDA-bb877df1-1,,
,NB-WPDA-0783e354-1,,
,NB-WPDA-7f5861ff-1,,
,NB-WPDA-720478b3-1,,
,NB-WPDA-a49e2132-1,,
,ZZ-WPDA-b1cbd886-1,,
,NB-WPDA-566db1c4-1,,
,NB-WPDA-b357af28-1,,
,NB-WPDA-3467de2f-1,,
,NB-WPDA-4d852f89-1,,
,NB-WPDA-86bf3399-1,,
,NB-WPDA-bd910ebe-1,,
,NB-WPDA-49c97f96-1,,
,NB-WPDA-1b365ecf-1,,
,NB-WPDA-c371c1dc-1,,
,NB-WPDA-0bc5fd3f-1,,
,NB-WPDA-00b21838-1,,
,QC-WPDA-f28186c9-1,,
,NB-WPDA-b5bd17e0-1,,
,NB-WPDA-fcaa50bd-1,,
,NB-WPDA-88968046-1,,
,NB-WPDA-a13c3a0e-1,,
,NB-WPDA-dab93efa-1,,
,NB-WPDA-5f7ee841-1,,
,NB-WPDA-ad2b6bba-1,,
,NB-WPDA-9d7a7503-1,,
,NB-WPDA-dbb8e465-1,,
,NB-WPDA-56d19019-1,,
,NB-WPDA-7ee023a5-1,,
,NB-WPDA-39941962-1,,
,NB-WPDA-43b0c4cc-1,,
,NB-WPDA-16c28202-1,,
,NB-WPDA-78f94774-1,,
,NB-WPDA-35760337-1,,
,NB-WPDA-b146e394-1,,
,NB-WPDA-a963f8e5-1,,
,NB-WPDA-65e95531-1,,
,ZZ-WPDA-687ef8f6-1,,
,NB-WPDA-4a811691-1,,
,NB-WPDA-f0e82b23-1,,
,NB-WPDA-1b87c868-1,,
,NB-WPDA-ba647ff7-1,,
,NB-WPDA-71bc9df9-1,,
,NB-WPDA-774bc125-1,,
,NB-WPDA-b8dc9ed9-1,,
,NB-WPDA-712c6890-1,,
,NB-WPDA-0912b473-1,,
,NB-WPDA-adaee34f-1,,
,NB-WPDA-fe5c48ec-1,,
,NB-WPDA-afcba19b-1,,
,NB-WPDA-708fd346-1,,
,NB-WPDA-dd2442a3-1,,
,NB-WPDA-247cc21c-1,,
,NB-WPDA-1839af20-1,,
,NB-WPDA-9cd5ceb9-1,,
,NB-WPDA-a1afc657-1,,
,NB-WPDA-47a150cf-1,,
,NB-WPDA-258c039c-1,,
,NB-WPDA-631dd2cf-1,,
,NB-WPDA-7eefc0ab-1,,
,NB-WPDA-a75690fe-1,,
,NB-WPDA-7bc3b9d8-1,,
,NB-WPDA-69e5c029-1,,
,NB-WPDA-b61cd24d-1,,
,NB-WPDA-7eed1cf6-1,,
,NB-WPDA-2c4e8076-1,,
,NB-WPDA-21a522c6-1,,
,ON-WPDA-ce52b890-1,,
,ON-WPDA-c8e0ffc4-1,,
,ON-WPDA-f3a67e67-1,,
,ON-WPDA-c524566d-1,,
,ON-WPDA-e3a7f64a-1,,
,BC-WPDA-0645d6d6-1,,
,BC-WPDA-58622f50-1,,
,ZZ-WPDA-4c516a3d-1,,
,BC-WPDA-17317de3-1,,
,BC-WPDA-b39209b5-1,,
,BC-WPDA-8bc9b6f1-1,,
,BC-WPDA-858354bf-1,,
,BC-WPDA-1d2e00f1-1,,
,PE-WPDA-86b72709-1,,
,PE-WPDA-76ea848d-1,,
,PE-WPDA-dff4704f-1,,
,PE-WPDA-9c8a1d0e-1,,
,SK-WPDA-2bc252d0-1,,
,BC-WPDA-869fc526-1,,
,ZZ-WPDA-e1984d22-1,,
,BC-WPDA-c0c271f6-1,,
,BC-WPDA-3fa67438-1,,
,BC-WPDA-392fde08-1,,
,ZZ-WPDA-57e33201-1,,
,ZZ-WPDA-8d5169ac-1,,
,QC-WPDA-5be97542-1,,
,QC-WPDA-4f1964a4-1,,
,QC-WPDA-384b682c-1,,
,ZZ-WPDA-0974de8c-1,,
,QC-WPDA-ed6345bd-1,,
,QC-WPDA-eed5b3a4-1,,
,QC-WPDA-2e16f288-1,,
,QC-WPDA-4f5225b9-1,,
,QC-WPDA-580c55a2-1,,
,QC-WPDA-c1d7639b-1,,
,QC-WPDA-1136d495-1,,
,QC-WPDA-b5abfaea-1,,
,QC-WPDA-d2e1100c-1,,
,QC-WPDA-4241248b-1,,
,QC-WPDA-e1356ccd-1,,
,QC-WPDA-96c38529-1,,
,QC-WPDA-ad41e3cb-1,,
,QC-WPDA-0fd53d55-1,,
,QC-WPDA-87faf4b4-1,,
,QC-WPDA-6d851dd6-1,,
,QC-WPDA-fdf1d8bd-1,,
,QC-WPDA-ee398908-1,,
,QC-WPDA-d0d7228c-1,,
,QC-WPDA-a1085151-1,,
,QC-WPDA-44071a6c-1,,
,QC-WPDA-e44adc0b-1,,
,QC-WPDA-bd531926-1,,
,QC-WPDA-e47118a3-1,,
,QC-WPDA-970f3039-1,,
,QC-WPDA-d4c2bb96-1,,
,QC-WPDA-9325e7df-1,,
,QC-WPDA-9778bf47-1,,
,QC-WPDA-80a2590e-1,,
,QC-WPDA-dde852db-1,,
,QC-WPDA-bb4d5034-1,,
,QC-WPDA-470e9d65-1,,
,QC-WPDA-bef66664-1,,
,QC-WPDA-e673d941-1,,
,QC-WPDA-99d26ec3-1,,
,QC-WPDA-0ddf4fab-1,,
,QC-WPDA-87f9eb25-1,,
,QC-WPDA-89b59c42-1,,
,QC-WPDA-89a2b880-1,,
,QC-WPDA-ca3c4045-1,,
,QC-WPDA-4e059071-1,,
,QC-WPDA-69d330a7-1,,
,QC-WPDA-f474a7f0-1,,
,QC-WPDA-63a53016-1,,
,QC-WPDA-1b7ff115-1,,
,QC-WPDA-ac448284-1,,
,QC-WPDA-e433f6c1-1,,
,QC-WPDA-7eb9f8eb-1,,
,QC-WPDA-96831ded-1,,
,QC-WPDA-82fcdf1c-1,,
,QC-WPDA-b4555c08-1,,
,QC-WPDA-7d302571-1,,
,QC-WPDA-67ad6bbd-1,,
,QC-WPDA-31f68414-1,,
,QC-WPDA-0a96dc12-1,,
,QC-WPDA-f4d2ac6a-1,,
,QC-WPDA-78f0f65d-1,,
,QC-WPDA-194eb4d0-1,,
,QC-WPDA-9f7f645d-1,,
,QC-WPDA-dfc7b070-1,,
,QC-WPDA-ba7598c5-1,,
,QC-WPDA-67c9511e-1,,
,QC-WPDA-97c7e062-1,,
