main_id,tang_id,distance_to_centroid_m,distance_to_edge_m
ON-MAIN-92254f18-1,ON-TANG-84960faa-1,4965.21,4421.74
ON-MAIN-92254f18-1,ON-TANG-22c05941-1,10313.16,9965.11
ON-MAIN-cef2ae42-1,,,
MB-MAIN-72954693-1,,,
NU-MAIN-4da97af6-1,,,
ON-MAIN-771f682a-1,ON-TANG-dce6504a-1,6673.09,6493.87
ON-MAIN-771f682a-1,ON-TANG-92302d46-1,6864.7,6749.88
ON-MAIN-771f682a-1,ON-TANG-0e59ff7c-1,6811.85,6745.91
ON-MAIN-771f682a-1,ON-TANG-34de2f38-1,7330.65,7174.6
ON-MAIN-771f682a-1,ON-TANG-af33c8a8-1,6967.95,6821.65
ON-MAIN-771f682a-1,ON-TANG-9a51d5c5-1,7982.01,7754.02
ON-MAIN-771f682a-1,ON-TANG-1c24ffe1-1,2015.36,1868.01
ON-MAIN-771f682a-1,ON-TANG-a5b83aaf-1,2895.95,2421.66
YT-MAIN-62f18e31-1,,,
ON-MAIN-71c22461-1,ON-TANG-3dfd70e0-1,9938.03,9707.37
ON-MAIN-71c22461-1,ON-TANG-20352334-1,9226.04,9022.34
ON-MAIN-71c22461-1,ON-TANG-950c7e02-1,7809.74,7720.96
ON-MAIN-71c22461-1,ON-TANG-afb90d08-1,7152.05,6981.2
ON-MAIN-71c22461-1,ON-TANG-a109774c-1,6699.99,6618.4
BC-MAIN-cfe1a12c-1,,,
ON-MAIN-9a1b3df8-1,,,
QC-MAIN-0f1f6d46-1,,,
ON-MAIN-c0dbe3d0-1,ON-TANG-cfbb3fb4-1,8828.98,8646.39
ON-MAIN-c0dbe3d0-1,ON-TANG-29bcba51-1,7682.11,7410.45
ON-MAIN-c0dbe3d0-1,ON-TANG-91de0cfe-1,6613.24,6346.47
ON-MAIN-c0dbe3d0-1,ON-TANG-51e0c4bc-1,6975.92,6828.19
ON-MAIN-c0dbe3d0-1,ON-TANG-e83fd9b1-1,5638.65,5383.76
ON-MAIN-c0dbe3d0-1,ON-TANG-60787877-1,5034.23,4916.03
ON-MAIN-c0dbe3d0-1,ON-TANG-5da49d38-1,4138.34,3967.77
ON-MAIN-c0dbe3d0-1,ON-TANG-1f0b8ad2-1,4072.78,3974.59
ON-MAIN-c0dbe3d0-1,ON-TANG-1d400193-1,3634.1,3426.42
ON-MAIN-260dc878-1,,,
ON-MAIN-13e61769-1,,,
ON-MAIN-f039002e-1,,,
SK-MAIN-ee0fab1a-1,,,
SK-MAIN-fa964b40-1,,,
NB-MAIN-b72cbf1c-1,,,
SK-MAIN-52fbe54e-1,,,
MB-MAIN-2ee057b8-1,,,
SK-MAIN-ab9c65a7-1,,,
SK-MAIN-86dd1c37-1,,,
SK-MAIN-640b427c-1,,,
QC-MAIN-e066357e-1,,,
QC-MAIN-e363e5b1-1,,,
NT-MAIN-0f6cb3ad-1,,,
NL-MAIN-da3b3dae-1,,,
SK-MAIN-98848a83-1,,,
ON-MAIN-e116f385-2,,,
QC-MAIN-1fabc906-1,,,
SK-MAIN-53a8c866-1,,,
QC-MAIN-8fcacde6-1,QC-TANG-4be356cc-1,8767.1,8631.1
QC-MAIN-8fcacde6-1,QC-TANG-5e6241eb-1,8455.03,8084.04
QC-MAIN-8fcacde6-1,QC-TANG-c2d1e592-1,7777.59,7320.22
QC-MAIN-8fcacde6-1,QC-TANG-0a91c49d-1,1796.77,1340.76
QC-MAIN-8fcacde6-1,QC-TANG-bf288b44-1,1165.56,297.15
BC-MAIN-f80e2913-1,,,
QC-MAIN-cfde9015-1,,,
NT-MAIN-0f6cb3ad-2,,,
QC-MAIN-6232bf35-1,,,
QC-MAIN-f7b40585-2,QC-TANG-3e0f7d53-1,8203.35,7909.19
QC-MAIN-dd392d35-1,,,
BC-MAIN-fa8dd7ae-1,,,
NS-MAIN-6c39ff7e-1,NS-TANG-f8efbcf8-1,711.39,228.73
NB-MAIN-a4415da5-1,,,
NT-MAIN-03e8cde6-1,NT-TANG-289df530-1,198.27,174.31
YT-MAIN-56c18e10-1,,,
YT-MAIN-43994b92-1,,,
NB-MAIN-7b6678ae-1,,,
SK-MAIN-1dda9c9d-1,SK-TANG-bce2f373-1,9527.98,9080.45
SK-MAIN-1dda9c9d-1,SK-TANG-62dec09b-1,4119.04,3255.31
SK-MAIN-1dda9c9d-1,SK-TANG-3c8560e3-1,2601.02,2154.12
SK-MAIN-1dda9c9d-1,SK-TANG-d3307194-1,1746.25,1484.43
SK-MAIN-1dda9c9d-1,SK-TANG-98be5615-1,185.12,124.67
SK-MAIN-1dda9c9d-1,SK-TANG-568e35ac-1,1293.81,1206.47
SK-MAIN-1dda9c9d-1,SK-TANG-90a244a9-1,1743.26,1667.25
SK-MAIN-11948fa6-1,SK-TANG-eb3a7f32-1,1548.53,1381.67
SK-MAIN-11948fa6-1,SK-TANG-7dfcc99b-1,2717.77,1973.52
SK-MAIN-11948fa6-1,SK-TANG-86bfa3c0-1,3177.44,2712.72
SK-MAIN-11948fa6-1,SK-TANG-bf63627c-1,3827.11,3636.34
SK-MAIN-11948fa6-1,SK-TANG-b8cd9288-1,3758.55,3624.66
SK-MAIN-11948fa6-1,SK-TANG-0e16f310-1,4300.79,3928.87
SK-MAIN-11948fa6-1,SK-TANG-b1917ed9-1,4674.79,4315.08
SK-MAIN-11948fa6-1,SK-TANG-a4bb7b15-1,4896.52,4349.72
SK-MAIN-11948fa6-1,SK-TANG-b8ee476e-1,5306.23,4734.55
SK-MAIN-11948fa6-1,SK-TANG-cc991d0e-1,5520.49,5402.83
SK-MAIN-11948fa6-1,SK-TANG-1c3f56a3-1,5759.95,5535.67
SK-MAIN-11948fa6-1,SK-TANG-820af842-1,6486.07,6346.8
SK-MAIN-11948fa6-1,SK-TANG-d84ccbd4-1,6680.67,6557.75
SK-MAIN-11948fa6-1,SK-TANG-bce2f373-1,7332.93,6946.42
NU-MAIN-af98f320-1,,,
NL-MAIN-9ee6abcb-1,,,
SK-MAIN-e95a9d65-1,SK-TANG-2ab2e0af-1,9408.02,9376.81
SK-MAIN-e95a9d65-1,SK-TANG-12a0df6c-1,9759.59,9691.58
SK-MAIN-e95a9d65-1,SK-TANG-c26674d7-1,9330.2,9308.02
SK-MAIN-e95a9d65-1,SK-TANG-2e67ff4d-1,9662.88,9621.93
SK-MAIN-e95a9d65-1,SK-TANG-fc90f594-1,9823.61,9765.22
SK-MAIN-e95a9d65-1,SK-TANG-a555765a-1,10239.72,9931.57
SK-MAIN-e95a9d65-1,SK-TANG-4ca6b732-1,4977.39,4793.88
SK-MAIN-e95a9d65-1,SK-TANG-a74deeb4-1,55.16,83.81
SK-MAIN-6e2b2410-1,,,
SK-MAIN-a584d05d-1,SK-TANG-eb3a7f32-1,5671.64,5420.32
SK-MAIN-a584d05d-1,SK-TANG-7dfcc99b-1,4136.56,3624.86
SK-MAIN-a584d05d-1,SK-TANG-86bfa3c0-1,2669.17,2289.97
SK-MAIN-a584d05d-1,SK-TANG-bf63627c-1,2545.56,2339.6
SK-MAIN-a584d05d-1,SK-TANG-b8cd9288-1,2246.42,2132.99
SK-MAIN-a584d05d-1,SK-TANG-0e16f310-1,914.66,414.44
SK-MAIN-a584d05d-1,SK-TANG-b1917ed9-1,1316.58,1138.43
SK-MAIN-a584d05d-1,SK-TANG-a4bb7b15-1,711.97,139.18
SK-MAIN-a584d05d-1,SK-TANG-b8ee476e-1,273.26,125.75
SK-MAIN-a584d05d-1,SK-TANG-cc991d0e-1,1106.56,984.04
SK-MAIN-a584d05d-1,SK-TANG-1c3f56a3-1,721.7,521.87
SK-MAIN-a584d05d-1,SK-TANG-820af842-1,1778.07,1652.66
SK-MAIN-a584d05d-1,SK-TANG-d84ccbd4-1,1721.75,1625.88
SK-MAIN-a584d05d-1,SK-TANG-bce2f373-1,2260.9,1899.19
SK-MAIN-a584d05d-1,SK-TANG-df1eb2e5-1,8191.95,7882.74
SK-MAIN-a584d05d-1,SK-TANG-62dec09b-1,7544.0,6817.38
SK-MAIN-a584d05d-1,SK-TANG-f32c10d0-1,7980.84,7255.43
SK-MAIN-a584d05d-1,SK-TANG-95b60004-1,9980.39,9851.51
SK-MAIN-a584d05d-1,SK-TANG-c03b3b8f-1,8775.53,8063.05
SK-MAIN-a584d05d-1,SK-TANG-3c8560e3-1,9049.53,8572.48
SK-MAIN-a584d05d-1,SK-TANG-d3307194-1,9918.31,9671.3
SK-MAIN-b0e502f0-1,,,
SK-MAIN-19e40503-1,,,
SK-MAIN-b99b2981-1,SK-TANG-4ca6b732-1,7474.7,7205.77
SK-MAIN-b99b2981-1,SK-TANG-a74deeb4-1,5728.73,5519.18
SK-MAIN-85cc24e6-1,,,
AB-MAIN-5886ad62-1,,,
QC-MAIN-958e6b58-1,QC-TANG-1be80397-1,8792.86,8006.71
ON-MAIN-1eff4e4b-1,ON-TANG-f173d383-1,1101.7,715.46
ON-MAIN-1eff4e4b-1,ON-TANG-2f4aa2e6-1,709.67,497.17
YT-MAIN-777864fa-1,,,
QC-MAIN-53721d44-1,QC-TANG-7b25bed1-1,8758.44,8461.01
BC-MAIN-eb5b0a1d-2,BC-TANG-70391e5f-1,1529.02,1359.36
BC-MAIN-eb5b0a1d-2,BC-TANG-fb787d80-1,772.82,55.04
NU-MAIN-3a15ba90-1,,,
NT-MAIN-969facce-1,NT-TANG-bee079d1-1,8543.66,8279.76
NT-MAIN-969facce-1,NT-TANG-763056ca-1,10215.15,9795.82
NT-MAIN-969facce-1,NT-TANG-3a7acc38-1,8157.12,8022.56
NT-MAIN-969facce-1,NT-TANG-ae86a53c-1,3686.27,3190.74
NT-MAIN-969facce-1,NT-TANG-3b7d8cb7-1,1986.5,1775.24
NT-MAIN-969facce-1,NT-TANG-a824b065-1,4572.3,4434.34
NT-MAIN-969facce-1,NT-TANG-5a58ed02-1,4299.77,4146.95
NT-MAIN-969facce-1,NT-TANG-998a09be-1,3875.15,3651.65
NT-MAIN-969facce-1,NT-TANG-3bb46245-1,1159.56,684.1
NT-MAIN-969facce-1,NT-TANG-9f5dfd61-1,2076.07,1753.69
NT-MAIN-969facce-1,NT-TANG-10312584-1,2710.31,2465.4
NT-MAIN-969facce-1,NT-TANG-c508a7b6-1,1467.47,1171.37
NT-MAIN-969facce-1,NT-TANG-78bb2098-1,2396.15,2076.89
NT-MAIN-969facce-1,NT-TANG-6e8e59be-1,3734.57,3538.02
NT-MAIN-969facce-1,NT-TANG-3625cd55-1,8225.13,7657.98
NT-MAIN-969facce-1,NT-TANG-fd4568fe-1,9466.22,9116.96
NT-MAIN-969facce-1,NT-TANG-6fd7fe15-1,2511.84,1182.81
NT-MAIN-969facce-1,NT-TANG-2ae8beb4-1,2831.32,2452.84
NT-MAIN-969facce-1,NT-TANG-bbba0b05-1,8033.3,7176.09
NT-MAIN-969facce-1,NT-TANG-31cdef8e-1,7877.09,7394.74
NT-MAIN-969facce-1,NT-TANG-0b75994b-1,9262.53,8665.66
NT-MAIN-969facce-1,NT-TANG-926ec449-1,5807.43,5478.86
NT-MAIN-969facce-1,NT-TANG-4cc409c7-1,6425.47,6034.51
NT-MAIN-969facce-1,NT-TANG-59d5b832-1,9207.72,8871.35
NT-MAIN-969facce-1,NT-TANG-d05612b8-1,7640.53,6740.41
YT-MAIN-860ad5a3-1,,,
YT-MAIN-80c56f4b-1,,,
NL-MAIN-d57abb7f-1,NL-TANG-c5125af2-1,1673.56,1212.94
NL-MAIN-d57abb7f-1,NL-TANG-3894ccaf-1,1023.2,779.28
NL-MAIN-d57abb7f-1,NL-TANG-1677e48c-1,1555.66,1338.59
NL-MAIN-d57abb7f-1,NL-TANG-a306e0b0-1,2063.1,1934.06
NL-MAIN-d57abb7f-1,NL-TANG-a5695ab6-1,1334.56,1188.38
NU-MAIN-9aa02969-1,,,
YT-MAIN-c333e0eb-1,,,
QC-MAIN-31d99c67-1,QC-TANG-0e76256f-1,2292.13,2139.73
QC-MAIN-31d99c67-1,QC-TANG-4e23e689-1,1171.75,934.57
QC-MAIN-31d99c67-1,QC-TANG-d99dea61-1,554.08,434.85
QC-MAIN-31d99c67-1,QC-TANG-99d47dcc-1,91.03,176.62
QC-MAIN-31d99c67-1,QC-TANG-f3d4cea4-1,1407.34,1293.44
QC-MAIN-31d99c67-1,QC-TANG-ed7c2519-1,1474.76,1312.28
NS-MAIN-10a1b988-1,NS-TANG-e81f4f82-1,6197.43,4768.86
NS-MAIN-10a1b988-1,NS-TANG-43e33773-1,1789.04,891.17
NS-MAIN-10a1b988-1,NS-TANG-0a01c7a2-1,3205.13,2916.58
NS-MAIN-10a1b988-1,NS-TANG-d0ec7282-1,515.47,8.84
NS-MAIN-10a1b988-1,NS-TANG-a0532e7c-1,8144.42,7474.88
BC-MAIN-360b5bc6-1,,,
YT-MAIN-2e6786ff-1,,,
NB-MAIN-cd82270d-1,,,
NT-MAIN-9d6f2c07-1,NT-TANG-2803d31e-1,147.84,178.35
NB-MAIN-97cfe920-1,NB-TANG-2f35dbd4-1,1609.87,1458.44
NB-MAIN-97cfe920-1,NB-TANG-540a9211-1,2393.62,2253.7
NB-MAIN-97cfe920-1,NB-TANG-3a381e4c-1,212.29,200.16
NB-MAIN-658c67a1-1,,,
NB-MAIN-100864a2-1,NB-TANG-239f28dd-1,9524.48,9237.18
NB-MAIN-100864a2-1,NB-TANG-632ecd74-1,9581.92,9038.49
NB-MAIN-100864a2-1,NB-TANG-0b02b25c-1,93.94,70.73
NB-MAIN-e2850267-1,,,
QC-MAIN-768b402a-1,QC-TANG-678b75de-1,360.23,60.9
QC-MAIN-768b402a-1,QC-TANG-0272eb32-1,1339.52,1024.74
QC-MAIN-7c67a92e-1,,,
,QC-TANG-4526b08d-1,,
,QC-TANG-173a5d88-1,,
,QC-TANG-eb29399a-1,,
,NS-TANG-4ebb9192-1,,
,NS-TANG-355ca180-1,,
,NS-TANG-d9003ce0-1,,
,NS-TANG-0f38bf4d-1,,
,NS-TANG-f008d802-1,,
,NS-TANG-b85277ec-1,,
,NS-TANG-41ed657b-1,,
,NS-TANG-f92857ff-1,,
,NS-TANG-c45175bd-1,,
,NS-TANG-26111081-1,,
,NS-TANG-350740cf-1,,
,NS-TANG-f4127c22-1,,
,NS-TANG-0c3af810-1,,
,NS-TANG-5705033f-1,,
,NS-TANG-a39d583e-1,,
,NS-TANG-aa948938-1,,
,NS-TANG-f9489cbb-1,,
,NS-TANG-cabd53aa-1,,
,NS-TANG-47918ac6-1,,
,NS-TANG-c3b455e7-1,,
,NS-TANG-64eb1c9f-1,,
,NS-TANG-928f139b-1,,
,NS-TANG-62ff2eee-1,,
,NS-TANG-46cd5825-1,,
,NS-TANG-45c7d080-1,,
,NS-TANG-8feae4db-1,,
,NS-TANG-75440ae2-1,,
,NS-TANG-8fd3a164-1,,
,NS-TANG-ce2e6c91-1,,
,NS-TANG-06ee6b68-1,,
,NS-TANG-846eba8e-1,,
,NS-TANG-e2aac687-1,,
,NS-TANG-2bd73c1c-1,,
,NS-TANG-09bc694d-1,,
,NS-TANG-1ae33bff-1,,
,NS-TANG-59251450-1,,
,NS-TANG-f3050107-1,,
,NS-TANG-9887b72c-1,,
,NS-TANG-9288a844-1,,
,NS-TANG-7fcc2124-1,,
,NS-TANG-bf4f4faa-1,,
,NS-TANG-a9526ecd-1,,
,NS-TANG-b146b508-1,,
,NS-TANG-4191306d-1,,
,NS-TANG-8cce6b3c-1,,
,NS-TANG-7b2ae816-1,,
,NS-TANG-3464442a-1,,
,NS-TANG-a701830b-1,,
,NB-TANG-9ff4da98-1,,
,NB-TANG-b8915f5f-1,,
,NB-TANG-00f6d27d-1,,
,NB-TANG-639a112d-1,,
,NB-TANG-178ba551-1,,
,NB-TANG-f76a8a2b-1,,
,NB-TANG-a89f6222-1,,
,NB-TANG-beaa6d26-1,,
,NB-TANG-4f661fba-1,,
,NB-TANG-7a819feb-1,,
,ON-TANG-ee7e8d18-1,,
,ON-TANG-b962ed29-1,,
,ON-TANG-958b8200-1,,
,ON-TANG-09287b6f-1,,
,ON-TANG-87df6ba6-1,,
,ON-TANG-c0a4c51c-1,,
,ON-TANG-3c0cbf72-1,,
,ON-TANG-a2c63d65-1,,
,ON-TANG-27378406-1,,
,ON-TANG-a5df9e70-1,,
,ON-TANG-8fa83596-1,,
,ON-TANG-f8e6d8b8-1,,
,QC-TANG-7e9dc092-1,,
,QC-TANG-bca38362-1,,
,QC-TANG-6a1e5e78-1,,
,QC-TANG-0ae78891-1,,
,QC-TANG-96b990bb-1,,
,QC-TANG-a16aa680-1,,
,QC-TANG-6af7b675-1,,
,QC-TANG-35570664-1,,
,QC-TANG-6e5673ca-1,,
,QC-TANG-3b74ce7c-1,,
,QC-TANG-78e2297a-1,,
,QC-TANG-059ce9fa-1,,
,QC-TANG-9393aba0-1,,
,QC-TANG-cc2f154b-1,,
,QC-TANG-efc61824-1,,
,QC-TANG-dfba57e0-1,,
,QC-TANG-9e9081b4-1,,
,QC-TANG-1502575f-1,,
,QC-TANG-559d4e5d-1,,
,QC-TANG-3bbb0a43-1,,
,QC-TANG-caa12758-1,,
,QC-TANG-40310d16-1,,
,QC-TANG-3b3c1a0d-1,,
,QC-TANG-47faadd9-1,,
,QC-TANG-fbb26409-1,,
,QC-TANG-b8cc8a2c-1,,
,QC-TANG-fcd781d9-1,,
,QC-TANG-a059b9ee-1,,
,QC-TANG-0ccec5da-1,,
,QC-TANG-66f400bb-1,,
,QC-TANG-2b9c758a-1,,
,QC-TANG-00e495d9-1,,
,QC-TANG-cb33aa9d-1,,
,QC-TANG-adddd48c-1,,
,QC-TANG-e006cf39-1,,
,QC-TANG-95735e6c-1,,
,QC-TANG-51b646ad-1,,
,QC-TANG-2a3ebe6d-1,,
,QC-TANG-64b100a0-1,,
,QC-TANG-a06d95df-1,,
,QC-TANG-f20be244-1,,
,QC-TANG-b00f6785-1,,
,QC-TANG-242d0cbe-1,,
,QC-TANG-c0aeb4c3-1,,
,QC-TANG-dd3c301c-1,,
,QC-TANG-24020727-1,,
,QC-TANG-001e4790-1,,
,QC-TANG-6c5acf8a-1,,
,QC-TANG-b37a3f38-1,,
,QC-TANG-73550db3-1,,
,QC-TANG-844f4485-1,,
,QC-TANG-de8d71a8-1,,
,QC-TANG-06f92006-1,,
,QC-TANG-ba6e8976-1,,
,QC-TANG-c46486c4-1,,
,ON-TANG-48cc7b79-1,,
,ON-TANG-a10e6c27-1,,
,ON-TANG-9d9e7fb5-1,,
,ON-TANG-67e2fc50-1,,
,ON-TANG-b68f15be-1,,
,ON-TANG-eaa33b73-1,,
,ON-TANG-60f1fb46-1,,
,ON-TANG-fee8662a-1,,
,ON-TANG-66f9e3a0-1,,
,ON-TANG-ea7b9e4e-1,,
,ON-TANG-90a3c3d4-1,,
,ON-TANG-69968f5f-1,,
,ON-TANG-6370dbda-1,,
,ON-TANG-2b170f72-1,,
,ON-TANG-081a582a-1,,
,ON-TANG-61404871-1,,
,ON-TANG-d82635b7-1,,
,ON-TANG-a188a7df-1,,
,ON-TANG-a12d6b75-1,,
,ON-TANG-bcf36d3d-1,,
,ON-TANG-5c77fc9e-1,,
,ON-TANG-e89b46de-1,,
,ON-TANG-bc629ac8-1,,
,ON-TANG-0394c216-1,,
,ON-TANG-db239dea-1,,
,ON-TANG-68c6551a-1,,
,ON-TANG-271fc792-1,,
,ON-TANG-cf24bc32-1,,
,ON-TANG-6e11ff9a-1,,
,ON-TANG-a572839a-1,,
,ON-TANG-56492846-1,,
,ON-TANG-5a122262-1,,
,ON-TANG-a645126f-1,,
,ON-TANG-19de0273-1,,
,ON-TANG-742b9e45-1,,
,ON-TANG-88c4d5c5-1,,
,ON-TANG-81672b35-1,,
,ON-TANG-657b7ec5-1,,
,ON-TANG-423e85d3-1,,
,ON-TANG-4b878069-1,,
,ON-TANG-d5f57993-1,,
,ON-TANG-f7d0c844-1,,
,ON-TANG-002a4395-1,,
,ON-TANG-a7da1225-1,,
,ON-TANG-99a8b95a-1,,
,ON-TANG-5ea9a5a5-1,,
,ON-TANG-0935cd8e-1,,
,ON-TANG-296482df-1,,
,ON-TANG-fc8fb5d8-1,,
,ON-TANG-86c2ba52-1,,
,ON-TANG-f692395c-1,,
,ON-TANG-270da632-1,,
,ON-TANG-57dc0d8e-1,,
,ON-TANG-66a6b1b1-1,,
,ON-TANG-1dfc5666-1,,
,ON-TANG-7ffe6687-1,,
,ON-TANG-52ece1f5-1,,
,ON-TANG-3833dfd7-1,,
,ON-TANG-0bc01d87-1,,
,ON-TANG-c7c6b9ed-1,,
,ON-TANG-de2257f9-1,,
,ON-TANG-f2ed4dbf-1,,
,ON-TANG-1da8bed5-1,,
,ON-TANG-6340c6a2-1,,
,ON-TANG-56ea0da3-1,,
,ON-TANG-ea090384-1,,
,ON-TANG-6cfc9667-1,,
,ON-TANG-95508a48-1,,
,ON-TANG-07f656d3-1,,
,ON-TANG-b8f5aaf9-1,,
,ON-TANG-0b86ff89-1,,
,ON-TANG-4eb56699-1,,
,ON-TANG-f3d2ebbc-1,,
,ON-TANG-ded22e5a-1,,
,ON-TANG-867b05f4-1,,
,ON-TANG-c7937973-1,,
,ON-TANG-810ccbc1-1,,
,ON-TANG-2af0e78b-1,,
,ON-TANG-9a371c3e-1,,
,ON-TANG-3110b119-1,,
,ON-TANG-039c1b60-1,,
,ON-TANG-ab09ce27-1,,
,ON-TANG-d93686d4-1,,
,ON-TANG-e08b5240-1,,
,ON-TANG-722be87f-1,,
,ON-TANG-eb33fb73-1,,
,ON-TANG-cdf2d57f-1,,
,ON-TANG-89bce7cd-1,,
,ON-TANG-cfc631a0-1,,
,ON-TANG-739ecc28-1,,
,ON-TANG-ac1e7c1b-1,,
,ON-TANG-b0168863-1,,
,ON-TANG-5c437232-1,,
,ON-TANG-4de1269a-1,,
,ON-TANG-dcec5f69-1,,
,ON-TANG-5ed6ee88-1,,
,ON-TANG-302ccebf-1,,
,ON-TANG-f5bac8fb-1,,
,ON-TANG-cd14c01b-1,,
,ON-TANG-e553cf41-1,,
,ON-TANG-87ff9970-1,,
,ON-TANG-70145178-1,,
,ON-TANG-c9395e4d-1,,
,ON-TANG-e95991f5-1,,
,ON-TANG-5ef427d5-1,,
,ON-TANG-63aff95d-1,,
,ON-TANG-f2000e96-1,,
,ON-TANG-c99baf5a-1,,
,ON-TANG-02eec60f-1,,
,ON-TANG-535d1f93-1,,
,ON-TANG-e1741a61-1,,
,QC-TANG-9b4621e9-1,,
,QC-TANG-a502d15d-1,,
,QC-TANG-4688c5e9-1,,
,QC-TANG-97c4116b-1,,
,QC-TANG-61d6a637-1,,
,QC-TANG-a7e21c13-1,,
,ON-TANG-784f33e1-1,,
,ON-TANG-ce649eb3-1,,
,ON-TANG-991f8a39-1,,
,QC-TANG-ef6057bb-1,,
,QC-TANG-949a9dad-1,,
,QC-TANG-656225d8-1,,
,QC-TANG-45fc6319-1,,
,QC-TANG-2beacd25-1,,
,QC-TANG-8483fa56-1,,
,QC-TANG-491e1045-1,,
,QC-TANG-5427c0d1-1,,
,QC-TANG-4c52117b-1,,
,QC-TANG-75f979ab-1,,
,QC-TANG-65b36f15-1,,
,QC-TANG-487027d6-1,,
,QC-TANG-3164254b-1,,
,QC-TANG-7cdf105a-1,,
,QC-TANG-05117eb5-1,,
,QC-TANG-66eaaec9-1,,
,QC-TANG-9a41df27-1,,
,QC-TANG-bc16f6c0-1,,
,QC-TANG-33a771f5-1,,
,QC-TANG-5d23663b-1,,
,QC-TANG-cf983363-1,,
,QC-TANG-26ae6f46-1,,
,QC-TANG-d21e20a3-1,,
,QC-TANG-00da0a30-1,,
,QC-TANG-62fcb88c-1,,
,QC-TANG-b39ee0e7-1,,
,QC-TANG-39491a01-1,,
,QC-TANG-9b65b800-1,,
,QC-TANG-2548252a-1,,
,QC-TANG-e9cd7416-1,,
,QC-TANG-48346556-1,,
,QC-TANG-27886d88-1,,
,QC-TANG-62f4620c-1,,
,QC-TANG-ba5b8e7e-1,,
,ON-TANG-454363fc-1,,
,ON-TANG-afab8acd-1,,
,ON-TANG-df2f0df9-1,,
,ON-TANG-08d034f0-1,,
,ON-TANG-a1370161-1,,
,ON-TANG-3b3b9590-1,,
,ON-TANG-f0ea0f79-1,,
,QC-TANG-388a6b8e-1,,
,ON-TANG-ef3cd59a-1,,
,QC-TANG-29d577b1-1,,
,QC-TANG-1c903764-1,,
,ON-TANG-574ed26e-1,,
,ON-TANG-4adb7d41-1,,
,ON-TANG-0db92090-1,,
,ON-TANG-a52f6f78-1,,
,ON-TANG-a0dd6357-1,,
,ON-TANG-d617978f-1,,
,ON-TANG-0d87c3fe-1,,
,ON-TANG-587779ce-1,,
,ON-TANG-6add2919-1,,
,ON-TANG-6441f57a-1,,
,ON-TANG-9787898a-1,,
,ON-TANG-73595ab7-1,,
,ON-TANG-3507c860-1,,
,ON-TANG-a0a53401-1,,
,ON-TANG-b6f6d1be-1,,
,ON-TANG-f39e5c64-1,,
,ON-TANG-6d1adb4a-1,,
,ON-TANG-15c94655-1,,
,ON-TANG-cfe319c6-1,,
,ON-TANG-5a295466-1,,
,ON-TANG-2c67350c-1,,
,ON-TANG-c7a11802-1,,
,ON-TANG-91d05a1f-1,,
,ON-TANG-fc3badb1-1,,
,ON-TANG-452fe137-1,,
,ON-TANG-7f7ca8e9-1,,
,ON-TANG-a5826a3c-1,,
,ON-TANG-1bf4c7cc-1,,
,ON-TANG-321b7b18-1,,
,ON-TANG-d54851de-1,,
,ON-TANG-ba24b6c3-1,,
,ON-TANG-ec93ba2d-1,,
,ON-TANG-41c8cf97-1,,
,ON-TANG-61e207ab-1,,
,ON-TANG-c34962f2-1,,
,ON-TANG-4549d642-1,,
,ON-TANG-fd32ae87-1,,
,ON-TANG-23092232-1,,
,ON-TANG-ba9675cb-1,,
,ON-TANG-604f0a7e-1,,
,ON-TANG-02048c2f-1,,
,ON-TANG-959161bb-1,,
,ON-TANG-c29577bb-1,,
,ON-TANG-a47ad038-1,,
,ON-TANG-8eef44ec-1,,
,ON-TANG-0b8fd9e9-1,,
,SK-TANG-99b703b8-1,,
,SK-TANG-a2bbb8e2-1,,
,ON-TANG-98d86be3-1,,
,ON-TANG-b851f442-1,,
,ON-TANG-532c6398-1,,
,ON-TANG-1c7a55bd-1,,
,ON-TANG-74e3ff99-1,,
,ON-TANG-a53c2df8-1,,
,ON-TANG-8f39c91c-1,,
,SK-TANG-ca36201a-1,,
,AB-TANG-e75cec1c-1,,
,AB-TANG-ed6a7129-1,,
,BC-TANG-7cee6ecd-1,,
,SK-TANG-5418d64f-1,,
,SK-TANG-6edbd4aa-1,,
,SK-TANG-3bc73664-1,,
,SK-TANG-6615a8b1-1,,
,SK-TANG-db43ffa2-1,,
,SK-TANG-263a1b5a-1,,
,SK-TANG-eeb65163-1,,
,BC-TANG-2c944529-1,,
,BC-TANG-faaa4e37-1,,
,BC-TANG-fc627edc-1,,
,BC-TANG-8353b025-1,,
,BC-TANG-0d66aab7-1,,
,BC-TANG-854b949b-1,,
,BC-TANG-014f2cda-1,,
,BC-TANG-13567a77-1,,
,BC-TANG-a6ec4743-1,,
,BC-TANG-72efa111-1,,
,BC-TANG-418f6b26-1,,
,BC-TANG-98fb1fa1-1,,
,BC-TANG-42811c8b-1,,
,BC-TANG-641df88a-1,,
,AB-TANG-1c0b3d7b-1,,
,AB-TANG-dead0255-1,,
,BC-TANG-cdf5668e-1,,
,BC-TANG-6b757f16-1,,
,BC-TANG-d7c32f28-1,,
,AB-TANG-c1f732d7-1,,
,BC-TANG-ea5c9c7c-1,,
,BC-TANG-d6449ec7-1,,
,BC-TANG-dc5d7015-1,,
,BC-TANG-bba5cf40-1,,
,BC-TANG-d58e1939-1,,
,BC-TANG-60fc72ec-1,,
,BC-TANG-3e903c53-1,,
