main_id,pollutant_id,distance_m,name,facility_name_npri,similarity_full_score,similarity_partial_score
BC-MAIN-bc178f67-1,BC-pollutant-20048712-7,112.53,New Afton,New Afton,100.0,100.0
BC-MAIN-bc178f67-1,BC-pollutant-20048712-8,112.53,New Afton,New Afton,100.0,100.0
BC-MAIN-bc178f67-1,BC-pollutant-20048712-9,112.53,New Afton,New Afton,100.0,100.0
BC-MAIN-bc178f67-1,BC-pollutant-20048712-10,112.53,New Afton,New Afton,100.0,100.0
BC-MAIN-bc178f67-1,BC-pollutant-20048712-11,112.53,New Afton,New Afton,100.0,100.0
BC-MAIN-bc178f67-1,BC-pollutant-20048712-12,112.53,New Afton,New Afton,100.0,100.0
BC-MAIN-bc178f67-1,BC-pollutant-20048712-13,112.53,New Afton,New Afton,100.0,100.0
BC-MAIN-bc178f67-1,BC-pollutant-20048712-14,112.53,New Afton,New Afton,100.0,100.0
BC-MAIN-bc178f67-1,BC-pollutant-20048712-15,112.53,New Afton,New Afton,100.0,100.0
BC-MAIN-bc178f67-1,BC-pollutant-20048712-16,112.53,New Afton,New Afton,100.0,100.0
BC-MAIN-bc178f67-1,BC-pollutant-20048712-17,112.53,New Afton,New Afton,100.0,100.0
BC-MAIN-bc178f67-1,BC-pollutant-20048712-18,112.53,New Afton,New Afton,100.0,100.0
BC-MAIN-95797c9b-1,BC-pollutant-b6282d50-1,3699.57,Red Chris,Red Chris Mine,78.26086956521739,100.0
BC-MAIN-95797c9b-1,BC-pollutant-b6282d50-2,3699.57,Red Chris,Red Chris Mine,78.26086956521739,100.0
BC-MAIN-95797c9b-1,BC-pollutant-b6282d50-3,3699.57,Red Chris,Red Chris Mine,78.26086956521739,100.0
BC-MAIN-95797c9b-1,BC-pollutant-b6282d50-4,3699.57,Red Chris,Red Chris Mine,78.26086956521739,100.0
BC-MAIN-95797c9b-1,BC-pollutant-b6282d50-5,3699.57,Red Chris,Red Chris Mine,78.26086956521739,100.0
BC-MAIN-95797c9b-1,BC-pollutant-b6282d50-6,3699.57,Red Chris,Red Chris Mine,78.26086956521739,100.0
BC-MAIN-95797c9b-1,BC-pollutant-b6282d50-7,3699.57,Red Chris,Red Chris Mine,78.26086956521739,100.0
BC-MAIN-95797c9b-1,BC-pollutant-b6282d50-8,3699.57,Red Chris,Red Chris Mine,78.26086956521739,100.0
BC-MAIN-95797c9b-1,BC-pollutant-b6282d50-9,3699.57,Red Chris,Red Chris Mine,78.26086956521739,100.0
BC-MAIN-95797c9b-1,BC-pollutant-b6282d50-10,3699.57,Red Chris,Red Chris Mine,78.26086956521739,100.0
BC-MAIN-95797c9b-1,BC-pollutant-b6282d50-11,3699.57,Red Chris,Red Chris Mine,78.26086956521739,100.0
BC-MAIN-95797c9b-1,BC-pollutant-b6282d50-12,3699.57,Red Chris,Red Chris Mine,78.26086956521739,100.0
BC-MAIN-95797c9b-1,BC-pollutant-b6282d50-13,3699.57,Red Chris,Red Chris Mine,78.26086956521739,100.0
BC-MAIN-95797c9b-1,BC-pollutant-b6282d50-14,3699.57,Red Chris,Red Chris Mine,78.26086956521739,100.0
BC-MAIN-95797c9b-1,BC-pollutant-b6282d50-15,3699.57,Red Chris,Red Chris Mine,78.26086956521739,100.0
BC-MAIN-95797c9b-1,BC-pollutant-b6282d50-16,3699.57,Red Chris,Red Chris Mine,78.26086956521739,100.0
BC-MAIN-95797c9b-1,BC-pollutant-b6282d50-17,3699.57,Red Chris,Red Chris Mine,78.26086956521739,100.0
BC-MAIN-95797c9b-1,BC-pollutant-b6282d50-18,3699.57,Red Chris,Red Chris Mine,78.26086956521739,100.0
BC-MAIN-95797c9b-1,BC-pollutant-b6282d50-19,3699.57,Red Chris,Red Chris Mine,78.26086956521739,100.0
BC-MAIN-95797c9b-1,BC-pollutant-b6282d50-20,3699.57,Red Chris,Red Chris Mine,78.26086956521739,100.0
BC-MAIN-95797c9b-1,BC-pollutant-b6282d50-21,3699.57,Red Chris,Red Chris Mine,78.26086956521739,100.0
BC-MAIN-95797c9b-1,BC-pollutant-b6282d50-22,3699.57,Red Chris,Red Chris Mine,78.26086956521739,100.0
MB-MAIN-1136efa4-1,MB-pollutant-6f1d88a8-1,139.67,Stall Lake,HBMS Snow Lake Mill,41.379310344827594,60.0
MB-MAIN-1136efa4-1,MB-pollutant-799c7d20-1,11413.21,Stall Lake,HBMS Chisel Lake Mine,45.16129032258065,60.0
MB-MAIN-1136efa4-1,MB-pollutant-6f1d88a8-2,139.67,Stall Lake,HBMS Snow Lake Mill,41.379310344827594,60.0
MB-MAIN-1136efa4-1,MB-pollutant-d9efef61-1,5859.79,Stall Lake,New Britannia Mine,28.57142857142857,37.5
MB-MAIN-1136efa4-1,MB-pollutant-6f1d88a8-3,139.67,Stall Lake,HBMS Snow Lake Mill,41.379310344827594,60.0
MB-MAIN-1136efa4-1,MB-pollutant-d9efef61-2,5859.79,Stall Lake,New Britannia Mine,28.57142857142857,37.5
MB-MAIN-1136efa4-1,MB-pollutant-6f1d88a8-4,139.67,Stall Lake,HBMS Snow Lake Mill,41.379310344827594,60.0
MB-MAIN-1136efa4-1,MB-pollutant-d9efef61-3,5859.79,Stall Lake,New Britannia Mine,28.57142857142857,37.5
MB-MAIN-1136efa4-1,MB-pollutant-6f1d88a8-5,139.67,Stall Lake,HBMS Snow Lake Mill,41.379310344827594,60.0
MB-MAIN-1136efa4-1,MB-pollutant-d9efef61-4,5859.79,Stall Lake,New Britannia Mine,28.57142857142857,37.5
MB-MAIN-1136efa4-1,MB-pollutant-6f1d88a8-6,139.67,Stall Lake,HBMS Snow Lake Mill,41.379310344827594,60.0
MB-MAIN-1136efa4-1,MB-pollutant-d9efef61-5,5859.79,Stall Lake,New Britannia Mine,28.57142857142857,37.5
MB-MAIN-1136efa4-1,MB-pollutant-799c7d20-2,11413.21,Stall Lake,HBMS Chisel Lake Mine,45.16129032258065,60.0
MB-MAIN-1136efa4-1,MB-pollutant-6f1d88a8-7,139.67,Stall Lake,HBMS Snow Lake Mill,41.379310344827594,60.0
MB-MAIN-1136efa4-1,MB-pollutant-d9efef61-6,5859.79,Stall Lake,New Britannia Mine,28.57142857142857,37.5
MB-MAIN-1136efa4-1,MB-pollutant-799c7d20-3,11413.21,Stall Lake,HBMS Chisel Lake Mine,45.16129032258065,60.0
MB-MAIN-1136efa4-1,MB-pollutant-6f1d88a8-8,139.67,Stall Lake,HBMS Snow Lake Mill,41.379310344827594,60.0
MB-MAIN-1136efa4-1,MB-pollutant-d9efef61-7,5859.79,Stall Lake,New Britannia Mine,28.57142857142857,37.5
MB-MAIN-1136efa4-1,MB-pollutant-799c7d20-4,11413.21,Stall Lake,HBMS Chisel Lake Mine,45.16129032258065,60.0
MB-MAIN-1136efa4-1,MB-pollutant-6f1d88a8-9,139.67,Stall Lake,HBMS Snow Lake Mill,41.379310344827594,60.0
MB-MAIN-1136efa4-1,MB-pollutant-6f1d88a8-10,139.67,Stall Lake,HBMS Snow Lake Mill,41.379310344827594,60.0
MB-MAIN-1136efa4-1,MB-pollutant-d9efef61-8,5859.79,Stall Lake,New Britannia Mine,28.57142857142857,37.5
MB-MAIN-1136efa4-1,MB-pollutant-799c7d20-5,11413.21,Stall Lake,HBMS Chisel Lake Mine,45.16129032258065,60.0
MB-MAIN-1136efa4-1,MB-pollutant-6f1d88a8-11,139.67,Stall Lake,HBMS Snow Lake Mill,41.379310344827594,60.0
MB-MAIN-1136efa4-1,MB-pollutant-d9efef61-9,5859.79,Stall Lake,New Britannia Mine,28.57142857142857,37.5
MB-MAIN-fd93bf0f-1,MB-pollutant-6f1d88a8-1,12025.13,Lalor Lake,HBMS Snow Lake Mill,41.379310344827594,60.0
MB-MAIN-fd93bf0f-1,MB-pollutant-799c7d20-1,4093.57,Lalor Lake,HBMS Chisel Lake Mine,38.70967741935484,60.0
MB-MAIN-fd93bf0f-1,MB-pollutant-6f1d88a8-2,12025.13,Lalor Lake,HBMS Snow Lake Mill,41.379310344827594,60.0
MB-MAIN-fd93bf0f-1,MB-pollutant-d9efef61-1,7288.82,Lalor Lake,New Britannia Mine,21.42857142857143,37.5
MB-MAIN-fd93bf0f-1,MB-pollutant-6f1d88a8-3,12025.13,Lalor Lake,HBMS Snow Lake Mill,41.379310344827594,60.0
MB-MAIN-fd93bf0f-1,MB-pollutant-d9efef61-2,7288.82,Lalor Lake,New Britannia Mine,21.42857142857143,37.5
MB-MAIN-fd93bf0f-1,MB-pollutant-6f1d88a8-4,12025.13,Lalor Lake,HBMS Snow Lake Mill,41.379310344827594,60.0
MB-MAIN-fd93bf0f-1,MB-pollutant-d9efef61-3,7288.82,Lalor Lake,New Britannia Mine,21.42857142857143,37.5
MB-MAIN-fd93bf0f-1,MB-pollutant-6f1d88a8-5,12025.13,Lalor Lake,HBMS Snow Lake Mill,41.379310344827594,60.0
MB-MAIN-fd93bf0f-1,MB-pollutant-d9efef61-4,7288.82,Lalor Lake,New Britannia Mine,21.42857142857143,37.5
MB-MAIN-fd93bf0f-1,MB-pollutant-6f1d88a8-6,12025.13,Lalor Lake,HBMS Snow Lake Mill,41.379310344827594,60.0
MB-MAIN-fd93bf0f-1,MB-pollutant-d9efef61-5,7288.82,Lalor Lake,New Britannia Mine,21.42857142857143,37.5
MB-MAIN-fd93bf0f-1,MB-pollutant-799c7d20-2,4093.57,Lalor Lake,HBMS Chisel Lake Mine,38.70967741935484,60.0
MB-MAIN-fd93bf0f-1,MB-pollutant-6f1d88a8-7,12025.13,Lalor Lake,HBMS Snow Lake Mill,41.379310344827594,60.0
MB-MAIN-fd93bf0f-1,MB-pollutant-d9efef61-6,7288.82,Lalor Lake,New Britannia Mine,21.42857142857143,37.5
MB-MAIN-fd93bf0f-1,MB-pollutant-799c7d20-3,4093.57,Lalor Lake,HBMS Chisel Lake Mine,38.70967741935484,60.0
MB-MAIN-fd93bf0f-1,MB-pollutant-6f1d88a8-8,12025.13,Lalor Lake,HBMS Snow Lake Mill,41.379310344827594,60.0
MB-MAIN-fd93bf0f-1,MB-pollutant-d9efef61-7,7288.82,Lalor Lake,New Britannia Mine,21.42857142857143,37.5
MB-MAIN-fd93bf0f-1,MB-pollutant-799c7d20-4,4093.57,Lalor Lake,HBMS Chisel Lake Mine,38.70967741935484,60.0
MB-MAIN-fd93bf0f-1,MB-pollutant-6f1d88a8-9,12025.13,Lalor Lake,HBMS Snow Lake Mill,41.379310344827594,60.0
MB-MAIN-fd93bf0f-1,MB-pollutant-6f1d88a8-10,12025.13,Lalor Lake,HBMS Snow Lake Mill,41.379310344827594,60.0
MB-MAIN-fd93bf0f-1,MB-pollutant-d9efef61-8,7288.82,Lalor Lake,New Britannia Mine,21.42857142857143,37.5
MB-MAIN-fd93bf0f-1,MB-pollutant-799c7d20-5,4093.57,Lalor Lake,HBMS Chisel Lake Mine,38.70967741935484,60.0
MB-MAIN-fd93bf0f-1,MB-pollutant-6f1d88a8-11,12025.13,Lalor Lake,HBMS Snow Lake Mill,41.379310344827594,60.0
MB-MAIN-fd93bf0f-1,MB-pollutant-d9efef61-9,7288.82,Lalor Lake,New Britannia Mine,21.42857142857143,37.5
QC-MAIN-44440aa8-1,QC-pollutant-a8f9ce71-1,7393.87,LaRonde,La mine Doyon,40.0,57.14285714285714
QC-MAIN-44440aa8-1,QC-pollutant-a8f9ce71-2,7393.87,LaRonde,La mine Doyon,40.0,57.14285714285714
QC-MAIN-44440aa8-1,QC-pollutant-a8f9ce71-3,7393.87,LaRonde,La mine Doyon,40.0,57.14285714285714
QC-MAIN-44440aa8-1,QC-pollutant-a8f9ce71-4,7393.87,LaRonde,La mine Doyon,40.0,57.14285714285714
QC-MAIN-44440aa8-1,QC-pollutant-a8f9ce71-5,7393.87,LaRonde,La mine Doyon,40.0,57.14285714285714
QC-MAIN-44440aa8-1,QC-pollutant-a8f9ce71-6,7393.87,LaRonde,La mine Doyon,40.0,57.14285714285714
QC-MAIN-44440aa8-1,QC-pollutant-a8f9ce71-7,7393.87,LaRonde,La mine Doyon,40.0,57.14285714285714
QC-MAIN-44440aa8-1,QC-pollutant-a8f9ce71-8,7393.87,LaRonde,La mine Doyon,40.0,57.14285714285714
QC-MAIN-44440aa8-1,QC-pollutant-a8f9ce71-9,7393.87,LaRonde,La mine Doyon,40.0,57.14285714285714
QC-MAIN-44440aa8-1,QC-pollutant-a8f9ce71-10,7393.87,LaRonde,La mine Doyon,40.0,57.14285714285714
QC-MAIN-44440aa8-1,QC-pollutant-a8f9ce71-11,7393.87,LaRonde,La mine Doyon,40.0,57.14285714285714
QC-MAIN-44440aa8-1,QC-pollutant-50fe6982-1,1035.5,LaRonde,Division Laronde,52.17391304347826,85.71428571428572
QC-MAIN-44440aa8-1,QC-pollutant-50fe6982-2,1035.5,LaRonde,Division Laronde,52.17391304347826,85.71428571428572
QC-MAIN-44440aa8-1,QC-pollutant-50fe6982-3,1035.5,LaRonde,Division Laronde,52.17391304347826,85.71428571428572
QC-MAIN-44440aa8-1,QC-pollutant-50fe6982-4,1035.5,LaRonde,Division Laronde,52.17391304347826,85.71428571428572
QC-MAIN-44440aa8-1,QC-pollutant-50fe6982-5,1035.5,LaRonde,Division Laronde,52.17391304347826,85.71428571428572
QC-MAIN-44440aa8-1,QC-pollutant-50fe6982-6,1035.5,LaRonde,Division Laronde,52.17391304347826,85.71428571428572
QC-MAIN-44440aa8-1,QC-pollutant-50fe6982-7,1035.5,LaRonde,Division Laronde,52.17391304347826,85.71428571428572
QC-MAIN-44440aa8-1,QC-pollutant-50fe6982-8,1035.5,LaRonde,Division Laronde,52.17391304347826,85.71428571428572
QC-MAIN-44440aa8-1,QC-pollutant-50fe6982-9,1035.5,LaRonde,Division Laronde,52.17391304347826,85.71428571428572
QC-MAIN-44440aa8-1,QC-pollutant-50fe6982-10,1035.5,LaRonde,Division Laronde,52.17391304347826,85.71428571428572
QC-MAIN-44440aa8-1,QC-pollutant-50fe6982-11,1035.5,LaRonde,Division Laronde,52.17391304347826,85.71428571428572
QC-MAIN-44440aa8-1,QC-pollutant-50fe6982-12,1035.5,LaRonde,Division Laronde,52.17391304347826,85.71428571428572
QC-MAIN-44440aa8-1,QC-pollutant-50fe6982-13,1035.5,LaRonde,Division Laronde,52.17391304347826,85.71428571428572
QC-MAIN-44440aa8-1,QC-pollutant-50fe6982-14,1035.5,LaRonde,Division Laronde,52.17391304347826,85.71428571428572
QC-MAIN-44440aa8-1,QC-pollutant-50fe6982-15,1035.5,LaRonde,Division Laronde,52.17391304347826,85.71428571428572
QC-MAIN-44440aa8-1,QC-pollutant-50fe6982-16,1035.5,LaRonde,Division Laronde,52.17391304347826,85.71428571428572
QC-MAIN-44440aa8-1,QC-pollutant-50fe6982-17,1035.5,LaRonde,Division Laronde,52.17391304347826,85.71428571428572
QC-MAIN-44440aa8-1,QC-pollutant-50fe6982-18,1035.5,LaRonde,Division Laronde,52.17391304347826,85.71428571428572
QC-MAIN-44440aa8-1,QC-pollutant-50fe6982-19,1035.5,LaRonde,Division Laronde,52.17391304347826,85.71428571428572
QC-MAIN-44440aa8-1,QC-pollutant-50fe6982-20,1035.5,LaRonde,Division Laronde,52.17391304347826,85.71428571428572
QC-MAIN-44440aa8-1,QC-pollutant-50fe6982-21,1035.5,LaRonde,Division Laronde,52.17391304347826,85.71428571428572
BC-MAIN-0910057b-1,,,Brule,,,
BC-MAIN-963c4503-1,,,Willow Creek,,,
BC-MAIN-e24a35ee-1,,,Wolverine,,,
AB-MAIN-7ae40bd3-1,,,Grande Cache,,,
BC-MAIN-9ae2b136-1,,,Elkview,,,
BC-MAIN-fc1cc254-1,,,Fording River,,,
BC-MAIN-c5a3b064-1,,,Greenhills,,,
NS-MAIN-d018933a-1,,,Donkin,,,
BC-MAIN-e58d2ef9-1,,,Line Creek,,,
AB-MAIN-b18786c7-1,,,Vista,,,
NS-MAIN-1f720bce-1,,,Stellarton,,,
AB-MAIN-fe3207ad-1,,,Coal Valley,,,
SK-MAIN-4422e7f6-1,,,Estevan,,,
AB-MAIN-0d96b8b1-1,,,Genesee,,,
SK-MAIN-bba063c3-1,,,Poplar River,,,
MB-MAIN-27fe043e-1,MB-pollutant-5e89a1d6-1,266.67,Tanco,Bernic Lake Minesite,16.000000000000004,40.0
MB-MAIN-27fe043e-1,MB-pollutant-5e89a1d6-2,266.67,Tanco,Bernic Lake Minesite,16.000000000000004,40.0
MB-MAIN-27fe043e-1,MB-pollutant-5e89a1d6-3,266.67,Tanco,Bernic Lake Minesite,16.000000000000004,40.0
MB-MAIN-27fe043e-1,MB-pollutant-5e89a1d6-4,266.67,Tanco,Bernic Lake Minesite,16.000000000000004,40.0
MB-MAIN-27fe043e-1,MB-pollutant-5e89a1d6-5,266.67,Tanco,Bernic Lake Minesite,16.000000000000004,40.0
MB-MAIN-27fe043e-1,MB-pollutant-5e89a1d6-6,266.67,Tanco,Bernic Lake Minesite,16.000000000000004,40.0
MB-MAIN-27fe043e-1,MB-pollutant-5e89a1d6-7,266.67,Tanco,Bernic Lake Minesite,16.000000000000004,40.0
MB-MAIN-27fe043e-1,MB-pollutant-5e89a1d6-8,266.67,Tanco,Bernic Lake Minesite,16.000000000000004,40.0
MB-MAIN-27fe043e-1,MB-pollutant-5e89a1d6-9,266.67,Tanco,Bernic Lake Minesite,16.000000000000004,40.0
MB-MAIN-27fe043e-1,MB-pollutant-5e89a1d6-10,266.67,Tanco,Bernic Lake Minesite,16.000000000000004,40.0
MB-MAIN-27fe043e-1,MB-pollutant-5e89a1d6-11,266.67,Tanco,Bernic Lake Minesite,16.000000000000004,40.0
MB-MAIN-27fe043e-1,MB-pollutant-5e89a1d6-12,266.67,Tanco,Bernic Lake Minesite,16.000000000000004,40.0
MB-MAIN-27fe043e-1,MB-pollutant-5e89a1d6-13,266.67,Tanco,Bernic Lake Minesite,16.000000000000004,40.0
MB-MAIN-27fe043e-1,MB-pollutant-5e89a1d6-14,266.67,Tanco,Bernic Lake Minesite,16.000000000000004,40.0
NL-MAIN-3fb87140-1,NL-pollutant-69b91f25-1,378.05,Nugget Pond,Nugget Pond Facility,70.96774193548387,100.0
NL-MAIN-3fb87140-1,NL-pollutant-69b91f25-2,378.05,Nugget Pond,Nugget Pond Facility,70.96774193548387,100.0
NL-MAIN-3fb87140-1,NL-pollutant-69b91f25-3,378.05,Nugget Pond,Nugget Pond Facility,70.96774193548387,100.0
NL-MAIN-3fb87140-1,NL-pollutant-69b91f25-4,378.05,Nugget Pond,Nugget Pond Facility,70.96774193548387,100.0
NL-MAIN-3fb87140-1,NL-pollutant-69b91f25-5,378.05,Nugget Pond,Nugget Pond Facility,70.96774193548387,100.0
NL-MAIN-3fb87140-1,NL-pollutant-69b91f25-6,378.05,Nugget Pond,Nugget Pond Facility,70.96774193548387,100.0
NL-MAIN-3fb87140-1,NL-pollutant-69b91f25-7,378.05,Nugget Pond,Nugget Pond Facility,70.96774193548387,100.0
NL-MAIN-3fb87140-1,NL-pollutant-69b91f25-8,378.05,Nugget Pond,Nugget Pond Facility,70.96774193548387,100.0
BC-MAIN-040f6522-1,BC-pollutant-f08a0189-1,1955.4,Highland Valley,Teck Highland Valley Copper Partnership,55.55555555555556,100.0
BC-MAIN-040f6522-1,BC-pollutant-f08a0189-2,1955.4,Highland Valley,Teck Highland Valley Copper Partnership,55.55555555555556,100.0
BC-MAIN-040f6522-1,BC-pollutant-f08a0189-3,1955.4,Highland Valley,Teck Highland Valley Copper Partnership,55.55555555555556,100.0
BC-MAIN-040f6522-1,BC-pollutant-f08a0189-4,1955.4,Highland Valley,Teck Highland Valley Copper Partnership,55.55555555555556,100.0
BC-MAIN-040f6522-1,BC-pollutant-f08a0189-5,1955.4,Highland Valley,Teck Highland Valley Copper Partnership,55.55555555555556,100.0
BC-MAIN-040f6522-1,BC-pollutant-f08a0189-6,1955.4,Highland Valley,Teck Highland Valley Copper Partnership,55.55555555555556,100.0
BC-MAIN-040f6522-1,BC-pollutant-f08a0189-7,1955.4,Highland Valley,Teck Highland Valley Copper Partnership,55.55555555555556,100.0
BC-MAIN-040f6522-1,BC-pollutant-f08a0189-8,1955.4,Highland Valley,Teck Highland Valley Copper Partnership,55.55555555555556,100.0
BC-MAIN-040f6522-1,BC-pollutant-f08a0189-9,1955.4,Highland Valley,Teck Highland Valley Copper Partnership,55.55555555555556,100.0
BC-MAIN-040f6522-1,BC-pollutant-f08a0189-10,1955.4,Highland Valley,Teck Highland Valley Copper Partnership,55.55555555555556,100.0
BC-MAIN-040f6522-1,BC-pollutant-f08a0189-11,1955.4,Highland Valley,Teck Highland Valley Copper Partnership,55.55555555555556,100.0
BC-MAIN-040f6522-1,BC-pollutant-f08a0189-12,1955.4,Highland Valley,Teck Highland Valley Copper Partnership,55.55555555555556,100.0
BC-MAIN-040f6522-1,BC-pollutant-f08a0189-13,1955.4,Highland Valley,Teck Highland Valley Copper Partnership,55.55555555555556,100.0
BC-MAIN-040f6522-1,BC-pollutant-f08a0189-14,1955.4,Highland Valley,Teck Highland Valley Copper Partnership,55.55555555555556,100.0
BC-MAIN-040f6522-1,BC-pollutant-f08a0189-15,1955.4,Highland Valley,Teck Highland Valley Copper Partnership,55.55555555555556,100.0
BC-MAIN-040f6522-1,BC-pollutant-f08a0189-16,1955.4,Highland Valley,Teck Highland Valley Copper Partnership,55.55555555555556,100.0
BC-MAIN-040f6522-1,BC-pollutant-f08a0189-17,1955.4,Highland Valley,Teck Highland Valley Copper Partnership,55.55555555555556,100.0
BC-MAIN-040f6522-1,BC-pollutant-f08a0189-18,1955.4,Highland Valley,Teck Highland Valley Copper Partnership,55.55555555555556,100.0
BC-MAIN-040f6522-1,BC-pollutant-f08a0189-19,1955.4,Highland Valley,Teck Highland Valley Copper Partnership,55.55555555555556,100.0
BC-MAIN-040f6522-1,BC-pollutant-f08a0189-20,1955.4,Highland Valley,Teck Highland Valley Copper Partnership,55.55555555555556,100.0
BC-MAIN-040f6522-1,BC-pollutant-f08a0189-21,1955.4,Highland Valley,Teck Highland Valley Copper Partnership,55.55555555555556,100.0
BC-MAIN-040f6522-1,BC-pollutant-f08a0189-22,1955.4,Highland Valley,Teck Highland Valley Copper Partnership,55.55555555555556,100.0
BC-MAIN-040f6522-1,BC-pollutant-f08a0189-23,1955.4,Highland Valley,Teck Highland Valley Copper Partnership,55.55555555555556,100.0
BC-MAIN-040f6522-1,BC-pollutant-f08a0189-24,1955.4,Highland Valley,Teck Highland Valley Copper Partnership,55.55555555555556,100.0
BC-MAIN-15627f87-1,BC-pollutant-7440c8f5-1,1769.56,Mount Milligan,Mount Milligan Mine,84.84848484848484,100.0
BC-MAIN-15627f87-1,BC-pollutant-7440c8f5-2,1769.56,Mount Milligan,Mount Milligan Mine,84.84848484848484,100.0
BC-MAIN-15627f87-1,BC-pollutant-7440c8f5-3,1769.56,Mount Milligan,Mount Milligan Mine,84.84848484848484,100.0
BC-MAIN-15627f87-1,BC-pollutant-7440c8f5-4,1769.56,Mount Milligan,Mount Milligan Mine,84.84848484848484,100.0
BC-MAIN-15627f87-1,BC-pollutant-7440c8f5-5,1769.56,Mount Milligan,Mount Milligan Mine,84.84848484848484,100.0
BC-MAIN-15627f87-1,BC-pollutant-7440c8f5-6,1769.56,Mount Milligan,Mount Milligan Mine,84.84848484848484,100.0
BC-MAIN-15627f87-1,BC-pollutant-7440c8f5-7,1769.56,Mount Milligan,Mount Milligan Mine,84.84848484848484,100.0
BC-MAIN-15627f87-1,BC-pollutant-7440c8f5-8,1769.56,Mount Milligan,Mount Milligan Mine,84.84848484848484,100.0
BC-MAIN-15627f87-1,BC-pollutant-7440c8f5-9,1769.56,Mount Milligan,Mount Milligan Mine,84.84848484848484,100.0
BC-MAIN-15627f87-1,BC-pollutant-7440c8f5-10,1769.56,Mount Milligan,Mount Milligan Mine,84.84848484848484,100.0
BC-MAIN-15627f87-1,BC-pollutant-7440c8f5-11,1769.56,Mount Milligan,Mount Milligan Mine,84.84848484848484,100.0
BC-MAIN-15627f87-1,BC-pollutant-7440c8f5-12,1769.56,Mount Milligan,Mount Milligan Mine,84.84848484848484,100.0
BC-MAIN-15627f87-1,BC-pollutant-7440c8f5-13,1769.56,Mount Milligan,Mount Milligan Mine,84.84848484848484,100.0
BC-MAIN-15627f87-1,BC-pollutant-7440c8f5-14,1769.56,Mount Milligan,Mount Milligan Mine,84.84848484848484,100.0
BC-MAIN-15627f87-1,BC-pollutant-7440c8f5-15,1769.56,Mount Milligan,Mount Milligan Mine,84.84848484848484,100.0
BC-MAIN-15627f87-1,BC-pollutant-7440c8f5-16,1769.56,Mount Milligan,Mount Milligan Mine,84.84848484848484,100.0
BC-MAIN-15627f87-1,BC-pollutant-7440c8f5-17,1769.56,Mount Milligan,Mount Milligan Mine,84.84848484848484,100.0
BC-MAIN-15627f87-1,BC-pollutant-7440c8f5-18,1769.56,Mount Milligan,Mount Milligan Mine,84.84848484848484,100.0
BC-MAIN-15627f87-1,BC-pollutant-7440c8f5-19,1769.56,Mount Milligan,Mount Milligan Mine,84.84848484848484,100.0
BC-MAIN-15627f87-1,BC-pollutant-7440c8f5-20,1769.56,Mount Milligan,Mount Milligan Mine,84.84848484848484,100.0
NL-MAIN-bd410410-1,NL-pollutant-d3191722-1,2191.34,Ming,Ming Copper-Gold Mine,31.999999999999996,100.0
NL-MAIN-bd410410-1,NL-pollutant-d3191722-2,2191.34,Ming,Ming Copper-Gold Mine,31.999999999999996,100.0
NL-MAIN-bd410410-1,NL-pollutant-d3191722-3,2191.34,Ming,Ming Copper-Gold Mine,31.999999999999996,100.0
NL-MAIN-bd410410-1,NL-pollutant-d3191722-4,2191.34,Ming,Ming Copper-Gold Mine,31.999999999999996,100.0
NL-MAIN-bd410410-1,NL-pollutant-d3191722-5,2191.34,Ming,Ming Copper-Gold Mine,31.999999999999996,100.0
NL-MAIN-bd410410-1,NL-pollutant-d3191722-6,2191.34,Ming,Ming Copper-Gold Mine,31.999999999999996,100.0
NL-MAIN-bd410410-1,NL-pollutant-d3191722-7,2191.34,Ming,Ming Copper-Gold Mine,31.999999999999996,100.0
NL-MAIN-bd410410-1,NL-pollutant-d3191722-8,2191.34,Ming,Ming Copper-Gold Mine,31.999999999999996,100.0
BC-MAIN-435152ad-1,BC-pollutant-965b2c3c-1,2324.24,Copper Mountain,Copper Mountain Mine,85.71428571428572,100.0
BC-MAIN-435152ad-1,BC-pollutant-965b2c3c-2,2324.24,Copper Mountain,Copper Mountain Mine,85.71428571428572,100.0
BC-MAIN-435152ad-1,BC-pollutant-965b2c3c-3,2324.24,Copper Mountain,Copper Mountain Mine,85.71428571428572,100.0
BC-MAIN-435152ad-1,BC-pollutant-965b2c3c-4,2324.24,Copper Mountain,Copper Mountain Mine,85.71428571428572,100.0
BC-MAIN-435152ad-1,BC-pollutant-965b2c3c-5,2324.24,Copper Mountain,Copper Mountain Mine,85.71428571428572,100.0
BC-MAIN-435152ad-1,BC-pollutant-965b2c3c-6,2324.24,Copper Mountain,Copper Mountain Mine,85.71428571428572,100.0
BC-MAIN-435152ad-1,BC-pollutant-965b2c3c-7,2324.24,Copper Mountain,Copper Mountain Mine,85.71428571428572,100.0
BC-MAIN-435152ad-1,BC-pollutant-965b2c3c-8,2324.24,Copper Mountain,Copper Mountain Mine,85.71428571428572,100.0
BC-MAIN-435152ad-1,BC-pollutant-965b2c3c-9,2324.24,Copper Mountain,Copper Mountain Mine,85.71428571428572,100.0
BC-MAIN-435152ad-1,BC-pollutant-965b2c3c-10,2324.24,Copper Mountain,Copper Mountain Mine,85.71428571428572,100.0
BC-MAIN-435152ad-1,BC-pollutant-965b2c3c-11,2324.24,Copper Mountain,Copper Mountain Mine,85.71428571428572,100.0
