Facility ID,Facility name,Company name,City,Address,Postal code,Province,Latitude,Longitude,Total emissions,Units,Report year,Industry classification,Industry classification link,Facility information,Facility details
11765,ArcelorMittal long Products Canada - Hamilton East,ArcelorMittal long Products Canada G.P.,Hamilton,690 Strathearne Avenue,L8H 7N8,Ontario,43.2625,-79.7857,15.38,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Steel Wire Drawing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331222&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11765-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0111765&GoCTemplateCulture=en-CA
"
11878,Max Aicher (North America) Limited,Max Aicher (North America) Limited,Hamilton,855 Industrial Drive,L8L 0B2,Ontario,43.26654,-79.82236,19.24,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Cold-Rolled Steel Shape Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331221&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11878-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0111878&GoCTemplateCulture=en-CA
"
11956,MASTERLOY PRODUCTS Company,Masterloy Products Co.,Ottawa,5663 Doncaster Road,K1G 3N4,Ontario,45.2962,-75.5761,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Iron and Steel Mills and Ferro-Alloy Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11956-2021.html,"http://indicators-map.canada.ca/App/Detail?id=0111956&GoCTemplateCulture=en-CA
"
11989,ArcelorMittal Contrecoeur Est,ArcelorMittal Produits Longs Canada s.e.n.c,Contrecoeur,3900 Route des Aciéries,J0L 1C0,Quebec,45.82055,-73.26362,920.48,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Iron and Steel Mills and Ferro-Alloy Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11989-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0111989&GoCTemplateCulture=en-CA
"
12009,NATT Tools Group Inc.,NATT Tools Group Inc.,Hamilton,460 Sherman Avenue North,L8L 8J6,Ontario,43.2663,-79.829,11.1,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Cold-Rolled Steel Shape Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331221&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G12009-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0112009&GoCTemplateCulture=en-CA
"
12298,"Copper Cliff Mining, Smelting and Refining Complex",Vale Canada Limited,Copper Cliff,18 Rink Street,P0M 1N0,Ontario,46.4786,-81.0553,330.67,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Non-Ferrous Metal (except Aluminum) Smelting and Refining,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331410&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G12298-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0112298&GoCTemplateCulture=en-CA
"
12301,GRIFFIN CANADA - WINNIPEG,Griffin Canada Inc.,Winnipeg,2500 Day Street,R2C 3A4,Manitoba,49.913,-97.0025,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Steel Foundries,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331514&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G12301-2019.html,"http://indicators-map.canada.ca/App/Detail?id=0112301&GoCTemplateCulture=en-CA
"
12554,Molycop Canada Plant 2,Moly-Cop Canada,Kamloops,300 Andover Crescent,V2C 6X2,British Columbia,50.65598,-120.09703,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Iron Foundries,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331511&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G12554-2020.html,"http://indicators-map.canada.ca/App/Detail?id=0112554&GoCTemplateCulture=en-CA
"
12555,Moly-Cop Canada,Moly-Cop Canada,Kamloops,250 Andover Crescent,V2C 6X2,British Columbia,50.65726,-120.09649,25.12,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Iron Foundries,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331511&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G12555-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0112555&GoCTemplateCulture=en-CA
"
12579,Fonderie Laperle,Canada Pipe Co ltd,Saint Ours,106 montée de la Basse,J0G 1P0,Quebec,45.8947,-73.1387,0.51,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Iron Foundries,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331511&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G12579-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0112579&GoCTemplateCulture=en-CA
"
12581,Extrusion North America - Mississauga,"Hydro Extrusion Canada, Inc.",Mississauga,5675 Kennedy Road,L4Z 2H9,Ontario,43.6306,-79.6575,4.89,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,"Aluminum Rolling, Drawing, Extruding and Alloying",https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331317&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G12581-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0112581&GoCTemplateCulture=en-CA
"
